0,1
Game Info,Game Info
Won Toss,Vikings
Roof,outdoors
Surface,grass
Duration,3:04
Attendance,72095
Weather,"54 degrees, relative humidity 52%, wind 6 mph, wind chill 0"
Vegas Line,Carolina Panthers -3.0
Over/Under,47.0 (under)
