Quarter,Time,Down,ToGo,Location,KAN,DEN,Detail,EPB,EPA
2,0:16,1,10,KAN 39,7,0,Kyle Orton pass complete short right to Dexter McCluster for -3 yards (tackle by D.J. Williams),1.530,0.580
2,0:11,,,,7,0,Timeout #2 by Kansas City Chiefs,0.000,0.580
2,0:11,2,13,KAN 36,7,0,Kyle Orton pass incomplete deep left intended for Terrance Copper (defended by David Bruton),0.580,-0.100
2,0:04,3,13,KAN 36,7,0,Kyle Orton pass complete short middle to Dexter McCluster for 9 yards (tackle by Chris Harris),-0.100,-0.390
Quarter,Time,Down,ToGo,Location,KAN,DEN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,KAN 35,7,0,"Ryan Succop kicks off 70 yards, returned by Matt Willis for 25 yards (tackle by Demorrio Williams)",0.000,0.280
3,14:56,1,10,DEN 20,7,0,Willis McGahee left end for 6 yards (tackle by Tamba Hali),0.280,0.540
3,14:18,2,4,DEN 26,7,0,Willis McGahee right tackle for 3 yards (tackle by Derrick O. Johnson),0.540,0.230
3,13:44,3,1,DEN 29,7,0,Willis McGahee right tackle for 2 yards (tackle by Justin Houston),0.230,1.000
3,13:04,1,10,DEN 31,7,0,Tim Tebow pass incomplete short left intended for Willis McGahee,1.000,0.460
3,12:55,2,10,DEN 31,7,0,Lance Ball up the middle for 7 yards (tackle by Jovan Belcher),0.460,0.700
3,12:18,3,3,DEN 38,7,0,Tim Tebow pass complete short left to Daniel Fells for 14 yards (tackle by Derrick O. Johnson),0.700,2.390
3,11:43,1,10,KAN 48,7,0,"Lance Ball left tackle for 6 yards (tackle by Glenn Dorsey). Penalty on Ryan Clady: Offensive Holding, 10 yards (no play)",2.390,1.730
3,11:15,1,20,DEN 42,7,0,Tim Tebow pass incomplete short middle intended for Virgil Green,1.730,0.500
3,11:09,2,20,DEN 42,7,0,Willis McGahee right guard for 2 yards (tackle by Glenn Dorsey),0.500,0.100
3,10:33,3,18,DEN 44,7,0,Tim Tebow up the middle for -3 yards (tackle by Allen Bailey),0.100,-0.650
3,10:01,4,21,DEN 41,7,0,"Penalty on Le'Ron McClain: Neutral Zone Infraction, 5 yards (no play)",-0.650,-0.320
3,9:50,4,16,DEN 46,7,0,"Britton Colquitt punts 37 yards, muffed catch by Javier Arenas, recovered by Matt Willis and returned for no gain",-0.320,4.240
3,9:41,1,10,KAN 20,7,0,Willis McGahee up the middle for 5 yards (tackle by Jovan Belcher and Tyson Jackson),4.240,4.450
3,9:04,2,5,KAN 15,7,0,Willis McGahee up the middle for no gain (tackle by Glenn Dorsey),4.450,3.700
3,8:24,3,5,KAN 15,7,0,Tim Tebow pass incomplete short left intended for Eddie Royal,3.700,2.490
3,8:15,4,5,KAN 15,7,0,"Penalty on Britton Colquitt: Delay of Game, 5 yards (no play)",2.490,2.120
3,8:15,4,10,KAN 20,7,3,Matt Prater 38 yard field goal good,2.120,3.000
3,8:11,,,DEN 35,7,3,"Matt Prater kicks off 65 yards, touchback",0.000,0.280
3,8:11,1,10,KAN 20,7,3,Kyle Orton pass complete short left to Steve Breaston for 9 yards (tackle by Andre' Goodman),0.280,0.950
3,7:34,2,1,KAN 29,7,3,Kyle Orton pass incomplete deep left intended for Steve Breaston,0.950,0.230
3,7:29,3,1,KAN 29,7,3,Kyle Orton pass complete short right to Leonard Pope for 12 yards (tackle by Quinton Carter),0.230,1.660
3,6:48,1,10,KAN 41,7,3,Kyle Orton pass incomplete short middle intended for Jonathan Baldwin (defended by Champ Bailey),1.660,1.120
3,6:44,2,10,KAN 41,7,3,Thomas Jones left tackle for 2 yards (tackle by Elvis Dumervil),1.120,0.700
3,6:04,3,8,KAN 43,7,3,Kyle Orton pass complete short right to Jonathan Baldwin for 2 yards (tackle by Chris Harris),0.700,-0.390
3,5:24,4,6,KAN 45,7,3,"Dustin Colquitt punts 39 yards, fair catch by Eddie Royal",-0.390,0.140
3,5:17,1,10,DEN 16,7,3,Eddie Royal right end for 8 yards (tackle by Tamba Hali),-0.140,0.550
3,4:50,2,2,DEN 24,7,3,Willis McGahee up the middle for 3 yards (tackle by Kelly Gregg),0.550,0.740
3,4:15,1,10,DEN 27,7,3,Lance Ball up the middle for 4 yards (tackle by Derrick O. Johnson and Glenn Dorsey),0.740,0.740
3,3:38,2,6,DEN 31,7,3,Lance Ball left end for 7 yards (tackle by Derrick O. Johnson),0.740,1.470
3,2:58,1,10,DEN 38,7,3,Willis McGahee left tackle for 4 yards (tackle by Kelly Gregg),1.470,1.460
3,2:20,2,6,DEN 42,7,3,Tim Tebow pass incomplete,1.460,0.760
3,2:12,3,6,DEN 42,7,3,Tim Tebow pass incomplete short right intended for Lance Ball (defended by Wallace Gilberry),0.760,-0.590
3,2:09,4,6,DEN 42,7,3,"Britton Colquitt punts 37 yards, out of bounds",-0.590,-0.340
3,1:59,1,10,KAN 21,7,3,Kyle Orton pass incomplete short middle intended for Dexter McCluster,0.340,-0.200
3,1:55,2,10,KAN 21,7,3,Dexter McCluster up the middle for 6 yards (tackle by Elvis Dumervil and Ryan McBean),-0.200,-0.100
3,1:15,3,4,KAN 27,7,3,Kyle Orton pass incomplete short left intended for Steve Breaston (defended by Chris Harris),-0.100,-1.570
3,1:08,4,4,KAN 27,7,3,"Dustin Colquitt punts 58 yards, returned by Eddie Royal for 14 yards (tackle by Jalil Brown). Penalty on Kyle McCarthy: Illegal Block Above the Waist, 10 yards",-1.570,-0.150
3,0:54,1,10,DEN 19,7,3,Willis McGahee right tackle for 4 yards (tackle by Amon Gordon),0.150,0.210
3,0:13,2,6,DEN 23,7,3,Jeremiah Johnson left end for 12 yards (tackle by Sabby Piscitelli),0.210,1.270
Quarter,Time,Down,ToGo,Location,KAN,DEN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,DEN 35,7,3,Willis McGahee up the middle for 9 yards (tackle by Tamba Hali),1.270,1.940
4,14:31,2,1,DEN 44,7,3,Lance Ball left tackle for -1 yards (tackle by Kelly Gregg and Glenn Dorsey),1.940,1.090
4,13:57,3,2,DEN 43,7,3,Lance Ball right end for 6 yards (tackle by Javier Arenas). Penalty on KAN: Defensive 12 On-field (Declined),1.090,2.190
4,13:21,1,10,DEN 49,7,3,Willis McGahee left guard for 4 yards (tackle by Sabby Piscitelli),2.190,2.190
4,12:52,2,6,KAN 47,7,3,Willis McGahee up the middle for 7 yards (tackle by Amon Gordon),2.190,2.920
4,12:21,1,10,KAN 40,7,3,Lance Ball up the middle for 3 yards (tackle by Glenn Dorsey),2.920,2.780
4,11:46,2,7,KAN 37,7,3,Lance Ball up the middle for 1 yard (tackle by Glenn Dorsey),2.780,2.210
4,11:05,3,6,KAN 36,7,3,Tim Tebow sacked by Wallace Gilberry and Justin Houston for -9 yards,2.210,0.270
4,10:35,4,15,KAN 45,7,3,Britton Colquitt punts 43 yards,0.270,0.380
4,10:23,1,10,KAN 3,7,3,--,-0.380,-0.420
4,10:23,1,11,KAN 2,7,3,Thomas Jones right guard for 1 yard (tackle by Mario Haggan and Mitch Unrein),-0.420,-0.780
4,9:53,2,10,KAN 3,7,3,Le'Ron McClain up the middle for no gain (tackle by Robert Ayers),-0.780,-1.420
4,9:17,3,10,KAN 3,7,3,Thomas Jones left end for 3 yards (tackle by Joe Mays),-1.420,-2.490
4,8:39,4,7,KAN 6,7,3,"Dustin Colquitt punts 43 yards, out of bounds",-2.490,-2.320
4,8:30,1,10,KAN 49,7,3,Willis McGahee up the middle for 3 yards (tackle by Tyson Jackson),2.320,2.190
4,7:53,2,7,KAN 46,7,3,Willis McGahee left guard for 2 yards (tackle by Tyson Jackson),2.190,1.750
4,7:11,3,5,KAN 44,7,3,Jeremiah Johnson for 1 yard (tackle by Brandon Flowers),1.750,0.400
4,6:46,4,4,KAN 43,7,3,Britton Colquitt punts 32 yards,0.400,0.370
4,6:35,1,10,KAN 11,7,3,Dexter McCluster up the middle for 1 yard (tackle by Jason Hunter and Joe Mays),-0.370,-0.710
4,5:58,2,9,KAN 12,7,3,Kyle Orton pass incomplete short left intended for Dexter McCluster,-0.710,-1.300
4,5:53,3,9,KAN 12,7,3,Kyle Orton pass complete short left to Jonathan Baldwin for 15 yards,-1.300,0.740
4,5:26,1,10,KAN 27,7,3,"Penalty on Anthony Becht: False Start, 5 yards (no play)",0.740,0.410
4,5:06,,,,7,3,Timeout #1 by Denver Broncos,0.000,0.410
4,5:06,1,15,KAN 22,7,3,"Kyle Orton pass complete short middle to Terrance Copper for 14 yards (tackle by David Bruton). Penalty on Quinton Carter: Unnecessary Roughness, 15 yards",0.410,2.320
4,4:56,1,10,DEN 49,7,3,Dexter McCluster left tackle for -1 yards (tackle by Brodrick Bunkley and Marcus Thomas),2.320,1.650
4,4:16,2,11,,7,3,Dexter McCluster right tackle for -4 yards (tackle by Elvis Dumervil),1.650,0.430
4,4:11,,,,7,3,Timeout #2 by Denver Broncos,0.000,0.430
4,4:11,3,15,KAN 46,7,3,Kyle Orton pass incomplete short left intended for Dexter McCluster,0.430,-0.320
4,4:08,4,15,KAN 46,7,3,"Dustin Colquitt punts 54 yards, touchback",-0.320,-0.280
4,3:59,1,10,DEN 20,7,3,"Tim Tebow pass incomplete deep middle intended for Eric Decker. Penalty on Sabby Piscitelli: Illegal Contact, 5 yards (no play)",0.280,0.610
4,3:52,1,10,DEN 25,7,3,Willis McGahee right guard for 4 yards (tackle by Tyson Jackson),0.610,0.600
4,3:14,2,6,DEN 29,7,3,Tim Tebow sacked by Justin Houston for -1 yards,0.600,-0.230
4,2:44,3,7,DEN 28,7,3,Tim Tebow pass incomplete deep left intended for Eric Decker (defended by Javier Arenas),-0.230,-1.500
4,2:37,4,7,DEN 28,7,3,"Britton Colquitt punts 53 yards, returned by Dexter McCluster for 18 yards (tackle by Lance Ball)",-1.500,-1.400
4,2:26,1,10,KAN 37,7,3,Thomas Jones right end for -2 yards (tackle by Joe Mays),1.400,0.590
4,2:21,,,,7,3,Timeout #3 by Denver Broncos,0.000,0.590
4,2:21,2,12,KAN 35,7,3,Thomas Jones right end for no gain (tackle by Mario Haggan),0.590,-0.100
4,2:00,3,12,KAN 35,7,3,Thomas Jones right tackle for 8 yards (tackle by Joe Mays),-0.100,-0.520
4,1:12,,,,7,3,Timeout #1 by Kansas City Chiefs,0.000,-0.520
4,1:12,4,4,KAN 43,7,3,"Dustin Colquitt punts 50 yards, returned by Eddie Royal for 9 yards (tackle by Reshard Langford)",-0.520,0.140
4,0:58,1,10,DEN 16,7,3,Tim Tebow pass incomplete deep left intended for Eddie Royal,-0.140,-0.660
4,0:53,2,10,DEN 16,7,3,Tim Tebow pass incomplete deep left intended for Demaryius Thomas,-0.660,-1.320
4,0:45,3,10,DEN 16,7,3,"Tim Tebow pass complete short right to Demaryius Thomas for 9 yards (tackle by Brandon Flowers). Penalty on Wallace Gilberry: Roughing the Passer, 15 yards",-1.320,1.600
4,0:35,1,10,DEN 40,7,3,Tim Tebow pass incomplete deep right intended for Dante Rosario (defended by Donald Washington),1.600,1.050
4,0:30,2,10,DEN 40,7,3,Tim Tebow pass incomplete deep right intended for Matt Willis,1.050,0.370
4,0:24,3,10,DEN 40,7,3,Tim Tebow pass complete short left to Demaryius Thomas for 8 yards (tackle by Brandon Flowers),0.370,-0.190
4,0:19,4,2,DEN 48,7,3,Tim Tebow pass incomplete short left intended for Eddie Royal is intercepted by Brandon Carr at KAN-42 and returned for 1 yard (tackle by Lance Ball),-0.190,-1.800
4,0:08,1,10,KAN 43,7,3,Kyle Orton kneels for -1 yards,1.800,1.120
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
