Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Robert McClain,ATL,0,0,,0,0,4,24,6.0,0,10
Jacquizz Rodgers,ATL,3,54,18.0,0,23,0,0,,0,0
Patrick DiMarco,ATL,1,21,21.0,0,21,0,0,,0,0
Antone Smith,ATL,0,40,,0,40,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Leodis McKelvin,BUF,0,0,,0,0,3,27,9.0,0,17
Marquise Goodwin,BUF,2,55,27.5,0,28,0,0,,0,0
