#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,12:50,BUF 15,4,1:56,85,Touchdown
2,1,8:56,BUF 37,9,3:56,63,Touchdown
3,1,2:30,BUF 20,5,2:21,14,Punt
4,2,12:49,BUF 32,15,5:25,56,Field Goal
5,2,4:49,BUF 28,3,2:00,-4,Punt
6,3,15:00,BUF 20,3,1:17,3,Punt
7,3,8:13,BUF 20,4,1:22,23,Punt
8,3,6:10,ATL 21,1,0:09,21,Touchdown
9,3,1:36,BUF 3,3,1:04,2,Punt
10,4,12:51,BUF 13,3,1:03,87,Touchdown
11,4,10:48,BUF 32,3,0:50,3,Punt
12,4,6:02,BUF 10,3,1:36,7,Punt
13,4,1:28,BUF 24,6,1:08,46,Fumble
14,5,15:00,BUF 20,2,0:44,25,Fumble
