Quarter,Time,Down,ToGo,Location,NOR,ATL,Detail,EPB,EPA
2,13:00,1,10,NOR 35,14,14,Aaron Brooks sacked by Ellis Johnson for -5 yards,1.270,0.050
2,12:33,2,15,NOR 30,14,14,Aaron Brooks for -1 yards (tackle by Matt Stewart),0.050,-0.760
2,12:24,,,,14,14,Timeout #1 by New Orleans Saints,0.000,-0.760
2,11:52,3,16,NOR 29,14,14,Aaron Brooks pass incomplete,-0.760,-1.440
2,11:44,4,16,NOR 29,14,14,"Mitch Berger punts 54 yards, returned by Allen Rossum for 12 yards (tackle by James Fenderson)",-1.440,-0.870
2,11:32,1,10,ATL 29,14,14,Kurt Kittner pass complete to Brian Finneran for 14 yards (tackle by Dale Carter),0.870,1.800
2,10:51,1,10,ATL 43,14,14,T.J. Duckett left end for 3 yards (tackle by Jay Bellamy),1.800,1.660
2,10:06,2,7,ATL 46,14,14,Kurt Kittner pass incomplete intended for Peerless Price,1.660,0.960
2,10:00,3,7,ATL 46,14,14,Kurt Kittner pass incomplete intended for Brian Finneran (defended by Fred Thomas),0.960,-0.320
2,9:55,4,7,ATL 46,14,14,"Chris Mohr punts 47 yards. Penalty on Jimmy Farris: Interference with Opportunity to Catch, 15 yards",-0.320,-0.410
2,9:44,1,10,NOR 22,14,14,Deuce McAllister up the middle for 4 yards (tackle by Gerald McBurrows),0.410,0.410
2,9:13,2,6,NOR 26,14,14,Deuce McAllister right end for 3 yards (tackle by Matt Stewart),0.410,0.100
2,8:34,3,3,NOR 29,14,14,Deuce McAllister right tackle for 25 yards (tackle by Ray Buchanan),0.100,2.520
2,7:52,1,10,ATL 46,14,14,Aaron Brooks pass complete to Jerome Pathon for 40 yards (tackle by Ray Buchanan),2.520,5.830
2,7:04,1,6,ATL 6,14,14,"Penalty on Wayne Gandy: False Start, 5 yards (no play)",5.830,4.770
2,6:39,1,11,ATL 11,14,14,Aaron Brooks pass complete to Jerome Pathon for 7 yards (tackle by Keion Carpenter),4.770,5.340
2,6:06,2,4,ATL 4,20,14,"Deuce McAllister up the middle for 4 yards, touchdown",5.340,7.000
2,,,,ATL 2,21,14,John Carney kicks extra point good,0.000,0.000
2,,,,NOR 30,21,14,"John Carney kicks off 56 yards, returned by Allen Rossum for 10 yards (tackle by Fakhir Brown)",0.000,0.540
2,5:57,1,10,ATL 24,21,14,"Penalty on Bob Whitfield: False Start, 5 yards (no play)",0.540,0.130
2,5:57,1,15,ATL 19,21,14,Kurt Kittner pass complete to Warrick Dunn for 4 yards (tackle by Charles Grant),0.130,-0.140
2,5:19,2,11,ATL 23,21,14,Kurt Kittner pass incomplete intended for Brian Finneran (defended by Orlando Ruff),-0.140,-0.820
2,5:13,3,11,ATL 23,21,14,Kurt Kittner pass incomplete intended for Peerless Price (defended by Jay Bellamy),-0.820,-1.830
2,5:06,4,11,ATL 23,21,14,"Chris Mohr punts 42 yards, returned by Michael Lewis for 13 yards (tackle by Bryan Scott)",-1.830,-2.130
2,4:58,1,10,NOR 48,21,14,Deuce McAllister up the middle for 25 yards (tackle by Keion Carpenter),2.130,3.780
2,4:29,1,10,ATL 27,21,14,Deuce McAllister up the middle for 5 yards (tackle by Chris Draft),3.780,3.910
2,3:52,2,5,ATL 22,21,14,Deuce McAllister right tackle for no gain (tackle by Travis Hall),3.910,3.200
2,3:11,,,,21,14,Timeout #2 by Atlanta Falcons,0.000,3.200
2,3:11,3,5,ATL 22,21,14,Aaron Brooks pass complete to Boo Williams for 10 yards (tackle by Kevin McCadam),3.200,4.780
2,2:32,1,10,ATL 12,27,14,"Aaron Brooks pass complete to Boo Williams for 12 yards, touchdown",4.780,7.000
2,,,,ATL 2,28,14,John Carney kicks extra point good,0.000,0.000
2,,,,NOR 30,28,14,"John Carney kicks off 72 yards, returned by Allen Rossum for 17 yards (tackle by James Fenderson)",,
2,2:22,1,10,ATL 15,28,14,T.J. Duckett right tackle for 5 yards (tackle by Willie Whitehead),-0.220,0.080
2,2:00,2,5,ATL 20,28,14,Kurt Kittner pass incomplete intended for Warrick Dunn,0.080,-0.760
2,1:56,3,5,ATL 20,28,14,Kurt Kittner pass incomplete intended for Brian Kozlowski,-0.760,-2.030
2,1:51,4,5,ATL 20,28,14,"Chris Mohr punts 48 yards, fair catch by Michael Lewis",-2.030,-1.070
2,1:43,1,10,NOR 32,28,14,Aaron Brooks pass complete to Joe Horn for 16 yards (tackle by Twan Russell),1.070,2.130
2,1:15,1,10,NOR 48,28,14,Aaron Brooks pass complete to Ernie Conwell for 13 yards (tackle by Kevin Mathis),2.130,2.980
2,0:53,1,10,ATL 39,28,14,Aaron Brooks pass complete to Ernie Conwell for 23 yards (tackle by Ray Buchanan),2.980,4.510
2,0:43,,,,28,14,Timeout #2 by New Orleans Saints,0.000,4.510
2,0:43,1,10,ATL 16,28,14,Aaron Brooks for 6 yards (tackle by Chris Draft),4.510,4.970
2,0:36,2,4,ATL 10,34,14,"Deuce McAllister left tackle for 10 yards, touchdown",4.970,7.000
2,,,,ATL 2,35,14,John Carney kicks extra point good,0.000,0.000
2,,,,NOR 30,35,14,"John Carney kicks off 52 yards, lateral to Allen Rossum for 18 yards (tackle by Charles Grant)",0.000,1.140
2,0:21,1,10,ATL 33,35,14,Kurt Kittner pass incomplete intended for Peerless Price (defended by Melvin Williams),1.140,0.590
2,0:21,2,10,ATL 33,35,14,Warrick Dunn up the middle for 9 yards,0.590,1.090
2,0:21,3,1,ATL 42,35,14,Kurt Kittner spiked the ball,1.090,-0.590
2,0:04,4,1,ATL 42,35,14,Warrick Dunn up the middle for 3 yards (tackle by Willie Whitehead),-0.590,1.930
Quarter,Time,Down,ToGo,Location,NOR,ATL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,ATL 30,35,14,"Jay Feely kicks off 67 yards, returned by Michael Lewis for 22 yards (tackle by Travis Jervey)",0.000,0.610
3,14:55,1,10,NOR 25,35,14,Deuce McAllister right end for 5 yards (tackle by Chris Draft),0.610,0.740
3,14:13,2,5,NOR 30,35,14,Aaron Brooks pass incomplete intended for Jerome Pathon (defended by Ray Buchanan),0.740,0.040
3,14:08,3,5,NOR 30,35,14,"Aaron Brooks pass complete to Joe Horn for 23 yards (tackle by Tod McBride). Joe Horn fumbles (forced by Tod McBride), recovered by Deuce McAllister at ATL-47 and returned for 6 yards",0.040,2.850
3,13:55,1,10,ATL 41,35,14,Aaron Brooks sacked by Ellis Johnson for -4 yards,2.850,1.770
3,12:50,2,14,ATL 45,35,14,Aaron Brooks pass complete to Deuce McAllister for no gain,1.770,1.090
3,12:45,3,14,ATL 45,35,14,Aaron Brooks right end for 6 yards (tackle by Ed Jasper),1.090,0.660
3,11:19,4,8,ATL 39,35,14,"Mitch Berger punts 41 yards, returned by Quentin McCord for 46 yards (tackle by Fred McAfee)",0.660,-1.860
3,10:59,1,10,ATL 44,35,14,T.J. Duckett right tackle for 5 yards (tackle by Orlando Ruff),1.860,1.990
3,10:24,2,5,ATL 49,35,14,Justin Griffith right tackle for 4 yards (tackle by Orlando Ruff),1.990,1.820
3,9:42,3,1,NOR 47,35,14,"Penalty on Johnathan Sullivan: Encroachment, 4 yards (no play)",1.820,2.720
3,9:26,1,10,NOR 43,35,14,Kurt Kittner pass incomplete intended for Brian Kozlowski,2.720,2.180
3,9:20,2,10,NOR 43,35,14,Kurt Kittner pass complete to Peerless Price for 12 yards (tackle by Ashley Ambrose),2.180,3.510
3,8:43,1,10,NOR 31,35,14,Kurt Kittner pass complete to Peerless Price for 19 yards (tackle by Fred Thomas),3.510,4.780
3,7:59,1,10,NOR 12,35,14,T.J. Duckett left end for 2 yards (tackle by Charles Grant and Fred Thomas),4.780,4.450
3,7:15,2,8,NOR 10,35,14,Kurt Kittner pass incomplete intended for Alge Crumpler,4.450,3.480
3,7:11,3,8,NOR 10,35,14,Kurt Kittner pass incomplete intended for Brian Finneran,3.480,2.760
3,7:08,4,8,NOR 10,35,17,Jay Feely 28 yard field goal good,2.760,3.000
3,,,,ATL 30,35,17,"Jay Feely kicks off 67 yards, returned by Michael Lewis for 25 yards (tackle by Twan Russell)",0.000,0.810
3,6:58,1,10,NOR 28,35,17,Deuce McAllister right end for no gain (tackle by Brian Kozlowski),0.810,0.260
3,6:15,2,10,NOR 28,35,17,Deuce McAllister right tackle for 14 yards (tackle by Keith Newman),0.260,1.730
3,5:34,1,10,NOR 42,35,17,Deuce McAllister left tackle for 2 yards (tackle by Keith Newman),1.730,1.460
3,4:56,2,8,NOR 44,35,17,"Aaron Brooks pass incomplete intended for Joe Horn. Penalty on Ray Buchanan: Defensive Pass Interference, 43 yards (no play)",1.460,4.710
3,4:49,1,10,ATL 13,35,17,Deuce McAllister up the middle for no gain (tackle by Artie Ulmer),4.710,4.050
3,4:07,2,10,ATL 13,35,17,"Aaron Brooks pass incomplete. Penalty on Aaron Brooks: Intentional Grounding, 10 yards",4.050,2.150
3,4:02,3,20,ATL 23,35,17,"Aaron Brooks pass complete to Jerome Pathon for 3 yards (tackle by Chris Draft). Penalty on Victor Riley: Illegal Use of Hands, 10 yards (no play)",2.150,0.830
3,3:43,3,30,ATL 33,35,17,Deuce McAllister for 9 yards (tackle by Chris Draft),0.830,1.870
3,3:00,4,21,ATL 24,38,17,John Carney 42 yard field goal good,1.870,3.000
3,,,,NOR 30,38,17,"John Carney kicks off 66 yards, returned by Allen Rossum for 20 yards (tackle by Fred McAfee)",0.000,0.540
3,2:50,1,10,ATL 24,38,17,Kurt Kittner pass complete to Alge Crumpler for 6 yards (tackle by Jay Bellamy),0.540,0.810
3,2:19,2,4,ATL 30,38,17,Kurt Kittner sacked by Grady Jackson for -7 yards,0.810,-0.820
3,1:47,3,11,ATL 23,38,17,Kurt Kittner pass incomplete intended for Peerless Price,-0.820,-1.830
3,1:42,4,11,ATL 23,38,17,"Chris Mohr punts 47 yards, returned by Michael Lewis for 3 yards (tackle by Matt Stewart)",-1.830,-1.140
3,1:31,1,10,NOR 33,38,17,Deuce McAllister up the middle for 4 yards (tackle by Chris Draft and Bryan Scott),1.140,1.130
3,0:47,2,6,NOR 37,38,17,Deuce McAllister right end for 4 yards (tackle by Ellis Johnson and Artie Ulmer),1.130,0.960
Quarter,Time,Down,ToGo,Location,NOR,ATL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,2,NOR 41,38,17,Aaron Brooks pass complete to Boo Williams for 6 yards (tackle by Matt Stewart),0.960,2.060
4,14:28,1,10,NOR 47,38,17,Aaron Brooks pass complete to Joe Horn for 15 yards (tackle by Tod McBride),2.060,3.050
4,13:47,1,10,ATL 38,38,17,Ki-Jana Carter left tackle for 1 yard (tackle by Matt Stewart and Patrick Kerney),3.050,2.640
4,13:02,2,9,ATL 37,38,17,Aaron Brooks pass incomplete intended for Joe Horn,2.640,1.950
4,12:57,3,9,ATL 37,38,17,Aaron Brooks pass complete to Jerome Pathon for 12 yards (tackle by Bryan Scott),1.950,3.910
4,12:09,1,10,ATL 25,38,17,Ki-Jana Carter right tackle for 1 yard (tackle by Ed Jasper),3.910,3.500
4,11:23,2,9,ATL 24,38,17,Aaron Brooks pass complete to Boo Williams for 4 yards (tackle by Ray Buchanan),3.500,3.340
4,10:35,3,5,ATL 20,38,17,Aaron Brooks pass complete to Joe Horn for 6 yards (tackle by Bryan Scott),3.340,4.650
4,9:47,1,10,ATL 14,38,17,Ki-Jana Carter up the middle for 4 yards (tackle by Gerald McBurrows),4.650,4.710
4,9:04,2,6,ATL 10,38,17,Aaron Brooks pass complete to Walter Rasby for 5 yards (tackle by Chris Draft),4.710,4.960
4,8:20,3,1,ATL 5,38,17,Ki-Jana Carter up the middle for 4 yards (tackle by Gerald McBurrows),4.960,6.970
4,7:34,1,1,ATL 1,38,17,Ki-Jana Carter up the middle for no gain (tackle by Matt Stewart),6.970,5.910
4,6:47,2,1,ATL 1,38,17,Aaron Brooks pass incomplete intended for Joe Horn (defended by Bryan Scott),5.910,5.170
4,6:40,3,1,ATL 1,44,17,"Ki-Jana Carter right tackle for 1 yard, touchdown",5.170,7.000
4,,,,ATL 2,45,17,John Carney kicks extra point good,0.000,0.000
4,,,,NOR 30,45,17,"John Carney kicks off 64 yards, returned by Woodrow Dantzler for 19 yards (tackle by Fred McAfee)",0.000,0.610
4,6:30,1,10,ATL 25,45,17,Warrick Dunn left tackle for -2 yards (tackle by Kenny Smith),0.610,-0.210
4,5:52,2,12,ATL 23,45,17,Kurt Kittner pass incomplete intended for Peerless Price (defended by Fred Thomas),-0.210,-0.890
4,5:51,3,12,ATL 23,45,17,Kurt Kittner pass incomplete is intercepted by Fred Thomas at ATL-43 and returned for -2 yards,-0.890,-4.170
4,5:37,1,10,ATL 21,45,17,Ki-Jana Carter up the middle for 1 yard (tackle by Matt Stewart),4.170,3.760
4,4:58,2,9,ATL 20,45,17,Todd Bouman pass incomplete intended for Michael Lewis,3.760,3.070
4,4:53,3,9,ATL 20,45,17,"Todd Bouman sacked by Matt Stewart for 1 yards. Todd Bouman fumbles (forced by Matt Stewart), recovered by Matt Stewart at ATL-19 and returned for 3 yards (tackle by Kendyl Jacox)",3.070,-0.410
4,4:44,1,10,ATL 22,45,17,T.J. Duckett up the middle for 2 yards (tackle by Grady Jackson),0.410,0.140
4,4:10,2,8,ATL 24,45,17,T.J. Duckett up the middle for -1 yards (tackle by Kenny Smith),0.140,-0.690
4,3:28,3,9,ATL 23,45,17,Kurt Kittner pass incomplete intended for Warrick Dunn,-0.690,-1.830
4,3:23,4,9,ATL 23,45,17,"Chris Mohr punts 48 yards, returned by Michael Lewis for 7 yards (tackle by Bryan Scott)",-1.830,-1.330
4,3:10,1,10,NOR 36,45,17,Ki-Jana Carter left end for 3 yards (tackle by Artie Ulmer),1.330,1.200
4,2:25,2,7,NOR 39,45,17,Ki-Jana Carter right tackle for 4 yards (tackle by Artie Ulmer),1.200,1.030
4,2:00,3,3,NOR 43,45,17,Ki-Jana Carter right end for 2 yards (tackle by Chris Draft and Artie Ulmer),1.030,-0.390
4,1:16,4,1,NOR 45,45,17,"Mitch Berger punts 57 yards, returned by Allen Rossum for 11 yards (tackle by James Allen)",-0.390,0.380
4,1:06,1,10,ATL 9,45,17,T.J. Duckett left tackle for 1 yard (tackle by James Allen),-0.380,-0.710
4,0:28,2,9,ATL 10,45,17,T.J. Duckett right end for 3 yards (tackle by Charles Grant),-0.710,-0.950
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
