Quarter,Time,Down,ToGo,Location,JAX,IND,Detail,EPB,EPA
2,9:30,2,10,IND 36,10,3,Matt Hasselbeck pass incomplete deep right intended for Andre Johnson (defended by Davon House),0.790,0.790
2,9:24,2,10,IND 36,10,3,Timeout #1 by Indianapolis Colts,0.790,0.100
2,9:24,3,10,IND 36,10,3,"Matt Hasselbeck sacked by Chris Clemons for -10 yards. Penalty on Chris Clemons: Roughing the Passer, 15 yards (no play)",0.100,2.320
2,9:02,1,10,JAX 49,10,3,Frank Gore middle for no gain (tackle by Roy Miller),2.320,1.780
2,8:29,2,10,JAX 49,10,3,"Matt Hasselbeck pass complete short right to T.Y. Hilton for 17 yards (tackle by Aaron Colvin). Penalty on Aaron Colvin: Face Mask (15 Yards), 15 yards",1.780,4.440
2,8:15,1,10,JAX 17,10,3,Frank Gore left tackle for no gain (tackle by Paul Posluszny and Aaron Colvin),4.440,3.850
2,7:37,2,10,JAX 17,10,3,Matt Hasselbeck pass complete short right to Coby Fleener for 7 yards (tackle by Jonathan Cyprien),3.850,4.340
2,6:58,3,3,JAX 10,10,3,"Matt Hasselbeck pass incomplete short right intended for T.Y. Hilton (defended by Davon House). Penalty on Davon House: Defensive Pass Interference, 6 yards (no play)",4.340,6.280
2,6:58,1,4,JAX 4,10,3,--,6.280,6.740
2,6:54,1,2,JAX 2,10,3,Frank Gore right tackle for no gain (tackle by Dan Skuta and Josh Evans),6.740,5.720
2,6:10,2,2,JAX 2,10,9,"Matt Hasselbeck pass complete short middle to Coby Fleener for 2 yards, touchdown",5.720,7.000
2,6:10,,,JAX 2,10,10,Adam Vinatieri kicks extra point good,0.000,0.000
2,6:10,,,IND 35,10,10,"Pat McAfee kicks off 65 yards, touchback",0.000,-0.280
2,6:04,1,10,JAX 20,10,10,Blake Bortles pass complete short right to Allen Hurns for 6 yards (tackle by D'Qwell Jackson),0.280,0.540
2,5:32,2,4,JAX 26,10,10,T.J. Yeldon middle for no gain (tackle by Henry Anderson),0.540,-0.160
2,4:54,3,4,JAX 26,10,10,Blake Bortles pass complete short left to Allen Hurns for 6 yards (tackle by Vontae Davis and Darius Butler),-0.160,1.070
2,4:24,1,10,JAX 32,10,10,T.J. Yeldon middle for 2 yards (tackle by D'Qwell Jackson and Mike Adams),1.070,0.800
2,3:43,2,8,JAX 34,10,10,T.J. Yeldon middle for 3 yards (tackle by Henry Anderson and D'Qwell Jackson),0.800,0.500
2,3:00,3,5,JAX 37,10,10,"Blake Bortles pass complete short right to Allen Hurns for 8 yards (tackle by Darius Butler). Allen Hurns fumbles (forced by Darius Butler), ball out of bounds at JAX-45",0.500,1.930
2,2:38,1,10,JAX 45,10,10,Blake Bortles pass complete short left to Clay Harbor for 5 yards (tackle by D'Qwell Jackson),1.930,2.060
2,2:01,2,5,,10,10,Blake Bortles pass complete short left to Allen Robinson for 9 yards (tackle by Vontae Davis),2.060,2.850
2,1:55,1,10,IND 41,10,10,T.J. Yeldon right tackle for 6 yards (tackle by Darius Butler),2.850,3.120
2,1:28,2,4,IND 35,10,10,Blake Bortles pass complete short middle to Allen Hurns for 19 yards (tackle by Darius Butler and Mike Adams),3.120,4.510
2,1:00,1,10,IND 16,10,10,Blake Bortles pass incomplete short left intended for Clay Harbor,4.510,3.900
2,0:55,2,10,IND 16,10,10,T.J. Yeldon middle for 1 yard (tackle by Josh McNary),3.900,3.220
2,0:18,3,9,IND 15,10,10,Blake Bortles pass incomplete,3.220,2.440
2,0:09,4,9,IND 15,13,10,Jason Myers 32 yard field goal good,2.440,3.000
2,0:09,,,JAX 35,13,10,"Jason Myers kicks off 65 yards, returned by Phillip Dorsett for 12 yards",0.000,1.270
Quarter,Time,Down,ToGo,Location,JAX,IND,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,IND 35,13,10,"Pat McAfee kicks off 65 yards, touchback",0.000,0.280
3,15:00,1,10,JAX 20,13,10,Blake Bortles left end for 9 yards (tackle by D'Qwell Jackson),0.280,0.950
3,14:15,2,1,JAX 29,13,10,Blake Bortles pass complete short left to Marcedes Lewis for 13 yards (tackle by Josh McNary),0.950,1.730
3,13:38,1,10,JAX 42,13,10,"Penalty on Jermey Parnell: False Start, 5 yards (no play)",1.730,1.400
3,13:15,1,15,JAX 37,13,10,Blake Bortles pass complete short right to Clay Harbor for 3 yards (tackle by Dwight Lowery),1.400,0.920
3,12:44,2,12,JAX 40,13,10,Blake Bortles pass complete short right to T.J. Yeldon for -1 yards (tackle by Josh McNary),0.920,0.920
3,12:07,2,12,JAX 40,13,10,Timeout #1 by Indianapolis Colts,0.920,0.100
3,12:07,3,13,JAX 39,13,10,Blake Bortles pass complete short right to Bryan Walters for 14 yards (tackle by Dwight Lowery),0.100,2.460
3,11:20,1,10,IND 47,13,10,T.J. Yeldon left end for 9 yards (tackle by Jonathan Newsome and Mike Adams),2.460,3.130
3,10:42,2,1,IND 38,13,10,"T.J. Yeldon right tackle for 15 yards (tackle by Dwight Lowery). Penalty on Jermey Parnell: Offensive Holding, 10 yards (no play)",3.130,1.780
3,10:18,2,11,IND 48,13,10,Blake Bortles pass complete short right to Clay Harbor for 2 yards (tackle by Dwight Lowery),1.780,1.350
3,9:36,3,9,IND 46,13,10,Blake Bortles pass incomplete short right intended for Marcedes Lewis,1.350,0.200
3,9:30,4,9,IND 46,13,10,"Bryan Anger punts 38 yards, returned by Griff Whalen for 6 yards (tackle by Carson Tinker)",0.200,0.280
3,9:20,1,10,IND 14,13,10,Matt Hasselbeck pass incomplete short left intended for Andre Johnson,-0.280,-0.750
3,9:17,2,10,IND 14,13,10,Matt Hasselbeck pass incomplete short right intended for T.Y. Hilton (defended by Davon House),-0.750,-1.400
3,9:11,3,10,IND 14,13,10,Matt Hasselbeck pass complete deep middle to Donte Moncrief for 21 yards (tackle by Demetrius McCray). Penalty on Davon House: Defensive Holding (Declined),-1.400,1.270
3,8:43,1,10,IND 35,13,10,Frank Gore middle for 6 yards (tackle by Jonathan Cyprien and James Sample),1.270,1.530
3,8:19,2,4,IND 41,13,10,Frank Gore left tackle for 4 yards (tackle by Demetrius McCray and Tyson Alualu),1.530,1.930
3,7:48,1,10,IND 45,13,10,Matt Hasselbeck pass complete short middle to Frank Gore for 9 yards (tackle by Aaron Colvin),1.930,2.600
3,6:57,2,1,JAX 46,13,10,Matt Hasselbeck sacked by Aaron Colvin for -2 yards,2.600,1.620
3,6:10,3,3,JAX 48,13,10,Matt Hasselbeck pass complete short left to Frank Gore for 14 yards (tackle by Jonathan Cyprien),1.620,3.310
3,5:36,1,10,JAX 34,13,10,Matt Hasselbeck pass incomplete deep right intended for T.Y. Hilton,3.310,2.770
3,5:30,2,10,JAX 34,13,10,"Penalty on Andre Branch: Neutral Zone Infraction, 5 yards (no play)",2.770,3.450
3,5:30,2,5,JAX 29,13,10,"Penalty on Matt Hasselbeck: Delay of Game, 5 yards (no play)",3.450,2.770
3,5:30,2,10,JAX 34,13,10,Matt Hasselbeck pass complete short left to Donte Moncrief for 4 yards (tackle by Demetrius McCray),2.770,2.610
3,4:56,3,6,JAX 30,13,10,"Matt Hasselbeck sacked by Ryan Davis for -8 yards. Matt Hasselbeck fumbles (forced by Ryan Davis), recovered by Hugh Thornton at JAX-40",2.610,0.590
3,4:09,4,16,JAX 40,13,10,Pat McAfee punts 39 yards,0.590,0.380
3,3:56,1,10,JAX 1,13,10,Blake Bortles pass complete short right to Allen Robinson for 9 yards (tackle by Darius Butler),-0.380,-0.120
3,3:26,2,1,JAX 10,13,10,T.J. Yeldon middle for 3 yards (tackle by Zach Kerr and David Parry),-0.120,-0.320
3,2:49,1,10,JAX 13,13,10,Blake Bortles pass incomplete short right intended for Allen Robinson,-0.320,-0.770
3,2:45,2,10,JAX 13,13,10,T.J. Yeldon middle for 4 yards (tackle by D'Qwell Jackson and David Parry),-0.770,-0.940
3,2:04,3,6,JAX 17,13,10,Blake Bortles pass incomplete short left intended for Marcedes Lewis (defended by Trent Cole),-0.940,-2.320
3,1:58,4,6,JAX 17,13,10,"Bryan Anger punts 52 yards, returned by Griff Whalen for 1 yard (tackle by Corey Grant). Penalty on Nick Marshall: Player Out of Bounds on Punt, 5 yards (no play)",-2.320,-2.490
3,1:45,4,11,JAX 12,13,10,"Bryan Anger punts 47 yards, returned by Griff Whalen for 10 yards (tackle by Nick Marshall)",-2.490,-2.320
3,1:33,1,10,JAX 49,13,10,Matt Hasselbeck pass complete short right to T.Y. Hilton for 12 yards,2.320,3.120
3,1:10,1,10,JAX 37,13,10,Frank Gore right tackle for 3 yards (tackle by Jared Odrick and James Sample),3.120,2.980
3,0:36,2,7,JAX 34,13,10,Matt Hasselbeck pass complete short left to T.Y. Hilton for -1 yards (tackle by Aaron Colvin),2.980,2.150
Quarter,Time,Down,ToGo,Location,JAX,IND,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,8,JAX 35,13,10,Matt Hasselbeck pass complete short middle to T.Y. Hilton for 17 yards (tackle by Jonathan Cyprien),2.150,4.370
4,14:18,1,10,JAX 18,13,10,Frank Gore right end for 2 yards (tackle by Jonathan Cyprien),4.370,4.090
4,13:39,2,8,JAX 16,13,10,Matt Hasselbeck pass incomplete deep left intended for T.Y. Hilton,4.090,3.300
4,13:33,3,8,JAX 16,13,10,Matt Hasselbeck pass complete short middle to Donte Moncrief for 7 yards (tackle by Thurston Armbrister and Chris Clemons),3.300,2.980
4,13:33,4,1,JAX 9,13,10,"Penalty on Pat McAfee: Delay of Game, 5 yards (no play)",2.980,2.530
4,12:32,4,6,JAX 14,13,13,Adam Vinatieri 32 yard field goal good,2.530,3.000
4,12:32,,,IND 35,13,13,"Pat McAfee kicks off 65 yards, touchback",0.000,-0.280
4,12:27,1,10,JAX 20,13,13,Tony Washington right end for 8 yards (tackle by D'Qwell Jackson),0.280,0.810
4,11:51,2,2,JAX 28,13,13,Blake Bortles pass incomplete short middle intended for T.J. Yeldon,0.810,0.100
4,11:45,3,2,JAX 28,13,13,"Blake Bortles pass complete short right to Bryan Walters for 3 yards (tackle by Clayton Geathers). Penalty on Jermey Parnell: Illegal Formation, 5 yards (no play)",0.100,-0.560
4,11:21,3,7,JAX 23,13,13,Blake Bortles pass incomplete short left intended for Allen Hurns (defended by Vontae Davis),-0.560,-1.830
4,11:16,4,7,JAX 23,13,13,"Bryan Anger punts 44 yards, fair catch by Griff Whalen",-1.830,-1.140
4,11:09,1,10,IND 33,13,13,Frank Gore left tackle for 8 yards (tackle by Josh Evans and Peyton Thompson),1.140,1.670
4,10:36,2,2,IND 41,13,13,Matt Hasselbeck pass complete short right to T.Y. Hilton for 11 yards (tackle by Davon House),1.670,2.390
4,10:05,1,10,JAX 48,13,13,Matt Hasselbeck pass incomplete short right intended for Donte Moncrief (defended by Thurston Armbrister),2.390,1.850
4,9:59,2,10,JAX 48,13,13,Matt Hasselbeck pass complete short middle to Griff Whalen for 16 yards (tackle by Josh Evans),1.850,3.450
4,9:34,1,10,JAX 32,13,13,Matt Hasselbeck pass complete short right to Coby Fleener for 8 yards (tackle by Davon House),3.450,3.980
4,9:19,2,2,JAX 24,13,13,"Phillip Dorsett right end for 4 yards (tackle by Jonathan Cyprien). Penalty on Telvin Smith: Unnecessary Roughness, 10 yards",3.980,4.910
4,8:56,1,10,JAX 10,13,13,Matt Hasselbeck pass complete short right to Frank Gore for 5 yards (tackle by Telvin Smith and Jonathan Cyprien),4.910,5.150
4,8:27,2,5,JAX 5,13,13,"Frank Gore right guard for 1 yard (tackle by Josh Evans). Frank Gore fumbles (forced by Josh Evans), recovered by Abry Jones at JAX--2. Penalty on Joe Reitz: Illegal Formation (Declined)",5.150,-0.280
4,8:19,1,10,JAX 20,13,13,Blake Bortles pass incomplete deep middle intended for Allen Robinson,0.280,-0.270
4,8:12,2,10,JAX 20,13,13,Blake Bortles pass complete short right to Allen Hurns for 13 yards (tackle by Mike Adams),-0.270,1.140
4,7:45,1,10,JAX 33,13,13,T.J. Yeldon middle for 5 yards (tackle by Henry Anderson and D'Qwell Jackson),1.140,1.270
4,7:03,2,5,JAX 38,13,13,Blake Bortles pass incomplete short middle intended for Marcedes Lewis,1.270,0.560
4,6:58,3,5,JAX 38,13,13,Blake Bortles pass complete short right to Allen Hurns for 12 yards (tackle by D'Qwell Jackson),0.560,2.260
4,6:19,1,10,,13,13,Blake Bortles pass incomplete,2.260,1.710
4,6:12,2,10,,13,13,Blake Bortles pass complete short left to Marcedes Lewis for 7 yards (tackle by Bjoern Werner and Darius Butler),1.710,1.950
4,5:28,3,3,IND 43,13,13,Blake Bortles pass incomplete short right intended for Allen Hurns,1.950,0.400
4,5:24,4,3,IND 43,13,13,"Penalty on Bryan Anger: Delay of Game, 5 yards (no play)",0.400,0.070
4,5:24,4,8,IND 48,13,13,"Bryan Anger punts 38 yards, fair catch by Griff Whalen",0.070,0.380
4,5:16,1,10,IND 10,13,13,Matt Hasselbeck pass complete short left to T.Y. Hilton for 8 yards (tackle by Telvin Smith),-0.380,0.070
4,4:48,2,2,IND 18,13,13,Matt Hasselbeck pass incomplete short right intended for Coby Fleener,0.070,-0.480
4,4:43,3,2,IND 18,13,13,Matt Hasselbeck pass complete short left to Phillip Dorsett for 1 yard (tackle by Josh Evans and Telvin Smith),-0.480,-2.140
4,4:06,4,1,IND 19,13,13,"Pat McAfee punts 53 yards, returned by Bryan Walters for 3 yards (tackle by Colt Anderson)",-2.140,-1.000
4,3:55,1,10,JAX 31,13,13,T.J. Yeldon left tackle for -1 yards (tackle by Trent Cole and Henry Anderson),1.000,0.320
4,3:16,2,11,JAX 30,13,13,Blake Bortles pass incomplete short right intended for Bryan Walters,0.320,-0.360
4,3:11,3,11,JAX 30,13,13,"Blake Bortles pass incomplete deep left intended for Allen Robinson. Penalty on Vontae Davis: Defensive Pass Interference, 30 yards (no play)",-0.360,2.920
4,3:03,1,10,IND 40,13,13,"Blake Bortles for no gain. Blake Bortles fumbles, recovered by Blake Bortles at JAX-49",2.920,0.350
4,2:20,2,25,JAX 45,13,13,Blake Bortles pass complete short right to Allen Hurns for 9 yards (tackle by Darius Butler),0.350,0.890
4,2:00,3,16,IND 46,13,13,Blake Bortles pass incomplete deep left intended for Allen Robinson,0.890,0.200
4,1:56,4,16,IND 46,13,13,"Bryan Anger punts 31 yards, fair catch by Griff Whalen",0.200,0.220
4,1:48,1,10,IND 15,13,13,Matt Hasselbeck sacked by Ryan Davis and Telvin Smith for -4 yards,-0.220,-1.070
4,1:09,2,14,IND 11,13,13,Matt Hasselbeck pass complete short left to Coby Fleener for 5 yards (tackle by Jonathan Cyprien),-1.070,-1.070
4,1:01,2,14,IND 11,13,13,Timeout #1 by Jacksonville Jaguars,-1.070,-1.250
4,1:01,3,9,IND 16,13,13,Matt Hasselbeck pass incomplete deep left intended for Donte Moncrief,-1.250,-2.390
4,0:56,4,9,IND 16,13,13,"Pat McAfee punts 57 yards, returned by Bryan Walters for no gain",-2.390,-0.740
4,0:45,1,10,JAX 27,13,13,Blake Bortles pass complete short middle to Marcedes Lewis for 7 yards (tackle by D'Qwell Jackson),0.740,0.740
4,0:38,1,10,JAX 27,13,13,Timeout #2 by Jacksonville Jaguars,0.740,1.140
4,0:38,2,3,JAX 34,13,13,Blake Bortles pass incomplete deep left intended for Allen Robinson,1.140,0.430
4,0:34,3,3,JAX 34,13,13,Blake Bortles middle for 14 yards (tackle by Kendall Langford),0.430,2.130
4,0:17,1,10,JAX 48,13,13,Blake Bortles spiked the ball,2.130,1.580
4,0:17,2,10,JAX 48,13,13,Blake Bortles pass complete short right to Marcedes Lewis for 12 yards (tackle by D'Qwell Jackson),1.580,1.580
4,0:10,2,10,JAX 48,13,13,Timeout #3 by Jacksonville Jaguars,1.580,1.580
4,0:10,2,10,JAX 48,13,13,Timeout #2 by Indianapolis Colts,1.580,2.920
4,0:10,1,10,IND 40,13,13,Blake Bortles pass complete short right to T.J. Yeldon for 5 yards (tackle by D'Qwell Jackson and Mike Adams),2.920,2.920
4,0:06,1,10,IND 40,13,13,Timeout #3 by Indianapolis Colts,2.920,3.050
4,0:06,2,5,IND 35,13,13,Jason Myers 53 yard field goal no good,3.050,-1.800
4,0:01,1,10,IND 43,13,13,Matt Hasselbeck kneels for -1 yards,1.800,0.000
Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime
Quarter,Time,Down,ToGo,Location,JAX,IND,Detail,EPB,EPA
,,,,,,,"Jaguars won the coin toss, Jaguars to receive the overtime kickoff.",,
OT,15:00,,,IND 35,13,13,"Pat McAfee kicks off 65 yards, touchback",0.000,-0.280
OT,15:00,1,10,JAX 20,13,13,Blake Bortles pass incomplete short middle intended for Clay Harbor (defended by Henry Anderson),0.280,-0.270
OT,14:56,2,10,JAX 20,13,13,T.J. Yeldon right tackle for 36 yards (tackle by Mike Adams),-0.270,2.650
OT,14:29,1,10,IND 44,13,13,Toby Gerhart middle for -2 yards (tackle by D'Qwell Jackson and Erik Walden),2.650,1.840
OT,13:46,2,12,IND 46,13,13,Blake Bortles pass incomplete short right intended for Allen Robinson (defended by Kendall Langford),1.840,1.160
OT,13:42,3,12,IND 46,13,13,Blake Bortles pass incomplete short middle intended for Allen Robinson (defended by Mike Adams),1.160,0.200
OT,13:36,4,12,IND 46,13,13,"Bryan Anger punts 30 yards, fair catch by Griff Whalen",0.200,0.140
OT,13:29,1,10,IND 16,13,13,Matt Hasselbeck pass complete short left to Coby Fleener for 7 yards (tackle by Dwayne Gratz),-0.140,0.420
OT,13:07,2,3,IND 23,13,13,Matt Hasselbeck pass complete short right to Coby Fleener for no gain,0.420,-0.450
OT,12:30,3,3,IND 23,13,13,Matt Hasselbeck pass incomplete deep right intended for Coby Fleener,-0.450,-1.830
OT,12:25,4,3,IND 23,13,13,"Pat McAfee punts 52 yards, returned by Bryan Walters for 14 yards (tackle by Clayton Geathers)",-1.830,-1.530
OT,12:11,1,10,JAX 39,13,13,T.J. Yeldon middle for 2 yards (tackle by D'Qwell Jackson),1.530,1.260
OT,11:35,2,8,JAX 41,13,13,Blake Bortles pass incomplete deep right intended for Allen Robinson,1.260,0.560
OT,11:29,3,8,JAX 41,13,13,Blake Bortles pass complete short right to Allen Robinson for 14 yards (tackle by Dwight Lowery),0.560,2.590
OT,10:53,1,10,IND 45,13,13,T.J. Yeldon left end for 5 yards (tackle by Josh McNary and Henry Anderson),2.590,2.720
OT,10:15,2,5,IND 40,13,13,Blake Bortles left end for 8 yards (tackle by Josh McNary),2.720,3.450
OT,9:47,1,10,IND 32,13,13,T.J. Yeldon middle for -1 yards (tackle by D'Qwell Jackson),3.450,2.770
OT,9:04,2,11,IND 33,13,13,Blake Bortles pass incomplete short left intended for Allen Hurns,2.770,2.080
OT,9:01,3,11,IND 33,13,13,T.J. Yeldon middle for 3 yards (tackle by D'Qwell Jackson),2.080,1.410
OT,8:18,4,8,IND 30,13,13,Jason Myers 48 yard field goal no good,1.410,-1.470
OT,8:13,1,10,IND 38,13,13,Matt Hasselbeck pass complete deep right to Coby Fleener for 28 yards (tackle by Telvin Smith),1.470,3.310
OT,7:24,1,10,JAX 34,13,13,Matt Hasselbeck right end for 4 yards (tackle by Dan Skuta),3.310,3.310
OT,6:48,2,6,JAX 30,13,13,Frank Gore middle for 1 yard (tackle by Roy Miller and Thurston Armbrister),3.310,2.740
OT,6:06,3,5,JAX 29,13,13,Frank Gore left end for 22 yards (tackle by Jonathan Cyprien),2.740,2.740
