#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,IND 24,3,0:48,5,Punt
2,1,10:25,IND 9,12,5:26,55,Field Goal
3,1,2:49,IND 20,5,2:35,19,Punt
4,2,13:45,IND 48,1,0:08,-4,Fumble
5,2,11:37,IND 20,13,5:33,80,Touchdown
6,2,0:04,,0,0:04,0,End of Half
7,3,9:20,IND 14,11,5:24,46,Punt
8,3,1:33,JAX 49,8,4:06,35,Field Goal
9,4,11:09,IND 33,8,2:50,63,Fumble
10,4,5:16,IND 10,3,1:21,9,Punt
11,4,1:48,IND 15,3,1:03,1,Punt
12,4,0:01,IND 43,1,0:01,-1,End of Half
13,5,13:29,IND 16,3,1:18,7,Punt
14,5,8:13,IND 38,6,3:37,53,Field Goal
