Quarter,Time,Down,ToGo,Location,TEN,IND,Detail,EPB,EPA
2,12:54,2,8,IND 11,0,14,Derrick Henry right end for 5 yards (tackle by Grover Stewart and E.J. Speed),,
2,12:10,3,3,IND 6,6,14,"Ryan Tannehill pass complete short middle to Geoff Swaim for 6 yards, touchdown",,
2,12:07,,,IND 15,7,14,Randy Bullock kicks extra point good,,
2,12:07,,,TEN 35,7,14,"Randy Bullock kicks off 65 yards, returned by Ashton Dulin for 27 yards (tackle by Nick Dzubnar). Penalty on Dontrell Hilliard: Illegal Use of Hands / Offense, 5 yards (accepted)",,
2,12:01,1,10,IND 32,7,14,"Jonathan Taylor left end for no gain (tackle by Amani Hooker). Penalty on Braden Smith: Offensive Holding, 10 yards (accepted) (no play)",,
2,11:30,1,20,IND 22,7,14,Carson Wentz pass complete short left to Jonathan Taylor for 7 yards (tackle by David Long),,
2,10:47,2,13,IND 29,7,14,Carson Wentz pass complete short middle to Zach Pascal for 7 yards (tackle by Monty Rice),,
2,10:04,3,6,IND 36,7,14,Carson Wentz sacked by Harold Landry for -7 yards,,
2,9:26,4,13,IND 29,7,14,Rigoberto Sanchez punts 63 yards downed by Matthew Adams,,
2,9:14,1,10,TEN 8,7,14,"Derrick Henry up the middle for 9 yards. Derrick Henry fumbles (forced by Andrew Sendejo), recovered by Derrick Henry at TEN-17 (tackle by Andrew Sendejo)",,
2,8:35,2,1,TEN 17,7,14,"Penalty on Grover Stewart: Neutral Zone Infraction, 5 yards (accepted) (no play)",,
2,8:15,1,10,TEN 22,7,14,"Ryan Tannehill pass complete to MyCole Pruitt for 14 yards (tackle by George Odum). Penalty on E.J. Speed: Defensive Holding, 5 yards (declined)",,
2,7:53,1,10,TEN 36,7,14,Derrick Henry right guard for 2 yards (tackle by Andrew Sendejo),,
2,7:11,2,8,TEN 38,7,14,Ryan Tannehill pass complete short middle to Geoff Swaim for 7 yards (tackle by Zaire Franklin),,
2,6:41,3,1,TEN 45,7,14,Derrick Henry right tackle for 1 yard (tackle by Kenny Moore),,
2,6:02,1,10,TEN 46,7,14,Derrick Henry right end for no gain (tackle by Bobby Okereke),,
2,5:19,2,10,TEN 46,7,14,Ryan Tannehill sacked by Tyquan Lewis for -1 yards,,
2,4:32,3,11,TEN 45,7,14,"Ryan Tannehill pass short middle intended for Anthony Firkser is intercepted by Tyquan Lewis at IND-48 and returned for 8 yards. Tyquan Lewis fumbles, recovered by Anthony Firkser at TEN-43 Replay Assistant challenged the fumble ruling, and the play was upheld.",,
2,4:24,1,10,TEN 43,13,14,"Ryan Tannehill pass complete short right to A.J. Brown for 57 yards, touchdown",,
2,4:13,,,IND 15,14,14,Randy Bullock kicks extra point good,,
2,4:13,,,TEN 35,14,14,"Randy Bullock kicks off 65 yards, touchback.",,
2,4:13,1,10,IND 25,14,14,Carson Wentz pass complete short left to Jonathan Taylor for 8 yards (tackle by Naquan Jones),,
2,3:37,2,2,IND 33,14,14,"Jonathan Taylor right end for 1 yard (tackle by Kevin Byard). Penalty on Chris Reed: Offensive Holding, 10 yards (accepted)",,
2,3:08,2,11,IND 24,14,14,Carson Wentz pass complete short left to Zach Pascal for 9 yards (tackle by Greg Mabin),,
2,2:29,3,2,IND 33,14,14,Carson Wentz pass complete short right to Zach Pascal for 7 yards (tackle by Elijah Molden),,
2,2:00,1,10,IND 40,14,14,Nyheim Hines left tackle for 2 yards (tackle by David Long),,
2,1:40,2,8,IND 42,14,14,Carson Wentz pass incomplete deep right intended for Mo Alie-Cox (defended by Amani Hooker),,
2,1:32,3,8,IND 42,14,14,Carson Wentz pass complete short middle to Michael Pittman for 12 yards (tackle by Jackrabbit Jenkins),,
2,1:09,1,10,TEN 46,14,14,"Carson Wentz pass incomplete intended for Ashton Dulin. Penalty on Greg Mabin: Defensive Pass Interference, 12 yards (accepted) (no play)",,
2,1:03,1,10,TEN 34,14,14,Carson Wentz pass complete short right to Michael Pittman for 5 yards (tackle by Amani Hooker and Greg Mabin),,
2,0:55,,,,,,Timeout #1 by Indianapolis Colts,,
2,0:55,2,5,TEN 29,14,14,Carson Wentz pass complete short right to Nyheim Hines for 6 yards (tackle by David Long),,
2,0:50,1,10,TEN 23,14,14,Carson Wentz pass incomplete left intended for T.Y. Hilton,,
2,0:45,2,10,TEN 23,14,14,"Carson Wentz scrambles up the middle for 6 yards. Carson Wentz fumbles (forced by Harold Landry), recovered by Jonathan Taylor at TEN-17 (tackle by Harold Landry)",,
2,0:32,,,,,,Timeout #2 by Indianapolis Colts,,
2,0:32,,,,,,Timeout #1 by Tennessee Titans,,
2,0:32,3,4,TEN 17,14,14,Carson Wentz pass complete short right to Nyheim Hines for 1 yard (tackle by Jackrabbit Jenkins),,
2,0:03,,,,,,Timeout #3 by Indianapolis Colts,,
2,0:03,4,2,TEN 15,14,17,Michael Badgley 34 yard field goal good,,
Quarter,Time,Down,ToGo,Location,TEN,IND,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,IND 35,14,17,"Rigoberto Sanchez kicks off 65 yards, touchback.",,
3,15:00,1,10,TEN 25,14,17,Derrick Henry up the middle for 6 yards (tackle by George Odum),,
3,14:36,2,4,TEN 31,14,17,Derrick Henry right end for 1 yard (tackle by Kenny Moore and Zaire Franklin),,
3,13:52,3,3,TEN 32,14,17,Ryan Tannehill pass complete short middle to A.J. Brown for 13 yards (tackle by Kenny Moore),,
3,13:19,1,10,TEN 45,14,17,Derrick Henry right end for 1 yard (tackle by George Odum),,
3,12:38,2,9,TEN 46,14,17,Derrick Henry right tackle for 2 yards (tackle by Bobby Okereke),,
3,12:00,3,7,TEN 48,14,17,"Penalty on Kemoko Turay: Neutral Zone Infraction, 5 yards (accepted) (no play)",,
3,11:40,3,2,IND 47,14,17,Ryan Tannehill pass incomplete short right intended for Chester Rogers,,
3,11:36,4,2,IND 47,14,17,Ryan Tannehill right end for 13 yards (tackle by George Odum),,
3,11:00,1,10,IND 34,14,17,Derrick Henry right guard for 2 yards (tackle by Bobby Okereke and Shaquille Leonard),,
3,10:18,2,8,IND 32,14,17,Ryan Tannehill pass incomplete intended for Geoff Swaim (defended by Kenny Moore),,
3,10:13,3,8,IND 32,14,17,Ryan Tannehill pass complete short right to A.J. Brown for 10 yards (tackle by Rock Ya-Sin),,
3,9:39,1,10,IND 22,14,17,Ryan Tannehill pass complete short left to A.J. Brown for 11 yards (tackle by Kenny Moore),,
3,9:08,1,10,IND 11,14,17,Derrick Henry right end for -1 yards (tackle by Shaquille Leonard),,
3,8:27,2,11,IND 12,14,17,Ryan Tannehill pass complete short middle to A.J. Brown for 7 yards (tackle by Bobby Okereke),,
3,7:46,3,4,IND 5,20,17,"Ryan Tannehill pass complete short middle to Nick Westbrook-Ikhine for 5 yards, touchdown",,
3,7:42,,,IND 15,21,17,Randy Bullock kicks extra point good,,
3,7:42,,,TEN 35,21,17,"Randy Bullock kicks off 65 yards, touchback.",,
3,7:42,1,10,IND 25,21,17,Carson Wentz pass complete short right to Nyheim Hines for 9 yards (tackle by Kevin Byard and Monty Rice),,
3,7:07,2,1,IND 34,21,17,Jonathan Taylor right guard for 5 yards (tackle by Bud Dupree),,
3,6:29,1,10,IND 39,21,17,Jonathan Taylor right tackle for 4 yards (tackle by David Long and Eli Ankou),,
3,5:46,2,6,IND 43,21,17,Carson Wentz pass incomplete short middle intended for Mo Alie-Cox (defended by Kevin Byard),,
3,5:41,3,6,IND 43,21,17,Carson Wentz pass incomplete deep middle intended for Mo Alie-Cox,,
3,5:36,4,6,IND 43,21,17,"Rigoberto Sanchez punts 46 yards, returned by Chester Rogers for 2 yards (tackle by Ashton Dulin)",,
3,5:28,1,10,TEN 13,21,17,"Ryan Tannehill pass complete to Derrick Henry for 2 yards (tackle by Antwaun Woods). Penalty on Marcus Johnson: Offensive Pass Interference, 6 yards (accepted) (no play)",,
3,4:49,1,16,TEN 7,21,17,Ryan Tannehill pass incomplete short middle intended for Marcus Johnson (defended by Shaquille Leonard),,
3,4:45,2,16,TEN 7,21,17,Derrick Henry left end for 4 yards (tackle by Andrew Sendejo and Antwaun Woods),,
3,4:03,3,12,TEN 11,21,17,"Ryan Tannehill pass incomplete short right intended for A.J. Brown TEN challenged the pass completion ruling, and the original play was overturned. Ryan Tannehill pass complete to A.J. Brown for 10 yards (tackle by Rock Ya-Sin)",,
3,3:52,4,2,TEN 21,21,17,"Brett Kern punts 52 yards, returned by Nyheim Hines for 16 yards (tackle by Olasunkanmi Adeniyi and Nick Dzubnar)",,
3,3:42,1,10,IND 43,21,17,Jonathan Taylor right end for 2 yards (tackle by Jeffery Simmons),,
3,3:00,2,8,IND 45,21,17,Carson Wentz pass complete short left to T.Y. Hilton for 6 yards (tackle by Amani Hooker),,
3,2:16,3,2,TEN 49,21,17,Jonathan Taylor left guard for 3 yards (tackle by Kevin Byard),,
3,1:33,1,10,TEN 46,21,17,"Carson Wentz pass incomplete deep left intended for Zach Pascal. Penalty on Amani Hooker: Defensive Pass Interference, 41 yards (accepted) (no play)",,
3,1:25,1,5,TEN 5,21,23,"Carson Wentz pass complete short left to Jack Doyle for 5 yards, touchdown",,
3,1:21,,,TEN 15,21,24,Michael Badgley kicks extra point good,,
3,1:21,,,IND 35,21,24,"Rigoberto Sanchez kicks off 65 yards, touchback.",,
3,1:21,1,10,TEN 25,21,24,Derrick Henry left tackle for 2 yards (tackle by Kenny Moore),,
3,0:45,2,8,TEN 27,21,24,"Ryan Tannehill pass incomplete deep left intended for Derrick Henry. Penalty on Kemoko Turay: Roughing the Passer, 15 yards (accepted) (no play)",,
3,0:39,1,10,TEN 42,21,24,Derrick Henry right end for 4 yards (tackle by Kenny Moore and Grover Stewart),,
Quarter,Time,Down,ToGo,Location,TEN,IND,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,6,TEN 46,21,24,Derrick Henry left end for 5 yards (tackle by Shaquille Leonard),,
4,14:28,3,1,IND 49,21,24,Derrick Henry right guard for 3 yards (tackle by E.J. Speed),,
4,13:51,1,10,IND 46,21,24,Ryan Tannehill pass incomplete deep left intended for Marcus Johnson,,
4,13:44,2,10,IND 46,21,24,Ryan Tannehill pass complete short left to Nick Westbrook-Ikhine for 11 yards (tackle by Xavier Rhodes),,
4,13:10,1,10,IND 35,21,24,A.J. Brown pass incomplete short right,,
4,13:03,2,10,IND 35,21,24,Derrick Henry left end for 3 yards (tackle by DeForest Buckner),,
4,12:23,3,7,IND 32,21,24,"Ryan Tannehill pass complete short right to A.J. Brown for no gain (tackle by Kenny Moore). Penalty on Rodger Saffold: Offensive Holding, 10 yards (accepted) (no play)",,
4,11:57,3,17,IND 42,21,24,Ryan Tannehill pass complete short right to A.J. Brown for 14 yards (tackle by Bobby Okereke and Kenny Moore),,
4,11:20,4,3,IND 28,24,24,Randy Bullock 46 yard field goal good,,
4,11:15,,,TEN 35,24,24,"Randy Bullock kicks off 65 yards, touchback.",,
4,11:15,1,10,IND 25,24,24,Carson Wentz pass incomplete deep left intended for Ashton Dulin,,
4,11:06,2,10,IND 25,24,24,Carson Wentz pass incomplete short right intended for Zach Pascal,,
4,11:00,3,10,IND 25,24,24,Carson Wentz pass complete short right to Michael Pittman for -2 yards (tackle by Dane Cruikshank and Chris Jackson),,
4,11:00,1,10,IND 38,24,24,"Penalty on Jeffery Simmons: Unnecessary Roughness / Defense, 15 yards (accepted) (no play)",,
4,10:28,1,10,IND 38,24,24,"Penalty on Jonathan Taylor: False Start, 5 yards (accepted) (no play)",,
4,10:28,1,15,IND 33,24,24,Carson Wentz pass complete short middle to Zach Pascal for 11 yards (tackle by Monty Rice and David Long),,
4,10:05,2,4,IND 44,24,24,Carson Wentz pass complete short left to Michael Pittman for 3 yards (tackle by Greg Mabin),,
4,9:31,3,1,IND 47,24,24,Carson Wentz up the middle for 1 yard (tackle by Denico Autry),,
4,8:46,1,10,IND 48,24,24,Carson Wentz pass incomplete short left intended for T.Y. Hilton (defended by David Long),,
4,8:39,2,10,IND 48,24,24,Carson Wentz pass incomplete short left intended for Zach Pascal,,
4,8:35,3,10,IND 48,24,24,"Carson Wentz sacked by and Denico Autry for no gain and David Long for no gain. Penalty on Chris Jackson: Defensive Holding, 5 yards (accepted) (no play)",,
4,8:06,1,10,TEN 47,24,24,Jonathan Taylor right tackle for 6 yards (tackle by Kevin Byard and Amani Hooker),,
4,7:26,2,4,TEN 41,24,24,Jonathan Taylor right guard for 5 yards (tackle by Naquan Jones),,
4,6:46,1,10,TEN 36,24,24,Jonathan Taylor right end for 4 yards (tackle by Harold Landry),,
4,6:09,2,6,TEN 32,24,24,"Marlon Mack for no gain (tackle by David Long). Penalty on Ryan Kelly: Offensive Holding, 10 yards (accepted) (no play)",,
4,5:44,2,16,TEN 42,24,24,Carson Wentz pass incomplete short middle intended for Nyheim Hines (defended by Elijah Molden),,
4,5:39,3,16,TEN 42,24,24,Carson Wentz pass incomplete short left intended for Ashton Dulin,,
4,5:35,4,16,TEN 42,24,24,"Rigoberto Sanchez punts 35 yards, returned by Chester Rogers for 19 yards (tackle by Zaire Franklin)",,
4,5:25,1,10,TEN 26,24,24,Ryan Tannehill pass complete short left to A.J. Brown for 9 yards,,
4,4:56,2,1,TEN 35,24,24,Derrick Henry left end for 6 yards (tackle by George Odum),,
4,4:16,1,10,TEN 41,24,24,Derrick Henry right end for -1 yards (tackle by Al-Quadin Muhammad),,
4,3:33,2,11,TEN 40,24,24,Ryan Tannehill pass incomplete short left,,
4,3:29,3,11,TEN 40,24,24,Ryan Tannehill pass complete short left to Jeremy McNichols for 10 yards (tackle by Bobby Okereke),,
4,3:22,4,1,TEN 50,24,24,Derrick Henry left end for 1 yard (tackle by Kenny Moore),,
4,3:17,1,10,IND 49,24,24,"Derrick Henry up the middle for no gain (tackle by Xavier Rhodes and Andrew Sendejo). Penalty on Chester Rogers: Offensive Holding, 10 yards (accepted) (no play)",,
4,3:12,1,20,TEN 41,24,24,Ryan Tannehill pass complete short left to Jeremy McNichols for 10 yards (tackle by Andrew Sendejo and Shaquille Leonard),,
4,2:27,2,10,IND 49,24,24,Ryan Tannehill sacked by Kemoko Turay for -9 yards,,
4,2:00,3,19,TEN 42,24,24,Ryan Tannehill pass complete short right to Jeremy McNichols for 13 yards (tackle by Shaquille Leonard and Bobby Okereke),,
4,1:39,,,,,,Timeout #1 by Indianapolis Colts,,
4,1:39,4,6,IND 45,24,24,"Brett Kern punts 37 yards, fair catch by Nyheim Hines at IND-8",,
4,1:33,1,10,IND 8,30,24,"Carson Wentz pass short middle is intercepted by Elijah Molden at IND-2 and returned for 2 yards, touchdown",,
4,1:26,,,IND 15,31,24,Randy Bullock kicks extra point good,,
4,1:26,,,TEN 35,31,24,"Randy Bullock kicks off 65 yards, touchback.",,
4,1:26,1,10,IND 25,31,24,Carson Wentz pass complete short middle to Zach Pascal for 9 yards (tackle by Chris Jackson),,
4,1:08,2,1,IND 34,31,24,"Carson Wentz pass incomplete short right intended for Michael Pittman (defended by Jackrabbit Jenkins). Penalty on Braden Smith: Illegal Formation, 5 yards (accepted) (no play)",,
4,1:02,2,6,IND 29,31,24,Carson Wentz pass incomplete deep middle intended for Ashton Dulin,,
4,0:56,3,6,IND 29,31,24,"Carson Wentz pass complete short left to Michael Pittman for no gain (tackle by Breon Borders). Penalty on Chris Reed: Illegal Use of Hands / Offense, 10 yards (accepted) (no play)",,
4,0:51,3,16,IND 19,31,24,Carson Wentz pass complete deep middle to Michael Pittman for 38 yards (tackle by Breon Borders and Amani Hooker),,
4,0:37,,,,,,Timeout #2 by Indianapolis Colts,,
4,0:37,1,10,TEN 43,31,24,Carson Wentz pass incomplete short right intended for Mo Alie-Cox,,
4,0:32,2,10,TEN 43,31,24,"Carson Wentz pass incomplete deep right intended for Ashton Dulin. Penalty on Kevin Byard: Defensive Pass Interference, 42 yards (accepted) (no play)",,
4,0:25,,,,,,Timeout #1 by Tennessee Titans,,
4,0:25,1,1,TEN 1,31,30,"Jonathan Taylor right end for 1 yard, touchdown",,
4,0:22,,,TEN 15,31,31,Michael Badgley kicks extra point good,,
4,0:22,,,IND 35,31,31,"Rigoberto Sanchez kicks off 65 yards, touchback.",,
4,0:22,1,10,TEN 25,31,31,Ryan Tannehill sacked by DeForest Buckner for -8 yards,,
4,0:09,,,,,,Timeout #2 by Tennessee Titans,,
4,0:09,2,18,TEN 17,31,31,Logan Woodside kneels for -1 yards,,
Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime
Quarter,Time,Down,ToGo,Location,TEN,IND,Detail,EPB,EPA
,,,,,,,"Colts won the coin toss, Colts to receive the overtime kickoff.",,
OT,10:00,,,TEN 35,31,31,"Randy Bullock kicks off 66 yards, returned by Ashton Dulin for 31 yards (tackle by Marcus Johnson and Joseph Jones)",,
OT,9:54,1,10,IND 30,31,31,Jonathan Taylor left guard for 4 yards (tackle by David Long and Denico Autry),,
OT,9:13,2,6,IND 34,31,31,Carson Wentz pass incomplete short left intended for Jonathan Taylor (defended by Monty Rice),,
OT,9:06,3,6,IND 34,31,31,Carson Wentz pass incomplete deep middle intended for Zach Pascal (defended by Chris Jackson),,
OT,9:01,4,6,IND 34,31,31,Rigoberto Sanchez punts 38 yards out of bounds,,
OT,8:55,1,10,TEN 28,31,31,Ryan Tannehill pass incomplete short left intended for A.J. Brown,,
OT,8:50,2,10,TEN 28,31,31,Derrick Henry right guard for -3 yards (tackle by Grover Stewart),,
OT,8:14,3,13,TEN 25,31,31,Ryan Tannehill pass complete short left to A.J. Brown for 11 yards (tackle by Xavier Rhodes),,
OT,7:33,4,2,TEN 36,31,31,Brett Kern punts 49 yards out of bounds,,
OT,7:27,1,10,IND 15,31,31,Carson Wentz pass incomplete short right intended for Ashton Dulin,,
OT,7:22,2,10,IND 15,31,31,Carson Wentz pass complete short left to Michael Pittman for 8 yards (tackle by Chris Jackson and David Long),,
OT,6:41,3,2,IND 23,31,31,Carson Wentz right end for 4 yards (tackle by Monty Rice),,
OT,5:56,1,10,IND 27,31,31,Carson Wentz pass deep left intended for Michael Pittman is intercepted by Kevin Byard at IND-46 and returned for 14 yards (tackle by Mo Alie-Cox),,
OT,5:48,1,10,IND 32,31,31,"Derrick Henry up the middle for no gain (tackle by Kwity Paye). Penalty on A.J. Brown: Offensive Illegal Block Above the Waist, 10 yards (accepted) (no play)",,
OT,5:23,1,20,IND 42,31,31,Ryan Tannehill pass incomplete short right intended for Nick Westbrook-Ikhine,,
OT,5:20,2,20,IND 42,31,31,Ryan Tannehill pass complete short middle to A.J. Brown for 13 yards (tackle by Andrew Sendejo),,
OT,4:45,,,,,,Timeout #1 by Tennessee Titans,,
OT,4:45,3,7,IND 29,31,31,Derrick Henry left end for 2 yards (tackle by Bobby Okereke),,
OT,4:08,,,,,,Timeout #1 by Indianapolis Colts,,
OT,4:08,4,5,IND 27,34,31,Randy Bullock 44 yard field goal good,,
End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime
