#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,13:37,PHI 42,5,2:47,31,Missed FG
2,1,9:05,PHI 24,6,3:38,31,Punt
3,2,14:18,PHI 34,5,1:12,6,Punt
4,2,11:46,PHI 21,3,1:52,2,Punt
5,2,8:02,PHI 23,3,1:01,-6,Fumble
6,2,4:48,PHI 27,3,1:15,9,Punt
7,2,2:17,PHI 22,2,0:17,0,Interception
8,2,1:10,PHI 37,6,1:07,35,Field Goal
9,3,15:00,PHI 15,5,2:28,2,Punt
10,3,11:14,PHI 29,7,3:39,63,Interception
11,3,6:31,PHI 40,1,0:11,0,Interception
12,3,6:20,,0,0:06,0,Fumble
13,3,4:59,PHI 12,13,5:44,66,Downs
14,4,10:14,PHI 37,9,4:00,63,Touchdown
15,4,1:41,PHI 20,7,1:11,20,Downs
