0,1
Game Info,Game Info
Won Toss,Giants
Roof,outdoors
Surface,fieldturf
Duration,2:57
Attendance,78830
Weather,"61 degrees, relative humidity 82%, wind 3 mph, wind chill 0"
Vegas Line,Philadelphia Eagles -7.0
Over/Under,35.5 (under)
