Quarter,Time,Down,ToGo,Location,PHI,NYG,Detail,EPB,EPA
Quarter,Time,Down,ToGo,Location,PHI,NYG,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,2,NYG 4,6,3,"Donovan McNabb right end for 4 yards, touchdown",4.840,7.000
2,,,,NYG 2,7,3,David Akers kicks extra point good,0.000,0.000
2,,,,PHI 30,7,3,"David Akers kicks off 70 yards, returned by Willie Ponder for 25 yards (tackle by Jason Short)",0.000,0.610
2,14:48,1,10,NYG 25,7,3,Eli Manning pass incomplete intended for Tiki Barber,0.610,0.060
2,14:42,2,10,NYG 25,7,3,Tiki Barber right guard for 5 yards (tackle by Mark Simoneau and Dhani Jones),0.060,0.040
2,14:06,3,5,NYG 30,7,3,Eli Manning pass incomplete intended for Amani Toomer,0.040,-1.370
2,13:53,4,5,NYG 30,7,3,"Jeff Feagles punts 51 yards, returned by Brian Westbrook for 7 yards (tackle by David Tyree). Penalty on Keith Adams: Offensive Holding, 9 yards",-1.370,0.380
2,13:40,1,10,PHI 10,7,3,Donovan McNabb sacked by Kenderick Allen for -5 yards,-0.380,-1.150
2,13:10,2,15,PHI 5,7,3,Brian Westbrook right tackle for no gain (tackle by Kenderick Allen and Lance LeGree),-1.150,-2.010
2,12:36,3,15,PHI 5,7,3,"Penalty on Tra Thomas: False Start, 2 yards (no play)",-2.010,-2.240
2,12:19,3,17,PHI 3,7,3,Brian Westbrook right tackle for 7 yards (tackle by Reggie Torbor and Terry Cousin),-2.240,-2.490
2,11:37,4,10,PHI 10,7,3,"Dirk Johnson punts 39 yards, returned by Mark Jones for 3 yards (tackle by Dhani Jones)",-2.490,-2.520
2,11:26,1,10,PHI 46,7,3,Eli Manning pass complete to Jeremy Shockey for 26 yards (tackle by Mark Simoneau),2.520,4.240
2,10:48,1,10,PHI 20,7,3,Tiki Barber right tackle for 3 yards (tackle by Brian Dawkins),4.240,4.120
2,10:09,2,7,PHI 17,7,3,Eli Manning sacked by Mark Simoneau for -12 yards,4.120,1.820
2,9:37,3,19,PHI 29,7,3,Tiki Barber left end for 15 yards (tackle by Michael Lewis),1.820,2.580
2,9:16,4,4,PHI 14,7,6,Steve Christie 31 yard field goal good,2.580,3.000
2,,,,NYG 30,7,6,"Steve Christie kicks off 58 yards, returned by Roderick Hood for 20 yards (tackle by Curtis DeLoatch)",0.000,1.070
2,9:00,1,10,PHI 32,7,6,Brian Westbrook left guard for 4 yards (tackle by William Joseph and Carlos Emmons),1.070,1.070
2,8:23,2,6,PHI 36,7,6,Brian Westbrook right end for 6 yards (tackle by Carlos Emmons),1.070,1.730
2,7:53,1,10,PHI 42,7,6,Dorsey Levens left guard for 1 yard (tackle by Barrett Green and Chuck Wiley),1.730,1.320
2,7:24,2,9,PHI 43,7,6,Donovan McNabb pass incomplete intended for Terrell Owens,1.320,0.630
2,7:14,3,9,PHI 43,7,6,Donovan McNabb pass complete to Todd Pinkston for 17 yards (tackle by Carlos Emmons),0.630,2.920
2,6:43,1,10,NYG 40,7,6,"Donovan McNabb sacked for 0 yards. Donovan McNabb fumbles, recovered by Osi Umenyiora at NYG-41 and returned for 4 yards (tackle by Hank Fraley)",2.920,-1.930
2,6:29,1,10,NYG 45,7,6,Eli Manning pass complete to Jamaar Taylor for 52 yards (tackle by Lito Sheppard),1.930,6.510
2,5:47,1,3,PHI 3,7,6,Eli Manning pass incomplete intended for Jeremy Shockey is intercepted by Quintin Mikell at PHI-0,6.510,-0.280
2,5:36,1,10,PHI 20,7,6,Donovan McNabb pass complete to L.J. Smith for 4 yards (tackle by Carlos Emmons),0.280,0.270
2,5:00,2,6,PHI 24,7,6,Brian Westbrook right tackle for 6 yards (tackle by Carlos Emmons and Barrett Green),0.270,0.940
2,4:18,1,10,PHI 30,7,6,Donovan McNabb pass incomplete intended for Todd Pinkston,0.940,0.390
2,4:08,2,10,PHI 30,7,6,Donovan McNabb pass incomplete intended for Terrell Owens,0.390,-0.300
2,4:02,3,10,PHI 30,7,6,Donovan McNabb pass complete to Brian Westbrook for -4 yards (tackle by Fred Robbins). Penalty on Freddie Mitchell: Offensive Pass Interference (Declined),-0.300,-1.630
2,3:47,4,14,PHI 26,7,6,"Dirk Johnson punts 34 yards, returned by Mark Jones for 7 yards (tackle by J.R. Reed)",-1.630,-2.060
2,3:37,1,10,NYG 47,7,6,Tiki Barber up the middle for -2 yards (tackle by Dhani Jones),2.060,1.250
2,3:09,2,12,NYG 45,7,6,Tiki Barber right end for 4 yards (tackle by Lito Sheppard and Jeremiah Trotter),1.250,1.090
2,2:28,3,8,NYG 49,7,6,Jamaar Taylor right end for -8 yards (tackle by Corey Simon),1.090,-0.650
2,2:00,4,16,NYG 41,7,6,Jeff Feagles punts 39 yards,-0.650,-0.280
2,1:52,1,10,PHI 20,7,6,Brian Westbrook right guard for 9 yards (tackle by Osi Umenyiora),0.280,0.950
2,1:27,2,1,PHI 29,7,6,"Donovan McNabb pass complete to Terrell Owens for 8 yards (tackle by Curtis DeLoatch). Penalty on Jon Runyan: Offensive Holding, 10 yards (no play)",0.950,-0.460
2,1:20,2,11,PHI 19,7,6,Brian Westbrook up the middle for -3 yards (tackle by Osi Umenyiora and Will Allen),-0.460,-1.690
2,1:14,,,,7,6,Timeout #1 by New York Giants,0.000,-1.690
2,1:14,3,14,PHI 16,7,6,Donovan McNabb pass complete to Brian Westbrook for 9 yards (tackle by Curtis DeLoatch),-1.690,-1.700
2,1:03,,,,7,6,Timeout #2 by New York Giants,0.000,-1.700
2,1:03,4,5,PHI 25,7,6,"Dirk Johnson punts 37 yards, returned by Mark Jones for 6 yards (tackle by Dhani Jones)",-1.700,-1.860
2,0:53,1,10,NYG 44,7,6,"Penalty on David Diehl: False Start, 5 yards (no play)",1.860,1.530
2,0:53,1,15,NYG 39,7,6,Eli Manning sacked by Jevon Kearse and Corey Simon for -7 yards,1.530,-0.300
2,0:39,,,,7,6,Timeout #3 by New York Giants,0.000,-0.300
2,0:39,2,22,NYG 32,7,6,Ron Dayne left guard for 11 yards (tackle by Derrick Burgess),-0.300,0.500
2,0:17,3,11,NYG 43,7,6,Ron Dayne left guard for 13 yards (tackle by Corey Simon and Sheldon Brown),0.500,2.650
Quarter,Time,Down,ToGo,Location,PHI,NYG,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NYG 30,7,6,"Steve Christie kicks off 70 yards, returned by J.R. Reed for 18 yards (tackle by David Tyree)",0.000,0.040
3,14:54,1,10,PHI 18,7,6,"Brian Westbrook right end for 10 yards (tackle by Will Allen). Penalty on Will Allen: Unnecessary Roughness, 15 yards",0.040,1.800
3,14:38,1,10,PHI 43,7,6,Donovan McNabb up the middle for 6 yards (tackle by Osi Umenyiora),1.800,2.060
3,14:03,2,4,PHI 49,7,6,Brian Westbrook right guard for 3 yards (tackle by Lance LeGree),2.060,1.750
3,13:26,3,1,NYG 48,7,6,Dorsey Levens right guard for 1 yard (tackle by Carlos Emmons),1.750,2.460
3,12:56,1,10,NYG 47,7,6,Donovan McNabb pass incomplete intended for Dorsey Levens,2.460,1.910
3,12:45,2,10,NYG 47,7,6,Donovan McNabb pass complete to Terrell Owens for 24 yards (tackle by Will Allen),1.910,4.040
3,12:25,1,10,NYG 23,7,6,Brian Westbrook right tackle for -3 yards (tackle by Lance LeGree),4.040,3.090
3,11:49,2,13,NYG 26,7,6,Donovan McNabb pass incomplete intended for L.J. Smith,3.090,2.410
3,11:40,3,13,NYG 26,7,6,"Donovan McNabb right end for 2 yards (tackle by William Joseph). Penalty on Donovan McNabb: Illegal Forward Pass, 5 yards",2.410,1.500
3,11:31,4,16,NYG 29,10,6,David Akers 47 yard field goal good,1.500,3.000
3,,,,PHI 30,10,6,"David Akers kicks off 66 yards, returned by Mark Jones for 17 yards (tackle by Ike Reese)",0.000,0.340
3,11:21,1,10,NYG 21,10,6,Tiki Barber up the middle for -1 yards (tackle by Jeremiah Trotter),0.340,-0.340
3,10:52,2,11,NYG 20,10,6,Eli Manning pass incomplete intended for Amani Toomer is intercepted by Brian Dawkins at NYG-47,-0.340,-2.460
3,10:38,1,10,NYG 47,10,6,Donovan McNabb pass complete to L.J. Smith for 20 yards (tackle by Kevin Lewis),2.460,3.780
3,10:04,1,10,NYG 27,10,6,Brian Westbrook up the middle for 3 yards (tackle by Brent Alexander),3.780,3.640
3,9:28,2,7,NYG 24,10,6,Donovan McNabb pass incomplete intended for Todd Pinkston (defended by Will Allen),3.640,2.940
3,9:09,3,7,NYG 24,10,6,Donovan McNabb pass incomplete intended for Terrell Owens,2.940,1.870
3,9:03,4,7,NYG 24,13,6,David Akers 42 yard field goal good,1.870,3.000
3,,,,PHI 30,13,6,"David Akers kicks off 61 yards, returned by Willie Ponder for 13 yards (tackle by Keith Adams). Penalty on Thomas Tapeh: Offside on Free Kick, 5 yards (no play)",0.000,0.000
3,,,,PHI 25,13,6,"David Akers kicks off 64 yards, returned by Willie Ponder for 25 yards (tackle by J.R. Reed)",0.000,1.330
3,8:43,1,10,NYG 36,13,6,"Eli Manning pass complete to Jeremy Shockey for 5 yards (tackle by Michael Lewis). Jeremy Shockey fumbles (forced by Michael Lewis), recovered by Marcellus Rivers at NYG-42",1.330,1.600
3,8:07,2,4,NYG 42,13,6,Tiki Barber right end for 10 yards (tackle by Brian Dawkins and Mark Simoneau),1.600,2.390
3,7:29,1,10,PHI 48,13,6,Eli Manning pass incomplete (defended by Brian Dawkins),2.390,1.850
3,7:19,2,10,PHI 48,13,6,Tiki Barber left end for 6 yards (tackle by Jeremiah Trotter),1.850,1.950
3,6:40,3,4,PHI 42,13,6,Eli Manning sacked by Darwin Walker and Corey Simon for -9 yards,1.950,-0.130
3,6:04,4,13,NYG 49,13,6,Jeff Feagles punts no gain,-0.130,-3.710
3,5:51,1,10,NYG 28,13,6,Donovan McNabb up the middle for 2 yards (tackle by Reggie Torbor),3.710,3.440
3,5:18,2,8,NYG 26,13,6,"Donovan McNabb pass complete to Terrell Owens for 9 yards (tackle by Will Allen). Terrell Owens fumbles (forced by Will Allen), ball out of bounds at NYG-17",3.440,4.440
3,5:05,1,10,NYG 17,13,6,"Donovan McNabb pass complete to Josh Parry for 5 yards (tackle by Barrett Green). Penalty on Hank Fraley: Offensive Holding (Declined), Penalty on Terrell Owens: Offensive Pass Interference, 10 yards (no play)",4.440,3.780
3,4:41,1,20,NYG 27,13,6,Donovan McNabb pass complete to Brian Westbrook for 11 yards (tackle by Barrett Green),3.780,4.000
3,4:04,2,9,NYG 16,13,6,Brian Westbrook up the middle for 4 yards (tackle by Osi Umenyiora),4.000,3.880
3,3:13,3,5,NYG 12,13,6,Donovan McNabb pass complete to Terrell Owens for 7 yards (tackle by Curry Burns),3.880,6.060
3,2:32,1,5,NYG 5,13,6,Dorsey Levens left guard for 4 yards (tackle by Reggie Torbor and Curry Burns),6.060,5.910
3,1:52,2,1,NYG 1,19,6,"Brian Westbrook right tackle for 1 yard, touchdown",5.910,7.000
3,,,,NYG 2,20,6,David Akers kicks extra point good,0.000,0.000
3,,,,PHI 30,20,6,"David Akers kicks off 69 yards, returned by Willie Ponder for 33 yards (tackle by J.R. Reed)",0.000,1.200
3,1:34,1,10,NYG 34,20,6,Eli Manning pass incomplete intended for Ron Dayne,1.200,0.660
3,1:27,2,10,NYG 34,20,6,Tiki Barber right end for 2 yards (tackle by Hugh Douglas),0.660,0.230
3,0:56,3,8,NYG 36,20,6,Eli Manning pass incomplete intended for Ike Hilliard (defended by Jevon Kearse),0.230,-0.980
3,0:42,4,8,NYG 36,20,6,"Jeff Feagles punts 46 yards, fair catch by Lito Sheppard",-0.980,-0.040
3,0:35,1,10,PHI 18,20,6,Brian Westbrook right tackle for 4 yards (tackle by Lance LeGree and Fred Robbins),0.040,0.140
Quarter,Time,Down,ToGo,Location,PHI,NYG,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,6,PHI 22,20,6,Donovan McNabb pass complete to L.J. Smith for 5 yards (tackle by Barrett Green),0.140,-0.020
4,14:24,3,1,PHI 27,20,6,"Donovan McNabb pass complete to Josh Parry for 15 yards (tackle by Brent Alexander). Penalty on Chad Lewis: Illegal Block Above the Waist, 10 yards",-0.020,1.070
4,14:00,1,10,PHI 32,20,6,Brian Westbrook right end for 2 yards (tackle by Barrett Green and Kenderick Allen),1.070,0.800
4,13:19,2,8,PHI 34,20,6,Donovan McNabb pass complete to Brian Westbrook for 3 yards (tackle by Will Allen),0.800,0.500
4,12:41,3,5,PHI 37,20,6,Donovan McNabb pass complete to Freddie Mitchell for 9 yards (tackle by Will Allen),0.500,1.990
4,12:01,1,10,PHI 46,20,6,Brian Westbrook right end for 4 yards (tackle by Kevin Lewis and Carlos Emmons),1.990,1.990
4,11:27,2,6,NYG 50,20,6,Donovan McNabb pass complete to Terrell Owens for 21 yards (tackle by Will Allen),1.990,3.640
4,10:35,1,10,NYG 29,20,6,"Donovan McNabb pass complete to Josh Parry for 8 yards (tackle by Kevin Lewis). Penalty on PHI: Illegal Shift, 5 yards (no play)",3.640,3.310
4,10:03,1,15,NYG 34,26,6,"Donovan McNabb pass complete to Brian Westbrook for 34 yards, touchdown. Penalty on Will Allen: Face Mask (15 Yards), 15 yards",3.310,7.000
4,,,,NYG 2,27,6,David Akers kicks extra point good,0.000,0.000
4,,,,PHI 45,27,6,"David Akers kicks off 55 yards, touchback",0.000,0.280
4,9:52,1,10,NYG 20,27,6,Tiki Barber right tackle for -2 yards (tackle by Jeremiah Trotter and Derrick Burgess),0.280,-0.630
4,9:30,2,12,NYG 18,27,6,Eli Manning pass complete to Tiki Barber for 9 yards (tackle by Jeremiah Trotter),-0.630,-0.030
4,8:46,3,3,NYG 27,27,6,"Penalty on Jeremiah Trotter: Encroachment, 5 yards (no play)",-0.030,1.070
4,8:31,1,10,NYG 32,27,6,Tiki Barber up the middle for 22 yards (tackle by Michael Lewis),1.070,2.520
4,7:50,1,10,PHI 46,27,6,"Eli Manning pass incomplete intended for Amani Toomer (defended by Sheldon Brown). Penalty on Michael Lewis: Illegal Contact, 5 yards (no play)",2.520,2.850
4,7:38,1,10,PHI 41,27,6,"Eli Manning left end for 3 yards (tackle by Jeremiah Trotter). Penalty on Jeremiah Trotter: Unnecessary Roughness (Offsetting), Penalty on Barrett Green: Disqualification (Offsetting)",2.850,2.710
4,7:20,2,7,PHI 38,27,6,Eli Manning pass incomplete intended for Amani Toomer (defended by Sheldon Brown),2.710,2.020
4,7:09,3,7,PHI 38,27,6,Eli Manning pass incomplete intended for Amani Toomer,2.020,0.720
4,7:03,4,7,PHI 38,27,6,Eli Manning pass incomplete intended for Jamaar Taylor,0.720,-1.470
4,6:55,1,10,PHI 38,27,6,Dorsey Levens right tackle for -1 yards (tackle by William Joseph),1.470,0.790
4,6:14,2,11,PHI 37,27,6,Dorsey Levens left guard for 7 yards (tackle by Kevin Lewis and Reggie Torbor),0.790,1.020
4,5:39,3,4,PHI 44,27,6,Donovan McNabb pass complete to L.J. Smith for 2 yards (tackle by Will Allen),1.020,-0.320
4,5:05,4,2,PHI 46,27,6,"Dirk Johnson punts 54 yards, touchback. Penalty on Dhani Jones: Ineligible Downfield Kick (Declined)",-0.320,-0.280
4,4:52,1,10,NYG 20,27,6,"Penalty on David Diehl: False Start, 5 yards (no play)",0.280,-0.310
4,4:52,1,15,NYG 15,27,6,Tiki Barber left guard for 2 yards (tackle by Darwin Walker and Keith Adams),-0.310,-0.790
4,4:24,2,13,NYG 17,27,6,Eli Manning pass incomplete,-0.790,-1.510
4,4:08,3,13,NYG 17,27,6,Eli Manning pass incomplete intended for Jeremy Shockey,-1.510,-2.320
4,4:04,4,13,NYG 17,27,6,"Jeff Feagles punts 47 yards, fair catch by Lito Sheppard",-2.320,-1.330
4,3:55,1,10,PHI 36,27,6,Dorsey Levens left guard for 16 yards (tackle by Terry Cousin and Will Allen),1.330,2.390
4,3:12,1,10,NYG 48,27,6,Thomas Tapeh right end for 4 yards (tackle by Reggie Torbor and Will Allen),2.390,2.390
4,2:26,2,6,NYG 44,27,6,Thomas Tapeh right guard for 2 yards (tackle by Lance LeGree and Kenderick Allen),2.390,1.950
4,2:00,3,4,NYG 42,27,6,Thomas Tapeh left end for 6 yards (tackle by Carlos Emmons),1.950,3.180
4,1:52,1,10,NYG 36,27,6,Koy Detmer kneels for -1 yards,3.180,2.500
4,1:13,2,11,NYG 37,27,6,Koy Detmer kneels for no gain,2.500,1.820
4,0:35,3,11,NYG 37,27,6,Koy Detmer kneels for -1 yards,1.820,0.720
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
