Quarter,Time,Down,ToGo,Location,PIT,BAL,Detail,EPB,EPA
1,7:01,2,9,BAL 22,0,0,"Ben Roethlisberger pass complete short middle to Justin Brown for 6 yards (tackle by Daryl Smith). Justin Brown fumbles (forced by Daryl Smith), recovered by DeAngelo Tyson at BAL-15 (tackle by Heath Miller)",3.630,0.220
1,6:53,1,10,BAL 15,0,0,"Joe Flacco pass complete short right to Steve Smith for 14 yards (tackle by Troy Polamalu). Penalty on Cortez Allen: Face Mask (15 Yards), 15 yards, Penalty on Ike Taylor: Illegal Use of Hands (Declined)",-0.220,1.860
1,6:31,1,10,BAL 44,0,0,Bernard Pierce right tackle for 1 yard (tackle by Jarvis Jones and Steve McLendon),1.860,1.450
1,5:54,2,9,BAL 45,0,0,Bernard Pierce right guard for 6 yards (tackle by Troy Polamalu and Lawrence Timmons),1.450,1.550
1,5:18,3,3,PIT 49,0,0,Joe Flacco pass complete short left to Dennis Pitta for 5 yards (tackle by Michael Mitchell),1.550,2.650
1,4:47,1,10,PIT 44,0,0,Joe Flacco pass complete short middle to Bernard Pierce for 7 yards (tackle by Ryan Shazier and Cam Thomas),2.650,3.060
1,4:09,2,3,PIT 37,0,0,Bernard Pierce right guard for 2 yards (tackle by Cam Thomas and Ryan Shazier),3.060,2.610
1,3:34,3,1,PIT 35,0,0,Bernard Pierce right guard for no gain (tackle by Lawrence Timmons and Ryan Shazier),2.610,1.000
1,3:07,4,1,PIT 35,0,0,Joe Flacco up the middle for 3 yards (tackle by Cameron Heyward),1.000,3.450
1,2:33,1,10,PIT 32,0,0,Bernard Pierce right tackle for 4 yards (tackle by Ryan Shazier and Jason Worilds),3.450,3.440
1,2:01,2,6,PIT 28,0,0,Bernard Pierce left guard for 2 yards (tackle by Steve McLendon and Lawrence Timmons),3.440,3.010
1,1:16,3,4,PIT 26,0,0,"Joe Flacco pass incomplete deep right intended for Torrey Smith. Penalty on Cortez Allen: Defensive Pass Interference, 23 yards (no play)",3.010,6.510
1,1:11,1,3,PIT 3,0,0,Justin Forsett right guard for 1 yard (tackle by Jarvis Jones),6.510,6.510
1,0:32,1,3,PIT 3,0,0,Timeout #1 by Baltimore Ravens,6.510,5.720
1,0:32,2,2,PIT 2,0,6,"Joe Flacco pass complete short left to Owen Daniels for 2 yards, touchdown",5.720,7.000
1,0:32,,,PIT 2,0,7,Justin Tucker kicks extra point good,0.000,0.000
1,0:32,,,BAL 35,0,7,"Justin Tucker kicks off 65 yards, touchback",0.000,-0.280
1,0:27,1,10,PIT 20,0,7,Ben Roethlisberger pass complete short left to Markus Wheaton for 1 yard (tackle by Jimmy Smith and Matt Elam),0.280,-0.130
Quarter,Time,Down,ToGo,Location,PIT,BAL,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,9,PIT 21,0,7,"Markus Wheaton left end for 12 yards (tackle by Jeromy Miles). Penalty on Darrius Heyward-Bey: Offensive Holding, 10 yards",-0.130,0.140
2,14:31,2,7,PIT 23,0,7,LeGarrette Blount right guard for 6 yards (tackle by Matt Elam and DeAngelo Tyson),0.140,0.230
2,13:45,3,1,PIT 29,0,7,Ben Roethlisberger pass incomplete short middle intended for Justin Brown,0.230,-1.440
2,13:40,4,1,PIT 29,0,7,"Brad Wing punts 47 yards, fair catch by Jacoby Jones",-1.440,-0.540
2,13:33,1,10,BAL 24,0,7,Joe Flacco pass complete short right to Justin Forsett for 9 yards (tackle by Ryan Shazier),0.540,1.210
2,12:58,2,1,BAL 33,0,7,Bernard Pierce right guard for 8 yards (tackle by Lawrence Timmons),1.210,1.660
2,12:24,1,10,BAL 41,0,7,Joe Flacco pass complete short left to Steve Smith for 23 yards (tackle by Ryan Shazier),1.660,3.180
2,12:00,1,10,PIT 36,0,7,Joe Flacco pass complete short left to Dennis Pitta for 1 yard (tackle by Lawrence Timmons),3.180,2.770
2,11:24,2,9,PIT 35,0,7,Justin Forsett right tackle for 13 yards (tackle by Steve McLendon),2.770,4.110
2,10:38,1,10,PIT 22,0,7,Justin Forsett right tackle for 2 yards (tackle by Lawrence Timmons),4.110,3.830
2,10:03,2,8,PIT 20,0,7,Joe Flacco pass complete short middle to Owen Daniels for 7 yards (tackle by Lawrence Timmons),3.830,4.390
2,9:24,3,1,PIT 13,0,7,Joe Flacco right guard for 2 yards (tackle by Cameron Heyward),4.390,4.840
2,8:49,1,10,PIT 11,0,7,Bernard Pierce left guard for no gain (tackle by Ryan Shazier and Cameron Heyward),4.840,4.140
2,8:14,2,10,PIT 11,0,7,Joe Flacco pass incomplete short right intended for Steve Smith,4.140,3.130
2,8:11,3,10,PIT 11,0,7,Joe Flacco pass incomplete short middle intended for Torrey Smith,3.130,2.700
2,8:05,4,10,PIT 11,0,10,Justin Tucker 30 yard field goal good,2.700,3.000
2,8:05,,,BAL 35,0,10,"Justin Tucker kicks off 65 yards, touchback",0.000,-0.280
2,8:01,1,10,PIT 20,0,10,Ben Roethlisberger pass incomplete short right intended for Markus Wheaton,0.280,-0.270
2,7:54,2,10,PIT 20,0,10,Le'Veon Bell right guard for 1 yard (tackle by Jeromy Miles and Terrell Suggs),-0.270,-0.820
2,7:13,3,9,PIT 21,0,10,Ben Roethlisberger pass complete short right to Heath Miller for 10 yards (tackle by Matt Elam),-0.820,1.000
2,6:38,1,10,PIT 31,0,10,Le'Veon Bell right guard for 2 yards (tackle by Pernell McPhee and Courtney Upshaw),1.000,0.730
2,5:58,2,8,PIT 33,0,10,Ben Roethlisberger pass complete short middle to Heath Miller for 13 yards (tackle by Asa Jackson),0.730,1.990
2,5:18,1,10,PIT 46,0,10,Le'Veon Bell left guard for 21 yards (tackle by Matt Elam),1.990,1.990
2,4:45,1,10,PIT 46,0,10,Timeout #2 by Baltimore Ravens,1.990,3.380
2,4:45,1,10,BAL 33,0,10,Ben Roethlisberger pass complete short middle to Le'Veon Bell for 19 yards (tackle by C.J. Mosley),3.380,4.650
2,3:59,1,10,BAL 14,0,10,Ben Roethlisberger pass complete short right to Antonio Brown for 6 yards (tackle by Matt Elam and Jimmy Smith),4.650,5.090
2,3:22,2,4,BAL 8,0,10,Ben Roethlisberger pass incomplete short right intended for Justin Brown,5.090,4.280
2,3:18,3,4,BAL 8,0,10,Antonio Brown right end for 1 yard (tackle by Timmy Jernigan and C.J. Mosley),4.280,2.990
2,2:54,4,3,BAL 7,3,10,Shaun Suisham 25 yard field goal good,2.990,3.000
2,2:54,,,PIT 35,3,10,"Shaun Suisham kicks off 65 yards, touchback",0.000,-0.280
2,2:50,1,10,BAL 20,3,10,Joe Flacco pass complete short right to Justin Forsett for -1 yards (tackle by Troy Polamalu),0.280,-0.460
2,2:15,2,11,BAL 19,3,10,Justin Forsett left end for -2 yards (tackle by Steve McLendon),-0.460,-1.510
2,2:00,3,13,BAL 17,3,10,Joe Flacco pass incomplete deep left intended for Torrey Smith,-1.510,-2.320
2,1:54,4,13,BAL 17,3,10,"Sam Koch punts 56 yards, returned by Antonio Brown for no gain",-2.320,-0.740
2,1:40,1,10,PIT 27,3,10,Le'Veon Bell right guard for 1 yard (tackle by Terrell Suggs and Daryl Smith),0.740,0.330
2,1:17,2,9,PIT 28,3,10,Ben Roethlisberger pass complete short left to Markus Wheaton for 5 yards (tackle by Daryl Smith),0.330,0.300
2,1:11,3,4,PIT 33,3,10,Ben Roethlisberger pass complete short left to Markus Wheaton for 10 yards,0.300,1.800
2,1:06,1,10,PIT 43,3,10,Ben Roethlisberger pass complete short right to Antonio Brown for 15 yards (tackle by Jeromy Miles),1.800,2.790
2,0:59,1,10,BAL 42,3,10,Ben Roethlisberger sacked by Elvis Dumervil for -8 yards,2.790,2.790
2,0:53,1,10,BAL 42,3,10,Timeout #1 by Pittsburgh Steelers,2.790,1.160
2,0:53,2,18,PIT 50,3,10,Ben Roethlisberger pass complete short left to Markus Wheaton for 14 yards (tackle by Chykie Brown),1.160,1.160
2,0:41,2,18,PIT 50,3,10,Timeout #2 by Pittsburgh Steelers,1.160,2.340
2,0:41,3,4,BAL 36,3,10,"Penalty on Marcus Gilbert: False Start, 5 yards (no play)",2.340,1.680
2,0:41,3,9,BAL 41,3,10,Ben Roethlisberger pass incomplete deep middle intended for Heath Miller,1.680,0.530
2,0:35,4,9,BAL 41,3,10,Brad Wing punts 30 yards,0.530,0.370
2,0:29,1,10,BAL 11,3,10,Joe Flacco kneels for -1 yards,-0.370,-0.850
Quarter,Time,Down,ToGo,Location,PIT,BAL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,PIT 35,3,10,"Shaun Suisham kicks off 65 yards, touchback",0.000,0.280
3,15:00,1,10,BAL 20,3,10,"Joe Flacco pass incomplete short right intended for Bernard Pierce. Penalty on Jeremy Zuttah: Offensive Holding, 10 yards (no play)",0.280,-0.760
3,14:55,1,20,BAL 10,3,10,Joe Flacco pass incomplete short right intended for Bernard Pierce,-0.760,-1.510
3,14:50,2,20,BAL 10,3,10,Justin Forsett up the middle for no gain (tackle by Jarvis Jones and Cameron Heyward),-1.510,-2.590
3,14:11,3,20,BAL 10,3,10,Joe Flacco pass complete short middle to Justin Forsett for 1 yard (tackle by Cameron Heyward and Jarvis Jones),-2.590,-2.490
3,13:36,4,19,BAL 11,3,10,"Sam Koch punts 54 yards, returned by Antonio Brown for 13 yards (tackle by Anthony Levine)",-2.490,-2.130
3,13:26,1,10,PIT 48,3,10,Markus Wheaton for 10 yards (tackle by Darian Stewart),2.130,2.790
3,12:58,1,10,BAL 42,3,10,Le'Veon Bell right tackle for 16 yards (tackle by C.J. Mosley),2.790,3.840
3,12:34,1,10,BAL 26,3,10,Le'Veon Bell right guard for 5 yards (tackle by Daryl Smith and Jeromy Miles),3.840,3.970
3,11:59,2,5,BAL 21,3,10,Ben Roethlisberger sacked by Elvis Dumervil for -7 yards,3.970,2.350
3,11:15,3,12,BAL 28,3,10,Ben Roethlisberger pass complete short middle to Le'Veon Bell for 3 yards (tackle by Daryl Smith),2.350,1.800
3,10:36,4,9,BAL 25,6,10,Shaun Suisham 43 yard field goal good,1.800,3.000
3,10:36,,,PIT 35,6,10,"Shaun Suisham kicks off 65 yards, touchback",0.000,-0.280
3,10:30,1,10,BAL 20,6,10,Bernard Pierce right tackle for 10 yards (tackle by Michael Mitchell),0.280,0.940
3,9:57,1,10,BAL 30,6,10,Bernard Pierce right guard for 3 yards (tackle by Steve McLendon and Cam Thomas),0.940,0.800
3,9:26,2,7,BAL 33,6,10,Bernard Pierce left tackle for 3 yards (tackle by Jarvis Jones and Troy Polamalu),0.800,0.500
3,8:46,3,4,BAL 36,6,10,Joe Flacco pass complete short middle to Dennis Pitta for 24 yards (tackle by Ryan Shazier),0.500,2.920
3,8:01,1,10,PIT 40,6,10,Joe Flacco pass complete short right to Torrey Smith for 10 yards (tackle by Cortez Allen),2.920,3.580
3,7:26,1,10,PIT 30,6,10,Bernard Pierce right guard for 1 yard (tackle by Jason Worilds),3.580,3.170
3,6:51,2,9,PIT 29,6,10,Joe Flacco pass complete short middle to Owen Daniels for 11 yards (tackle by Michael Mitchell),3.170,4.370
3,6:16,1,10,PIT 18,6,10,Joe Flacco pass complete short middle to Steve Smith for 3 yards (tackle by Ryan Shazier),4.370,4.250
3,5:37,2,7,PIT 15,6,10,"Joe Flacco pass complete short middle to Owen Daniels for 7 yards (tackle by Troy Polamalu). Penalty on Troy Polamalu: Unnecessary Roughness, 4 yards",4.250,6.280
3,5:18,1,4,PIT 4,6,10,Bernard Pierce right tackle for 2 yards (tackle by Lawrence Timmons and Stephon Tuitt),6.280,5.720
3,4:44,2,2,PIT 2,6,10,"Joe Flacco pass incomplete short middle intended for Steve Smith (defended by Troy Polamalu). Penalty on Michael Mitchell: Unnecessary Roughness, 1 yards (no play)",5.720,6.970
3,4:40,1,1,PIT 1,6,10,Bernard Pierce right tackle for no gain (tackle by Steve McLendon and Cameron Heyward),6.970,5.910
3,4:04,2,1,PIT 1,6,16,"Joe Flacco pass complete short middle to Owen Daniels for 1 yard, touchdown",5.910,7.000
3,4:04,,,PIT 2,6,17,Justin Tucker kicks extra point good,0.000,0.000
3,4:04,,,BAL 35,6,17,"Justin Tucker kicks off 65 yards, touchback",0.000,-0.280
3,3:58,1,10,PIT 20,6,17,Le'Veon Bell right guard for 2 yards (tackle by C.J. Mosley and Brandon Williams),0.280,0.000
3,3:23,2,8,PIT 22,6,17,Ben Roethlisberger pass incomplete short right intended for Markus Wheaton,0.000,-0.690
3,3:19,3,8,PIT 22,6,17,Ben Roethlisberger pass incomplete short right intended for Antonio Brown,-0.690,-1.900
3,3:15,4,8,PIT 22,6,17,"Brad Wing punts 50 yards, returned by Jacoby Jones for 14 yards (tackle by Michael Palmer)",-1.900,-1.730
3,3:02,1,10,BAL 42,6,17,Justin Forsett left guard for 1 yard (tackle by Lawrence Timmons),1.730,1.320
3,2:25,2,9,BAL 43,6,17,Joe Flacco pass complete short middle to Justin Forsett for 7 yards (tackle by Ryan Shazier),1.320,1.550
3,1:49,3,2,BAL 50,6,17,Joe Flacco pass complete short right to Steve Smith for 5 yards (tackle by Cortez Allen),1.550,2.590
3,1:11,1,10,PIT 45,6,17,Joe Flacco pass incomplete deep middle intended for Steve Smith,2.590,2.040
3,1:03,2,10,PIT 45,6,17,Joe Flacco pass complete short left to Jacoby Jones for 4 yards (tackle by Arthur Moats),2.040,2.040
3,0:24,2,10,PIT 45,6,17,Timeout #1 by Baltimore Ravens,2.040,1.880
3,0:24,3,6,PIT 41,6,17,"Joe Flacco pass complete short middle to Steve Smith for 22 yards (tackle by William Gay). Penalty on Michael Mitchell: Face Mask (15 Yards), 10 yards",1.880,5.140
Quarter,Time,Down,ToGo,Location,PIT,BAL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,9,PIT 9,6,17,Joe Flacco pass complete short middle to Steve Smith for 4 yards (tackle by Cam Thomas),5.140,5.150
4,14:21,2,5,PIT 5,6,17,Joe Flacco pass incomplete short middle intended for Steve Smith,5.150,4.260
4,14:17,3,5,PIT 5,6,17,Joe Flacco pass incomplete short left intended for Steve Smith (defended by Ike Taylor),4.260,3.010
4,14:14,4,5,PIT 5,6,20,Justin Tucker 23 yard field goal good,3.010,3.000
4,14:14,,,BAL 35,6,20,"Justin Tucker kicks off 65 yards, touchback",0.000,-0.280
4,14:11,1,10,PIT 20,6,20,"Ben Roethlisberger pass complete short middle to Heath Miller for 5 yards (tackle by C.J. Mosley). Heath Miller fumbles (forced by C.J. Mosley), recovered by C.J. Mosley at PIT-26 and returned for 6 yards (tackle by Heath Miller)",0.280,-4.240
4,14:00,1,10,PIT 20,6,20,Bernard Pierce right tackle for 5 yards (tackle by Troy Polamalu),4.240,4.450
4,13:30,2,5,PIT 15,6,20,Bernard Pierce left end for 10 yards (tackle by Troy Polamalu),4.450,6.060
4,12:44,1,5,PIT 5,6,20,Bernard Pierce left guard for 2 yards (tackle by Troy Polamalu),6.060,5.530
4,12:01,2,3,PIT 3,6,20,Bernard Pierce left guard for -1 yards (tackle by Lawrence Timmons),5.530,4.490
4,11:24,3,4,PIT 4,6,20,Joe Flacco pass incomplete short right intended for Dennis Pitta (defended by Cortez Allen),4.490,3.030
4,11:17,4,4,PIT 4,6,23,Justin Tucker 22 yard field goal good,3.030,3.000
4,11:17,,,BAL 35,6,23,"Justin Tucker kicks off 65 yards, touchback",0.000,-0.280
4,11:14,1,10,PIT 20,6,23,Ben Roethlisberger pass complete short middle to Le'Veon Bell for 9 yards (tackle by Matt Elam),0.280,0.950
4,10:41,2,1,PIT 29,6,23,Ben Roethlisberger pass incomplete short right intended for Markus Wheaton (defended by C.J. Mosley),0.950,0.230
4,10:39,3,1,PIT 29,6,23,Le'Veon Bell left guard for 3 yards (tackle by C.J. Mosley and Terrell Suggs),0.230,1.070
4,9:59,1,10,PIT 32,6,23,Ben Roethlisberger pass incomplete short left intended for LeGarrette Blount (defended by Pernell McPhee),1.070,0.530
4,9:56,2,10,PIT 32,6,23,Ben Roethlisberger pass incomplete short right intended for Antonio Brown,0.530,-0.160
4,9:50,3,10,PIT 32,6,23,Ben Roethlisberger pass incomplete short right intended for Heath Miller (defended by Daryl Smith),-0.160,-1.240
4,9:41,4,10,PIT 32,6,23,"Brad Wing punts 56 yards, returned by Jacoby Jones for 33 yards (tackle by Brad Wing)",-1.240,-1.930
4,9:28,1,10,BAL 45,6,23,Bernard Pierce right tackle for 14 yards (tackle by Michael Mitchell),1.930,2.850
4,8:51,1,10,PIT 41,6,23,Bernard Pierce right tackle for 4 yards (tackle by Cam Thomas and Lawrence Timmons),2.850,2.850
4,8:07,2,6,PIT 37,6,23,"Penalty on Dennis Pitta: False Start, 5 yards (no play)",2.850,2.170
4,7:47,2,11,PIT 42,6,23,Justin Forsett right end for 41 yards (tackle by Cortez Allen and Michael Mitchell),2.170,2.170
4,7:00,2,11,PIT 42,6,23,Timeout #2 by Baltimore Ravens,2.170,6.970
4,7:00,1,1,PIT 1,6,23,Justin Forsett right guard for no gain (tackle by Jarvis Jones),6.970,5.910
4,6:21,2,1,PIT 1,6,23,Joe Flacco up the middle for no gain (tackle by Cameron Heyward and Brett Keisel),5.910,5.170
4,5:41,3,1,PIT 1,6,23,"Joe Flacco up the middle for 1 yard. Penalty on Owen Daniels: False Start, 5 yards (no play)",5.170,4.040
4,5:16,3,6,PIT 6,6,23,Jacoby Jones left end for 2 yards (tackle by Ryan Shazier),4.040,3.030
4,5:16,4,4,PIT 4,6,23,"Penalty on Cameron Heyward: Encroachment, 2 yards (no play)",3.030,3.250
4,4:35,4,2,PIT 2,6,26,Justin Tucker 20 yard field goal good,3.250,3.000
4,4:35,,,BAL 35,6,26,"Justin Tucker kicks off 62 yards, returned by Markus Wheaton for 11 yards (tackle by Brynden Trawick)",0.000,0.280
4,4:25,1,10,PIT 14,6,26,Ben Roethlisberger pass incomplete short right intended for Antonio Brown,-0.280,-0.750
4,4:21,2,10,PIT 14,6,26,Ben Roethlisberger pass complete short middle to Le'Veon Bell for 14 yards (tackle by Daryl Smith),-0.750,0.810
4,3:50,1,10,PIT 28,6,26,Ben Roethlisberger pass incomplete short middle intended for Justin Brown,0.810,0.260
4,3:43,2,10,PIT 28,6,26,Ben Roethlisberger pass complete short middle to Heath Miller for 7 yards (tackle by Daryl Smith and Matt Elam),0.260,0.500
4,3:09,3,3,PIT 35,6,26,Ben Roethlisberger pass complete short left to Antonio Brown for 12 yards (tackle by C.J. Mosley),0.500,2.060
4,2:43,1,10,PIT 47,6,26,Ben Roethlisberger pass complete deep middle to Antonio Brown for 27 yards (tackle by Darian Stewart),2.060,3.840
4,2:33,1,10,BAL 26,6,26,Ben Roethlisberger pass incomplete deep middle intended for Heath Miller,3.840,3.300
4,2:29,2,10,BAL 26,6,26,Ben Roethlisberger pass complete short middle to Antonio Brown for 12 yards (tackle by Matt Elam),3.300,4.650
4,2:01,1,10,BAL 14,6,26,Ben Roethlisberger pass incomplete short middle intended for Antonio Brown is intercepted by Haloti Ngata at BAL-19 and returned for 13 yards,4.650,-1.070
4,1:51,1,10,BAL 32,6,26,Bernard Pierce right tackle for 3 yards (tackle by Lawrence Timmons),1.070,0.930
4,1:06,2,7,BAL 35,6,26,Bernard Pierce right tackle for 17 yards (tackle by Ike Taylor),0.930,2.390
4,0:31,1,10,PIT 48,6,26,Joe Flacco kneels for -1 yards,2.390,1.710
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
