0,1
Game Info,Game Info
Won Toss,Patriots
Roof,outdoors
Surface,grass
Duration,3:30
Attendance,67624
Weather,"82 degrees, relative humidity 67%, wind 10 mph, wind chill 0"
Vegas Line,Philadelphia Eagles -4.0
Over/Under,38.0 (over)
