#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,STL 30,3,1:35,8,Punt
2,1,7:40,STL 24,4,1:41,5,Punt
3,1,4:32,SEA 48,8,3:30,35,Field Goal
4,2,10:15,STL 32,1,0:12,0,Interception
5,2,8:32,STL 13,3,2:04,-10,Punt
6,2,4:00,STL 28,3,1:44,-17,Punt
7,2,1:38,STL 13,4,0:53,7,Punt
8,2,0:23,STL 16,1,0:23,-7,End of Half
9,3,14:47,STL 27,9,4:14,62,Field Goal
10,3,6:29,STL 29,3,0:55,-8,Fumble
11,3,4:00,STL 23,11,4:51,51,Missed FG
12,4,11:19,STL 20,7,2:13,24,Fumble
13,4,7:02,STL 12,1,0:12,0,Interception
14,4,6:08,STL 20,3,0:50,7,Punt
15,4,3:02,STL 20,6,1:42,44,Interception
