Quarter,Time,Down,ToGo,Location,DAL,GNB,Detail,EPB,EPA
1,8:16,1,10,GNB 42,0,0,Eddie Lacy left end for 2 yards (tackle by Tyrone Crawford and Barry Church),1.730,1.460
1,7:45,2,8,GNB 44,0,0,Aaron Rodgers pass complete short right to Randall Cobb for 4 yards (tackle by Barry Church),1.460,1.290
1,6:58,3,4,GNB 48,0,0,"Penalty on John Kuhn: False Start, 5 yards (no play)",1.290,0.630
1,6:33,3,9,GNB 43,0,0,"Aaron Rodgers pass incomplete deep left intended for Randall Cobb. Penalty on Tyler Patmon: Defensive Holding, 5 yards (no play)",0.630,2.130
1,6:26,1,10,GNB 48,0,0,Aaron Rodgers pass complete short left to James Jones for 11 yards (tackle by J.J. Wilcox),2.130,2.850
1,6:10,1,10,DAL 41,0,0,"James Starks left end for 4 yards (tackle by Sean Lee and J.J. Wilcox). Penalty on David Bakhtiari: Offensive Holding, 10 yards (no play)",2.850,2.190
1,5:42,1,20,GNB 49,0,0,Aaron Rodgers pass complete short right to Randall Cobb for 9 yards (tackle by Barry Church),2.190,2.170
1,5:14,2,11,DAL 42,0,0,Aaron Rodgers pass complete short middle to Randall Cobb for 9 yards (tackle by Rolando McClain),2.170,2.680
1,4:45,3,2,DAL 33,0,0,James Starks middle for 3 yards (tackle by Nick Hayden),2.680,3.580
1,4:10,1,10,DAL 30,0,0,Aaron Rodgers pass complete short left to Randall Cobb for 12 yards (tackle by Barry Church),3.580,4.370
1,3:32,1,10,DAL 18,0,0,Aaron Rodgers pass incomplete,4.370,3.800
1,3:26,2,10,DAL 18,0,0,"Eddie Lacy left tackle for 6 yards (tackle by Byron Jones). Penalty on Josh Sitton: Offensive Holding, 10 yards (no play)",3.800,2.480
1,2:57,2,20,DAL 28,0,0,Aaron Rodgers pass complete short left to Eddie Lacy for 24 yards (tackle by Rolando McClain and J.J. Wilcox),2.480,6.280
1,2:08,1,4,DAL 4,0,0,Eddie Lacy right end for 3 yards (tackle by Rolando McClain and J.J. Wilcox),6.280,5.910
1,1:29,2,1,DAL 1,0,0,Aaron Rodgers pass incomplete,5.910,5.170
1,1:24,3,1,DAL 1,0,0,James Starks left guard for no gain (tackle by Byron Jones),5.170,3.550
1,1:06,4,1,DAL 1,0,0,Aaron Rodgers left guard for no gain (tackle by Nick Hayden),3.550,0.380
1,1:00,1,10,DAL 1,0,0,Darren McFadden left tackle for no gain (tackle by Jayrone Elliott and B.J. Raji),-0.380,-0.780
1,0:19,2,10,DAL 1,0,0,Matt Cassel pass complete short right to Dez Bryant for 9 yards (tackle by Clay Matthews),-0.780,-0.370
Quarter,Time,Down,ToGo,Location,DAL,GNB,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,1,DAL 10,0,0,Robert Turbin left end for no gain (tackle by Letroy Guion),-0.370,-2.490
2,14:15,4,1,DAL 10,0,0,"Chris Jones punts 41 yards, returned by Micah Hyde for 3 yards (tackle by Jeff Heath)",-2.490,-2.390
2,14:03,1,10,DAL 48,0,0,Aaron Rodgers pass complete short middle to James Starks for 9 yards (tackle by Rolando McClain),2.390,3.060
2,13:30,2,1,DAL 39,0,0,James Starks middle for 7 yards (tackle by Rolando McClain and Byron Jones),3.060,3.450
2,13:05,1,10,DAL 32,0,0,James Starks left end for 5 yards (tackle by Morris Claiborne),3.450,3.580
2,12:40,2,5,DAL 27,0,0,"Aaron Rodgers pass complete short right to Randall Cobb for 5 yards (tackle by Barry Church). Penalty on Davante Adams: Offensive Holding, 10 yards",3.580,2.900
2,12:13,2,10,DAL 32,0,0,Eddie Lacy left end for no gain (tackle by Tyrone Crawford and Sean Lee),2.900,2.210
2,11:37,3,10,DAL 32,0,0,Aaron Rodgers pass complete short right to James Jones for 13 yards (tackle by Brandon Carr),2.210,4.310
2,11:13,1,10,DAL 19,0,0,"Aaron Rodgers pass incomplete deep middle intended for Randall Cobb. Penalty on Greg Hardy: Defensive Offside, 5 yards (no play)",4.310,5.300
2,11:09,1,5,DAL 14,0,0,John Kuhn middle for 2 yards (tackle by Demarcus Lawrence),5.300,4.920
2,10:34,2,3,DAL 12,0,0,Eddie Lacy middle for -1 yards (tackle by Randy Gregory and Sean Lee),4.920,3.960
2,9:55,3,4,DAL 13,0,6,"Aaron Rodgers pass complete short right to James Starks for 13 yards, touchdown",3.960,7.000
2,9:55,,,DAL 13,0,7,Mason Crosby kicks extra point good,0.000,0.000
2,9:55,,,GNB 35,0,7,"Mason Crosby kicks off 65 yards, touchback",0.000,-0.280
2,9:49,1,10,DAL 20,0,7,Matt Cassel pass incomplete short left intended for Dez Bryant (defended by Sam Shields),0.280,-0.270
2,9:44,2,10,DAL 20,0,7,Matt Cassel middle for 3 yards (tackle by Jake Ryan),-0.270,-0.560
2,9:02,3,7,DAL 23,0,7,Matt Cassel pass complete short middle to Jason Witten for 10 yards (tackle by Micah Hyde),-0.560,1.140
2,8:21,1,10,DAL 33,0,7,Darren McFadden right guard for 3 yards (tackle by Mike Pennel),1.140,1.000
2,7:43,2,7,DAL 36,0,7,Matt Cassel pass complete short right to Lucky Whitehead for 2 yards (tackle by Sam Shields),1.000,0.560
2,7:06,3,5,DAL 38,0,7,Matt Cassel pass incomplete deep middle intended for Dez Bryant (defended by Damarious Randall),0.560,-0.850
,,,,,,,"GNB challenged the pass completion ruling, and the original play was overturned.",,
2,7:00,4,5,DAL 38,0,7,"Chris Jones punts 43 yards, out of bounds",-0.850,-0.150
2,6:54,1,10,GNB 19,0,7,Eddie Lacy right end for 5 yards (tackle by Brandon Carr),0.150,0.340
2,6:28,2,5,GNB 24,0,7,Aaron Rodgers pass incomplete short left intended for James Jones,0.340,-0.420
2,6:25,3,5,GNB 24,0,7,Aaron Rodgers left end for 16 yards (tackle by Rolando McClain),-0.420,1.600
2,5:42,1,10,GNB 40,0,7,Eddie Lacy left end for 5 yards (tackle by J.J. Wilcox and Rolando McClain),1.600,1.730
2,5:10,2,5,GNB 45,0,7,Aaron Rodgers pass complete deep left to James Jones for 16 yards (tackle by Morris Claiborne),1.730,2.980
2,4:44,1,10,DAL 39,0,7,James Starks left end for -2 yards (tackle by Jack Crawford),2.980,2.170
2,4:08,2,12,DAL 41,0,7,Aaron Rodgers pass complete short middle to Randall Cobb for 14 yards (tackle by Sean Lee),2.170,3.780
2,3:31,1,10,DAL 27,0,7,James Starks right end for 5 yards (tackle by Byron Jones),3.780,3.910
2,3:13,2,5,DAL 22,0,7,"Aaron Rodgers pass incomplete deep middle intended for Richard Rodgers (defended by J.J. Wilcox). Penalty on J.J. Wilcox: Illegal Contact, 5 yards (no play)",3.910,4.440
2,3:05,1,10,DAL 17,0,7,Aaron Rodgers pass complete short middle to John Kuhn for 14 yards (tackle by Barry Church and Byron Jones),4.440,4.440
2,2:50,1,10,DAL 17,0,7,Timeout #1 by Dallas Cowboys,4.440,6.510
2,2:50,1,3,DAL 3,0,7,Aaron Rodgers pass incomplete short right intended for Jared Abbrederis,6.510,5.530
2,2:45,2,3,DAL 3,0,13,"Aaron Rodgers pass complete short left to Richard Rodgers for 3 yards, touchdown",5.530,7.000
2,2:45,2,3,DAL 3,0,13,"Penalty on Tyrone Crawford: Defensive Offside, 5 yards",5.530,0.000
2,2:45,,,DAL 3,0,14,Mason Crosby kicks extra point good,0.000,0.000
2,2:45,,,GNB 40,0,14,"Mason Crosby kicks off 60 yards, touchback",0.000,-0.280
2,2:40,1,10,DAL 20,0,14,Lucky Whitehead right end for 3 yards (tackle by Jayrone Elliott),0.280,0.140
2,2:07,2,7,DAL 23,0,14,Matt Cassel pass incomplete short middle intended for Darren McFadden,0.140,-0.560
2,2:03,3,7,DAL 23,0,14,Matt Cassel pass complete short left to Jason Witten for 6 yards (tackle by Micah Hyde),-0.560,-1.440
2,1:57,4,1,DAL 29,0,14,"Chris Jones punts 46 yards, returned by Micah Hyde for 1 yard (tackle by Anthony Hitchens)",-1.440,-0.670
2,1:48,1,10,GNB 26,0,14,Aaron Rodgers pass complete short right to Justin Perillo for 3 yards (tackle by Barry Church),0.670,0.540
2,1:16,2,7,GNB 29,0,14,Aaron Rodgers pass complete short right to Davante Adams for 8 yards (tackle by Brandon Carr),0.540,1.400
2,1:11,1,10,GNB 37,0,14,Aaron Rodgers pass incomplete deep left intended for Randall Cobb,1.400,0.860
2,1:06,2,10,GNB 37,0,14,Aaron Rodgers pass incomplete short right intended for Davante Adams,0.860,0.170
2,1:02,3,10,GNB 37,0,14,Aaron Rodgers sacked by Demarcus Lawrence for -6 yards,0.170,0.170
2,0:56,3,10,GNB 37,0,14,Timeout #2 by Dallas Cowboys,0.170,-1.310
2,0:56,4,16,GNB 31,0,14,"Tim Masthay punts 45 yards, returned by Lucky Whitehead for -2 yards (tackle by Jeff Janis)",-1.310,-0.410
2,0:47,1,10,DAL 22,0,14,Matt Cassel pass complete short right to Terrance Williams for 9 yards (tackle by Quinten Rollins),0.410,1.080
2,0:28,2,1,DAL 31,0,14,Matt Cassel pass complete short right to Jason Witten for 6 yards (tackle by Micah Hyde),1.080,1.400
2,0:23,1,10,DAL 37,0,14,Matt Cassel pass incomplete,1.400,0.860
2,0:18,2,10,DAL 37,0,14,"Penalty on Tyron Smith: False Start, 5 yards (no play)",0.860,0.180
2,0:18,2,15,DAL 32,0,14,Matt Cassel middle for 2 yards (tackle by Clay Matthews),0.180,-0.230
Quarter,Time,Down,ToGo,Location,DAL,GNB,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,GNB 35,0,14,"Mason Crosby kicks off 71 yards, returned by Lucky Whitehead for 22 yards (tackle by Chris Banjo)",0.000,-0.140
3,14:55,1,10,DAL 16,0,14,Darren McFadden left end for 2 yards (tackle by Clay Matthews),-0.140,-0.350
3,14:15,2,8,DAL 18,0,14,Matt Cassel pass incomplete deep middle intended for Dez Bryant. Penalty on James Hanna: Offensive Holding (Declined),-0.350,-1.070
3,14:09,3,8,DAL 18,0,14,Matt Cassel pass complete short right to Cole Beasley for 7 yards (tackle by Casey Hayward and Quinten Rollins),-1.070,-1.700
3,13:30,4,1,DAL 25,0,14,"Chris Jones punts 55 yards, returned by Micah Hyde for 9 yards (tackle by J.J. Wilcox)",-1.700,-0.870
3,13:20,1,10,GNB 29,0,14,Aaron Rodgers pass complete short middle to James Jones for 9 yards (tackle by Demarcus Lawrence and Brandon Carr),0.870,1.540
3,12:55,2,1,GNB 38,0,14,Randall Cobb left end for -2 yards (tackle by Sean Lee),1.540,0.560
3,12:12,3,3,GNB 36,0,14,Aaron Rodgers pass complete short middle to Randall Cobb for 17 yards (tackle by Morris Claiborne),0.560,2.460
3,11:30,1,10,DAL 47,0,14,Aaron Rodgers pass incomplete short right intended for Randall Cobb,2.460,1.910
3,11:24,2,10,DAL 47,0,14,Randall Cobb left end for 3 yards (tackle by Jeremy Mincey),1.910,1.620
3,10:45,3,7,DAL 44,0,14,Aaron Rodgers pass incomplete short right intended for Richard Rodgers,1.620,0.330
3,10:39,4,7,DAL 44,0,14,"Tim Masthay punts 44 yards, touchback",0.330,-0.280
3,10:32,1,10,DAL 20,0,14,Robert Turbin right end for 6 yards (tackle by Jake Ryan),0.280,0.540
3,9:50,2,4,DAL 26,0,14,Darren McFadden left end for 45 yards (tackle by Ha Ha Clinton-Dix),0.540,3.640
3,9:03,1,10,GNB 29,0,14,Robert Turbin right end for 22 yards (tackle by Ha Ha Clinton-Dix),3.640,5.600
3,8:28,1,7,GNB 7,6,14,"Robert Turbin middle for 7 yards, touchdown",5.600,7.000
3,8:28,,,GNB 7,7,14,Dan Bailey kicks extra point good,0.000,0.000
3,8:28,,,DAL 35,7,14,"Dan Bailey kicks off 70 yards, returned by Jeff Janis for 19 yards (tackle by James Hanna)",0.000,0.280
3,8:20,1,10,GNB 14,7,14,Eddie Lacy middle for 6 yards (tackle by J.J. Wilcox and Barry Church),-0.280,0.150
3,7:46,2,4,GNB 20,7,14,Eddie Lacy right end for 6 yards (tackle by Brandon Carr and Anthony Hitchens),0.150,0.670
3,7:12,1,10,GNB 26,7,14,Eddie Lacy right end for 11 yards (tackle by Sean Lee and Anthony Hitchens),0.670,1.400
3,6:43,1,10,GNB 37,7,14,Eddie Lacy right end for no gain (tackle by Greg Hardy and Brandon Carr),1.400,0.860
3,5:57,2,10,GNB 37,7,14,Aaron Rodgers pass complete short right to James Starks for 5 yards (tackle by Sean Lee),0.860,0.830
3,5:13,3,5,GNB 42,7,14,Aaron Rodgers sacked by Greg Hardy for -7 yards,0.830,-1.040
3,4:33,4,12,GNB 35,7,14,"Tim Masthay punts 41 yards, fair catch by Lucky Whitehead",-1.040,-0.540
3,4:26,1,10,DAL 24,7,14,Matt Cassel pass incomplete short right intended for Dez Bryant,0.540,0.000
3,4:20,2,10,DAL 24,7,14,Darren McFadden right end for 1 yard (tackle by Jake Ryan),0.000,-0.560
3,3:38,3,9,DAL 25,7,14,Matt Cassel pass complete short right to Jason Witten for 8 yards (tackle by Micah Hyde),-0.560,-1.180
3,3:06,4,1,DAL 33,7,14,"Chris Jones punts 38 yards, out of bounds. Penalty on Damarious Randall: Offensive Holding, 10 yards",-1.180,-0.150
3,2:59,1,10,GNB 19,7,14,Randall Cobb right tackle for 8 yards (tackle by Sean Lee),0.150,0.750
3,2:27,2,2,GNB 27,7,14,James Starks right end for 1 yard (tackle by Sean Lee and Demarcus Lawrence),0.750,0.750
3,1:41,2,2,GNB 27,7,14,Timeout #1 by Green Bay Packers,0.750,0.100
3,1:41,3,1,GNB 28,7,14,Aaron Rodgers pass incomplete short left intended for John Kuhn,0.100,-1.500
3,1:35,4,1,GNB 28,7,14,"Tim Masthay punts 52 yards, fair catch by Lucky Whitehead",-1.500,-0.280
3,1:28,1,10,DAL 20,7,14,Robert Turbin middle for 5 yards (tackle by Quinten Rollins),0.280,0.410
3,0:50,2,5,DAL 25,7,14,Robert Turbin right guard for 5 yards (tackle by Jake Ryan),0.410,0.940
3,0:08,1,10,DAL 30,7,14,Matt Cassel pass incomplete deep right intended for Terrance Williams,0.940,0.390
3,0:02,2,10,DAL 30,7,14,Robert Turbin right guard for 6 yards (tackle by Quinten Rollins),0.390,0.500
Quarter,Time,Down,ToGo,Location,DAL,GNB,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,4,DAL 36,7,14,Matt Cassel sacked by Clay Matthews for -8 yards,0.500,-1.500
4,14:22,4,12,DAL 28,7,14,"Chris Jones punts 53 yards, muffed catch by Micah Hyde, ball out of bounds at GNB-19",-1.500,-0.150
4,14:14,1,10,GNB 19,7,14,Aaron Rodgers pass incomplete deep left intended for James Jones,0.150,-0.390
4,14:09,2,10,GNB 19,7,14,Eddie Lacy middle for -2 yards (tackle by Tyrone Crawford),-0.390,-1.420
4,13:31,3,12,GNB 17,7,14,Aaron Rodgers pass incomplete short left intended for Randall Cobb. Penalty on Bryan Bulaga: Offensive Holding (Declined),-1.420,-2.320
4,13:24,4,12,GNB 17,7,14,"Tim Masthay punts 53 yards, returned by Lucky Whitehead for -2 yards (tackle by Jeff Janis)",-2.320,-0.810
4,13:15,1,10,DAL 28,7,14,Darren McFadden right guard for 2 yards (tackle by Clay Matthews and Jake Ryan),0.810,0.530
4,12:32,2,8,DAL 30,7,14,"Penalty on Travis Frederick: False Start, 5 yards (no play)",0.530,-0.140
4,12:08,2,13,DAL 25,7,14,Matt Cassel pass incomplete short middle intended for Jason Witten,-0.140,-0.820
4,12:03,3,13,DAL 25,7,14,Matt Cassel pass complete short left to Terrance Williams for 10 yards (tackle by Quinten Rollins),-0.820,-1.040
4,11:25,4,3,DAL 35,7,14,"Chris Jones punts 49 yards, out of bounds",-1.040,0.140
4,11:18,1,10,GNB 16,7,14,Aaron Rodgers pass complete short right to James Starks for 5 yards (tackle by Sean Lee),-0.140,0.150
4,10:58,2,5,GNB 21,7,14,James Starks left end for 3 yards (tackle by Greg Hardy and Nick Hayden),0.150,-0.320
4,10:28,3,2,GNB 24,7,14,James Starks right guard for 11 yards (tackle by Brandon Carr),-0.320,1.270
4,9:59,1,10,GNB 35,7,14,James Starks right end for 8 yards (tackle by Nick Hayden and Rolando McClain),1.270,1.800
4,9:28,2,2,GNB 43,7,14,Eddie Lacy middle for 8 yards (tackle by Barry Church),1.800,2.320
4,8:50,1,10,DAL 49,7,14,Eddie Lacy right guard for 1 yard (tackle by Rolando McClain and Sean Lee),2.320,1.920
4,8:20,2,9,DAL 48,7,14,Aaron Rodgers pass incomplete short right intended for Randall Cobb,1.920,1.220
4,8:15,3,9,DAL 48,7,14,Aaron Rodgers right guard for 11 yards (tackle by Demarcus Lawrence),1.220,3.120
4,7:34,1,10,DAL 37,7,14,Aaron Rodgers pass complete short left to Randall Cobb for 11 yards (tackle by Jeff Heath),3.120,3.840
4,6:54,1,10,DAL 26,7,14,Eddie Lacy left end for 11 yards (tackle by J.J. Wilcox),3.840,4.580
4,6:06,1,10,DAL 15,7,14,Eddie Lacy left end for -5 yards (tackle by Greg Hardy and Anthony Hitchens),4.580,3.350
4,5:20,2,15,DAL 20,7,14,"Aaron Rodgers pass complete short left to Richard Rodgers for 10 yards (tackle by Jack Crawford and Anthony Hitchens). Penalty on James Jones: Offensive Pass Interference, 10 yards (no play)",3.350,2.000
4,4:50,2,25,DAL 30,7,20,"James Starks middle for 30 yards, touchdown",2.000,7.000
4,4:50,,,DAL 30,7,21,Mason Crosby kicks extra point good,0.000,0.000
4,4:50,,,GNB 35,7,21,"Mason Crosby kicks off 65 yards, touchback",0.000,-0.280
4,4:44,1,10,DAL 20,7,21,Matt Cassel pass incomplete short right intended for Cole Beasley (defended by Datone Jones),0.280,-0.270
4,4:39,2,10,DAL 20,7,21,Matt Cassel pass complete short middle to Cole Beasley for 12 yards (tackle by Ha Ha Clinton-Dix),-0.270,1.070
4,4:10,1,10,DAL 32,7,21,Matt Cassel pass incomplete short middle intended for Jason Witten,1.070,0.530
4,4:05,2,10,DAL 32,7,21,Matt Cassel pass complete short right to Cole Beasley for 6 yards (tackle by Casey Hayward),0.530,0.630
4,3:22,3,4,DAL 38,7,21,Matt Cassel pass incomplete deep right intended for Devin Street,0.630,-0.850
4,3:14,4,4,DAL 38,7,21,Matt Cassel pass incomplete short middle intended for Darren McFadden,-0.850,-3.050
4,3:11,1,10,DAL 38,7,21,Eddie Lacy left end for 15 yards (tackle by Byron Jones and Rolando McClain),3.050,3.050
4,3:04,1,10,DAL 38,7,21,Timeout #1 by Dallas Cowboys,3.050,4.040
4,3:04,1,10,DAL 23,7,21,Eddie Lacy left end for -2 yards (tackle by Nick Hayden),4.040,4.040
4,2:58,1,10,DAL 23,7,21,Timeout #2 by Dallas Cowboys,4.040,3.230
4,2:58,2,12,DAL 25,7,21,Eddie Lacy right guard for 24 yards (tackle by Brandon Carr),3.230,3.230
4,2:50,2,12,DAL 25,7,21,Timeout #3 by Dallas Cowboys,3.230,6.970
4,2:50,1,1,DAL 1,7,27,"Eddie Lacy middle for 1 yard, touchdown",6.970,7.000
4,2:50,,,DAL 1,7,28,Mason Crosby kicks extra point good,0.000,0.000
4,2:50,,,GNB 35,7,28,"Mason Crosby kicks off 65 yards, touchback",0.000,-0.280
4,2:46,1,10,DAL 20,7,28,Matt Cassel pass complete short right to Terrance Williams for 19 yards (tackle by Casey Hayward),0.280,1.530
4,2:20,1,10,DAL 39,7,28,Matt Cassel left end for 1 yard (tackle by Julius Peppers),1.530,1.120
4,2:00,2,9,DAL 40,7,28,Matt Cassel sacked by Jayrone Elliott for -7 yards,1.120,-0.490
4,1:26,3,16,DAL 33,7,28,Matt Cassel pass incomplete deep middle intended for Terrance Williams,-0.490,-1.180
4,1:20,4,16,DAL 33,7,28,Matt Cassel pass incomplete short left intended for Jason Witten (defended by Jayrone Elliott),-1.180,-3.380
4,1:16,1,10,DAL 33,7,28,Scott Tolzien kneels for -2 yards,3.380,2.570
4,0:36,2,12,DAL 35,7,28,Scott Tolzien kneels for -1 yards,2.570,1.750
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
