Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
J.C. Tretter,C,87,100%,0,0%,5,19%
David Bakhtiari,T,87,100%,0,0%,5,19%
Josh Sitton,G,87,100%,0,0%,5,19%
Bryan Bulaga,T,87,100%,0,0%,5,19%
T.J. Lang,G,87,100%,0,0%,0,0%
Aaron Rodgers,QB,85,98%,0,0%,0,0%
Randall Cobb,WR,83,95%,0,0%,0,0%
James Jones,WR,82,94%,0,0%,0,0%
Davante Adams,WR,71,82%,0,0%,0,0%
Eddie Lacy,RB,49,56%,0,0%,0,0%
John Kuhn,FB,44,51%,0,0%,8,31%
Richard Rodgers,TE,42,48%,0,0%,0,0%
James Starks,RB,32,37%,0,0%,0,0%
Jared Abbrederis,WR,14,16%,0,0%,0,0%
Justin Perillo,TE,13,15%,0,0%,9,35%
Jeff Janis,WR,2,2%,0,0%,20,77%
Kennard Backman,TE,2,2%,0,0%,0,0%
Scott Tolzien,QB,2,2%,0,0%,0,0%
Josh Walker,G,1,1%,0,0%,5,19%
Ha Ha Clinton-Dix,FS,0,0%,52,100%,1,4%
Morgan Burnett,SS,0,0%,52,100%,1,4%
Clay Matthews,LB,0,0%,49,94%,1,4%
Damarious Randall,CB,0,0%,44,85%,7,27%
Mike Neal,LB,0,0%,42,81%,3,12%
Julius Peppers,LB,0,0%,40,77%,1,4%
Casey Hayward,CB,0,0%,39,75%,5,19%
Quinten Rollins,CB,0,0%,33,63%,16,62%
Jake Ryan,LB,0,0%,33,63%,6,23%
Datone Jones,DE,0,0%,31,60%,5,19%
Mike Daniels,DT,0,0%,28,54%,1,4%
Micah Hyde,FS,0,0%,27,52%,13,50%
B.J. Raji,NT,0,0%,25,48%,0,0%
Joe Thomas,LB,0,0%,19,37%,18,69%
Letroy Guion,DT,0,0%,17,33%,5,19%
Mike Pennel,DE,0,0%,15,29%,5,19%
Jayrone Elliott,LB,0,0%,13,25%,21,81%
Sam Shields,CB,0,0%,12,23%,1,4%
Demetri Goodson,CB,0,0%,1,2%,17,65%
Nate Palmer,LB,0,0%,0,0%,20,77%
Chris Banjo,SS,0,0%,0,0%,20,77%
Aaron Ripkowski,FB,0,0%,0,0%,18,69%
Tim Masthay,P,0,0%,0,0%,11,42%
Brett Goode,LS,0,0%,0,0%,11,42%
Mason Crosby,K,0,0%,0,0%,10,38%
Don Barclay,T,0,0%,0,0%,7,27%
