Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Christian Benford,BUF,0,3,3,100.0%,46,15.3,15.3,0,118.7,8.3,25,21,0,0,0,0.0,0,4,0,0.0%
Tre'Davious White,BUF,1,6,3,50.0%,19,6.3,3.2,0,17.4,9.5,19,0,0,0,0,0.0,0,3,0,0.0%
Terrel Bernard,BUF,1,3,2,66.7%,10,5.0,3.3,0,31.9,9.3,10,0,6,0,0,2.0,2,7,2,22.2%
Micah Hyde,BUF,1,4,2,50.0%,15,7.5,3.8,0,19.8,4.3,15,0,0,0,0,0.0,0,2,0,0.0%
Jordan Poyer,BUF,0,3,2,66.7%,22,11.0,7.3,0,88.2,8.3,19,3,2,0,0,0.0,0,4,0,0.0%
Taron Johnson,BUF,0,2,2,100.0%,9,4.5,4.5,0,85.4,3.5,7,2,1,0,0,0.0,0,5,0,0.0%
Dorian Williams,BUF,0,1,1,100.0%,7,7.0,7.0,0,95.8,5.0,5,2,0,0,0,0.0,0,1,0,0.0%
Tim Settle,BUF,0,1,1,100.0%,-2,-2.0,-2.0,0,79.2,-7.0,-7,5,0,0,0,0.0,0,1,1,50.0%
Dane Jackson,BUF,0,1,1,100.0%,12,12.0,12.0,0,116.7,12.0,12,0,0,0,0,0.0,0,1,0,0.0%
Siran Neal,BUF,0,2,1,50.0%,24,24.0,12.0,0,93.7,11.0,22,2,0,0,0,0.0,0,2,0,0.0%
Matt Milano,BUF,0,2,1,50.0%,6,6.0,3.0,0,56.2,5.5,6,0,3,0,0,0.0,0,5,3,37.5%
Cameron Lewis,BUF,0,1,1,100.0%,15,15.0,15.0,0,118.7,10.0,10,5,0,0,0,0.0,0,2,0,0.0%
Leonard Floyd,BUF,0,0,0,,,,,,,,,,0,0,1,2.0,3,3,0,0.0%
Jordan Phillips,BUF,0,0,0,,,,,,,,,,0,0,2,0.0,2,0,1,100.0%
Ed Oliver,BUF,0,0,0,,,,,,,,,,0,0,0,1.5,2,4,0,0.0%
DaQuan Jones,BUF,0,0,0,,,,,,,,,,0,0,0,1.5,2,5,0,0.0%
Shaq Lawson,BUF,0,0,0,,,,,,,,,,0,0,2,0.0,2,0,0,
Kingsley Jonathan,BUF,0,0,0,,,,,,,,,,0,0,1,0.0,1,0,0,
Gregory Rousseau,BUF,0,0,0,,,,,,,,,,0,0,0,1.0,1,2,1,33.3%
A.J. Epenesa,BUF,1,1,0,0.0%,,,0.0,,0.0,2.0,,,1,0,0,1.0,1,1,0,0.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Benjamin St-Juste,WAS,0,6,5,83.3%,64,12.8,10.7,0,111.1,9.5,40,24,0,0,0,0.0,0,7,0,0.0%
Jamin Davis,WAS,0,6,4,66.7%,29,7.3,4.8,0,77.8,1.5,12,17,1,0,0,0.0,0,11,2,15.4%
Kamren Curl,WAS,0,4,4,100.0%,29,7.3,7.3,0,96.9,5.5,22,7,4,0,0,0.0,0,6,2,25.0%
Kendall Fuller,WAS,1,8,4,50.0%,38,9.5,4.8,0,24.0,12.0,7,31,0,0,0,0.0,0,8,1,11.1%
Cody Barton,WAS,0,4,2,50.0%,14,7.0,3.5,0,58.3,7.0,7,7,0,0,0,0.0,0,13,1,7.1%
Emmanuel Forbes,WAS,0,2,2,100.0%,38,19.0,19.0,0,118.7,17.5,35,3,0,0,0,0.0,0,3,0,0.0%
Darrick Forrest,WAS,0,3,1,33.3%,65,65.0,21.7,1,121.5,25.0,57,8,2,0,0,0.0,0,7,3,30.0%
Percy Butler,WAS,0,2,1,50.0%,9,9.0,4.5,0,62.5,7.0,-3,12,1,0,0,0.0,0,2,0,0.0%
Chase Young,WAS,0,1,1,100.0%,-4,-4.0,-4.0,0,79.2,-5.0,-5,1,0,0,0,0.0,0,3,0,0.0%
Montez Sweat,WAS,0,0,0,,,,,,,,,,0,0,2,0.0,2,1,0,0.0%
Daron Payne,WAS,0,0,0,,,,,,,,,,0,0,0,0.0,0,3,1,25.0%
Jonathan Allen,WAS,0,1,0,0.0%,,,0.0,,39.6,6.0,,,0,0,0,0.0,0,1,0,0.0%
