Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Stefon Diggs,BUF,12,8,111,0,5,91,11.4,20,2.5,10.2,3,2.7,0,0.0,0,96.2
James Cook,BUF,3,2,14,0,1,-3,-1.5,17,8.5,1.0,0,,0,0.0,0,77.1
Deonte Harty,BUF,3,2,15,0,,14,7.0,1,0.5,5.3,0,,1,33.3,0,78.5
Dalton Kincaid,BUF,2,2,3,0,,-1,-0.5,4,2.0,-0.5,1,2.0,0,0.0,0,79.2
Trent Sherfield,BUF,3,2,18,0,,3,1.5,15,7.5,8.0,1,2.0,0,0.0,0,82.6
Gabriel Davis,BUF,4,1,35,1,1,32,32.0,3,3.0,25.0,0,,1,25.0,1,63.5
Dawson Knox,BUF,3,1,11,0,1,1,1.0,10,10.0,12.7,0,,1,33.3,0,45.1
Latavius Murray,BUF,1,1,6,0,1,1,1.0,5,5.0,1.0,1,1.0,0,0.0,0,91.7
Khalil Shakir,BUF,1,1,5,0,1,3,3.0,2,2.0,3.0,0,,0,0.0,0,87.5
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Terry McLaurin,WAS,6,6,41,0,3,40,6.7,1,0.2,6.7,0,,0,0.0,0,95.1
Cole Turner,WAS,7,4,35,0,1,31,7.8,4,1.0,7.4,0,,1,14.3,0,70.5
Antonio Gibson,WAS,5,3,7,0,1,-11,-3.7,18,6.0,-1.2,3,1.0,0,0.0,1,25.0
John Bates,WAS,2,2,12,0,,10,5.0,2,1.0,5.0,0,,0,0.0,0,91.7
Jahan Dotson,WAS,4,2,21,0,1,16,8.0,5,2.5,6.8,0,,0,0.0,1,26.0
Curtis Samuel,WAS,4,2,54,0,2,46,23.0,8,4.0,16.3,0,,0,0.0,1,56.2
Dyami Brown,WAS,1,0,0,0,,0,,0,,18.0,0,,0,0.0,1,0.0
