Quarter,Time,Down,ToGo,Location,KAN,DEN,Detail,EPB,EPA
1,1:09,1,10,DEN 12,0,7,Jamaal Charles right tackle for 6 yards (tackle by Champ Bailey),4.780,5.210
1,0:31,2,4,DEN 6,0,7,Jamaal Charles up the middle for 1 yard (tackle by Kevin Vickerson),5.210,4.610
Quarter,Time,Down,ToGo,Location,KAN,DEN,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,3,DEN 5,0,7,Brady Quinn pass incomplete short middle intended for Jonathan Baldwin,4.610,3.020
2,14:56,4,3,DEN 5,3,7,Ryan Succop 23 yard field goal good,3.020,3.000
2,14:53,,,KAN 35,3,7,"Ryan Succop kicks off 65 yards, touchback",0.000,0.280
2,14:53,1,10,DEN 20,3,7,"Penalty on Peyton Manning: Delay of Game, 5 yards (no play)",0.280,-0.310
2,14:53,1,15,DEN 15,3,7,Peyton Manning pass incomplete deep right intended for Andre Caldwell (defended by Brandon Flowers),-0.310,-1.070
2,14:47,2,15,DEN 15,3,7,Knowshon Moreno up the middle for -3 yards (tackle by Shaun Smith),-1.070,-2.360
2,14:07,3,18,DEN 12,3,7,"Penalty on Ryan Clady: False Start, 5 yards (no play)",-2.360,-2.940
2,13:59,3,23,DEN 7,3,7,Jacob Hester up the middle for 7 yards (tackle by Dontari Poe),-2.940,-2.470
2,13:19,4,16,DEN 14,3,7,"Britton Colquitt punts 51 yards, fair catch by Devon Wylie",-2.470,-1.270
2,13:10,1,10,KAN 35,3,7,Brady Quinn pass complete short left to Jamaal Charles for 14 yards (tackle by Keith Brooking),1.270,2.190
2,12:47,1,10,KAN 49,3,7,Shaun Draughn right guard for 3 yards (tackle by Wesley Woodyard),2.190,2.050
2,12:08,2,7,DEN 48,3,7,Jamaal Charles left end for 13 yards (tackle by Mike Adams),2.050,3.250
2,11:33,1,10,DEN 35,3,7,Brady Quinn pass complete short middle to Tony Moeaki for 16 yards (tackle by Rahim Moore),3.250,4.310
2,11:00,1,10,DEN 19,3,7,Peyton Hillis up the middle for 6 yards (tackle by Wesley Woodyard),4.310,4.720
2,10:21,2,4,DEN 13,3,7,Peyton Hillis left end for -2 yards (tackle by Rahim Moore),4.720,3.580
2,9:41,3,6,DEN 15,3,7,Brady Quinn pass incomplete short left intended for Tony Moeaki,3.580,2.470
2,9:36,4,6,DEN 15,3,7,Ryan Succop 33 yard field goal no good,2.470,-0.540
2,9:32,1,10,DEN 24,3,7,Knowshon Moreno right guard for 2 yards (tackle by Ropati Pitoitua),0.540,0.270
2,9:08,2,8,DEN 26,3,7,Peyton Manning pass complete short left to Virgil Green for 11 yards (tackle by Tamba Hali),0.270,1.400
2,8:49,1,10,DEN 37,3,7,Peyton Manning pass complete short right to Demaryius Thomas for 9 yards (tackle by Brandon Flowers),1.400,2.070
2,8:12,2,1,DEN 46,3,7,Knowshon Moreno up the middle for 2 yards (tackle by Eric Berry),2.070,2.130
2,7:37,1,10,DEN 48,3,7,Peyton Manning pass complete short right to Eric Decker for 10 yards (tackle by Justin Houston),2.130,2.790
2,7:06,1,10,KAN 42,3,7,Peyton Manning pass complete short left to Joel Dreessen for 12 yards (tackle by Kendrick Lewis),2.790,3.580
2,6:33,1,10,KAN 30,3,7,Knowshon Moreno right tackle for 17 yards (tackle by Tysyn Hartman),3.580,4.710
2,6:11,1,10,KAN 13,3,7,Lance Ball left guard for 2 yards (tackle by Dontari Poe and Anthony Toribio),4.710,4.390
2,5:38,2,8,KAN 11,3,13,"Peyton Manning pass complete short middle to Eric Decker for 11 yards, touchdown",4.390,7.000
2,5:38,,,KAN 2,3,14,Matt Prater kicks extra point good,0.000,0.000
2,5:32,,,DEN 35,3,14,"Matt Prater kicks off 60 yards, returned by Devon Wylie for 19 yards (tackle by Steven Johnson)",0.000,0.540
2,5:24,1,10,KAN 24,3,14,Brady Quinn pass incomplete short right intended for Dexter McCluster (defended by Mike Adams),0.540,0.000
2,5:19,,,,3,14,Timeout #1 by Kansas City Chiefs,0.000,0.000
2,5:19,2,10,KAN 24,3,14,Jamaal Charles left tackle for -4 yards (tackle by Von Miller),0.000,-1.220
2,4:36,3,14,KAN 20,3,14,"Shaun Draughn right tackle for 5 yards (tackle by Mike Adams). Penalty on DEN: Defensive Offside, 5 yards (no play)",-1.220,-0.560
2,4:05,3,9,KAN 25,3,14,Brady Quinn pass complete short left to Dexter McCluster for 5 yards (tackle by Mike Adams),-0.560,-1.370
2,3:33,4,4,KAN 30,3,14,Dustin Colquitt punts 59 yards,-1.370,0.370
2,3:19,1,10,DEN 11,3,14,Knowshon Moreno right guard for 2 yards (tackle by Derrick O. Johnson),-0.370,-0.630
2,2:56,2,8,DEN 13,3,14,Peyton Manning pass complete short left to Joel Dreessen for 3 yards (tackle by Tysyn Hartman),-0.630,-0.840
2,2:20,3,5,DEN 16,3,14,Peyton Manning pass incomplete short left intended for Jacob Tamme (defended by Derrick O. Johnson),-0.840,-2.390
2,2:16,4,5,DEN 16,3,14,"Britton Colquitt punts 53 yards, returned by Devon Wylie for 11 yards (tackle by Virgil Green). Penalty on Neiko Thorpe: Offensive Holding, 10 yards",-2.390,-1.070
2,2:03,1,10,KAN 32,3,14,Brady Quinn pass incomplete short right intended for Jonathan Baldwin (defended by Derek Wolfe),1.070,0.530
2,1:59,2,10,KAN 32,3,14,Brady Quinn sacked by Derek Wolfe for -5 yards,0.530,0.000
2,1:53,,,,3,14,Timeout #2 by Denver Broncos,0.000,-0.820
2,1:53,3,15,KAN 27,3,14,Brady Quinn sacked by Rahim Moore for -3 yards,-0.820,0.000
2,1:49,,,,3,14,Timeout #3 by Denver Broncos,0.000,-1.770
2,1:49,4,18,KAN 24,3,14,Dustin Colquitt punts 35 yards,-1.770,-1.660
2,1:37,1,10,DEN 41,3,14,Peyton Manning pass complete short right to Brandon Stokley for 11 yards (tackle by Javier Arenas),1.660,2.390
2,1:16,1,10,KAN 48,3,14,Knowshon Moreno right tackle for 2 yards (tackle by Derrick O. Johnson),2.390,2.120
2,0:56,2,8,KAN 46,3,14,Peyton Manning pass complete short right to Jacob Tamme for 13 yards (tackle by Eric Berry),2.120,3.380
2,0:51,1,10,KAN 33,3,14,Peyton Manning pass incomplete short left intended for Eric Decker,3.380,2.840
2,0:47,2,10,KAN 33,3,14,Peyton Manning pass complete short left to Brandon Stokley for 9 yards (tackle by Javier Arenas),2.840,3.340
2,0:47,3,1,KAN 24,3,14,Jacob Hester up the middle for 8 yards (tackle by Derrick O. Johnson),3.340,4.510
2,0:47,1,10,KAN 16,3,14,Peyton Manning spiked the ball,4.510,3.900
2,0:15,2,10,KAN 16,3,20,"Peyton Manning pass complete deep left to Eric Decker for 16 yards, touchdown",3.900,7.000
2,0:15,,,KAN 2,3,21,Matt Prater kicks extra point good,0.000,0.000
2,0:10,,,DEN 35,3,21,"Matt Prater kicks off 60 yards, returned by Devon Wylie for 24 yards (tackle by Andre Caldwell)",0.000,0.870
2,0:02,1,10,KAN 29,3,21,Brady Quinn kneels for -1 yards,0.870,0.190
Quarter,Time,Down,ToGo,Location,KAN,DEN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,KAN 35,3,21,"Ryan Succop kicks off 65 yards, touchback",0.000,0.000
3,15:00,,,,3,21,Timeout #1 by Denver Broncos,0.000,0.280
3,15:00,1,10,DEN 20,3,21,Knowshon Moreno up the middle for 8 yards (tackle by Tysyn Hartman),0.280,0.810
3,14:28,2,2,DEN 28,3,21,Knowshon Moreno up the middle for 4 yards (tackle by Tysyn Hartman),0.810,1.070
3,13:59,1,10,DEN 32,3,21,Lance Ball right guard for 6 yards (tackle by Ropati Pitoitua and Tysyn Hartman),1.070,1.340
3,13:18,2,4,DEN 38,3,21,Lance Ball right guard for 22 yards (tackle by Kendrick Lewis),1.340,2.920
3,12:48,1,10,KAN 40,3,21,Knowshon Moreno right guard for no gain (tackle by Justin Houston),2.920,2.370
3,12:15,2,10,KAN 40,3,21,Peyton Manning pass complete short left to Demaryius Thomas for 9 yards (tackle by Jalil Brown),2.370,2.870
3,11:48,3,1,KAN 31,3,21,Lance Ball right tackle for 4 yards (tackle by Justin Houston),2.870,3.780
3,11:07,1,10,KAN 27,3,21,Peyton Manning pass complete short left to Demaryius Thomas for 11 yards (tackle by Justin Houston and Javier Arenas),3.780,4.510
3,10:36,1,10,KAN 16,3,21,Lance Ball right tackle for 1 yard (tackle by Shaun Smith),4.510,4.050
3,10:00,2,9,KAN 15,3,21,Knowshon Moreno right tackle for 2 yards (tackle by Derrick O. Johnson),4.050,3.540
3,9:17,3,7,KAN 13,3,27,"Peyton Manning pass complete short middle to Demaryius Thomas for 13 yards, touchdown",3.540,7.000
3,9:17,,,KAN 2,3,28,Matt Prater kicks extra point good,0.000,0.000
3,9:10,,,DEN 35,3,28,"Matt Prater kicks off 65 yards, touchback",0.000,0.280
3,9:10,1,10,KAN 20,3,28,Brady Quinn pass incomplete short left intended for Jamaal Charles,0.280,-0.270
3,9:05,2,10,KAN 20,3,28,Shaun Draughn right tackle for 7 yards (tackle by Rahim Moore),-0.270,-0.030
3,8:37,3,3,KAN 27,3,28,Jamaal Charles right tackle for 5 yards (tackle by D.J. Williams),-0.030,1.070
3,8:07,1,10,KAN 32,3,28,Jamaal Charles left tackle for -2 yards (tackle by Kevin Vickerson),1.070,0.260
3,7:49,2,12,KAN 30,3,28,Brady Quinn sacked by Keith Brooking for -8 yards,0.260,-1.480
3,7:22,3,20,KAN 22,3,28,Jamaal Charles left end for 11 yards (tackle by Chris Harris),-1.480,-1.180
3,6:48,4,9,KAN 33,3,28,"Dustin Colquitt punts 46 yards, fair catch by Jim Leonhard. Penalty on KAN: Offensive 12 On-field, 5 yards",-1.180,-0.670
3,6:40,1,10,DEN 26,3,28,Knowshon Moreno up the middle for 3 yards (tackle by Ropati Pitoitua and Shaun Smith),0.670,0.540
3,6:03,2,7,DEN 29,3,28,Peyton Manning pass complete short right to Virgil Green for 8 yards (tackle by Justin Houston),0.540,1.400
3,5:39,1,10,DEN 37,3,28,Knowshon Moreno left end for -2 yards (tackle by Eric Berry),1.400,0.590
3,4:57,2,12,DEN 35,3,28,Peyton Manning pass complete short left to Eric Decker for 9 yards (tackle by Tamba Hali),0.590,1.090
3,4:13,3,3,DEN 44,3,28,"Peyton Manning pass incomplete short left intended for Jacob Tamme (defended by Tysyn Hartman). Penalty on Tysyn Hartman: Defensive Pass Interference, 15 yards (no play)",1.090,2.850
3,4:07,1,10,KAN 41,3,28,Lance Ball right tackle for 2 yards (tackle by Ropati Pitoitua),2.850,2.580
3,3:29,2,8,KAN 39,3,28,Peyton Manning pass complete deep left to Demaryius Thomas for 36 yards (tackle by Javier Arenas),2.580,6.510
3,2:24,1,3,KAN 3,3,28,"Penalty on Jerrell Powe: Encroachment, 2 yards (no play)",6.510,6.970
3,2:16,1,1,KAN 1,3,28,Peyton Manning pass incomplete short left intended for Joel Dreessen (defended by Derrick O. Johnson),6.970,5.910
3,2:10,2,1,KAN 1,3,28,Jacob Hester right guard for no gain (tackle by Tysyn Hartman). Penalty on KAN: Defensive Offside (no play),5.910,5.910
3,1:53,2,1,KAN 1,3,28,Lance Ball up the middle for no gain (tackle by Ropati Pitoitua),5.910,5.170
3,1:08,3,1,KAN 1,3,34,"Lance Ball left guard for 1 yard, touchdown",5.170,7.000
3,1:08,,,KAN 2,3,35,Matt Prater kicks extra point good,0.000,0.000
3,1:04,,,DEN 35,3,35,"Matt Prater kicks off 68 yards, returned by Devon Wylie for 26 yards (tackle by Steven Johnson)",0.000,0.480
3,0:59,1,10,KAN 23,3,35,Brady Quinn sacked by Von Miller for -7 yards,0.480,-1.150
3,0:29,2,17,KAN 16,3,35,Jamaal Charles right tackle for 4 yards (tackle by Elvis Dumervil),-1.150,-1.150
Quarter,Time,Down,ToGo,Location,KAN,DEN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,13,KAN 20,3,35,Jamaal Charles up the middle for 1 yard (tackle by Wesley Woodyard),-1.150,-1.960
4,14:28,4,12,KAN 21,3,35,"Dustin Colquitt punts 46 yards, out of bounds",-1.960,-1.140
4,14:19,1,10,DEN 33,3,35,Jacob Hester right end for 2 yards (tackle by Justin Houston),1.140,0.860
4,13:43,2,8,DEN 35,3,35,Jacob Hester right tackle for 4 yards (tackle by Dontari Poe),0.860,0.700
4,13:05,3,4,DEN 39,3,35,Brock Osweiler pass complete short left to Matt Willis for 5 yards (tackle by Jalil Brown),0.700,1.860
4,12:25,1,10,DEN 44,3,35,Lance Ball up the middle for 1 yard (tackle by Anthony Toribio),1.860,1.450
4,11:47,2,9,DEN 45,3,35,Lance Ball right tackle for 5 yards (tackle by Brandon Siler),1.450,1.420
4,11:05,3,4,,3,35,Brock Osweiler pass complete short middle to Eric Decker for 7 yards (tackle by Javier Arenas),1.420,2.720
4,10:25,1,10,KAN 43,3,35,Jacob Hester left tackle for 18 yards (tackle by Kendrick Lewis),2.720,3.910
4,9:43,1,10,KAN 25,3,35,Lance Ball right guard for 1 yard (tackle by Shaun Smith),3.910,3.500
4,9:00,2,9,KAN 24,3,35,Lance Ball right guard for no gain (tackle by Shaun Smith),3.500,2.810
4,8:18,3,9,KAN 24,3,35,Brock Osweiler pass incomplete short left intended for Jacob Tamme,2.810,1.870
4,8:13,4,9,KAN 24,3,38,Matt Prater 42 yard field goal good,1.870,3.000
4,8:09,,,DEN 35,3,38,"Matt Prater kicks off 65 yards, touchback",0.000,0.280
4,8:09,1,10,KAN 20,3,38,Brady Quinn pass complete short right to Tony Moeaki for 5 yards (tackle by Rahim Moore),0.280,0.410
4,7:36,2,5,KAN 25,3,38,Brady Quinn pass incomplete short middle intended for Tony Moeaki,0.410,-0.300
4,7:31,3,5,KAN 25,3,38,Brady Quinn pass incomplete short left intended for Devon Wylie (defended by Chris Harris),-0.300,-1.700
4,7:26,4,5,KAN 25,3,38,"Dustin Colquitt punts 45 yards, returned by Jim Leonhard for no gain. Penalty on Andre Caldwell: Illegal Block Above the Waist (Declined), Penalty on Nate Irving: Offensive Holding, 10 yards",-1.700,-0.280
4,7:13,1,10,DEN 20,3,38,Lance Ball right tackle for 3 yards (tackle by Brandon Siler),0.280,0.140
4,6:32,2,7,DEN 23,3,38,Lance Ball right tackle for 19 yards (tackle by Kendrick Lewis),0.140,1.730
4,5:49,1,10,DEN 42,3,38,Jacob Hester right tackle for 13 yards (tackle by Brandon Flowers and Kendrick Lewis),1.730,2.590
4,5:06,1,10,KAN 45,3,38,Jacob Hester up the middle for 3 yards (tackle by Ropati Pitoitua),2.590,2.450
4,4:21,2,7,KAN 42,3,38,Lance Ball up the middle for -1 yards (tackle by Jerrell Powe),2.450,1.620
4,3:39,3,8,KAN 43,3,38,Brock Osweiler pass incomplete short left intended for Andre Caldwell,1.620,0.400
4,3:34,4,8,KAN 43,3,38,"Britton Colquitt punts 30 yards, out of bounds",0.400,0.320
4,3:25,1,10,KAN 13,3,38,"Cyrus Gray up the middle for 2 yards (tackle by Nate Irving). Penalty on Robert Ayers: Defensive Offside, 5 yards (no play)",-0.320,0.400
4,3:19,1,5,KAN 18,3,38,Cyrus Gray left tackle for 6 yards (tackle by Malik Jackson and Robert Ayers),0.400,0.540
4,2:56,1,10,KAN 24,3,38,Brady Quinn up the middle for 5 yards,0.540,0.670
4,2:34,2,5,KAN 29,3,38,Cyrus Gray left tackle for 3 yards (tackle by Mitch Unrein),0.670,0.370
4,2:00,3,2,KAN 32,3,38,Brady Quinn pass incomplete deep right intended for Jamar Newsome,0.370,-1.240
4,1:55,4,2,KAN 32,3,38,"Dustin Colquitt punts 55 yards, fair catch by Jim Leonhard",-1.240,0.320
4,1:47,1,10,DEN 13,3,38,Brock Osweiler kneels for -2 yards,-0.320,-0.930
4,1:07,2,12,DEN 11,3,38,Brock Osweiler kneels for -2 yards,-0.930,-1.890
4,0:34,3,14,DEN 9,3,38,Brock Osweiler kneels for -2 yards,-1.890,-2.490
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
