Quarter,Time,Down,ToGo,Location,SEA,SFO,Detail,EPB,EPA
2,8:00,2,10,SEA 32,6,0,Russell Wilson right end for 2 yards (tackle by Fred Warner),0.530,0.100
2,7:21,3,8,SEA 34,6,0,Russell Wilson sacked by Fred Warner for -11 yards,0.100,-1.830
2,6:47,4,19,SEA 23,6,0,"Michael Dickson punts 61 yards, returned by River Cracraft for 5 yards (tackle by Cody Barton)",-1.830,-0.340
2,6:36,1,10,SFO 21,6,0,C.J. Beathard pass complete short right to George Kittle for 1 yard (tackle by Bobby Wagner),0.340,-0.070
2,5:54,2,9,SFO 22,6,0,C.J. Beathard pass complete short left to George Kittle for -5 yards (tackle by K.J. Wright),-0.070,-1.590
2,5:12,3,14,SFO 17,6,0,C.J. Beathard pass complete deep right to Richie James for 45 yards (tackle by Shaquill Griffin),-1.590,3.050
2,4:25,1,10,SEA 38,6,0,Jeff Wilson right end for 8 yards (tackle by Quandre Diggs),3.050,3.590
2,3:49,2,2,SEA 30,6,0,"Jeff Wilson left end for 5 yards (tackle by L.J. Collier). Penalty on Justin Skule: Offensive Holding, 10 yards (no play)",3.590,2.240
2,3:19,2,12,SEA 40,6,0,C.J. Beathard pass complete short middle to Kyle Juszczyk for 4 yards (tackle by K.J. Wright),2.240,2.080
2,2:38,3,8,SEA 36,6,0,C.J. Beathard pass complete short left to George Kittle for 14 yards (tackle by Ugo Amadi),2.080,4.110
2,2:00,1,10,SEA 22,6,0,Jeff Wilson up the middle for 2 yards (tackle by Rasheem Green),4.110,3.830
2,1:16,2,8,SEA 20,6,0,C.J. Beathard pass complete short right to Richie James for 2 yards (tackle by Shaquill Griffin),3.830,3.400
2,0:33,3,6,SEA 18,6,0,C.J. Beathard pass incomplete short middle intended for Jeff Wilson (defended by Carlos Dunlap),3.400,2.270
2,0:29,4,6,SEA 18,6,3,Tristan Vizcaino 36 yard field goal good,2.270,3.000
2,0:25,,,SFO 35,6,3,"Mitch Wishnowsky kicks off 65 yards, touchback.",0.000,0.610
2,0:25,1,10,SEA 25,6,3,"Penalty on Tyler Lockett: False Start, 5 yards (no play)",0.610,0.280
2,0:25,1,15,SEA 20,6,3,Russell Wilson sacked by Dontae Johnson for -11 yards,0.280,-1.950
Quarter,Time,Down,ToGo,Location,SEA,SFO,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,SEA 35,6,3,"Jason Myers kicks off 58 yards, returned by Austin Walter for 11 yards (tackle by Cody Barton)",0.000,0.040
3,14:55,1,10,SFO 18,6,3,Jeff Wilson left end for -1 yards (tackle by Jamal Adams),0.040,-0.650
3,14:15,2,11,SFO 17,6,3,"C.J. Beathard pass complete short left to Jeff Wilson for 4 yards (tackle by Jordyn Brooks and D.J. Reed). Penalty on L.J. Collier: Roughing the Passer, 15 yards",-0.650,1.330
3,13:44,1,10,SFO 36,6,3,Jeff Wilson up the middle for 3 yards (tackle by Jordyn Brooks),1.330,1.200
3,13:05,2,7,SFO 39,6,3,C.J. Beathard pass complete short middle to George Kittle for 9 yards (tackle by D.J. Reed and Quandre Diggs),1.200,2.130
3,12:24,1,10,SFO 48,6,3,C.J. Beathard pass complete short right to Charlie Woerner for 3 yards (tackle by Shaquill Griffin),2.130,1.990
3,11:49,2,7,SEA 49,6,3,Jeff Wilson right end for 18 yards (tackle by Quandre Diggs),1.990,3.510
3,11:08,1,10,SEA 31,6,3,C.J. Beathard pass incomplete deep right intended for George Kittle,3.510,2.970
3,11:03,2,10,SEA 31,6,3,C.J. Beathard left end for -4 yards (tackle by Ugo Amadi),2.970,1.750
3,10:19,3,14,SEA 35,6,3,C.J. Beathard pass complete short left to Jerick McKinnon for 6 yards (tackle by Ryan Neal and D.J. Reed),1.750,1.500
3,9:36,4,8,SEA 29,6,6,Tristan Vizcaino 47 yard field goal good,1.500,3.000
3,9:31,,,SFO 35,6,6,"Tristan Vizcaino kicks off 65 yards, touchback.",0.000,0.610
3,9:31,1,10,SEA 25,6,6,Chris Carson up the middle for 2 yards (tackle by Arik Armstead),0.610,0.330
3,8:49,2,8,SEA 27,6,6,Russell Wilson pass incomplete short right intended for Will Dissly,0.330,-0.360
3,8:45,3,8,SEA 27,6,6,Russell Wilson pass incomplete short right intended for D.K. Metcalf (defended by Ahkello Witherspoon),-0.360,-1.570
3,8:39,4,8,SEA 27,6,6,"Michael Dickson punts 43 yards, returned by River Cracraft for 21 yards (tackle by Michael Dickson)",-1.570,-2.320
3,8:30,1,10,SEA 49,6,6,C.J. Beathard pass complete deep right to George Kittle for 41 yards (tackle by Shaquill Griffin),2.320,5.370
3,7:50,1,8,SEA 8,6,6,Jeff Wilson up the middle for 4 yards (tackle by Jamal Adams),5.370,5.340
3,7:10,2,4,SEA 4,6,6,C.J. Beathard pass incomplete short right intended for Kendrick Bourne,5.340,4.490
3,7:05,3,4,SEA 4,6,6,C.J. Beathard sacked by Rasheem Green for -11 yards,4.490,2.440
3,6:23,4,15,SEA 15,6,9,Tristan Vizcaino 33 yard field goal good,2.440,3.000
3,6:19,,,SFO 35,6,9,"Mitch Wishnowsky kicks off 65 yards, touchback.",0.000,0.610
3,6:19,1,10,SEA 25,6,9,Russell Wilson right end for 1 yard (tackle by Azeez Al-Shaair),0.610,0.200
3,5:34,2,9,SEA 26,6,9,Russell Wilson pass incomplete deep left intended for Freddie Swain,0.200,-0.490
3,5:24,,,,,,Timeout #1 by Seattle Seahawks,,
3,5:24,3,9,SEA 26,6,9,Russell Wilson pass incomplete deep left intended for D.K. Metcalf,-0.490,-1.630
3,5:17,4,9,SEA 26,6,9,"Michael Dickson punts 52 yards, returned by River Cracraft for 5 yards (tackle by Nick Bellore)",-1.630,-0.740
3,5:06,1,10,SFO 27,6,9,Jeff Wilson left tackle for 3 yards (tackle by Alton Robinson),0.740,0.600
3,4:33,2,7,SFO 30,6,9,Jeff Wilson up the middle for -1 yards (tackle by Rasheem Green and Bobby Wagner),0.600,-0.230
3,3:52,3,8,SFO 29,6,9,C.J. Beathard pass complete short right to Kendrick Bourne for 27 yards (tackle by Ugo Amadi),-0.230,2.650
3,3:05,1,10,SEA 44,6,9,Jeff Wilson up the middle for 2 yards (tackle by K.J. Wright),2.650,2.380
3,2:21,2,8,SEA 42,6,9,C.J. Beathard pass incomplete short left intended for Jeff Wilson,2.380,1.690
3,2:17,3,8,SEA 42,6,9,C.J. Beathard pass complete short right to George Kittle for 5 yards (tackle by Ryan Neal),1.690,0.790
3,1:32,4,3,SEA 37,6,9,C.J. Beathard pass complete short left to Kendrick Bourne for 11 yards,0.790,3.840
3,0:56,1,10,SEA 26,6,9,Jeff Wilson left end for 1 yard (tackle by Poona Ford),3.840,3.430
3,0:15,2,9,SEA 25,6,9,C.J. Beathard pass complete short left to Ross Dwelley for 13 yards,3.430,4.780
Quarter,Time,Down,ToGo,Location,SEA,SFO,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,SEA 12,6,9,Jeff Wilson up the middle for 5 yards (tackle by Bobby Wagner),4.780,5.020
4,14:26,2,5,SEA 7,6,15,"Jeff Wilson up the middle for 7 yards, touchdown",5.020,7.000
4,14:22,,,SEA 15,6,16,Tristan Vizcaino kicks extra point good,0.000,0.000
4,14:22,,,SFO 35,6,16,"Mitch Wishnowsky kicks off 65 yards, touchback.",0.000,0.610
4,14:22,1,10,SEA 25,6,16,Russell Wilson pass complete short middle to Chris Carson for 10 yards (tackle by Fred Warner and Azeez Al-Shaair),0.610,1.270
4,13:44,1,10,SEA 35,6,16,"Russell Wilson pass complete short right to Tyler Lockett for 9 yards (tackle by Fred Warner). Penalty on Dontae Johnson: Unnecessary Roughness, 15 yards",1.270,2.850
4,13:22,1,10,SFO 41,6,16,Chris Carson up the middle for 9 yards (tackle by Tarvarius Moore),2.850,3.520
4,12:47,2,1,SFO 32,6,16,Russell Wilson pass complete short left to Tyler Lockett for 5 yards (tackle by Jimmie Ward),3.520,3.780
4,12:08,1,10,SFO 27,6,16,Russell Wilson pass complete short right to Will Dissly for 20 yards (tackle by Azeez Al-Shaair),3.780,5.600
4,11:43,1,7,SFO 7,6,16,Rashaad Penny up the middle for 1 yard (tackle by D.J. Jones),5.600,4.950
4,11:10,2,6,SFO 6,6,16,Russell Wilson pass incomplete short right,4.950,4.040
4,11:04,3,6,SFO 6,12,16,"Russell Wilson pass complete short middle to Tyler Lockett for 6 yards, touchdown. Penalty on Fred Warner: Defensive Holding (Declined)",4.040,7.000
4,10:54,,,SFO 15,12,16,Jason Myers kicks extra point no good wide left,0.000,-1.000
4,10:54,,,SEA 35,12,16,"Jason Myers kicks off 63 yards, returned by Austin Walter for 18 yards (tackle by Nick Bellore)",0.000,0.280
4,10:50,1,10,SFO 20,12,16,C.J. Beathard pass incomplete short right intended for Richie James,0.280,-0.270
4,10:45,2,10,SFO 20,12,16,Jeff Wilson left end for 4 yards (tackle by Quandre Diggs),-0.270,-0.430
4,10:00,3,6,SFO 24,12,16,C.J. Beathard pass complete short middle to River Cracraft for 12 yards (tackle by Ugo Amadi),-0.430,1.330
4,9:19,1,10,SFO 36,12,16,Jeff Wilson up the middle for 4 yards (tackle by Jordyn Brooks),1.330,1.330
4,8:36,2,6,SFO 40,12,16,Jeff Wilson up the middle for 1 yard (tackle by Ryan Neal),1.330,0.760
4,7:57,3,5,SFO 41,12,16,C.J. Beathard pass incomplete short left intended for George Kittle (defended by D.J. Reed),0.760,-0.650
4,7:52,4,5,SFO 41,12,16,"Mitch Wishnowsky punts 44 yards, fair catch by D.J. Reed at SEA-15",-0.650,0.220
4,7:46,1,10,SEA 15,12,16,Russell Wilson pass complete short left to D.K. Metcalf for 12 yards (tackle by Jason Verrett),-0.220,0.740
4,7:27,1,10,SEA 27,12,16,Chris Carson up the middle for 9 yards (tackle by Azeez Al-Shaair),0.740,1.410
4,6:57,2,1,SEA 36,12,16,Chris Carson up the middle for 5 yards (tackle by Azeez Al-Shaair),1.410,1.660
4,6:16,1,10,SEA 41,12,16,Russell Wilson up the middle for 11 yards (tackle by D.J. Jones),1.660,2.390
4,5:37,1,10,SFO 48,12,16,Russell Wilson pass complete short left to Tyler Lockett for 9 yards (tackle by Tarvarius Moore),2.390,3.060
4,5:19,2,1,SFO 39,12,16,Rashaad Penny up the middle for 3 yards (tackle by Darrion Daniels and Kentavius Street),3.060,3.180
4,4:42,1,10,SFO 36,12,16,Russell Wilson pass incomplete deep right intended for Tyler Lockett,3.180,2.640
4,4:36,2,10,SFO 36,12,16,Russell Wilson right end for 16 yards (tackle by Fred Warner),2.640,4.240
4,4:27,1,10,SFO 20,12,16,Chris Carson up the middle for 9 yards (tackle by Tarvarius Moore),4.240,5.260
4,3:45,2,1,SFO 11,12,16,Alex Collins left tackle for 1 yard (tackle by Fred Warner),5.260,4.910
4,3:24,1,10,SFO 10,12,16,Alex Collins up the middle for 6 yards (tackle by Fred Warner and Kentavius Street),4.910,5.340
4,2:38,2,4,SFO 4,12,16,Russell Wilson pass incomplete short right intended for Jacob Hollister,5.340,4.490
4,2:29,,,,,,Timeout #2 by Seattle Seahawks,,
4,2:28,3,4,SFO 4,12,16,Russell Wilson pass incomplete short left intended for D.K. Metcalf (defended by Azeez Al-Shaair),4.490,3.030
4,2:26,4,4,SFO 4,18,16,"Russell Wilson pass complete short left to Tyler Lockett for 4 yards, touchdown, touchdown",3.030,7.000
4,2:20,,,SFO 15,19,16,Jason Myers kicks extra point good,0.000,0.000
4,2:20,,,SEA 35,19,16,"Jason Myers kicks off 65 yards, touchback.",0.000,0.610
4,2:20,1,10,SFO 25,19,16,C.J. Beathard pass incomplete short left intended for Jeff Wilson,0.610,0.060
4,2:16,2,10,SFO 25,19,16,"C.J. Beathard sacked by Benson Mayowa for -8 yards. C.J. Beathard fumbles (forced by Benson Mayowa), recovered by Rasheem Green at SF-17",0.060,-4.440
4,2:10,1,10,SFO 17,19,16,Alex Collins up the middle for 6 yards (tackle by Kerry Hyder and Azeez Al-Shaair),4.440,4.890
4,2:00,2,4,SFO 11,19,16,Alex Collins left tackle for 8 yards (tackle by Jimmie Ward and Demetrius Flannigan-Fowles),4.890,6.510
4,1:54,,,,,,Timeout #1 by San Francisco 49ers,,
4,1:54,1,3,SFO 3,19,16,"Penalty on Ethan Pocic: False Start, 5 yards (no play)",6.510,5.370
4,1:54,1,8,SFO 8,25,16,"Alex Collins left end for 8 yards, touchdown",5.370,7.000
4,1:49,,,SFO 15,26,16,Jason Myers kicks extra point good,0.000,0.000
4,1:49,,,SEA 35,26,16,"Jason Myers kicks off 65 yards, touchback.",0.000,0.610
4,1:49,1,10,SFO 25,26,16,C.J. Beathard pass complete short left to River Cracraft for 5 yards (tackle by Jordyn Brooks),0.610,0.740
4,1:42,2,5,SFO 30,26,16,C.J. Beathard pass complete short left to Jeff Wilson for 5 yards (tackle by Jordyn Brooks),0.740,1.270
4,1:25,1,10,SFO 35,26,16,C.J. Beathard pass complete short left to Richie James for 19 yards (tackle by Ryan Neal),1.270,2.520
4,1:04,1,10,SEA 46,26,16,C.J. Beathard pass complete short right to Kendrick Bourne for 21 yards (tackle by Shaquill Griffin),2.520,3.910
4,0:46,1,10,SEA 25,26,16,C.J. Beathard pass complete short middle to Ross Dwelley for 8 yards (tackle by Jordyn Brooks),3.910,4.550
4,0:40,,,,,,Timeout #2 by San Francisco 49ers,,
4,0:40,2,2,SEA 17,26,16,C.J. Beathard pass incomplete short right intended for Jeff Wilson,4.550,3.850
4,0:36,3,2,SEA 17,26,16,C.J. Beathard pass complete short right to Kendrick Bourne for 12 yards (tackle by Shaquill Griffin). Penalty on Alton Robinson: Defensive Offside (Offsetting) . Penalty on Tyler Ott: Offensive Holding (Offsetting) (no play),3.850,3.850
4,0:31,3,2,SEA 17,26,16,C.J. Beathard pass complete short right to Kendrick Bourne for 14 yards (tackle by Quandre Diggs),3.850,6.510
4,0:26,,,,,,Timeout #3 by San Francisco 49ers,,
4,0:26,1,3,SEA 3,26,22,"C.J. Beathard pass complete short right to Jeff Wilson for 3 yards, touchdown",6.510,7.000
4,0:23,,,SEA 15,26,23,Tristan Vizcaino kicks extra point good,0.000,0.000
4,0:23,,,SFO 35,26,23,"Mitch Wishnowsky kicks onside 9 yards, returned by Nick Bellore for no gain",0.000,2.650
4,0:22,1,10,SFO 44,26,23,Russell Wilson pass complete short middle to David Moore for 5 yards (tackle by Jimmie Ward),2.650,2.780
4,0:18,2,5,SFO 39,26,23,Russell Wilson kneels for -1 yards,2.780,1.950
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
