Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
A.J. Green,CIN,14,7,117,0,4,84,12.0,33,4.7,11.3,0,,1,7.1,1,48.8
Tyler Boyd,CIN,4,3,27,0,2,17,5.7,10,3.3,7.0,0,,0,0.0,0,92.7
Cody Core,CIN,3,3,30,0,2,23,7.7,7,2.3,7.7,0,,0,0.0,0,108.3
Joe Mixon,CIN,5,3,1,0,0,-15,-5.0,16,5.3,-4.2,0,,0,0.0,0,64.6
C.J. Uzomah,CIN,2,2,13,1,1,12,6.0,1,0.5,6.0,0,,0,0.0,0,133.3
Alex Erickson,CIN,2,1,-1,0,,-1,-1.0,0,0.0,7.0,0,,0,0.0,0,56.2
Matt Lengel,CIN,1,0,0,0,,0,,0,,1.0,0,,0,0.0,0,39.6
John Ross,CIN,1,0,0,0,,0,,0,,47.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Tyreek Hill,KAN,10,7,68,1,4,31,4.4,37,5.3,12.5,0,,2,20.0,1,82.5
Kareem Hunt,KAN,6,5,55,2,4,5,1.0,50,10.0,1.0,1,5.0,0,0.0,0,144.4
Travis Kelce,KAN,5,5,95,0,5,30,6.0,65,13.0,6.0,0,,0,0.0,0,118.7
Sammy Watkins,KAN,7,4,74,0,2,56,14.0,18,4.5,13.0,0,,0,0.0,0,93.7
Spencer Ware,KAN,3,3,30,0,2,14,4.7,16,5.3,4.7,0,,0,0.0,0,108.3
Demarcus Robinson,KAN,2,2,13,0,1,2,1.0,11,5.5,1.0,0,,0,0.0,0,93.7
Chris Conley,KAN,1,1,6,0,,-3,-3.0,9,9.0,-3.0,0,,0,0.0,0,91.7
Demetrius Harris,KAN,2,1,17,1,1,17,17.0,0,0.0,18.5,0,,0,0.0,0,118.7
