#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,12:00,CIN 20,8,3:01,77,Field Goal
2,1,3:45,CIN 35,7,4:40,35,Interception
3,2,12:18,CIN 11,3,2:07,8,Punt
4,2,9:06,CIN 14,3,1:35,4,Punt
5,2,4:18,CIN 26,6,3:01,31,Downs
6,2,0:26,CIN 34,2,0:26,-3,End of Half
7,3,15:00,CIN 26,11,4:38,51,Field Goal
8,3,7:00,CIN 11,6,3:40,15,Punt
9,3,1:33,STL 12,3,1:21,12,Touchdown
10,4,11:45,CIN 20,6,2:31,80,Touchdown
11,4,7:44,CIN 42,3,1:30,2,Punt
12,4,2:33,CIN 35,3,0:25,1,Punt
13,4,1:08,CIN 32,2,1:08,-2,End of Game
