0,1
Game Info,Game Info
Won Toss,Packers
Roof,outdoors
Surface,grass
Duration,3:29
Attendance,81367
Weather,"61 degrees, relative humidity 47%, wind 14 mph, wind chill 0"
Vegas Line,Washington Redskins -1.0
Over/Under,46.0 (over)
