0,1
Game Info,Game Info
Won Toss,Chargers (deferred)
Roof,outdoors
Surface,grass
Duration,2:47
Attendance,69796
Weather,"54 degrees, relative humidity 37%, wind 11 mph"
Vegas Line,Los Angeles Chargers -1.5
Over/Under,49.0 (over)
