Quarter,Time,Down,ToGo,Location,CLE,CIN,Detail,EPB,EPA
1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter
,,,,,,,"Browns won the coin toss and deferred, Bengals to receive the opening kickoff.",,
1,15:00,,,CLE 35,0,0,"Billy Cundiff kicks off 65 yards, touchback",0.000,-0.280
1,15:00,1,10,CIN 20,0,0,Jeremy Hill right guard for 6 yards (tackle by Desmond Bryant and Phil Taylor),0.280,0.540
1,14:39,2,4,CIN 26,0,0,Jeremy Hill left end for 2 yards (tackle by Desmond Bryant and Craig Robertson),0.540,0.100
1,14:07,3,2,CIN 28,0,0,Jeremy Hill right tackle for 2 yards (tackle by Desmond Bryant and Karlos Dansby),0.100,0.940
1,13:32,1,10,CIN 30,0,0,Andy Dalton pass incomplete short left intended for A.J. Green,0.940,0.940
1,13:27,1,10,CIN 30,0,0,Timeout #1 by Cincinnati Bengals,0.940,0.390
1,13:27,2,10,CIN 30,0,0,Andy Dalton pass incomplete short middle intended for Jermaine Gresham is intercepted by Craig Robertson at CIN-33 and returned for 15 yards,0.390,-4.370
1,13:18,1,10,CIN 18,0,0,Terrance West left tackle for 3 yards (tackle by Carlos Dunlap and Vincent Rey),4.370,4.250
1,12:45,2,7,CIN 15,0,0,Terrance West right guard for 6 yards (tackle by Vincent Rey and Nico Johnson),4.250,4.740
1,12:04,3,1,CIN 9,0,0,Terrance West up the middle for 4 yards (tackle by Adam Jones and Emmanuel Lamur),4.740,6.060
1,11:25,1,5,CIN 5,0,0,Terrance West left guard for 1 yard (tackle by Nico Johnson and Emmanuel Lamur),6.060,5.340
1,10:45,2,4,CIN 4,6,0,"Ben Tate up the middle for 4 yards, touchdown. Penalty on Reggie Nelson: Defensive Offside (Declined)",5.340,7.000
1,10:45,,,CIN 2,7,0,Billy Cundiff kicks extra point good,0.000,0.000
1,10:45,,,CLE 35,7,0,"Billy Cundiff kicks off 65 yards, touchback",0.000,-0.280
1,10:40,1,10,CIN 20,7,0,Jeremy Hill left guard for 9 yards (tackle by Paul Kruger and Buster Skrine),0.280,0.950
1,10:09,2,1,CIN 29,7,0,Cedric Peerman right guard for 1 yard (tackle by Donte Whitner),0.950,0.940
1,9:37,1,10,CIN 30,7,0,Andy Dalton pass complete short left to A.J. Green for 5 yards (tackle by Joe Haden),0.940,1.070
1,9:03,2,5,CIN 35,7,0,Jeremy Hill right end for 3 yards (tackle by Craig Robertson),1.070,0.760
1,8:20,3,2,CIN 38,7,0,"Jeremy Hill right tackle for -2 yards (tackle by Karlos Dansby and Jabaal Sheard). Penalty on Greg Little: Unnecessary Roughness, 15 yards",0.760,-1.960
1,7:54,4,19,CIN 21,7,0,"Kevin Huber punts 60 yards, returned by Jim Leonhard for 11 yards (tackle by James Wright). Jim Leonhard fumbles (forced by James Wright), recovered by Shawn Williams at CLE-32",-1.960,3.450
1,7:40,1,10,CLE 32,7,0,Andy Dalton pass incomplete deep right intended for Mohamed Sanu,3.450,2.900
1,7:32,2,10,CLE 32,7,0,Andy Dalton pass incomplete short middle intended for Jermaine Gresham,2.900,2.210
1,7:28,3,10,CLE 32,7,0,Andy Dalton pass incomplete deep left intended for Greg Little,2.210,2.210
1,7:22,3,10,CLE 32,7,0,Timeout #1 by Cleveland Browns,2.210,1.240
1,7:22,4,10,CLE 32,7,0,"Andy Dalton pass incomplete deep middle intended for Mohamed Sanu (defended by Buster Skrine). Penalty on Buster Skrine: Defensive Pass Interference, 13 yards (no play)",1.240,4.310
1,7:14,1,10,CLE 19,7,0,Jeremy Hill left tackle for no gain (tackle by Billy Winn),4.310,3.750
1,6:40,2,10,CLE 19,7,0,Andy Dalton pass incomplete deep left intended for Mohamed Sanu,3.750,3.030
1,6:33,3,10,CLE 19,7,0,"Penalty on CIN: Offensive 12 On-field, 5 yards (no play)",3.030,2.410
1,6:33,3,15,CLE 24,7,0,"Andy Dalton pass incomplete. Penalty on Andy Dalton: Illegal Forward Pass, 5 yards",2.410,1.800
1,6:23,4,16,CLE 25,7,3,Mike Nugent 43 yard field goal good,1.800,3.000
1,6:23,,,CIN 35,7,3,"Mike Nugent kicks off 68 yards, returned by Marlon Moore for 62 yards (tackle by Dre Kirkpatrick). Penalty on Craig Robertson: Offensive Holding, 10 yards",0.000,0.350
1,6:10,1,10,CLE 12,7,3,Brian Hoyer pass complete short left to Taylor Gabriel for 18 yards (tackle by Reggie Nelson),-0.350,0.940
1,5:43,1,10,CLE 30,7,3,Brian Hoyer up the middle for -4 yards (tackle by Geno Atkins),0.940,-0.150
1,5:04,2,14,CLE 26,7,3,Brian Hoyer pass incomplete deep middle intended for Miles Austin (defended by George Iloka),-0.150,-0.820
1,4:55,3,14,CLE 26,7,3,Brian Hoyer pass complete short middle to Miles Austin for 13 yards (tackle by Vincent Rey and Emmanuel Lamur),-0.820,-0.780
1,4:14,4,1,CLE 39,7,3,"Spencer Lanning punts 38 yards, fair catch by Brandon Tate",-0.780,-0.480
1,4:07,1,10,CIN 23,7,3,James Wright left end for 13 yards (tackle by Karlos Dansby and Jabaal Sheard),0.480,1.330
1,3:35,1,10,CIN 36,7,3,Jeremy Hill left guard for 2 yards (tackle by Donte Whitner),1.330,1.060
1,3:00,2,8,CIN 38,7,3,"Andy Dalton pass complete short middle to Jeremy Hill for 3 yards (tackle by Craig Robertson). Penalty on Marshall Newhouse: Offensive Holding, 10 yards (no play)",1.060,-0.290
1,2:44,2,18,CIN 28,7,3,Andy Dalton pass incomplete,-0.290,-0.960
1,2:40,3,18,CIN 28,7,3,Andy Dalton pass complete short middle to Jeremy Hill for 6 yards (tackle by Donte Whitner and Karlos Dansby),-0.960,-1.110
1,2:05,4,12,CIN 34,7,3,"Kevin Huber punts 25 yards, out of bounds",-1.110,-1.660
1,1:58,1,10,CLE 41,7,3,Terrance West right tackle for 2 yards (tackle by Brandon Thompson and Vincent Rey),1.660,1.390
1,1:25,2,8,CLE 43,7,3,Brian Hoyer pass complete deep middle to Travis Benjamin for 17 yards (tackle by George Iloka),1.390,2.920
1,0:49,1,10,CIN 40,7,3,Terrance West left end for 4 yards (tackle by Adam Jones),2.920,2.910
1,0:07,2,6,CIN 36,7,3,Terrance West left tackle for 6 yards (tackle by Carlos Dunlap),2.910,3.580
Quarter,Time,Down,ToGo,Location,CLE,CIN,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,CIN 30,7,3,Ben Tate right tackle for no gain (tackle by Brandon Thompson and Emmanuel Lamur),3.580,3.030
2,14:22,2,10,CIN 30,7,3,Brian Hoyer pass complete short middle to Travis Benjamin for 22 yards (tackle by Emmanuel Lamur),3.030,5.370
2,13:44,1,8,CIN 8,7,3,Isaiah Crowell left guard for 6 yards (tackle by George Iloka and Reggie Nelson),5.370,5.720
2,13:14,2,2,CIN 2,13,3,"Isaiah Crowell right tackle for 2 yards, touchdown",5.720,7.000
2,13:14,,,CIN 2,14,3,Billy Cundiff kicks extra point good,0.000,0.000
2,13:14,,,CLE 35,14,3,"Billy Cundiff kicks off 65 yards, returned by Adam Jones for 21 yards (tackle by Jordan Poyer). Penalty on Eric Martin: Taunting, 15 yards",0.000,-1.330
2,12:51,1,10,CIN 36,14,3,Andy Dalton pass complete short right to A.J. Green for 11 yards (tackle by Joe Haden and Donte Whitner),1.330,2.060
2,12:21,1,10,CIN 47,14,3,"Jeremy Hill right guard for 13 yards (tackle by Tashaun Gipson). Jeremy Hill fumbles (forced by Tashaun Gipson), recovered by Joe Haden at CLE-28 (tackle by Mohamed Sanu)",2.060,-0.810
2,12:12,1,10,CLE 28,14,3,Brian Hoyer pass incomplete deep middle intended for Travis Benjamin (defended by Reggie Nelson),0.810,0.260
2,12:03,2,10,CLE 28,14,3,Terrance West right end for 7 yards (tackle by Wallace Gilberry and Nico Johnson),0.260,0.500
2,11:34,3,3,CLE 35,14,3,Brian Hoyer pass incomplete short middle intended for Taylor Gabriel,0.500,-1.040
