#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,CIN 20,5,1:42,10,Interception
2,1,10:40,CIN 20,5,3:00,1,Punt
3,1,7:40,CLE 32,7,1:22,7,Field Goal
4,1,4:07,CIN 23,4,2:09,11,Punt
5,2,12:57,CIN 36,2,0:45,24,Fumble
6,2,11:17,CIN 26,3,1:22,5,Punt
7,2,3:59,CIN 20,3,1:33,3,Punt
8,2,1:03,CIN 24,3,1:03,7,Punt
9,3,13:34,CIN 28,7,3:18,-3,Punt
10,3,4:46,CIN 29,6,1:22,20,Punt
11,4,14:46,CIN 20,8,3:12,46,Interception
12,4,7:56,CIN 34,3,0:55,-5,Interception
13,4,4:34,CIN 22,5,0:40,12,Punt
14,4,1:48,CIN 40,3,1:48,-5,End of Game
