0,1
Game Info,Game Info
Won Toss,Lions (deferred)
Roof,outdoors
Surface,grass
Duration,3:05
Attendance,70500
Weather,"53 degrees, wind 4 mph"
Vegas Line,Baltimore Ravens -2.5
Over/Under,43.0 (over)
