#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,11:45,WAS 10,5,2:33,19,Punt
2,1,8:16,WAS 32,9,4:33,68,Touchdown
3,1,2:50,WAS 28,6,2:22,16,Punt
4,2,11:18,WAS 40,4,1:55,24,Interception
5,2,8:58,WAS 46,5,3:01,13,Punt
6,2,5:10,WAS 37,8,3:59,63,Touchdown
7,3,15:00,WAS 24,5,2:48,9,Punt
8,3,11:20,WAS 15,3,1:18,8,Punt
9,3,3:03,GNB 48,2,0:58,5,Fumble
10,3,2:05,WAS 26,4,1:41,22,Punt
11,4,14:03,WAS 27,3,2:10,9,Punt
12,4,10:50,WAS 13,1,0:08,-3,Fumble
13,4,9:32,WAS 28,7,2:49,39,Downs
14,4,4:14,WAS 29,3,1:30,-12,Punt
15,4,1:13,WAS 20,4,1:03,4,Downs
