#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,GNB 25,6,3:15,27,Punt
2,1,9:12,GNB 37,2,0:56,63,Touchdown
3,1,3:43,GNB 26,3,0:53,7,Punt
4,1,0:28,GNB 20,6,4:10,5,Punt
5,2,9:23,GNB 26,3,0:25,0,Punt
6,2,5:57,GNB 20,3,0:47,6,Punt
7,2,1:11,GNB 20,7,1:11,52,Missed FG
8,3,12:12,GNB 31,2,0:52,6,Interception
9,3,10:02,GNB 48,11,6:59,33,Field Goal
10,3,0:24,GNB 10,3,1:21,4,Punt
11,4,11:53,GNB 24,4,1:03,21,Punt
12,4,10:42,WAS 9,4,1:10,-11,Missed FG
13,4,6:43,GNB 33,4,2:29,13,Interception
14,4,2:44,GNB 42,3,1:31,3,Punt
15,4,0:10,WAS 24,1,0:10,-1,End of Game
