Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Phillip Buchanon,HOU,0,0,,0,0,3,9,3.0,0,0
Vernand Morency,HOU,6,143,23.8,0,0,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Jason David,IND,0,0,,0,0,1,0,0.0,0,0
Marlin Jackson,IND,0,0,,0,0,1,0,0.0,0,0
Troy Walters,IND,0,0,,0,0,1,7,7.0,0,0
Dominic Rhodes,IND,3,60,20.0,0,0,0,0,,0,0
James Mungro,IND,1,22,22.0,0,0,0,0,,0,0
