Quarter,Time,Down,ToGo,Location,HOU,IND,Detail,EPB,EPA
2,11:17,2,1,HOU 5,0,13,"Edgerrin James right guard for 5 yards, touchdown",5.670,7.000
2,,,,HOU 2,0,14,Mike Vanderjagt kicks extra point good,0.000,0.000
2,,,,IND 30,0,14,"Dave Rayner kicks off 65 yards, returned by Vernand Morency for 27 yards (tackle by Dexter Reid)",0.000,-1.070
2,11:08,1,10,HOU 32,0,14,Jonathan Wells left end for 2 yards (tackle by Cato June and David Thornton),1.070,0.800
2,10:30,2,8,HOU 34,0,14,David Carr pass incomplete intended for Andre Johnson,0.800,0.100
2,10:25,3,8,HOU 34,0,14,David Carr pass incomplete intended for Jabar Gaffney,0.100,-1.110
2,10:20,4,8,HOU 34,0,14,"Chad Stanley punts 44 yards, returned by Troy Walters for 7 yards (tackle by Ramon Walker)",-1.110,-0.870
2,10:08,1,10,IND 29,0,14,Edgerrin James up the middle for 9 yards (tackle by Marcus Coleman),0.870,1.540
2,9:36,2,1,IND 38,0,14,Edgerrin James up the middle for 2 yards (tackle by C.C. Brown and Gary Walker),1.540,1.600
2,9:02,1,10,IND 40,0,14,Peyton Manning pass complete to Marvin Harrison for 13 yards (tackle by Dunta Robinson),1.600,2.460
2,8:26,1,10,HOU 47,0,14,Edgerrin James right tackle for 2 yards (tackle by C.C. Brown and Robaire Smith),2.460,2.180
2,7:48,2,8,HOU 45,0,14,Peyton Manning pass complete to Brandon Stokley for 5 yards (tackle by DaShon Polk),2.180,2.150
2,7:08,3,3,HOU 40,0,14,Peyton Manning pass complete to Reggie Wayne for 17 yards (tackle by Phillip Buchanon),2.150,4.040
2,6:26,1,10,HOU 23,0,14,Edgerrin James left tackle for 2 yards (tackle by Gary Walker and Jason Babin),4.040,3.770
2,5:47,2,8,HOU 21,0,14,Peyton Manning pass incomplete intended for Reggie Wayne,3.770,3.070
2,5:43,3,8,HOU 21,0,20,"Peyton Manning pass complete to Brandon Stokley for 21 yards, touchdown",3.070,7.000
2,,,,HOU 2,0,21,Mike Vanderjagt kicks extra point good,0.000,0.000
2,,,,IND 30,0,21,"Dave Rayner kicks off 56 yards, returned by Vernand Morency for 20 yards (tackle by David Thornton)",0.000,-1.200
2,5:31,1,10,HOU 34,0,21,Vernand Morency up the middle for 6 yards (tackle by Marlin Jackson and Cato June),1.200,1.470
2,4:54,2,4,HOU 40,0,21,Vernand Morency up the middle for 3 yards (tackle by Mike Doss),1.470,1.160
2,4:16,3,1,HOU 43,0,21,Vernand Morency up the middle for no gain (tackle by Corey Simon and Raheem Brock),1.160,-0.520
2,4:16,4,1,HOU 43,0,21,"Penalty on Steve McKinney: False Start, 5 yards (no play)",-0.520,-0.850
2,3:08,,,,0,21,Timeout #1 by Houston Texans,0.000,-0.850
2,3:08,4,6,HOU 38,0,21,"Chad Stanley punts 31 yards, muffed catch by Marlin Jackson, recovered by Ramon Walker and returned for no gain",-0.850,3.310
,,,,,,,"IND challenged the ruling, and the play was upheld.",,
2,2:55,1,10,IND 34,0,21,David Carr pass complete to Andre Johnson for 14 yards (tackle by Gary Brackett),3.310,4.240
2,2:19,1,10,IND 20,0,21,David Carr pass complete to Jonathan Wells for 6 yards (tackle by Jason David and Marlin Jackson),4.240,4.640
2,2:00,2,4,IND 14,6,21,"Jonathan Wells left tackle for 14 yards, touchdown",4.640,7.000
,,,,,,,"Replay Assistant challenged the ruling, and the play was upheld.",,
2,,,,IND 2,7,21,Kris Brown kicks extra point good,0.000,0.000
2,,,,HOU 30,7,21,"Kris Brown kicks off 70 yards, returned by Dominic Rhodes for 20 yards (tackle by Ramon Walker)",0.000,0.280
2,1:47,1,10,IND 20,7,21,Edgerrin James right end for 3 yards (tackle by DaShon Polk),0.280,0.140
2,1:27,2,7,IND 23,7,21,Peyton Manning pass incomplete intended for Brandon Stokley,0.140,-0.560
2,1:23,3,7,IND 23,7,21,Peyton Manning pass incomplete intended for Bryan Fletcher,-0.560,-1.830
2,1:18,4,7,IND 23,7,21,"Hunter Smith punts 51 yards, returned by Phillip Buchanon for 5 yards (tackle by Gilbert Gardner)",-1.830,-1.000
2,1:05,1,10,HOU 31,7,21,David Carr pass incomplete intended for Vernand Morency (defended by Dwight Freeney),1.000,0.460
2,1:01,2,10,HOU 31,7,21,Vernand Morency up the middle for 3 yards (tackle by Raheem Brock),0.460,0.170
2,0:23,3,7,HOU 34,7,21,"David Carr pass incomplete intended for Jabar Gaffney. Penalty on Marlin Jackson: Illegal Contact (Offsetting), Penalty on Jabar Gaffney: Offensive Pass Interfere (Offsetting) (no play)",0.170,0.170
2,0:23,3,7,HOU 34,7,21,David Carr pass complete to Vernand Morency for 6 yards (tackle by Cato June and Gary Brackett),0.170,-0.720
Quarter,Time,Down,ToGo,Location,HOU,IND,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,IND 30,7,21,"Dave Rayner kicks off 66 yards, returned by Vernand Morency for 31 yards (tackle by David Thornton). Penalty on Marlin Jackson: Offside on Free Kick, 5 yards",0.000,-1.600
3,14:54,1,10,HOU 40,7,21,David Carr pass complete to Marcellus Rivers for 4 yards (tackle by Gary Brackett and Cato June),1.600,1.590
3,14:54,2,6,HOU 44,7,21,Jonathan Wells left tackle for 5 yards (tackle by Gary Brackett),1.590,1.550
3,13:41,3,1,HOU 49,7,21,Jonathan Wells left tackle for 2 yards (tackle by Cato June),1.550,2.320
3,13:41,1,10,IND 49,7,21,Jonathan Wells up the middle for 4 yards (tackle by Dwight Freeney and Cato June),2.320,2.320
3,12:22,2,6,IND 45,7,21,Vernand Morency up the middle for 3 yards (tackle by Cato June and Mike Doss),2.320,2.020
3,11:38,3,3,IND 42,7,21,David Carr pass complete to Andre Johnson for 8 yards (tackle by Nick Harper),2.020,3.310
3,11:14,1,10,IND 34,7,21,David Carr sacked by Montae Reagor and Cato June for 0 yards,3.310,2.770
3,10:33,2,10,IND 34,7,21,David Carr pass complete to Andre Johnson for 12 yards (tackle by Nick Harper),2.770,4.110
3,9:54,1,10,IND 22,7,21,Jonathan Wells up the middle for 9 yards (tackle by Cato June and Gary Brackett),4.110,5.060
3,9:13,2,1,IND 13,7,21,Jonathan Wells left tackle for no gain (tackle by Mike Doss),5.060,4.390
3,8:32,3,1,IND 13,13,21,"David Carr pass complete to Jabar Gaffney for 13 yards, touchdown",4.390,7.000
3,,,,IND 2,14,21,Kris Brown kicks extra point good,0.000,0.000
3,,,,HOU 30,14,21,"Kris Brown kicks off 64 yards, returned by Dominic Rhodes for 19 yards (tackle by Ramon Walker)",0.000,0.610
3,8:20,1,10,IND 25,14,21,Peyton Manning pass complete to Brandon Stokley for 23 yards (tackle by Dunta Robinson),0.610,2.130
3,7:47,1,10,IND 48,14,21,Edgerrin James right guard for 8 yards (tackle by Lewis Sanders),2.130,2.660
3,7:17,2,2,HOU 44,14,21,Peyton Manning pass complete to Marvin Harrison for 10 yards (tackle by Dunta Robinson and Morlon Greenwood),2.660,3.310
3,6:44,1,10,HOU 34,14,21,Peyton Manning pass complete to Reggie Wayne for 4 yards (tackle by Lewis Sanders),3.310,3.310
3,6:00,2,6,HOU 30,14,27,"Peyton Manning pass complete to Marvin Harrison for 30 yards, touchdown",3.310,7.000
3,,,,HOU 2,14,28,Mike Vanderjagt kicks extra point good,0.000,0.000
3,,,,IND 30,14,28,"Dave Rayner kicks off 63 yards, returned by Vernand Morency for 18 yards (tackle by Robert Mathis). Vernand Morency fumbles (forced by Robert Mathis), recovered by Troy Evans at HOU-27",0.000,-0.740
3,5:47,1,10,HOU 27,14,28,Jonathan Wells up the middle for no gain (tackle by Gary Brackett and David Thornton),0.740,0.200
3,5:10,2,10,HOU 27,14,28,David Carr pass complete to Marcellus Rivers for 2 yards (tackle by Cato June),0.200,-0.230
3,4:24,3,8,HOU 29,14,28,David Carr pass incomplete intended for Andre Johnson,-0.230,-1.440
3,4:18,4,8,HOU 29,14,28,"Chad Stanley punts 31 yards, muffed catch by Jason David, recovered by Vernand Morency and returned for no gain",-1.440,3.580
3,4:05,1,10,IND 30,14,28,David Carr pass incomplete intended for Jabar Gaffney,3.580,3.030
3,4:04,2,10,IND 30,14,28,David Carr pass complete to Jabar Gaffney for 16 yards (tackle by Jason David and Cato June),3.030,4.650
3,3:25,1,10,IND 14,14,28,Jonathan Wells right end for -1 yards (tackle by Nick Harper),4.650,3.850
3,2:41,2,11,IND 15,14,28,David Carr for 3 yards (tackle by Cato June and Montae Reagor),3.850,3.430
3,1:59,3,8,IND 12,14,28,David Carr pass complete to Vernand Morency for 6 yards (tackle by Mike Doss and Marlin Jackson),3.430,3.010
3,1:03,4,2,IND 6,17,28,Kris Brown 24 yard field goal good,3.010,3.000
3,,,,HOU 30,17,28,"Kris Brown kicks off 69 yards, muffed catch by Dominic Rhodes, recovered by Dominic Rhodes at IND-4, and returned for 21 yards. Penalty on Dexter Reid: Illegal Block Above the , 10 yards",0.000,-0.220
3,0:59,1,10,IND 15,17,28,Edgerrin James right end for 3 yards (tackle by Morlon Greenwood and Robaire Smith),-0.220,-0.280
3,0:13,2,7,IND 18,17,28,Peyton Manning pass incomplete intended for Marvin Harrison (defended by DaShon Polk),-0.280,-1.000
3,0:09,3,7,IND 18,17,28,Peyton Manning pass incomplete intended for Ben Utecht,-1.000,-2.240
3,0:04,4,7,IND 18,17,28,"Hunter Smith punts 34 yards, returned by Phillip Buchanon for no gain. Penalty on Shantee Orr: Roughing the Kicker, 15 yards (no play)",-2.240,1.140
,,,,,,,"HOU challenged the ruling, and the play was upheld.",,
Quarter,Time,Down,ToGo,Location,HOU,IND,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,IND 33,17,28,Peyton Manning pass complete to Marvin Harrison for 23 yards,1.140,2.650
4,14:39,1,10,HOU 44,17,28,Edgerrin James up the middle for 4 yards (tackle by DaShon Polk),2.650,2.650
4,14:05,2,6,HOU 40,17,28,Peyton Manning pass complete to Brandon Stokley for 12 yards (tackle by Antwan Peek),2.650,3.710
4,13:35,1,10,HOU 28,17,28,Peyton Manning pass complete to Dallas Clark for 4 yards (tackle by Travis Johnson and Seth Payne),3.710,3.710
4,12:46,2,6,HOU 24,17,28,Peyton Manning pass complete to Reggie Wayne for 4 yards (tackle by DaShon Polk),3.710,3.530
4,12:04,3,2,HOU 20,17,28,"Edgerrin James left tackle for 3 yards (tackle by Travis Johnson). Penalty on Jake Scott: Offensive Holding, 10 yards",3.530,2.610
4,12:04,3,9,HOU 27,17,28,Peyton Manning pass incomplete intended for Brandon Stokley (defended by C.C. Brown),2.610,1.670
,,,,,,,"HOU challenged the ruling, and the original play was overturned.",,
4,12:04,4,9,HOU 27,17,31,Mike Vanderjagt 45 yard field goal good,1.670,3.000
4,,,,IND 30,17,31,"Dave Rayner kicks off 63 yards, returned by Vernand Morency for 27 yards (tackle by Gerome Sapp)",0.000,-1.200
4,11:23,1,10,HOU 34,17,31,David Carr pass complete to Jonathan Wells for 6 yards (tackle by Cato June),1.200,1.470
4,10:46,2,4,HOU 40,17,31,Jonathan Wells up the middle for 3 yards (tackle by Raheem Brock),1.470,1.160
4,10:06,3,1,HOU 43,17,31,David Carr pass complete to Derick Armstrong for 13 yards (tackle by Jason David),1.160,2.650
4,9:26,1,10,IND 44,17,31,Vernand Morency up the middle for 3 yards (tackle by David Thornton),2.650,2.520
4,8:46,2,7,IND 41,17,31,David Carr pass complete to Derick Armstrong for 12 yards (tackle by Jason David). Penalty on Jason David: Defensive Holding (Declined),2.520,3.640
4,8:21,1,10,IND 29,17,31,David Carr sacked by Larry Tripplett for -4 yards,3.640,2.560
4,7:47,2,14,IND 33,17,31,David Carr pass incomplete intended for Jabar Gaffney,2.560,1.880
4,7:42,3,14,IND 33,17,31,David Carr for 6 yards (tackle by Gary Brackett),1.880,1.670
4,7:11,4,8,IND 27,17,31,David Carr pass incomplete intended for Jabar Gaffney,1.670,-0.740
4,7:06,1,10,IND 27,17,31,Edgerrin James up the middle for 5 yards (tackle by Robaire Smith and Antwan Peek),0.740,0.870
4,6:33,2,5,IND 32,17,31,Peyton Manning pass complete to Reggie Wayne for 14 yards (tackle by Dunta Robinson),0.870,1.990
4,5:49,1,10,IND 46,17,31,Edgerrin James left end for 5 yards (tackle by Robaire Smith),1.990,2.130
4,5:11,2,5,HOU 49,17,31,Peyton Manning pass incomplete intended for Marvin Harrison,2.130,1.420
4,5:11,3,5,HOU 49,17,31,"Penalty on Peyton Manning: False Start, 5 yards (no play)",1.420,0.760
4,5:07,3,10,IND 46,17,31,Peyton Manning pass incomplete intended for Edgerrin James,0.760,-0.320
4,5:03,4,10,IND 46,17,31,"Hunter Smith punts 36 yards, muffed catch by Phillip Buchanon, recovered by Phillip Buchanon and returned for no gain",-0.320,-0.040
4,4:54,1,10,HOU 18,17,31,Jonathan Wells up the middle for 3 yards (tackle by Gary Brackett and Mike Doss),0.040,0.010
4,4:30,2,7,HOU 21,17,31,David Carr sacked by Dwight Freeney for -8 yards. Penalty on Milford Brown: Offensive Holding (Declined),0.010,-1.970
4,4:24,3,15,HOU 13,17,31,David Carr pass complete to Jonathan Wells for 5 yards (tackle by Montae Reagor),-1.970,-2.240
4,4:18,4,10,HOU 18,17,31,"Chad Stanley punts 39 yards, fair catch by Troy Walters",-2.240,-1.800
4,4:04,1,10,IND 43,17,31,Edgerrin James up the middle for 9 yards (tackle by Shantee Orr and DaShon Polk),1.800,2.470
4,3:23,2,1,HOU 48,17,31,Edgerrin James left tackle for 3 yards (tackle by Shantee Orr),2.470,2.590
4,2:38,1,10,HOU 45,17,31,Edgerrin James right tackle for no gain (tackle by DaShon Polk),2.590,2.040
4,2:31,,,,17,31,Timeout #2 by Houston Texans,0.000,2.040
4,2:31,2,10,HOU 45,17,31,Peyton Manning pass complete to Edgerrin James for 16 yards (tackle by DaShon Polk),2.040,3.640
4,2:00,1,10,HOU 29,17,31,Edgerrin James left tackle for 6 yards (tackle by Junior Ioane and Shantee Orr),3.640,3.910
4,1:15,2,4,HOU 23,17,31,"Edgerrin James right end for 3 yards (tackle by Dunta Robinson). Penalty on Charlie Anderson: Unnecessary Roughness, 10 yards",3.910,4.910
4,1:15,1,10,HOU 10,17,31,Peyton Manning kneels for no gain,4.910,4.190
4,0:39,2,10,HOU 10,17,31,Peyton Manning kneels for -1 yards,4.190,3.120
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
