Quarter,Time,Down,ToGo,Location,WAS,DET,Detail,EPB,EPA
2,9:37,1,10,WAS 25,0,3,Kirk Cousins pass incomplete short middle intended for Jamison Crowder (defended by Darius Slay),0.610,0.060
2,9:31,2,10,WAS 25,0,3,Chris Thompson right end for 16 yards (tackle by Darius Slay),0.060,1.660
2,8:59,1,10,WAS 41,0,3,Robert Kelley right tackle for 5 yards (tackle by Khyri Thornton),1.660,1.800
2,8:21,2,5,WAS 46,0,3,Robert Kelley left end for 5 yards (tackle by Tavon Wilson and Johnson Bademosi),1.800,2.320
2,8:02,1,10,DET 49,0,3,Kirk Cousins sacked by Rafael Bush for -9 yards,2.320,0.570
2,7:19,2,19,WAS 42,0,3,Kirk Cousins pass complete short left to Chris Thompson for 10 yards,0.570,1.220
2,6:54,3,9,DET 48,0,3,Kirk Cousins pass complete short right to Jamison Crowder for 14 yards (tackle by Johnson Bademosi),1.220,3.310
2,6:26,1,10,DET 34,0,3,Chris Thompson right tackle for 1 yard (tackle by Kerry Hyder),3.310,2.910
2,5:45,2,9,DET 33,0,3,Kirk Cousins pass incomplete short left intended for Pierre Garcon,2.910,2.210
2,5:40,3,9,DET 33,0,3,Kirk Cousins pass complete short left to Jamison Crowder for 6 yards (tackle by Quandre Diggs),2.210,1.770
2,4:56,4,3,DET 27,0,3,Dustin Hopkins 45 yard field goal no good,1.770,-1.270
2,4:51,1,10,DET 35,0,3,Matthew Stafford pass incomplete short middle intended for Zach Zenner,1.270,0.720
2,4:45,2,10,DET 35,0,3,Zach Zenner right end for 2 yards (tackle by Evander Hood),0.720,0.300
2,4:04,3,8,DET 37,0,3,Matthew Stafford sacked by Ryan Kerrigan for -8 yards,0.300,-1.440
2,3:28,4,16,DET 29,0,3,"Sam Martin punts 58 yards, returned by Will Blackmon for 16 yards (tackle by Zach Zenner)",-1.440,-0.870
2,3:17,1,10,WAS 29,0,3,Kirk Cousins pass complete short middle to Vernon Davis for 8 yards (tackle by Tahir Whitehead),0.870,1.410
2,2:46,2,2,WAS 37,0,3,Matt Jones left tackle for 1 yard (tackle by Stefan Charles),1.410,0.830
2,2:06,3,1,WAS 38,0,3,Matt Jones middle for 2 yards (tackle by Tahir Whitehead),0.830,1.600
2,2:00,1,10,WAS 40,0,3,Kirk Cousins pass complete short middle to Jamison Crowder for 16 yards (tackle by Quandre Diggs),1.600,2.650
2,1:38,1,10,DET 44,0,3,Kirk Cousins pass complete short middle to Vernon Davis for 9 yards (tackle by Rafael Bush and Tahir Whitehead),2.650,3.330
2,1:18,2,1,DET 35,0,3,Chris Thompson left tackle for 6 yards (tackle by Kerry Hyder),3.330,3.640
2,0:54,1,10,DET 29,0,3,Kirk Cousins pass complete short left to Chris Thompson for 4 yards (tackle by Rafael Bush),3.640,3.640
2,0:49,2,6,DET 25,0,3,Chris Thompson left tackle for 3 yards (tackle by Tahir Whitehead and A'Shawn Robinson),3.640,3.640
2,0:44,2,6,DET 25,0,3,Timeout #1 by Washington Redskins,3.640,3.340
2,0:44,3,3,DET 22,0,3,Kirk Cousins pass complete short middle to Chris Thompson for 2 yards (tackle by Glover Quin and Quandre Diggs),3.340,3.340
2,0:04,3,3,DET 22,0,3,Timeout #2 by Washington Redskins,3.340,2.270
2,0:04,4,1,DET 20,3,3,Dustin Hopkins 38 yard field goal good,2.270,3.000
Quarter,Time,Down,ToGo,Location,WAS,DET,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DET 35,3,3,"Sam Martin kicks off 65 yards, touchback",0.000,0.610
3,15:00,1,10,WAS 25,3,3,Kirk Cousins pass complete short middle to Pierre Garcon for 17 yards (tackle by Nevin Lawson),0.610,1.730
3,14:22,1,10,WAS 42,3,3,Matt Jones left tackle for 2 yards (tackle by Tavon Wilson and Tahir Whitehead),1.730,1.460
3,13:38,2,8,WAS 44,3,3,Kirk Cousins pass complete short middle to Chris Thompson for 5 yards (tackle by Quandre Diggs and Tahir Whitehead),1.460,1.420
3,12:54,3,3,WAS 49,3,3,Kirk Cousins pass complete short right to Pierre Garcon for 5 yards (tackle by Nevin Lawson and Miles Killebrew),1.420,2.520
3,12:16,1,10,DET 46,3,3,"Penalty on Vernon Davis: False Start, 5 yards (no play)",2.520,2.190
3,11:58,1,15,WAS 49,3,3,Kirk Cousins pass complete short middle to DeSean Jackson for 7 yards (tackle by Antwione Williams),2.190,2.250
3,11:16,2,8,DET 44,3,3,"Penalty on Brandon Scherff: False Start, 5 yards (no play)",2.250,1.570
3,10:52,2,13,DET 49,3,3,Kirk Cousins pass incomplete deep middle intended for Jamison Crowder (defended by Tahir Whitehead),1.570,1.570
3,10:44,2,13,DET 49,3,3,Timeout #1 by Washington Redskins,1.570,0.890
3,10:44,3,13,DET 49,3,3,Kirk Cousins pass complete short right to Jamison Crowder for 8 yards (tackle by Devin Taylor),0.890,0.530
3,10:21,4,5,DET 41,3,3,"Tress Way punts 27 yards, fair catch by Andre Roberts",0.530,0.280
3,10:13,1,10,DET 14,3,3,Justin Forsett middle for 2 yards (tackle by Chris Baker),-0.280,-0.510
3,9:35,2,8,DET 16,3,3,Matthew Stafford middle for 18 yards (tackle by Duke Ihenacho),-0.510,1.200
3,8:49,1,10,DET 34,3,3,Matthew Stafford pass complete deep middle to Marvin Jones for 52 yards (tackle by Josh Norman). Penalty on Josh Norman: Defensive Pass Interference (Declined),1.200,4.650
3,8:28,1,10,WAS 14,3,3,Justin Forsett middle for 2 yards (tackle by Donte Whitner),4.650,4.330
3,7:45,2,8,WAS 12,3,3,Matthew Stafford pass complete short right to Marvin Jones for 11 yards (tackle by Bashaud Breeland),4.330,6.970
3,7:32,1,1,WAS 1,3,3,Matthew Stafford pass incomplete short right intended for Marvin Jones (defended by Bashaud Breeland),6.970,5.910
3,7:28,2,1,WAS 1,3,9,"Zach Zenner middle for 1 yard, touchdown",5.910,7.000
3,7:28,,,WAS 1,3,10,Matt Prater kicks extra point good,0.000,0.000
3,7:28,,,DET 35,3,10,"Sam Martin kicks off 65 yards, touchback",0.000,-0.610
3,7:20,1,10,WAS 25,3,10,Robert Kelley right tackle for 1 yard (tackle by Tahir Whitehead),0.610,0.200
3,6:46,2,9,WAS 26,3,10,Kirk Cousins pass complete short right to DeSean Jackson for 7 yards (tackle by Nevin Lawson),0.200,0.430
3,6:13,3,2,WAS 33,3,10,Matt Jones left tackle for 3 yards (tackle by Rafael Bush and Ezekiel Ansah),0.430,1.330
3,5:33,1,10,WAS 36,3,10,"Kirk Cousins pass incomplete deep left intended for Ryan Grant. Penalty on Tavon Wilson: Defensive Holding, 5 yards (no play)",1.330,1.660
3,5:27,1,10,WAS 41,3,10,Chris Thompson left end for 16 yards (tackle by Tahir Whitehead),1.660,2.720
3,4:49,1,10,DET 43,3,10,Kirk Cousins pass complete short right to Ryan Grant for 5 yards (tackle by Nevin Lawson),2.720,2.850
3,4:05,2,5,DET 38,3,10,Chris Thompson left end for 4 yards (tackle by Johnson Bademosi),2.850,2.680
3,3:28,3,1,DET 34,3,10,"Kirk Cousins for -4 yards (tackle by Khyri Thornton). Kirk Cousins fumbles (forced by Khyri Thornton), recovered by Kerry Hyder at DET-38 (tackle by Ty Nsekhe)",2.680,-1.470
3,3:22,1,10,DET 38,3,10,Matthew Stafford pass complete short right to Clay Harbor for 7 yards (tackle by Cullen Jenkins and Donte Whitner),1.470,1.870
3,2:48,2,3,DET 45,3,10,"Zach Zenner middle for 4 yards (tackle by Cullen Jenkins). Penalty on Evander Hood: Illegal Use of Hands, 5 yards",1.870,2.520
3,2:25,1,10,WAS 46,3,10,Matthew Stafford pass complete short middle to Golden Tate for 22 yards (tackle by Donte Whitner),2.520,3.970
3,1:52,1,10,WAS 24,3,10,Matthew Stafford pass complete short right to Golden Tate for 3 yards (tackle by Will Blackmon),3.970,3.840
3,1:12,2,7,WAS 21,3,10,Zach Zenner left end for 1 yard (tackle by William Compton),3.840,3.270
3,0:28,3,6,WAS 20,3,10,Matthew Stafford pass complete short middle to Anquan Boldin for 9 yards (tackle by Donte Whitner),3.270,4.840
Quarter,Time,Down,ToGo,Location,WAS,DET,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,WAS 11,3,10,"Matthew Stafford sacked by Trent Murphy for -4 yards. Matthew Stafford fumbles (forced by Trent Murphy), recovered by Matthew Stafford at WAS-13",4.840,3.830
4,14:17,2,12,WAS 13,3,10,"Matthew Stafford pass incomplete short right intended for Golden Tate. Penalty on Taylor Decker: Offensive Holding, 10 yards (no play)",3.830,2.670
4,14:09,2,22,WAS 23,3,10,Matthew Stafford pass complete short left to Golden Tate for 14 yards (tackle by William Compton),2.670,3.530
4,13:23,3,8,WAS 9,3,10,Matthew Stafford pass incomplete short left intended for Golden Tate (defended by Will Blackmon),3.530,2.830
4,13:14,4,8,WAS 9,3,13,Matt Prater 27 yard field goal good,2.830,3.000
4,13:14,,,DET 35,3,13,"Sam Martin kicks off 65 yards, touchback",0.000,-0.610
4,13:10,1,10,WAS 25,3,13,Kirk Cousins pass complete short right to DeSean Jackson for 5 yards (tackle by Nevin Lawson),0.610,0.740
4,12:34,2,5,WAS 30,3,13,Chris Thompson right tackle for 4 yards (tackle by Ezekiel Ansah),0.740,0.560
4,11:54,3,1,WAS 34,3,13,Robert Kelley middle for 4 yards (tackle by Anthony Zettel),0.560,1.470
4,11:17,1,10,WAS 38,3,13,Kirk Cousins pass complete short left to Jamison Crowder for 26 yards (tackle by Tahir Whitehead),1.470,3.180
4,10:48,1,10,DET 36,3,13,Kirk Cousins pass complete short left to Vernon Davis for 3 yards (tackle by Johnson Bademosi and Antwione Williams),3.180,3.040
4,10:07,2,7,DET 33,3,13,"Kirk Cousins pass complete short right to Ryan Grant for 2 yards. Penalty on Stefan Charles: Illegal Use of Hands, 5 yards (no play)",3.040,3.710
4,9:44,1,10,DET 28,3,13,Kirk Cousins pass incomplete short left intended for Ryan Grant (defended by Johnson Bademosi),3.710,3.170
4,9:37,2,10,DET 28,3,13,Kirk Cousins pass complete deep right to Vernon Davis for 27 yards (tackle by Rafael Bush and Glover Quin),3.170,6.970
4,9:06,1,1,DET 1,3,13,Matt Jones left tackle for no gain (tackle by Tahir Whitehead),6.970,5.910
4,8:23,2,1,DET 1,9,13,"Kirk Cousins pass complete short right to Robert Kelley for 1 yard, touchdown",5.910,7.000
4,8:23,,,DET 1,10,13,Dustin Hopkins kicks extra point good,0.000,0.000
4,8:23,,,WAS 35,10,13,"Dustin Hopkins kicks off 65 yards, touchback",0.000,-0.610
4,8:20,1,10,DET 25,10,13,Justin Forsett middle for 3 yards (tackle by Chris Baker),0.610,0.470
4,7:42,2,7,DET 28,10,13,Matthew Stafford pass complete short right to Marvin Jones for 8 yards (tackle by Quinton Dunbar),0.470,1.330
4,7:01,1,10,DET 36,10,13,Justin Forsett right tackle for 2 yards (tackle by Evander Hood and Mason Foster),1.330,1.060
4,6:19,2,8,DET 38,10,13,Matthew Stafford sacked by Preston Smith for -6 yards,1.060,-0.430
4,5:36,3,14,DET 32,10,13,Matthew Stafford pass incomplete deep left intended for Golden Tate (defended by Will Blackmon),-0.430,-1.240
4,5:27,4,14,DET 32,10,13,"Sam Martin punts 44 yards, fair catch by Will Blackmon",-1.240,-0.540
4,5:20,1,10,WAS 24,10,13,Chris Thompson right end for 2 yards (tackle by Tahir Whitehead),0.540,0.270
4,4:42,2,8,WAS 26,10,13,Kirk Cousins pass complete short left to DeSean Jackson for 4 yards (tackle by Quandre Diggs),0.270,0.100
4,4:00,3,4,WAS 30,10,13,Kirk Cousins pass complete deep middle to Jamison Crowder for 19 yards (tackle by Glover Quin),0.100,2.190
4,3:15,1,10,WAS 49,10,13,"Kirk Cousins pass complete deep left to Vernon Davis for 27 yards (tackle by Tavon Wilson). Penalty on Ryan Grant: Illegal Formation, 5 yards (no play)",2.190,1.860
4,3:08,1,15,WAS 44,10,13,Kirk Cousins pass complete short left to DeSean Jackson for 12 yards,1.860,2.590
4,3:03,2,3,DET 44,10,13,Chris Thompson right end for 13 yards (tackle by Stefan Charles),2.590,3.510
4,2:21,1,10,DET 31,10,13,Chris Thompson left end for 1 yard (tackle by Khyri Thornton),3.510,3.100
4,2:00,2,9,DET 30,10,13,Kirk Cousins pass complete short middle to Chris Thompson for 8 yards (tackle by Johnson Bademosi),3.100,3.470
4,1:51,3,1,DET 22,10,13,Chris Thompson right tackle for 3 yards,3.470,4.310
4,1:13,1,10,DET 19,16,13,"Kirk Cousins right end for 19 yards, touchdown",4.310,7.000
4,1:13,,,DET 19,17,13,Dustin Hopkins kicks extra point good,0.000,0.000
4,1:13,,,WAS 35,17,13,"Dustin Hopkins kicks off 65 yards, touchback",0.000,-0.610
4,1:05,1,10,DET 25,17,13,Matthew Stafford pass complete deep middle to Marvin Jones for 23 yards (tackle by Quinton Dunbar),0.610,2.130
4,0:45,1,10,DET 48,17,13,Matthew Stafford middle for 14 yards (tackle by William Compton),2.130,2.130
4,0:38,1,10,DET 48,17,13,Timeout #1 by Detroit Lions,2.130,3.050
4,0:38,1,10,WAS 38,17,13,Matthew Stafford pass complete short middle to Andre Roberts for 20 yards (tackle by Su'a Cravens and Donte Whitner),3.050,3.050
4,0:31,1,10,WAS 38,17,13,Timeout #2 by Detroit Lions,3.050,4.370
4,0:31,1,10,WAS 18,17,13,Matthew Stafford pass incomplete deep left intended for Golden Tate (defended by Greg Toler),4.370,3.800
4,0:26,2,10,WAS 18,17,13,Matthew Stafford pass incomplete short right intended for Golden Tate,3.800,3.050
4,0:22,3,10,WAS 18,17,19,"Matthew Stafford pass complete short left to Anquan Boldin for 18 yards, touchdown",3.050,7.000
4,0:22,,,WAS 18,17,20,Matt Prater kicks extra point good,0.000,0.000
4,0:22,,,DET 35,17,20,"Sam Martin kicks off 65 yards, touchback",0.000,-0.610
4,0:16,1,10,WAS 25,17,20,Kirk Cousins pass incomplete deep middle intended for Pierre Garcon,0.610,0.060
4,0:10,2,10,WAS 25,17,20,Kirk Cousins pass incomplete deep right intended for DeSean Jackson,0.060,0.060
4,0:03,2,10,WAS 25,17,20,Timeout #2 by Washington Redskins,0.060,0.060
4,0:03,2,10,WAS 25,17,20,Timeout #3 by Detroit Lions,0.060,-0.620
4,0:03,3,10,WAS 25,17,20,"Kirk Cousins pass complete short middle to Chris Thompson for no gain, lateral to Vernon Davis for 2 yards (tackle by Tahir Whitehead)",-0.620,-1.700
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
