Quarter,Time,Down,ToGo,Location,PIT,BAL,Detail,EPB,EPA
1,7:58,1,10,BAL 41,0,7,Charlie Batch pass incomplete deep right intended for Nate Washington,2.850,2.310
1,7:48,2,10,BAL 41,0,7,Najeh Davenport up the middle for 4 yards (tackle by Dwan Edwards and Nick Greisen),2.310,2.150
1,7:06,3,6,BAL 37,0,7,Charlie Batch pass complete short right to Santonio Holmes for 5 yards (tackle by David Pittman),2.150,1.310
1,6:20,,,,0,7,Timeout #1 by Pittsburgh Steelers,0.000,1.310
1,6:20,4,1,BAL 32,0,7,Charlie Batch pass incomplete short middle intended for Cedrick Wilson (defended by Corey Ivy),1.310,-1.140
1,6:16,1,10,BAL 33,0,7,"Penalty on Jason Brown: False Start, 5 yards (no play)",1.140,0.810
1,6:16,1,15,BAL 28,0,7,Musa Smith up the middle for 10 yards (tackle by Brett Keisel),0.810,1.270
1,5:37,2,5,BAL 38,0,7,Musa Smith left guard for 2 yards (tackle by Larry Foote),1.270,0.830
1,5:00,3,3,BAL 40,0,7,Troy Smith pass complete short right to Derrick Mason for 4 yards (tackle by Ike Taylor),0.830,1.860
1,4:43,1,10,BAL 44,0,7,Troy Smith pass incomplete short left intended for Devard Darling (defended by Deshea Townsend),1.860,1.320
1,4:37,2,10,BAL 44,0,7,"Musa Smith up the middle for 14 yards (tackle by Clark Haggans). Penalty on James Harrison: Personal Foul, 15 yards",1.320,3.780
1,4:13,1,10,PIT 27,0,7,Troy Smith pass incomplete deep left intended for Derrick Mason (defended by Deshea Townsend),3.780,3.230
1,4:06,2,10,PIT 27,0,7,Troy Smith pass complete short left to Musa Smith for no gain,3.230,2.540
1,3:22,3,10,PIT 27,0,7,Troy Smith for 11 yards (tackle by Ike Taylor),2.540,4.510
1,3:14,1,10,PIT 16,0,7,Cory Ross right guard for 2 yards (tackle by James Farrior and Larry Foote),4.510,4.210
1,2:38,2,8,PIT 14,0,7,Musa Smith right guard for 4 yards (tackle by Tyrone Carter),4.210,4.170
1,1:55,3,4,PIT 10,0,7,Troy Smith pass incomplete short left intended for Mark Clayton (defended by Deshea Townsend),4.170,2.840
1,1:51,4,4,PIT 10,0,10,Matt Stover 28 yard field goal good,2.840,3.000
1,,,,BAL 30,0,10,"Matt Stover kicks off 66 yards, returned by Willie Reid for 22 yards (tackle by Edgar Jones)",0.000,0.670
,,,,,,,"PIT challenged the runner was down by contact ruling, and the original play was overturned.",,
1,1:42,1,10,PIT 26,0,10,Najeh Davenport up the middle for -1 yards (tackle by Nick Greisen),0.670,-0.010
1,1:02,2,11,PIT 25,0,10,Charlie Batch pass complete short right to Heath Miller for 2 yards (tackle by Corey Ivy),-0.010,-0.430
1,0:17,3,9,PIT 27,0,10,Charlie Batch pass incomplete short right intended for Carey Davis,-0.430,-1.570
1,0:08,4,9,PIT 27,0,10,Daniel Sepulveda punts 25 yards,-1.570,-2.130
Quarter,Time,Down,ToGo,Location,PIT,BAL,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,BAL 48,0,10,Musa Smith left end for 6 yards (tackle by Ike Taylor and Anthony Smith),2.130,2.390
2,14:19,2,4,PIT 46,0,10,Cory Ross right end for 14 yards (tackle by James Farrior),2.390,3.450
2,13:35,1,10,PIT 32,0,16,"Cory Ross left guard for 32 yards, touchdown",3.450,7.000
2,,,,PIT 2,0,17,Matt Stover kicks extra point good,0.000,0.000
2,,,,BAL 30,0,17,"Matt Stover kicks off 56 yards, returned by Willie Reid for 11 yards (tackle by Robert McCune)",0.000,0.610
2,13:21,1,10,PIT 25,0,17,Charlie Batch pass complete short right to Nate Washington for 18 yards (tackle by David Pittman),0.610,1.800
2,12:46,1,10,PIT 43,0,17,Najeh Davenport right end for 6 yards (tackle by David Pittman and Jason Brown),1.800,2.060
2,12:12,2,4,PIT 49,0,17,Najeh Davenport up the middle for 2 yards (tackle by Justin Bannan and Bart Scott),2.060,1.620
2,11:29,3,2,BAL 49,0,17,"Charlie Batch pass incomplete deep left intended for Nate Washington. Penalty on Corey Ivy: Defensive Pass Interference, 47 yards (no play)",1.620,6.740
2,11:19,1,2,BAL 2,0,17,Najeh Davenport right guard for 1 yard (tackle by Haloti Ngata and Kelly Gregg),6.740,5.910
2,10:41,2,1,BAL 1,0,17,Najeh Davenport up the middle for no gain (tackle by Kelly Gregg),5.910,5.170
2,10:27,3,1,BAL 1,6,17,"Najeh Davenport right guard for 1 yard, touchdown",5.170,7.000
2,,,,BAL 2,7,17,Jeff Reed kicks extra point good,0.000,0.000
2,,,,PIT 30,7,17,"Jeff Reed kicks off 62 yards, returned by Yamon Figurs for no gain. Yamon Figurs fumbles (forced by Arnold Harrison), recovered by Cory Ross at BAL-20",0.000,0.280
2,10:03,1,10,BAL 20,7,17,Musa Smith left end for -2 yards (tackle by James Harrison),0.280,-0.630
2,9:25,2,12,BAL 18,7,17,Troy Smith pass complete deep right to Devard Darling for 16 yards (tackle by Tyrone Carter),-0.630,1.200
2,8:50,1,10,BAL 34,7,17,Musa Smith right end for -1 yards (tackle by James Harrison and Larry Foote),1.200,0.520
2,8:05,2,11,BAL 33,7,17,Troy Smith pass complete short right to Le'Ron McClain for 6 yards (tackle by LaMarr Woodley),0.520,0.630
2,7:23,3,5,BAL 39,7,17,Troy Smith sacked by Travis Kirschke for -3 yards. Penalty on Jonathan Ogden: Offensive Holding (Declined),0.630,-0.980
2,7:04,4,8,BAL 36,7,17,"Sam Koch punts 44 yards, returned by Cedrick Wilson for 6 yards (tackle by Jamaine Winborne)",-0.980,-0.670
2,6:52,1,10,PIT 26,7,17,Najeh Davenport right guard for 2 yards (tackle by Nick Greisen and Terrell Suggs),0.670,0.400
2,6:19,2,8,PIT 28,7,17,Charlie Batch pass incomplete short right intended for Najeh Davenport (defended by Jarret Johnson),0.400,-0.300
2,6:11,3,8,PIT 28,7,17,Charlie Batch pass incomplete short right intended for Santonio Holmes,-0.300,-1.500
2,6:06,4,8,PIT 28,7,17,"Daniel Sepulveda punts 48 yards, returned by Yamon Figurs for -3 yards (tackle by William Gay)",-1.500,-0.340
2,5:52,1,10,BAL 21,7,17,Troy Smith pass incomplete short right intended for Derrick Mason (defended by Larry Foote),0.340,-0.200
2,5:45,2,10,BAL 21,7,17,Troy Smith pass incomplete short middle intended for Derrick Mason,-0.200,-0.890
2,5:40,3,10,BAL 21,7,17,Troy Smith sacked by LaMarr Woodley for -14 yards,-0.890,-2.490
2,5:11,4,24,BAL 7,7,17,Sam Koch punts 49 yards,-2.490,-1.860
2,4:58,1,10,PIT 44,7,17,"Charlie Batch pass incomplete is intercepted by David Pittman at BAL-38 and returned for 30 yards (tackle by Nate Washington). David Pittman fumbles (forced by Nate Washington), recovered by Nick Greisen at PIT-33. Penalty on Nick Greisen: Delay of Game, 5 yards",1.860,-3.050
2,4:44,1,10,PIT 38,7,17,Musa Smith right end for -7 yards (tackle by Casey Hampton),3.050,1.560
2,4:44,2,17,PIT 45,7,17,Musa Smith up the middle for 6 yards (tackle by Casey Hampton and Larry Foote),1.560,1.680
2,4:44,3,11,PIT 39,7,17,Troy Smith up the middle for 14 yards (tackle by James Farrior),1.680,3.910
2,2:43,1,10,PIT 25,7,17,Cory Ross left end for 3 yards (tackle by James Harrison),3.910,3.770
2,2:00,2,7,PIT 22,7,17,Troy Smith pass incomplete short right intended for Derrick Mason (defended by Ike Taylor),3.770,3.070
2,1:54,,,,7,17,Timeout #1 by Baltimore Ravens,0.000,3.070
2,1:54,3,7,PIT 22,7,17,Cory Ross up the middle for 8 yards (tackle by James Harrison and Brett Keisel),3.070,4.650
2,1:19,1,10,PIT 14,7,17,Cory Ross left end for 3 yards (tackle by Larry Foote),4.650,4.520
2,0:53,,,,7,17,Timeout #2 by Baltimore Ravens,0.000,4.520
2,0:53,2,7,PIT 11,7,17,Cory Ross right tackle for 1 yard (tackle by James Farrior),4.520,3.820
2,0:41,,,,7,17,Timeout #3 by Baltimore Ravens,0.000,3.820
2,0:41,3,6,PIT 10,7,17,"Troy Smith for no gain. Troy Smith fumbles, recovered by Troy Smith at PIT-13",3.820,2.570
2,0:21,,,,7,17,Timeout #2 by Pittsburgh Steelers,0.000,2.570
2,0:21,4,9,PIT 13,7,20,Matt Stover 31 yard field goal good,2.570,3.000
2,,,,BAL 30,7,20,"Matt Stover kicks off 60 yards, returned by Willie Reid for 22 yards (tackle by Robert McCune)",0.000,1.070
2,0:07,1,10,PIT 32,7,20,Charlie Batch kneels for -1 yards,1.070,0.390
Quarter,Time,Down,ToGo,Location,PIT,BAL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,PIT 30,7,20,Jeff Reed kicks off 68 yards,0.000,1.600
3,15:00,1,10,BAL 40,7,20,Musa Smith up the middle for 14 yards (tackle by Ike Taylor),1.600,2.520
3,14:25,1,10,PIT 46,7,20,Musa Smith up the middle for 2 yards (tackle by Larry Foote and Tyrone Carter),2.520,2.250
3,13:40,2,8,PIT 44,7,20,Troy Smith pass incomplete short left intended for Derrick Mason,2.250,1.550
3,13:35,3,8,PIT 44,7,20,Troy Smith pass complete short left to Devard Darling for 18 yards (tackle by Bryant McFadden),1.550,3.840
3,13:05,1,10,PIT 26,7,20,Le'Ron McClain up the middle for 2 yards (tackle by Clark Haggans),3.840,3.570
3,12:26,2,8,PIT 24,7,20,Troy Smith pass incomplete short left intended for Devard Darling,3.570,2.870
3,12:22,3,8,PIT 24,7,20,"Troy Smith pass complete short right to Lee Vickers for 19 yards (tackle by Ike Taylor). Penalty on Marshall Yanda: Offensive Holding, 10 yards (no play)",2.870,1.550
3,11:46,,,,7,20,Timeout #1 by Baltimore Ravens,0.000,1.550
3,11:46,3,18,PIT 34,7,20,"Troy Smith pass complete short middle to Derrick Mason for 16 yards (tackle by Tyrone Carter). Derrick Mason fumbles (forced by Tyrone Carter), recovered by Clark Haggans at PIT-17 (tackle by Jason Brown)",1.550,0.060
3,11:34,1,10,PIT 17,7,20,Najeh Davenport up the middle for 7 yards (tackle by Jarret Johnson),-0.060,0.480
3,10:56,2,3,PIT 24,7,20,Najeh Davenport right guard for 3 yards (tackle by Dawan Landry),0.480,0.740
3,10:17,1,10,PIT 27,7,20,Najeh Davenport right tackle for no gain (tackle by Terrell Suggs and Nick Greisen),0.740,0.200
3,9:36,2,10,PIT 27,7,20,Charlie Batch pass incomplete deep right intended for Santonio Holmes,0.200,-0.490
3,9:31,3,10,PIT 27,7,20,Charlie Batch pass incomplete short right intended for Nate Washington (defended by Corey Ivy),-0.490,-1.570
3,9:23,4,10,PIT 27,7,20,Daniel Sepulveda punts 47 yards,-1.570,-0.670
3,9:06,1,10,BAL 26,7,20,Troy Smith pass incomplete deep left intended for Devard Darling,0.670,0.130
3,8:58,2,10,BAL 26,7,20,"Musa Smith right guard for 3 yards (tackle by James Harrison and James Farrior). Penalty on Casey Hampton: Defensive Offside, 5 yards (no play)",0.130,0.810
3,8:41,2,5,BAL 31,7,20,Musa Smith left guard for 24 yards (tackle by Anthony Smith),0.810,2.590
3,7:56,1,10,PIT 45,7,20,Cory Ross left guard for no gain (tackle by James Harrison and Larry Foote),2.590,2.040
3,7:13,2,10,PIT 45,7,20,Troy Smith pass complete short left to Derrick Mason for 11 yards (tackle by Bryant McFadden),2.040,3.310
3,6:28,1,10,PIT 34,7,20,Troy Smith pass complete short right to Derrick Mason for 14 yards (tackle by James Farrior),3.310,4.240
3,5:42,1,10,PIT 20,7,20,Musa Smith right end for no gain (tackle by Ike Taylor),4.240,3.690
3,4:56,2,10,PIT 20,7,20,"Penalty on Lawrence Timmons: Defensive Offside, 5 yards (no play)",3.690,4.450
3,4:32,2,5,PIT 15,7,20,Cory Ross right tackle for no gain (tackle by Travis Kirschke),4.450,3.700
3,3:49,3,5,PIT 15,7,26,"Troy Smith pass complete short middle to Devard Darling for 15 yards, touchdown",3.700,7.000
3,,,,PIT 2,7,27,Matt Stover kicks extra point good,0.000,0.000
3,,,,BAL 30,7,27,"Matt Stover kicks off 65 yards, returned by Willie Reid for 22 yards (tackle by Robert McCune)",0.000,0.740
3,3:34,1,10,PIT 27,7,27,Gary Russell left end for 4 yards (tackle by Bart Scott and Corey Ivy),0.740,0.740
3,2:57,2,6,PIT 31,7,27,Gary Russell right tackle for 2 yards (tackle by Justin Bannan),0.740,0.300
3,2:14,3,4,PIT 33,7,27,Charlie Batch pass complete short left to Verron Haynes for 12 yards (tackle by Nick Greisen),0.300,1.930
3,1:32,1,10,PIT 45,7,27,Charlie Batch pass complete short middle to Nate Washington for 4 yards (tackle by Nick Greisen),1.930,1.920
3,0:51,2,6,PIT 49,7,27,Charlie Batch pass complete short right to Nate Washington for 10 yards (tackle by David Pittman). Penalty on Terrell Suggs: Defensive Offside (Declined),1.920,2.850
3,0:28,1,10,BAL 41,7,27,Gary Russell up the middle for no gain (tackle by Nick Greisen and Kelly Gregg),2.850,2.310
Quarter,Time,Down,ToGo,Location,PIT,BAL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,10,BAL 41,7,27,"Penalty on Kendall Simmons: False Start, 5 yards (no play)",2.310,1.630
4,15:00,2,15,BAL 46,7,27,Gary Russell up the middle for 4 yards (tackle by Kelly Gregg and Derrick Martin),1.630,1.490
4,14:18,3,11,BAL 42,7,27,Charlie Batch pass incomplete short left intended for Santonio Holmes,1.490,0.460
,,,,,,,"BAL challenged the pass completion ruling, and the original play was overturned.",,
4,14:16,4,11,BAL 42,7,27,"Daniel Sepulveda punts 29 yards, fair catch by Ed Reed",0.460,0.320
4,14:09,1,10,BAL 13,7,27,Musa Smith up the middle for 2 yards (tackle by Travis Kirschke and James Farrior),-0.320,-0.570
4,13:31,2,8,BAL 15,7,27,Troy Smith pass complete short right to Derrick Mason for 14 yards (tackle by Ike Taylor),-0.570,0.870
4,12:50,1,10,BAL 29,7,27,Troy Smith pass incomplete deep middle intended for Devard Darling,0.870,0.330
4,12:43,2,10,BAL 29,7,27,Musa Smith left guard for 2 yards (tackle by Travis Kirschke and Casey Hampton),0.330,-0.100
4,12:00,3,8,BAL 31,7,27,Troy Smith pass complete short right to Derrick Mason for 13 yards (tackle by Ike Taylor),-0.100,1.860
4,11:28,1,10,BAL 44,7,27,Cory Ross right guard for 2 yards (tackle by Nick Eason and Tyrone Carter),1.860,1.590
4,10:46,2,8,BAL 46,7,27,Cory Ross left guard for 3 yards (tackle by Tyrone Carter),1.590,1.290
4,9:59,3,5,BAL 49,7,27,"Penalty on Troy Smith: Delay of Game, 5 yards (no play)",1.290,0.630
4,9:34,3,10,BAL 44,7,27,Troy Smith pass complete short right to Mark Clayton for 8 yards (tackle by Ike Taylor),0.630,0.070
4,8:53,4,2,PIT 48,7,27,"Sam Koch punts 39 yards, fair catch by Cedrick Wilson",0.070,0.380
4,8:44,1,10,PIT 9,7,27,Gary Russell right guard for 8 yards (tackle by Dawan Landry),-0.380,-0.020
4,8:02,2,2,PIT 17,7,27,Charlie Batch pass complete deep left to Nate Washington for 24 yards (tackle by Nick Greisen),-0.020,1.660
4,7:30,1,10,PIT 41,7,27,Charlie Batch pass incomplete deep left intended for Santonio Holmes,1.660,1.120
4,7:23,2,10,PIT 41,13,27,"Charlie Batch pass complete short left to Santonio Holmes for 59 yards, touchdown",1.120,7.000
4,,,,BAL 2,14,27,Jeff Reed kicks extra point good,0.000,0.000
4,,,,PIT 30,14,27,"Jeff Reed kicks onside 14 yards, recovered by Nate Washington (onside kick successful)",0.000,1.860
4,7:10,1,10,PIT 44,14,27,Charlie Batch pass complete short right to Carey Davis for 9 yards (tackle by David Pittman),1.860,2.530
4,6:37,2,1,BAL 47,14,27,Gary Russell up the middle for 2 yards (tackle by Kelly Gregg and Justin Bannan),2.530,2.590
4,6:00,1,10,BAL 45,14,27,"Charlie Batch pass incomplete short right intended for Carey Davis. Penalty on Haloti Ngata: Roughing the Passer, 14 yards (no play)",2.590,3.510
4,5:53,1,10,BAL 31,14,27,Charlie Batch pass complete short left to Carey Davis for 4 yards (tackle by Terrell Suggs),3.510,3.510
4,5:10,2,6,BAL 27,14,27,Charlie Batch pass complete short right to Nate Washington for 12 yards (tackle by Ed Reed),3.510,4.580
4,4:29,1,10,BAL 15,14,27,Charlie Batch pass complete short middle to Heath Miller for 8 yards (tackle by Nick Greisen),4.580,5.410
4,3:49,2,2,BAL 7,14,27,Charlie Batch pass incomplete short left intended for Santonio Holmes,5.410,4.680
4,3:45,3,2,BAL 7,14,27,Charlie Batch pass incomplete short left intended for Willie Reid (defended by Derrick Martin),4.680,3.000
4,3:40,4,2,BAL 7,20,27,"Charlie Batch pass complete short middle to Cedrick Wilson for 7 yards, touchdown",3.000,7.000
4,,,,BAL 2,21,27,Jeff Reed kicks extra point good,0.000,0.000
4,,,,PIT 30,21,27,"Jeff Reed kicks off 70 yards, touchback",0.000,0.280
,,,,,,,"PIT challenged the touchback ruling, and the play was upheld.",,
4,3:36,1,10,BAL 20,21,27,Musa Smith up the middle for 2 yards (tackle by Brett Keisel and William Gay),0.280,0.000
4,2:55,2,8,BAL 22,21,27,Troy Smith pass complete short left to Justin Green for 10 yards (tackle by Tyrone Carter),0.000,1.070
4,2:11,1,10,BAL 32,21,27,Musa Smith left guard for -3 yards (tackle by James Harrison and William Gay),1.070,0.120
4,2:04,,,,21,27,Timeout #2 by Pittsburgh Steelers,0.000,0.120
4,2:04,2,13,BAL 29,21,27,Troy Smith pass complete short right to Musa Smith for no gain,0.120,-0.560
4,1:58,3,13,BAL 29,21,27,Cory Ross up the middle for 4 yards (tackle by Brett Keisel and Travis Kirschke),-0.560,-1.180
4,1:52,,,,21,27,Timeout #3 by Pittsburgh Steelers,0.000,-1.180
4,1:52,4,9,BAL 33,21,27,Sam Koch punts 56 yards,-1.180,0.370
4,1:36,1,10,PIT 11,21,27,"Charlie Batch pass incomplete short left intended for Verron Haynes. Penalty on Charlie Batch: Intentional Grounding, 9 yards",-0.370,-1.440
4,1:28,2,19,PIT 2,21,27,Charlie Batch pass incomplete deep left intended for Nate Washington (defended by Dawan Landry),-1.440,-2.470
4,1:20,3,19,PIT 2,21,27,Charlie Batch pass complete deep left to Santonio Holmes for 28 yards (tackle by Ed Reed),-2.470,0.940
4,1:14,1,10,PIT 30,21,27,Charlie Batch pass incomplete deep middle intended for Santonio Holmes is intercepted by David Pittman at BAL-19 and returned for -8 yards (tackle by Santonio Holmes),0.940,0.370
4,1:04,1,10,BAL 11,21,27,Troy Smith kneels for -1 yards,-0.370,-0.850
4,0:26,2,11,BAL 10,21,27,Troy Smith kneels for -1 yards,-0.850,-1.650
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
