Quarter,Time,Down,ToGo,Location,BAL,NWE,Detail,EPB,EPA
1,3:28,2,3,BAL 32,0,2,LeGarrette Blount right guard for 6 yards (tackle by Tavon Young),3.390,3.840
1,3:05,1,10,BAL 26,0,2,Tom Brady pass complete short right to Julian Edelman for 4 yards (tackle by Tavon Young),3.840,3.840
1,2:30,2,6,BAL 22,0,2,Tom Brady pass complete short right to James White for 14 yards (tackle by Eric Weddle and Tavon Young),3.840,5.370
1,2:00,1,8,BAL 8,0,2,James White right tackle for 5 yards (tackle by Eric Weddle and C.J. Mosley),5.370,5.530
1,1:21,2,3,BAL 3,0,2,Tom Brady pass complete short left to Malcolm Mitchell for 2 yards (tackle by Jimmy Smith and Jerraud Powers),5.530,5.170
1,1:09,3,1,BAL 1,0,8,"LeGarrette Blount right guard for 1 yard, touchdown",5.170,7.000
1,1:04,,,BAL 15,0,9,Stephen Gostkowski kicks extra point good,0.000,0.000
1,1:04,,,NWE 35,0,9,"Stephen Gostkowski kicks off 65 yards, touchback",0.000,-0.610
1,1:04,1,10,BAL 25,0,9,Joe Flacco pass complete short middle to Steve Smith for 18 yards (tackle by Duron Harmon and Shea McClellin),0.610,1.800
1,0:35,1,10,BAL 43,0,9,Joe Flacco pass complete short middle to Terrance West for 6 yards (tackle by Shea McClellin),1.800,2.060
Quarter,Time,Down,ToGo,Location,BAL,NWE,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,4,BAL 49,0,9,"Penalty on Dennis Pitta: False Start, 5 yards (no play)",2.060,1.390
2,15:00,2,9,BAL 44,0,9,Joe Flacco pass complete short right to Terrance West for 2 yards (tackle by Patrick Chung and Rob Ninkovich),1.390,0.960
2,14:16,3,7,BAL 46,0,9,Joe Flacco pass complete short left to Kamar Aiken for 10 yards (tackle by Logan Ryan),0.960,2.650
2,13:43,1,10,NWE 44,0,9,Kenneth Dixon left tackle for 3 yards (tackle by Shea McClellin and Malcom Brown),2.650,2.520
2,13:10,2,7,NWE 41,0,9,Joe Flacco pass incomplete short right intended for Breshad Perriman,2.520,1.820
2,13:06,3,7,NWE 41,0,9,Joe Flacco pass incomplete short right intended for Kenneth Dixon,1.820,0.530
2,13:02,4,7,NWE 41,0,9,"Penalty on Patrick Onwuasor: False Start, 5 yards (no play)",0.530,0.200
2,13:02,4,12,NWE 46,0,9,"Sam Koch punts 35 yards, out of bounds",0.200,0.370
2,12:55,1,10,NWE 11,0,9,Tom Brady pass complete short left to James White for 6 yards (tackle by Eric Weddle),-0.370,-0.160
2,12:31,2,4,NWE 17,0,9,Tom Brady pass incomplete short right intended for Julian Edelman (defended by C.J. Mosley),-0.160,-0.720
2,12:25,3,4,NWE 17,0,9,Tom Brady pass complete short middle to James White for 61 yards (tackle by Lardarius Webb),-0.720,4.110
2,11:48,1,10,BAL 22,0,9,"Tom Brady pass complete short left to Malcolm Mitchell for 6 yards (tackle by Elvis Dumervil and Zach Orr). Penalty on Malcolm Mitchell: Illegal Shift, 5 yards (no play)",4.110,3.780
2,11:24,1,15,BAL 27,0,9,LeGarrette Blount left tackle for 13 yards (tackle by Eric Weddle),3.780,4.850
2,10:45,2,2,BAL 14,0,9,LeGarrette Blount right guard for 9 yards (tackle by Zach Orr and Shareece Wright),4.850,6.060
2,10:12,1,5,BAL 5,0,9,LeGarrette Blount right guard for -1 yards (tackle by Brandon Williams),6.060,4.950
2,9:36,2,6,BAL 6,0,9,Tom Brady pass incomplete short right intended for Julian Edelman (defended by Terrell Suggs),4.950,4.040
2,9:31,3,6,BAL 6,0,15,"Tom Brady pass complete short middle to Malcolm Mitchell for 6 yards, touchdown",4.040,7.000
2,9:28,,,BAL 15,0,16,Stephen Gostkowski kicks extra point good,0.000,0.000
2,9:28,,,NWE 35,0,16,"Stephen Gostkowski kicks off 65 yards, touchback",0.000,-0.610
2,9:28,1,10,BAL 25,0,16,Terrance West left guard for 1 yard,0.610,0.200
2,8:53,2,9,BAL 26,0,16,Joe Flacco pass incomplete deep left intended for Mike Wallace is intercepted by Devin McCourty at NWE-23,0.200,-0.480
2,8:45,1,10,NWE 23,0,16,Tom Brady pass complete deep middle to Martellus Bennett for 27 yards (tackle by Eric Weddle),0.480,2.260
2,8:03,1,10,,0,16,Tom Brady pass complete deep left to Malcolm Mitchell for 34 yards (tackle by Lardarius Webb),2.260,4.510
2,7:23,1,10,BAL 16,0,16,LeGarrette Blount right guard for 4 yards (tackle by Zach Orr),4.510,4.570
2,6:42,2,6,BAL 12,0,16,Tom Brady pass incomplete short left intended for Malcolm Mitchell,4.570,3.730
2,6:34,3,6,BAL 12,0,16,Tom Brady pass complete short middle to Chris Hogan for 10 yards (tackle by C.J. Mosley),3.730,6.740
2,6:03,1,2,BAL 2,0,16,James White right tackle for -2 yards (tackle by Terrell Suggs and Zach Orr),6.740,5.340
2,5:29,2,4,BAL 4,0,16,Tom Brady pass complete short right to Chris Hogan for 2 yards (tackle by Zach Orr),5.340,4.950
2,4:45,3,2,BAL 2,0,16,Tom Brady pass incomplete short left intended for Chris Hogan is intercepted by Eric Weddle at BAL--4 and returned for 14 yards,4.950,0.380
2,4:36,1,10,BAL 10,0,16,Joe Flacco pass complete short middle to Steve Smith for 5 yards (tackle by Dont'a Hightower),-0.380,-0.350
2,4:11,2,5,BAL 15,0,16,Joe Flacco pass incomplete short middle intended for Dennis Pitta,-0.350,-0.840
2,4:07,3,5,BAL 15,0,16,Joe Flacco pass complete short right to Mike Wallace for 16 yards (tackle by Logan Ryan),-0.840,1.000
2,3:43,1,10,BAL 31,0,16,Joe Flacco pass complete short right to Kenneth Dixon for 1 yard (tackle by Duron Harmon),1.000,0.600
2,3:14,2,9,BAL 32,0,16,Joe Flacco pass complete short right to Breshad Perriman for 3 yards (tackle by Duron Harmon),0.600,0.300
2,2:52,3,6,BAL 35,0,16,Joe Flacco pass complete short right to Dennis Pitta for 4 yards,0.300,0.000
2,2:28,,,,0,16,Timeout #1 by Baltimore Ravens,0.000,0.780
2,2:28,4,2,BAL 39,0,16,"Penalty on Kenneth Dixon: False Start, 5 yards (no play)",-0.780,-1.110
2,2:28,4,7,BAL 34,0,16,Sam Koch punts 49 yards,-1.110,0.060
2,2:18,1,10,NWE 17,0,16,"Dion Lewis left guard for 5 yards (tackle by Matt Judon). Penalty on Shaq Mason: Offensive Holding, 8 yards (no play)",-0.060,-0.680
2,2:00,1,18,NWE 9,0,16,Dion Lewis left guard for 8 yards (tackle by Matt Judon),-0.680,-0.580
2,1:20,2,10,NWE 17,0,16,Tom Brady pass incomplete short left intended for Julian Edelman,-0.580,-1.250
2,1:15,3,10,NWE 17,0,16,Tom Brady sacked by Eric Weddle for -5 yards,-1.250,0.000
2,1:11,,,,0,16,Timeout #2 by Baltimore Ravens,0.000,2.490
2,1:11,4,15,NWE 12,0,16,"Ryan Allen punts 52 yards, returned by Devin Hester for 12 yards (tackle by Brandon King)",-2.490,-2.130
2,1:00,1,10,BAL 48,0,16,Joe Flacco pass complete short right to Kenneth Dixon for 15 yards (tackle by Devin McCourty),2.130,3.120
2,0:52,1,10,NWE 37,0,16,Joe Flacco pass complete short right to Mike Wallace for 3 yards (tackle by Rob Ninkovich),3.120,2.980
2,0:25,2,7,NWE 34,0,16,Joe Flacco pass complete short right to Breshad Perriman for 2 yards (tackle by Devin McCourty),2.980,0.000
2,0:20,,,,0,16,Timeout #3 by Baltimore Ravens,0.000,-2.540
2,0:20,3,5,NWE 32,0,16,Joe Flacco pass incomplete short middle intended for Kamar Aiken,2.540,1.260
2,0:16,4,5,NWE 32,3,16,Justin Tucker 50 yard field goal good,1.260,3.000
2,0:11,,,BAL 35,3,16,"Justin Tucker kicks off 65 yards, touchback",0.000,-0.610
2,0:11,1,10,NWE 25,3,16,Tom Brady kneels for -1 yards,0.610,-0.070
Quarter,Time,Down,ToGo,Location,BAL,NWE,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NWE 35,3,16,"Stephen Gostkowski kicks off 68 yards, returned by Devin Hester for 40 yards (tackle by Duron Harmon). Penalty on Matt Judon: Offensive Holding, 7 yards",0.000,0.380
3,14:53,1,10,BAL 7,3,16,Kenneth Dixon right tackle for 1 yard (tackle by Malcom Brown and Shea McClellin),-0.380,-0.710
3,14:16,2,9,BAL 8,3,16,Joe Flacco pass complete short left to Kenneth Dixon for 2 yards (tackle by Shea McClellin),-0.710,-1.070
3,13:31,3,7,BAL 10,3,16,Joe Flacco pass complete short left to Kyle Juszczyk for 6 yards (tackle by Cyrus Jones and Dont'a Hightower),-1.070,-2.390
3,12:51,4,1,BAL 16,3,16,"Sam Koch punts 56 yards, returned by Patrick Chung for 7 yards (tackle by Anthony Levine)",-2.390,-1.270
3,12:41,1,10,NWE 35,3,16,Tom Brady pass complete short right to Julian Edelman for 6 yards (tackle by Lardarius Webb),1.270,1.530
3,12:19,2,4,NWE 41,3,16,LeGarrette Blount right end for 1 yard (tackle by Eric Weddle),1.530,0.960
3,11:35,3,3,NWE 42,3,16,Tom Brady pass complete short middle to Julian Edelman for 6 yards (tackle by Jerraud Powers),0.960,2.130
3,10:59,1,10,NWE 48,3,16,Tom Brady pass complete deep right to Chris Hogan for 28 yards (tackle by Shareece Wright),2.130,3.970
3,10:14,1,10,BAL 24,3,16,LeGarrette Blount left end for 6 yards (tackle by Brandon Williams and Matt Judon),3.970,4.290
3,9:32,2,4,BAL 18,3,16,Tom Brady pass complete short left to Malcolm Mitchell for -1 yards (tackle by Shareece Wright),4.290,3.410
3,8:50,3,5,BAL 19,3,22,"Tom Brady pass complete deep right to Martellus Bennett for 19 yards, touchdown",3.410,7.000
3,8:45,,,BAL 15,3,23,Stephen Gostkowski kicks extra point good,0.000,0.000
3,8:45,,,NWE 35,3,23,"Stephen Gostkowski kicks off 65 yards, touchback",0.000,-0.610
3,8:45,1,10,BAL 25,3,23,Kenneth Dixon left guard for 9 yards (tackle by Patrick Chung and Shea McClellin),0.610,1.280
3,8:10,2,1,BAL 34,3,23,"Penalty on Ricky Wagner: False Start, 4 yards (no play)",1.280,0.740
3,7:57,2,5,BAL 30,3,23,Joe Flacco pass complete short right to Nick Boyle for 2 yards (tackle by Patrick Chung),0.740,0.300
3,7:14,3,3,BAL 32,3,23,Joe Flacco pass incomplete deep middle intended for Mike Wallace,0.300,-1.240
3,7:08,4,3,BAL 32,3,23,"Sam Koch punts 53 yards, muffed catch by Cyrus Jones, recovered by Chris Moore and returned for no gain",-1.240,6.510
3,6:57,1,3,NWE 3,3,23,Joe Flacco pass incomplete short middle intended for Darren Waller,6.510,5.530
3,6:54,2,3,NWE 3,9,23,"Joe Flacco pass complete short middle to Darren Waller for 3 yards, touchdown",5.530,7.000
3,6:50,,,NWE 15,10,23,Justin Tucker kicks extra point good,0.000,0.000
3,6:50,,,BAL 35,10,23,"Justin Tucker kicks off 64 yards, returned by Matt Slater for 19 yards (tackle by Patrick Onwuasor). Matt Slater fumbles, recovered by Shareece Wright at NWE-22",0.000,4.110
3,6:43,1,10,NWE 22,10,23,Joe Flacco pass complete short middle to Steve Smith for 9 yards,4.110,5.060
3,6:12,2,1,NWE 13,10,23,Kenneth Dixon left tackle for 5 yards (tackle by Devin McCourty),5.060,5.370
3,5:32,1,8,NWE 8,10,23,Joe Flacco pass incomplete short middle intended for Steve Smith,5.370,4.570
3,5:29,2,8,NWE 8,16,23,"Joe Flacco pass complete short right to Kenneth Dixon for 8 yards, touchdown",4.570,7.000
3,5:24,,,NWE 15,17,23,Justin Tucker kicks extra point good,0.000,0.000
3,5:24,,,BAL 35,17,23,"Justin Tucker kicks off 65 yards, touchback",0.000,-0.610
3,5:24,1,10,NWE 25,17,23,Tom Brady pass complete deep left to Julian Edelman for 16 yards (tackle by Shareece Wright),0.610,1.660
3,4:55,1,10,NWE 41,17,23,LeGarrette Blount middle for 4 yards (tackle by Zach Orr and Eric Weddle),1.660,1.660
3,4:23,2,6,NWE 45,17,23,"Tom Brady pass complete short left to James White for 5 yards (tackle by Shareece Wright and Zach Orr). Penalty on Joe Thuney: Offensive Holding, 10 yards (no play)",1.660,0.310
3,4:03,2,16,NWE 35,17,23,Tom Brady pass incomplete short left intended for Chris Hogan,0.310,-0.360
3,3:57,3,16,NWE 35,17,23,Tom Brady pass complete short right to Chris Hogan for 10 yards (tackle by Jerraud Powers),-0.360,-0.390
3,3:22,4,6,NWE 45,17,23,"Ryan Allen punts 53 yards, out of bounds",-0.390,0.380
3,3:11,1,10,BAL 2,17,23,Kenneth Dixon middle for 9 yards (tackle by Patrick Chung),-0.380,-0.120
3,2:33,2,1,BAL 11,17,23,Kenneth Dixon right guard for 4 yards,-0.120,-0.220
3,1:53,1,10,BAL 15,17,23,Joe Flacco pass complete short middle to Terrance West for 5 yards (tackle by Logan Ryan),-0.220,0.080
3,1:18,2,5,BAL 20,17,23,Terrance West right end for 1 yard,0.080,-0.630
3,0:44,3,4,BAL 21,17,23,Joe Flacco pass complete short right to Mike Wallace for 6 yards (tackle by Logan Ryan),-0.630,0.740
3,0:09,1,10,BAL 27,17,23,Kenneth Dixon left guard for -4 yards (tackle by Jonathan Jones),0.740,-0.340
Quarter,Time,Down,ToGo,Location,BAL,NWE,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,14,BAL 23,17,23,Joe Flacco pass incomplete short left intended for Kenneth Dixon,-0.340,-1.020
4,14:56,3,14,BAL 23,17,23,Joe Flacco pass complete short middle to Mike Wallace for 7 yards (tackle by Jonathan Jones),-1.020,-1.370
4,14:32,4,7,BAL 30,17,23,"Sam Koch punts 47 yards, out of bounds",-1.370,-0.480
4,14:24,1,10,NWE 23,17,23,LeGarrette Blount right tackle for 2 yards (tackle by Elvis Dumervil),0.480,0.200
4,13:43,2,8,NWE 25,17,23,Tom Brady pass incomplete short middle intended for Julian Edelman,0.200,-0.490
4,13:37,3,8,NWE 25,17,23,Tom Brady pass complete short right to Dion Lewis for 5 yards (tackle by Zach Orr),-0.490,-1.370
4,13:03,4,3,NWE 30,17,23,"Ryan Allen punts 46 yards, out of bounds",-1.370,-0.540
4,12:55,1,10,BAL 24,17,23,Joe Flacco pass complete short right to Nick Boyle for 6 yards (tackle by Patrick Chung),0.540,0.810
4,12:14,2,4,BAL 30,17,23,"Kenneth Dixon middle for 5 yards (tackle by Jabaal Sheard). Penalty on Joe Flacco: Illegal Motion, 6 yards (no play)",0.810,0.000
4,11:49,2,10,BAL 24,17,23,Joe Flacco pass complete short middle to Dennis Pitta for 10 yards (tackle by Chris Long and Patrick Chung),0.000,1.200
4,11:03,1,10,BAL 34,17,23,"Kenneth Dixon right guard for 8 yards (tackle by Malcolm Butler and Vincent Valentine). Penalty on Ricky Wagner: Offensive Holding, 10 yards (no play)",1.200,0.540
4,10:38,1,20,BAL 24,17,23,Joe Flacco pass complete deep left to Breshad Perriman for 47 yards (tackle by Patrick Chung),0.540,3.640
4,9:55,1,10,NWE 29,17,23,Joe Flacco pass complete short right to Nick Boyle for 7 yards (tackle by Devin McCourty and Dont'a Hightower),3.640,4.050
4,9:15,2,3,NWE 22,17,23,Kenneth Dixon left guard for 4 yards (tackle by Dont'a Hightower and Chris Long),4.050,4.370
4,8:37,1,10,NWE 18,17,23,Kenneth Dixon right tackle for 5 yards (tackle by Alan Branch and Patrick Chung),4.370,4.610
4,7:58,2,5,NWE 13,17,23,Joe Flacco for 1 yard,4.610,0.000
4,7:24,,,,17,23,Timeout #1 by Baltimore Ravens,0.000,-4.030
4,7:24,3,4,NWE 12,17,23,Joe Flacco sacked by Rob Ninkovich for -8 yards,4.030,2.120
4,6:39,4,12,NWE 20,20,23,Justin Tucker 38 yard field goal good,2.120,3.000
4,6:35,,,BAL 35,20,23,"Justin Tucker kicks off 62 yards, returned by James White for 18 yards (tackle by Shareece Wright)",0.000,-0.340
4,6:28,1,10,NWE 21,20,29,"Tom Brady pass complete deep middle to Chris Hogan for 79 yards, touchdown",0.340,7.000
4,6:18,,,BAL 15,20,30,Stephen Gostkowski kicks extra point good,0.000,0.000
4,6:18,,,NWE 35,20,30,"Stephen Gostkowski kicks off 69 yards, returned by Devin Hester for 23 yards (tackle by Brandon King)",0.000,-0.150
4,6:15,1,10,BAL 19,20,30,Joe Flacco pass incomplete short left intended for Kamar Aiken,0.150,-0.390
4,6:10,2,10,BAL 19,20,30,Joe Flacco pass complete short left to Dennis Pitta for 2 yards (tackle by Shea McClellin),-0.390,-0.810
4,5:30,3,8,BAL 21,20,30,Joe Flacco pass complete deep right to Mike Wallace for 20 yards (tackle by Logan Ryan),-0.810,1.660
4,4:56,1,10,BAL 41,20,30,Joe Flacco pass complete short left to Kenneth Dixon for 5 yards (tackle by Chris Long),1.660,1.800
4,4:48,2,5,BAL 46,20,30,Joe Flacco pass complete short left to Kyle Juszczyk for no gain,1.800,1.090
4,4:11,3,5,BAL 46,20,30,Joe Flacco pass complete deep left to Steve Smith for 25 yards (tackle by Malcolm Butler),1.090,3.640
4,4:04,1,10,NWE 29,20,30,Joe Flacco pass complete short right to Kenneth Dixon for 2 yards,3.640,3.370
4,3:28,2,8,NWE 27,20,30,Joe Flacco pass complete short middle to Chris Moore for 5 yards (tackle by Dont'a Hightower and Logan Ryan),3.370,3.340
4,2:48,3,3,NWE 22,20,30,Joe Flacco pass complete short right to Dennis Pitta for 2 yards (tackle by Malcolm Butler),3.340,2.270
4,2:07,4,1,NWE 20,23,30,Justin Tucker 37 yard field goal good,2.270,3.000
4,2:03,,,BAL 35,23,30,"Justin Tucker kicks onside 12 yards, recovered by Patrick Chung",0.000,-2.460
4,2:01,1,10,BAL 47,23,30,Tom Brady pass complete short right to Julian Edelman for 8 yards (tackle by Lardarius Webb),2.460,2.990
4,1:55,2,2,BAL 39,23,30,LeGarrette Blount right guard for 5 yards (tackle by Lardarius Webb and Lawrence Guy),2.990,0.000
4,1:50,,,,23,30,Timeout #2 by Baltimore Ravens,0.000,-3.310
4,1:50,1,10,BAL 34,23,30,LeGarrette Blount left tackle for 5 yards (tackle by Lardarius Webb and Albert McClellan),3.310,0.000
4,1:44,,,,23,30,Timeout #3 by Baltimore Ravens,0.000,-3.450
4,1:44,2,5,BAL 29,23,30,LeGarrette Blount left end for 4 yards (tackle by Eric Weddle and C.J. Mosley),3.450,0.000
4,0:59,,,,23,30,Timeout #1 by New England Patriots,0.000,-3.270
4,0:59,3,1,BAL 25,23,30,LeGarrette Blount right tackle for no gain (tackle by C.J. Mosley and Matt Judon),3.270,0.000
4,0:13,,,,23,30,Timeout #2 by New England Patriots,0.000,-1.950
4,0:13,4,1,BAL 25,23,30,LeGarrette Blount right tackle for 4 yards (tackle by Matt Judon and Albert McClellan),1.950,3.640
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
