#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,13:40,BAL 21,5,1:48,5,Punt
2,1,10:53,BAL 1,0,0:06,-1,Safety
3,1,7:49,BAL 20,6,1:58,64,Blocked FG
4,1,1:04,BAL 25,7,3:09,29,Punt
5,2,9:28,BAL 25,2,0:43,1,Interception
6,2,4:36,BAL 10,6,2:18,24,Punt
7,2,1:00,BAL 48,5,0:49,20,Field Goal
8,3,15:00,BAL 7,3,2:19,9,Punt
9,3,8:45,BAL 25,4,1:48,7,Punt
10,3,6:57,NWE 3,2,0:07,3,Touchdown
11,3,6:43,NWE 22,4,1:19,22,Touchdown
12,3,3:11,BAL 2,8,3:47,28,Punt
13,4,12:55,BAL 24,9,6:20,56,Field Goal
14,4,6:18,BAL 19,10,4:15,61,Field Goal
