Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Devin Hester,BAL,2,40,20.0,0,23,1,12,12.0,0,12
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Patrick Chung,NWE,0,0,,0,0,1,7,7.0,0,7
Cyrus Jones,NWE,0,0,,0,0,1,0,0.0,0,0
Julian Edelman,NWE,1,19,19.0,0,19,0,0,,0,0
Matthew Slater,NWE,1,19,19.0,0,19,0,0,,0,0
James White,NWE,1,18,18.0,0,18,0,0,,0,0
