Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Mack Hollins,LVR,11,8,158,1,6,111,13.9,47,5.9,12.5,0,,0,0.0,0,145.1
Davante Adams,LVR,10,5,36,1,2,26,5.2,10,2.0,7.6,1,5.0,1,10.0,0,92.1
Josh Jacobs,LVR,5,5,31,0,1,6,1.2,25,5.0,1.2,1,5.0,0,0.0,0,92.5
Foster Moreau,LVR,4,3,44,0,3,35,11.7,9,3.0,9.3,1,3.0,0,0.0,0,110.4
Darren Waller,LVR,5,3,22,0,1,17,5.7,5,1.7,10.6,0,,1,20.0,1,30.8
Brandon Bolden,LVR,2,2,4,0,0,1,0.5,3,1.5,0.5,0,,0,0.0,0,79.2
Keelan Cole,LVR,4,1,12,0,1,12,12.0,0,0.0,16.8,0,,1,25.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Derrick Henry,TEN,6,5,58,0,2,8,1.6,50,10.0,0.0,0,,0,0.0,0,106.9
Robert Woods,TEN,9,4,85,0,3,58,14.5,27,6.8,11.0,0,,0,0.0,1,38.9
Geoff Swaim,TEN,3,3,19,1,2,12,4.0,7,2.3,4.0,0,,0,0.0,0,132.6
Nick Westbrook-Ikhine,TEN,3,3,40,0,3,36,12.0,4,1.3,12.0,1,3.0,0,0.0,0,118.7
Austin Hooper,TEN,2,2,19,0,1,10,5.0,9,4.5,5.0,0,,0,0.0,0,106.2
Treylon Burks,TEN,2,1,13,0,1,9,9.0,4,4.0,12.0,0,,1,50.0,0,70.8
Dontrell Hilliard,TEN,1,1,30,0,1,1,1.0,29,29.0,1.0,0,,0,0.0,0,118.7
