Quarter,Time,Down,ToGo,Location,TAM,ATL,Detail,EPB,EPA
3,13:45,3,5,TAM 25,0,35,Mike Glennon for 19 yards (tackle by William Moore),-0.300,1.860
3,13:16,1,10,TAM 44,0,35,Mike Glennon pass incomplete deep left intended for Mike Evans,1.860,1.320
3,13:08,2,10,TAM 44,0,35,"Bobby Rainey right end for 3 yards (tackle by Malliciah Goodman). Bobby Rainey fumbles (forced by Malliciah Goodman), recovered by Joplo Bartu at ATL-44 (tackle by Evan Dietrich-Smith)",1.320,-1.860
3,13:00,1,10,ATL 44,0,35,"Penalty on William Gholston: Encroachment, 5 yards (no play)",1.860,2.590
3,13:00,1,5,ATL 49,0,35,Steven Jackson left tackle for 2 yards (tackle by Jonathan Casillas and Dane Fletcher),2.590,2.260
3,12:18,2,3,TAM 49,0,35,"Devonta Freeman left end for 6 yards (tackle by Lavonte David). Devonta Freeman fumbles (forced by Lavonte David), recovered by Lavonte David at TAM-43 (tackle by Jon Asamoah)",2.260,-1.800
3,12:09,1,10,TAM 43,0,35,Mike James left tackle for -3 yards (tackle by Corey Peters),1.800,0.850
3,11:30,2,13,TAM 40,0,35,"Mike Glennon pass incomplete deep left intended for Vincent Jackson (defended by Robert Alford). Penalty on Evan Dietrich-Smith: Unnecessary Roughness, 15 yards",0.850,-1.810
3,11:24,3,28,TAM 25,0,35,Mike Glennon pass incomplete deep right intended for Vincent Jackson (defended by Desmond Trufant),-1.810,-1.700
3,11:19,4,28,TAM 25,0,35,"Michael Koenen punts 53 yards, returned by Devin Hester for 40 yards (tackle by Bobby Rainey). Penalty on Nathan Stupar: Illegal Block Above the Waist, 10 yards",-1.700,-0.040
3,11:02,1,10,ATL 18,0,35,Steven Jackson left end for 4 yards (tackle by Akeem Spence),0.040,0.140
3,10:19,2,6,ATL 22,0,35,Steven Jackson left end for 1 yard (tackle by Jonathan Casillas),0.140,-0.530
3,9:35,3,5,ATL 23,0,35,Matt Ryan pass complete deep right to Devin Hester for 25 yards (tackle by Leonard Johnson),-0.530,2.130
3,8:59,1,10,ATL 48,0,35,"Steven Jackson right end for -3 yards (tackle by Alterraun Verner and Lavonte David). Penalty on Akeem Spence: Unnecessary Roughness, 15 yards",2.130,2.920
3,8:31,1,10,TAM 40,0,41,"Matt Ryan pass complete deep right to Julio Jones for 40 yards, touchdown",2.920,7.000
3,8:31,,,TAM 2,0,42,Matt Bryant kicks extra point good,0.000,0.000
3,8:31,,,ATL 35,0,42,"Matthew Bosher kicks off 65 yards, touchback",0.000,-0.280
3,8:23,1,10,TAM 20,0,42,"Mike Glennon for no gain. Evan Dietrich-Smith fumbles, recovered by Stansly Maponga at TAM-8 and returned for 6 yards (tackle by Mike Glennon)",0.280,-6.740
3,8:18,1,2,TAM 2,0,48,"Steven Jackson left end for 2 yards, touchdown",6.740,7.000
3,8:18,,,TAM 2,0,49,Matt Bryant kicks extra point good,0.000,0.000
3,8:18,,,ATL 35,0,49,"Matthew Bosher kicks off 65 yards, touchback",0.000,-0.280
3,8:11,1,10,TAM 20,0,49,Mike Glennon pass complete short left to Luke Stocker for 4 yards (tackle by Robert McClain),0.280,0.270
3,7:38,2,6,TAM 24,0,49,Mike Glennon pass complete short right to Luke Stocker for 11 yards (tackle by Desmond Trufant),0.270,1.270
3,6:57,1,10,TAM 35,0,49,"Mike Glennon pass incomplete deep left intended for Mike Evans (defended by Dwight Lowery). Penalty on Demar Dotson: Offensive Holding, 10 yards (no play)",1.270,0.610
3,6:50,1,20,TAM 25,0,49,"Bobby Rainey left end for 5 yards (tackle by Kemal Ishmael). Penalty on Evan Dietrich-Smith: Unnecessary Roughness, 15 yards",0.610,-2.140
3,6:21,2,30,TAM 15,0,49,Mike Glennon pass complete short right to Mike Evans for 9 yards (tackle by Robert McClain),-2.140,-1.420
3,5:51,3,21,TAM 24,0,49,Mike Glennon pass complete short left to Brandon Myers for 8 yards (tackle by Paul Worrilow),-1.420,-1.240
3,5:07,4,13,TAM 32,0,49,"Michael Koenen punts 48 yards, out of bounds",-1.240,-0.280
3,4:59,1,10,ATL 20,0,49,Jacquizz Rodgers left guard for no gain (tackle by Mark Barron),0.280,-0.270
3,4:22,2,10,ATL 20,0,49,Jacquizz Rodgers right end for 4 yards (tackle by William Gholston),-0.270,-0.430
3,3:35,3,6,ATL 24,0,49,T.J. Yates pass complete deep right to Eric Weems for 40 yards (tackle by Dashon Goldson),-0.430,3.180
3,2:37,1,10,TAM 36,0,49,Antone Smith right end for -2 yards (tackle by Danny Lansanah),3.180,2.370
3,2:00,2,12,TAM 38,0,55,"Antone Smith left end for 38 yards, touchdown",2.370,7.000
3,2:00,,,TAM 2,0,56,Matt Bryant kicks extra point good,0.000,0.000
3,2:00,,,ATL 35,0,56,"Matthew Bosher kicks off 65 yards, touchback",0.000,-0.280
3,1:47,1,10,TAM 20,0,56,Bobby Rainey right guard for 4 yards (tackle by Paul Worrilow),0.280,0.270
3,1:10,2,6,TAM 24,0,56,Mike Glennon pass complete short middle to Bobby Rainey for 10 yards (tackle by Kemal Ishmael),0.270,1.200
3,0:40,1,10,TAM 34,0,56,Bobby Rainey left tackle for 5 yards (tackle by Kemal Ishmael),1.200,1.330
3,0:06,2,5,TAM 39,0,56,Bobby Rainey left end for 8 yards (tackle by William Moore),1.330,2.060
Quarter,Time,Down,ToGo,Location,TAM,ATL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,TAM 47,0,56,"Mike Glennon for no gain. Evan Dietrich-Smith fumbles, recovered by Evan Dietrich-Smith at TAM-TB",2.060,1.250
4,14:28,2,12,TAM 45,0,56,Mike Glennon pass incomplete,1.250,0.560
4,14:24,3,12,TAM 45,0,56,Mike Glennon pass complete short middle to Bobby Rainey for 11 yards (tackle by Prince Shembo),0.560,0.330
4,13:41,4,1,ATL 44,0,56,Bobby Rainey left tackle for 2 yards (tackle by Kemal Ishmael),0.330,2.790
4,13:13,1,10,ATL 42,0,56,Mike Glennon pass complete short right to Bobby Rainey for 6 yards (tackle by Robert McClain),2.790,3.050
4,12:35,2,4,ATL 36,0,56,Mike Glennon pass complete short middle to Bobby Rainey for 14 yards (tackle by Robert Alford),3.050,4.110
4,11:57,1,10,ATL 22,0,56,"Mike Glennon for 10 yards. Penalty on Demar Dotson: Illegal Use of Hands, 10 yards (no play)",4.110,3.450
4,11:27,1,20,ATL 32,0,56,Mike Glennon pass complete short left to Brandon Myers for 9 yards (tackle by Paul Worrilow),3.450,3.430
4,10:57,2,11,ATL 23,0,56,Mike Glennon pass complete short left to Vincent Jackson for 12 yards (tackle by Robert Alford),3.430,4.840
4,10:20,1,10,ATL 11,0,56,Mike Glennon pass complete short middle to Brandon Myers for 7 yards (tackle by Robert McClain and William Moore),4.840,5.470
4,9:38,2,3,ATL 4,0,56,Bobby Rainey right guard for 1 yard (tackle by Osi Umenyiora),5.470,4.890
4,8:52,3,2,ATL 3,6,56,"Mike Glennon pass complete short left to Vincent Jackson for 3 yards, touchdown",4.890,7.000
4,8:52,,,ATL 2,7,56,Patrick Murray kicks extra point good,0.000,0.000
4,8:52,,,TAM 35,7,56,"Michael Koenen kicks off 65 yards, touchback",0.000,-0.280
4,8:46,1,10,ATL 20,7,56,Devonta Freeman left end for 2 yards (tackle by Clinton McDonald),0.280,0.000
4,8:02,2,8,ATL 22,7,56,Devonta Freeman right end for no gain (tackle by Larry English),0.000,-0.690
4,7:16,3,8,ATL 22,13,56,"T.J. Yates pass incomplete short right intended for Courtney Roby is intercepted by Danny Lansanah at ATL-27 and returned for 27 yards, touchdown",-0.690,-7.000
4,7:07,,,ATL 2,14,56,Patrick Murray kicks extra point good,0.000,0.000
4,7:07,,,TAM 35,14,56,"Michael Koenen kicks off 65 yards, touchback",0.000,-0.280
4,7:07,1,10,ATL 20,14,56,Devonta Freeman right end for 3 yards (tackle by Jonathan Casillas),0.280,0.140
4,6:24,2,7,ATL 23,14,56,Devonta Freeman right tackle for no gain (tackle by Danny Lansanah),0.140,0.140
4,5:38,2,7,ATL 23,14,56,Timeout #1 by Atlanta Falcons,0.140,-0.560
4,5:38,3,7,ATL 23,14,56,T.J. Yates pass complete short left to Courtney Roby for 11 yards (tackle by Crezdon Butler),-0.560,1.200
4,5:34,1,10,ATL 34,14,56,"Penalty on William Gholston: Encroachment, 5 yards (no play)",1.200,1.930
4,4:52,1,5,ATL 39,14,56,Devonta Freeman right end for 3 yards (tackle by Bradley McDougald),1.930,1.740
4,4:09,2,2,ATL 42,14,56,Devonta Freeman right tackle for -2 yards (tackle by Clinton McDonald),1.740,0.760
4,3:27,3,4,ATL 40,14,56,T.J. Yates pass complete short right to Patrick DiMarco for 13 yards (tackle by Danny Lansanah),0.760,2.460
4,3:20,1,10,TAM 47,14,56,Devonta Freeman right end for no gain (tackle by Danny Lansanah),2.460,1.910
4,2:34,2,10,TAM 47,14,56,Devonta Freeman right guard for 3 yards (tackle by Brandon Magee),1.910,1.620
4,2:00,3,7,TAM 44,14,56,Devonta Freeman left end for -2 yards (tackle by Jonathan Casillas),1.620,0.200
4,1:54,4,9,TAM 46,14,56,"Penalty on Matthew Bosher: Delay of Game, 5 yards (no play)",0.200,-0.130
4,1:54,4,14,ATL 49,14,56,"Matthew Bosher punts 39 yards, fair catch by Solomon Patton",-0.130,0.350
4,1:45,1,10,TAM 12,14,56,Mike Glennon pass complete short left to Brandon Myers for 4 yards (tackle by Josh Wilson),-0.350,-0.370
4,1:14,2,6,TAM 16,14,56,Mike Glennon sacked by Stansly Maponga for -11 yards,-0.370,-2.240
4,0:30,3,17,TAM 5,14,56,Bobby Rainey left guard for 8 yards (tackle by Nathan Stupar),-2.240,-2.490
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
