Quarter,Time,Down,ToGo,Location,WAS,DAL,Detail,EPB,EPA
2,8:52,1,10,WAS 40,7,28,Antonio Gibson left end for 4 yards (tackle by Kelvin Joseph),,
2,8:13,2,6,WAS 44,7,28,Taylor Heinicke sacked by Jayron Kearse for -2 yards,,
2,7:27,3,8,WAS 42,7,28,Taylor Heinicke pass complete short right to Jonathan Williams for 2 yards (tackle by Tarell Basham and Damontae Kazee),,
2,6:37,4,6,WAS 44,7,28,"Tress Way punts 56 yards, touchback.",,
2,6:29,1,10,DAL 20,7,28,Dak Prescott pass complete short right to Tony Pollard for 9 yards (tackle by Darryl Roberts and Jordan Kunaszyk),,
2,6:16,2,1,DAL 29,7,28,Tony Pollard up the middle for 4 yards (tackle by Jonathan Allen and Matthew Ioannidis),,
2,5:36,1,10,DAL 33,7,28,Dak Prescott pass complete deep right to CeeDee Lamb for 25 yards (tackle by David Mayo and Bobby McCain),,
2,5:00,1,10,WAS 42,7,28,Dak Prescott pass complete short middle to Dalton Schultz for 16 yards (tackle by Jeremy Reaves),,
2,4:21,1,10,WAS 26,7,28,Tony Pollard up the middle for 9 yards (tackle by Bobby McCain),,
2,3:56,2,1,WAS 17,7,28,Dak Prescott pass complete short left to Michael Gallup for 13 yards (tackle by Kendall Fuller),,
2,3:32,1,4,WAS 4,7,28,Dak Prescott pass incomplete short right intended for Michael Gallup,,
2,3:28,2,4,WAS 4,7,28,Tony Pollard up the middle for 3 yards (tackle by Matthew Ioannidis and Kamren Curl),,
2,2:35,,,,,,Timeout #1 by Dallas Cowboys,,
2,2:35,3,1,WAS 1,7,34,"Dak Prescott pass complete short right to Terence Steele for 1 yard, touchdown",,
2,2:31,,,WAS 15,7,35,Greg Zuerlein kicks extra point good,,
2,2:31,,,DAL 35,7,35,"Greg Zuerlein kicks off 65 yards, touchback.",,
2,2:31,1,10,WAS 25,7,35,Taylor Heinicke pass complete short right to Antonio Gibson for 21 yards (tackle by Damontae Kazee),,
2,2:02,1,10,WAS 46,7,35,Antonio Gibson up the middle for 1 yard (tackle by Osa Odighizuwa),,
2,1:58,2,9,WAS 47,7,35,Taylor Heinicke pass incomplete short left intended for Cam Sims,,
2,1:55,3,9,WAS 47,7,35,Taylor Heinicke pass incomplete deep right intended for Terry McLaurin,,
2,1:49,4,9,WAS 47,7,35,"Tress Way punts 42 yards, fair catch by CeeDee Lamb at DAL-11",,
2,1:42,1,10,DAL 11,7,35,Dak Prescott pass incomplete short middle intended for Amari Cooper,,
2,1:39,2,10,DAL 11,7,35,Dak Prescott pass complete deep left to Amari Cooper for 18 yards (tackle by Jeremy Reaves),,
2,1:17,1,10,DAL 29,7,35,Dak Prescott pass incomplete deep left intended for Amari Cooper (defended by Kendall Fuller),,
2,1:12,2,10,DAL 29,7,35,Dak Prescott pass incomplete short middle intended for Michael Gallup,,
2,1:07,3,10,DAL 29,7,35,Dak Prescott pass complete short middle to Dalton Schultz for 11 yards (tackle by Jeremy Reaves),,
2,0:59,,,,,,Timeout #2 by Dallas Cowboys,,
2,0:59,1,10,DAL 40,7,35,Dak Prescott pass incomplete short right,,
2,0:51,2,10,DAL 40,7,35,Dak Prescott pass complete short left to Malik Turner for 12 yards (tackle by Kendall Fuller),,
2,0:34,1,10,WAS 48,7,35,Dak Prescott pass complete short left to Dalton Schultz for 8 yards (tackle by Kendall Fuller),,
2,0:30,2,2,WAS 40,7,35,Dak Prescott pass incomplete deep middle intended for Michael Gallup,,
2,0:24,3,2,WAS 40,7,35,Dak Prescott pass incomplete deep right intended for Cedrick Wilson,,
2,0:18,4,2,WAS 40,7,35,"Dak Prescott pass complete short middle to Dalton Schultz for 14 yards (tackle by Bobby McCain). Penalty on Bobby McCain: Unnecessary Roughness / Defense, 13 yards (accepted)",,
2,0:10,1,10,WAS 13,7,41,"Dak Prescott pass complete short left to Amari Cooper for 13 yards, touchdown",,
2,0:05,,,WAS 15,7,42,Greg Zuerlein kicks extra point good,,
2,0:05,,,DAL 35,7,42,"Greg Zuerlein kicks off 65 yards, touchback.",,
2,0:05,1,10,WAS 25,7,42,Taylor Heinicke kneels for -1 yards,,
Quarter,Time,Down,ToGo,Location,WAS,DAL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DAL 35,7,42,"Greg Zuerlein kicks off 65 yards, touchback.",,
3,15:00,1,10,WAS 25,7,42,Antonio Gibson left end for no gain (tackle by Randy Gregory),,
3,14:17,2,10,WAS 25,7,42,Taylor Heinicke pass incomplete short right intended for Antonio Gibson,,
3,14:12,3,10,WAS 25,7,42,Taylor Heinicke pass incomplete short right intended for Cam Sims,,
3,14:05,4,10,WAS 25,7,42,Tress Way punts 53 yards downed by Dyami Brown,,
3,13:51,1,10,DAL 22,7,42,Ezekiel Elliott up the middle for -2 yards (tackle by Daron Payne),,
3,13:16,2,12,DAL 20,7,42,Dak Prescott sacked by De'Jon Harris for -5 yards,,
3,12:39,3,17,DAL 15,7,42,Tony Pollard up the middle for 1 yard (tackle by David Mayo),,
3,12:05,4,16,DAL 16,7,42,"Bryan Anger punts 54 yards, returned by DeAndre Carter for 7 yards (tackle by Jeremy Sprinkle)",,
3,11:54,1,10,WAS 37,7,42,Taylor Heinicke pass complete short right to Ricky Seals-Jones for -4 yards (tackle by Anthony Brown),,
3,11:18,2,14,WAS 33,7,42,Jaret Patterson left end for 8 yards (tackle by Micah Parsons),,
3,10:33,3,6,WAS 41,7,42,Taylor Heinicke pass incomplete short left intended for Adam Humphries,,
3,10:28,4,6,WAS 41,7,42,Tress Way punts 53 yards downed by Darrick Forrest,,
3,10:13,1,10,DAL 6,7,42,Dak Prescott pass incomplete short middle intended for Amari Cooper,,
3,10:08,2,10,DAL 6,7,42,Dak Prescott pass complete short left to Dalton Schultz for 8 yards (tackle by Kamren Curl),,
3,9:31,3,2,DAL 14,7,42,Ezekiel Elliott right end for 6 yards (tackle by David Mayo),,
3,9:01,1,10,DAL 20,7,42,Dak Prescott pass incomplete deep right intended for Amari Cooper,,
3,8:55,2,10,DAL 20,7,42,Ezekiel Elliott up the middle for 3 yards (tackle by Bunmi Rotimi and Jeremy Reaves),,
3,8:18,3,7,DAL 23,7,42,Dak Prescott pass incomplete deep middle intended for Dalton Schultz,,
3,8:14,4,7,DAL 23,7,42,Bryan Anger punts 62 yards downed by C.J. Goodwin,,
3,8:01,1,10,WAS 15,7,42,Taylor Heinicke sacked by and Tarell Basham for -8 yards and Chauncey Golston for -8 yards,,
3,7:01,2,18,WAS 7,7,42,Jonathan Williams left guard for 3 yards (tackle by Tarell Basham and Quinton Bohanna),,
3,6:19,3,15,WAS 10,7,42,Taylor Heinicke pass incomplete short right intended for Adam Humphries,,
3,6:12,4,15,WAS 10,7,48,"blocked by Corey Clement, touchdown",,
3,6:06,,,WAS 15,7,49,Greg Zuerlein kicks extra point good,,
3,6:06,,,DAL 35,7,49,"Greg Zuerlein kicks off 65 yards, touchback.",,
3,6:06,1,10,WAS 25,7,49,Jaret Patterson right end for 10 yards (tackle by Kelvin Joseph),,
3,5:28,1,10,WAS 35,7,49,Jaret Patterson right tackle for 3 yards (tackle by Keanu Neal),,
3,4:49,2,7,WAS 38,7,49,Taylor Heinicke pass complete short right to John Bates for 32 yards (tackle by Keanu Neal),,
3,4:02,1,10,DAL 30,7,49,Jaret Patterson right end for no gain (tackle by DeMarcus Lawrence),,
3,3:19,2,10,DAL 30,7,49,Taylor Heinicke pass incomplete short right intended for John Bates,,
3,3:12,3,10,DAL 30,7,49,"Taylor Heinicke pass incomplete deep right intended for Adam Humphries. Penalty on Kelvin Joseph: Defensive Offside, 5 yards (accepted) (no play)",,
3,3:06,3,5,DAL 25,7,49,Jonathan Williams up the middle for 4 yards (tackle by Donovan Wilson and Damontae Kazee),,
3,2:19,4,1,DAL 21,7,49,Taylor Heinicke pass incomplete short middle intended for Adam Humphries (defended by Anthony Brown),,
3,2:15,1,10,DAL 21,7,49,Tony Pollard left guard for 4 yards (tackle by Casey Toohill),,
3,1:31,2,6,DAL 25,7,49,Tony Pollard left end for no gain (tackle by Montez Sweat),,
3,0:53,3,6,DAL 25,7,49,Cooper Rush pass complete short right to Malik Turner for 61 yards (tackle by Kamren Curl),,
Quarter,Time,Down,ToGo,Location,WAS,DAL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,WAS 14,7,49,Tony Pollard right tackle for 5 yards (tackle by Jeremy Reaves and Kamren Curl),,
4,14:24,2,5,WAS 9,7,55,"Cooper Rush pass complete short right to Malik Turner for 9 yards, touchdown",,
4,14:16,,,WAS 15,7,56,Greg Zuerlein kicks extra point good,,
4,14:16,,,DAL 35,7,56,"Greg Zuerlein kicks off 65 yards, touchback.",,
4,14:16,1,10,WAS 25,7,56,Jaret Patterson up the middle for 1 yard (tackle by Keanu Neal and Chauncey Golston),,
4,13:41,2,9,WAS 26,7,56,Kyle Allen pass complete short middle to Terry McLaurin for 15 yards (tackle by Trevon Diggs),,
4,13:03,1,10,WAS 41,7,56,Jaret Patterson up the middle for no gain (tackle by Leighton Vander Esch),,
4,12:27,2,10,WAS 41,7,56,Jaret Patterson right tackle for 4 yards (tackle by Leighton Vander Esch),,
4,11:45,3,6,WAS 45,7,56,Kyle Allen pass incomplete short left intended for DeAndre Carter,,
4,11:39,4,6,WAS 45,7,56,Tress Way punts 54 yards downed by Wendell Smallwood,,
4,11:27,1,10,DAL 1,7,56,Cooper Rush up the middle for 2 yards (tackle by Bunmi Rotimi),,
4,10:53,2,8,DAL 3,7,56,Cooper Rush pass incomplete short left intended for CeeDee Lamb,,
4,10:48,3,8,DAL 3,7,56,Corey Clement up the middle for 7 yards (tackle by Jeremy Reaves and Bobby McCain),,
4,9:56,4,1,DAL 10,7,56,"Bryan Anger punts 51 yards, fair catch by DeAndre Carter at WAS-39",,
4,9:48,1,10,WAS 39,7,56,Kyle Allen sacked by Dorance Armstrong for no gain,,
4,9:09,2,10,WAS 39,7,56,Kyle Allen pass complete short right to Adam Humphries for -2 yards (tackle by Kelvin Joseph),,
4,8:25,3,12,WAS 37,7,56,Kyle Allen pass complete deep right to Terry McLaurin for 19 yards (tackle by Darian Thompson),,
4,7:43,1,10,DAL 44,7,56,Jaret Patterson left tackle for 4 yards (tackle by Keanu Neal and Leighton Vander Esch),,
4,7:01,2,6,DAL 40,7,56,Kyle Allen pass complete short left to Dyami Brown for 5 yards (tackle by Nahshon Wright),,
4,6:20,3,1,DAL 35,7,56,Jonathan Williams left tackle for 2 yards (tackle by Darian Thompson),,
4,5:41,1,10,DAL 33,7,56,Kyle Allen pass incomplete short right intended for Cam Sims (defended by Kelvin Joseph),,
4,5:34,2,10,DAL 33,7,56,Jaret Patterson up the middle for 3 yards (tackle by Maurice Canady and Leighton Vander Esch),,
4,4:50,3,7,DAL 30,7,56,Kyle Allen pass complete short middle to DeAndre Carter for 5 yards (tackle by Maurice Canady),,
4,4:03,4,2,DAL 25,7,56,Kyle Allen pass complete short left to Adam Humphries for 6 yards (tackle by Nahshon Wright),,
4,3:21,1,10,DAL 19,7,56,Kyle Allen pass complete short middle to Terry McLaurin for 6 yards (tackle by Keanu Neal),,
4,2:51,2,4,DAL 13,13,56,"Kyle Allen pass complete short right to John Bates for 13 yards. John Bates fumbles (forced by Damontae Kazee), recovered by John Bates in end zone, touchdown",,
4,2:46,,,DAL 15,14,56,Joey Slye kicks extra point good,,
4,2:46,,,WAS 35,14,56,"Joey Slye kicks off 63 yards, returned by Corey Clement for 20 yards (tackle by Sammis Reyes and Darrick Forrest)",,
4,2:41,1,10,DAL 22,14,56,Corey Clement left tackle for 1 yard (tackle by Jordan Kunaszyk),,
4,2:00,2,9,DAL 23,14,56,Corey Clement up the middle for 8 yards (tackle by Darrick Forrest and David Mayo),,
4,1:16,3,1,DAL 31,14,56,Corey Clement left guard for 2 yards (tackle by Daron Payne and Casey Toohill),,
4,0:35,1,10,DAL 33,14,56,Cooper Rush kneels for -2 yards,,
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
