Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Jaret Patterson,WAS,9,33,0,1,28,3.1,5,0.6,1,9.0
Antonio Gibson,WAS,6,29,0,1,25,4.2,4,0.7,0,
Jonathan Williams,WAS,3,9,0,1,4,1.3,5,1.7,1,3.0
DeAndre Carter,WAS,1,15,0,1,15,15.0,0,0.0,0,
Taylor Heinicke,WAS,1,-1,0,0,-1,-1.0,0,0.0,0,
Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Ezekiel Elliott,DAL,9,37,1,3,30,3.3,7,0.8,2,4.5
Tony Pollard,DAL,8,34,0,1,29,3.6,5,0.6,0,
Corey Clement,DAL,4,18,0,1,10,2.5,8,2.0,1,4.0
Dak Prescott,DAL,4,21,0,2,20,5.0,1,0.3,0,
Cooper Rush,DAL,2,0,0,0,0,0.0,0,0.0,0,
CeeDee Lamb,DAL,1,-2,0,0,-2,-2.0,0,0.0,0,
