Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Christian Kirk,ARI,11,6,51,0,1,36,6.0,15,2.5,12.5,0,,0,0.0,0,66.9
Rondale Moore,ARI,6,5,32,0,2,16,3.2,16,3.2,2.5,0,,0,0.0,1,49.3
Zach Ertz,ARI,4,3,21,0,2,9,3.0,12,4.0,4.5,0,,0,0.0,0,86.5
Eno Benjamin,ARI,2,2,26,0,2,-7,-3.5,33,16.5,-3.5,0,,0,0.0,0,118.7
Darrell Daniels,ARI,3,2,2,0,,-10,-5.0,12,6.0,-2.7,0,,0,0.0,0,70.1
James Conner,ARI,2,1,5,0,0,-1,-1.0,6,6.0,1.0,0,,1,50.0,1,16.7
Chase Edmonds,ARI,1,0,0,0,0,0,,0,,17.0,0,,0,0.0,0,39.6
A.J. Green,ARI,3,0,0,0,,0,,0,,21.3,0,,0,0.0,0,39.6
Antoine Wesley,ARI,2,0,0,0,,0,,0,,20.5,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Cooper Kupp,LAR,7,5,61,1,3,18,3.6,43,8.6,7.4,2,2.5,1,14.3,0,137.5
Odell Beckham Jr.,LAR,4,4,54,1,3,34,8.5,20,5.0,8.5,1,4.0,0,0.0,0,158.3
Tyler Higbee,LAR,4,3,46,0,3,25,8.3,21,7.0,7.8,2,1.5,1,25.0,0,112.5
Cam Akers,LAR,2,1,40,0,1,26,26.0,14,14.0,27.0,0,,1,50.0,0,95.8
Van Jefferson,LAR,1,1,41,0,1,33,33.0,8,8.0,33.0,0,,0,0.0,0,118.7
