0,1
Game Info,Game Info
Won Toss,Bengals (deferred)
Roof,outdoors
Surface,fieldturf
Duration,3:13
Attendance,44392
Weather,"63 degrees, wind 12 mph"
Vegas Line,Denver Broncos -4.0
Over/Under,45.0 (under)
