Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
DeSean Jackson,PHI,0,0,,0,0,5,30,6.0,0,15
Quintin Demps,PHI,4,177,44.3,1,100,0,0,,0,0
Victor Abiamiri,PHI,1,3,3.0,0,3,0,0,,0,0
Jason Avant,PHI,1,13,13.0,0,13,0,0,,0,0
Dan Klecko,PHI,1,12,12.0,0,12,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Yamon Figurs,BAL,1,21,21.0,0,21,4,30,7.5,0,18
Jim Leonhard,BAL,1,18,18.0,0,18,0,0,,0,0
