Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP
Panthers,-8.0,3.72,8.78,-7.71,0.0,-12.16,-11.53,-5.04,0.0,-1.58,-4.17,0.75,3.65,-1.09,-0.72
Steelers,8.0,12.16,11.53,5.04,0.0,-3.72,-8.78,7.71,0.0,1.58,-0.75,4.17,1.09,-3.65,0.72
