Quarter,Time,Down,ToGo,Location,DET,CHI,Detail,EPB,EPA
3,4:57,3,20,DET 26,10,17,Jared Goff scrambles right end for 5 yards (tackle by Trevis Gipson),-1.220,-1.310
3,4:20,4,15,DET 31,10,17,"Jack Fox punts 51 yards, returned by Dante Pettis for 11 yards (tackle by Jason Cabinda)",-1.310,-0.870
3,4:09,1,10,CHI 29,10,17,Khalil Herbert left guard for 12 yards (tackle by John Cominsky and Derrick Barnes),0.870,1.660
3,3:28,1,10,CHI 41,10,17,Khalil Herbert right tackle for 9 yards (tackle by C.J. Moore and Kerby Joseph),1.660,2.340
3,2:53,2,1,CHI 50,10,23,"Justin Fields pass complete deep right to Cole Kmet for 50 yards, touchdown",2.340,7.000
3,2:43,,,DET 15,10,24,Cairo Santos kicks extra point good,0.000,0.000
3,2:43,,,CHI 35,10,24,"Cairo Santos kicks off 51 yards, out of bounds",0.000,1.600
3,2:43,1,10,DET 40,10,24,Jared Goff pass complete short right to Amon-Ra St. Brown for 8 yards (tackle by Jaylon Johnson),1.600,2.130
3,2:08,2,2,DET 48,10,24,Jamaal Williams right guard for 3 yards (tackle by Jack Sanborn and Trevis Gipson),2.130,2.320
3,1:37,1,10,CHI 49,10,24,Jamaal Williams right tackle for 3 yards (tackle by Dominique Robinson),2.320,2.190
3,0:57,2,7,CHI 46,10,24,Jared Goff sacked by Jack Sanborn for -5 yards,2.190,0.830
3,0:10,3,12,DET 49,10,24,Jared Goff pass incomplete deep left intended for Shane Zylstra,0.830,-0.130
3,0:03,4,12,DET 49,10,24,Jack Fox punts 30 yards downed by Stanley Berryhill,-0.130,-0.340
Quarter,Time,Down,ToGo,Location,DET,CHI,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,CHI 21,10,24,Justin Fields right end for no gain (tackle by Alex Anzalone),0.340,-0.200
4,14:29,2,10,CHI 21,10,24,David Montgomery left guard for 5 yards (tackle by Isaiah Buggs and Alex Anzalone),-0.200,-0.230
4,13:50,3,5,CHI 26,10,24,Justin Fields pass incomplete deep left intended for Cole Kmet (defended by Alex Anzalone),-0.230,-1.630
4,13:35,4,5,CHI 26,10,24,"Trenton Gill punts 39 yards, fair catch by Kalif Raymond at DET-35. Penalty on Patrick Scales: Offensive Holding, 10 yards (accepted)",-1.630,-1.930
4,13:35,1,10,DET 45,10,24,"Jared Goff scrambles for 10 yards (tackle by Nicholas Morrow). Penalty on Kyler Gordon: Unnecessary Roughness / Defense, 15 yards (accepted)",1.930,3.580
4,13:13,1,10,CHI 30,10,24,Jared Goff pass complete short middle to Justin Jackson for 8 yards (tackle by Jaylon Johnson),3.580,4.110
4,12:25,2,2,CHI 22,10,24,"Justin Jackson right guard for 3 yards (tackle by Jack Sanborn). Penalty on Jaylon Johnson: Illegal Use of Hands / Defense, 5 yards (accepted)",4.110,4.650
4,11:51,,,,,,Timeout #1 by Detroit Lions,,
4,11:51,1,10,CHI 14,10,24,"Jared Goff pass is intercepted by Jack Sanborn at CHI-8 and returned for no gain (tackle by Frank Ragnow). Penalty on Jaylon Johnson: Illegal Use of Hands / Defense, 5 yards (accepted) (no play)",4.650,5.140
4,11:42,1,9,CHI 9,16,24,"D'Andre Swift left tackle for 9 yards, touchdown",5.140,7.000
4,11:37,,,CHI 15,17,24,Michael Badgley kicks extra point good,0.000,0.000
4,11:37,,,DET 35,17,24,"Jack Fox kicks off 65 yards, touchback.",0.000,0.610
4,11:37,1,10,CHI 25,17,24,Khalil Herbert right tackle for 2 yards (tackle by Aidan Hutchinson and Jerry Jacobs),0.610,0.330
4,11:02,2,8,CHI 27,17,24,"Khalil Herbert for no gain (tackle by Kerby Joseph). Penalty on Ryan Griffin: Offensive Holding, 10 yards (accepted) (no play)",0.330,-1.150
4,10:38,2,18,CHI 17,23,24,"Justin Fields pass short right intended for Cole Kmet is intercepted by Jeff Okudah at CHI-20 and returned for 20 yards, touchdown",-1.150,-7.000
4,10:29,,,CHI 15,24,24,Michael Badgley kicks extra point good,0.000,0.000
4,10:29,,,DET 35,24,24,"Jack Fox kicks off 65 yards, touchback.",0.000,0.610
4,10:29,1,10,CHI 25,24,24,David Montgomery right tackle for 2 yards (tackle by Alim McNeill and Isaiah Buggs),0.610,0.330
4,9:55,2,8,CHI 27,24,24,Justin Fields pass complete short left to Darnell Mooney for 6 yards (tackle by Kerby Joseph and Alex Anzalone),0.330,0.430
4,9:23,3,2,CHI 33,24,30,"Justin Fields right tackle for 67 yards, touchdown",0.430,7.000
4,9:11,,,DET 15,24,30,Cairo Santos kicks extra point no good,0.000,-1.000
4,9:11,,,CHI 35,24,30,"Cairo Santos kicks off 65 yards, touchback.",0.000,0.610
4,9:11,1,10,DET 25,24,30,Justin Jackson right guard for 2 yards (tackle by Jaquan Brisker),0.610,0.330
4,8:30,2,8,DET 27,24,30,Jared Goff pass incomplete short left intended for Amon-Ra St. Brown,0.330,-0.360
4,8:27,3,8,DET 27,24,30,Jared Goff pass complete short right to Kalif Raymond for 6 yards (tackle by Jack Sanborn and Jaquan Brisker),-0.360,-1.180
4,7:45,4,2,DET 33,24,30,"Jack Fox punts 45 yards, returned by Dante Pettis for 18 yards (tackle by Stanley Berryhill)",-1.180,-1.600
4,7:38,1,10,CHI 40,24,30,Khalil Herbert left guard for 2 yards (tackle by John Cominsky),1.600,1.320
4,7:02,2,8,CHI 42,24,30,Khalil Herbert right tackle for 2 yards (tackle by Aidan Hutchinson),1.320,0.890
4,6:21,3,6,CHI 44,24,30,Justin Fields scrambles right end for 1 yard (tackle by Derrick Barnes),0.890,-0.390
4,5:31,4,5,CHI 45,24,30,"Trenton Gill punts 46 yards, fair catch by Kalif Raymond at DET-9",-0.390,0.380
4,5:23,1,10,DET 9,24,30,Jamaal Williams left end for 11 yards (tackle by Jack Sanborn),-0.380,0.280
4,4:53,1,10,DET 20,24,30,Jared Goff pass incomplete short right intended for D'Andre Swift,0.280,-0.270
4,4:49,2,10,DET 20,24,30,Jared Goff pass complete short middle to Kalif Raymond for 20 yards (tackle by Jaylon Johnson),-0.270,1.600
4,4:06,1,10,DET 40,24,30,Jared Goff pass complete to Amon-Ra St. Brown for 7 yards (tackle by Jack Sanborn),1.600,2.000
4,3:59,2,3,DET 47,24,30,D'Andre Swift left tackle for -5 yards (tackle by Justin Jones),2.000,0.630
4,3:17,3,8,DET 42,24,30,Jared Goff pass complete short middle to Tom Kennedy for 44 yards (tackle by Eddie Jackson),0.630,4.650
4,3:00,1,10,CHI 14,24,30,Jared Goff pass complete short middle to Amon-Ra St. Brown for 13 yards (tackle by Nicholas Morrow),4.650,6.970
4,2:24,1,1,CHI 1,30,30,"Jamaal Williams left guard for 1 yard, touchdown",6.970,7.000
4,2:21,,,CHI 15,31,30,Michael Badgley kicks extra point good,0.000,0.000
4,2:21,,,DET 35,31,30,"Jack Fox kicks off 62 yards, returned by Khalil Herbert for 17 yards (tackle by C.J. Moore)",0.000,0.280
4,2:17,1,10,CHI 20,31,30,Justin Fields right end for 5 yards (tackle by Aidan Hutchinson),0.280,0.410
4,2:00,2,5,CHI 25,31,30,Justin Fields pass incomplete deep right intended for Chase Claypool (defended by Jeff Okudah),0.410,-0.300
4,1:55,3,5,CHI 25,31,30,"Justin Fields pass incomplete intended for David Montgomery. Penalty on Kerby Joseph: Defensive Holding, 5 yards (accepted) (no play)",-0.300,0.940
4,1:45,1,10,CHI 30,31,30,Justin Fields pass incomplete short middle intended for Cole Kmet,0.940,0.390
4,1:40,2,10,CHI 30,31,30,Justin Fields sacked by Aidan Hutchinson for -5 yards,0.390,-0.960
4,1:19,3,15,CHI 25,31,30,Justin Fields pass complete short middle to David Montgomery for 7 yards (tackle by Chris Board),-0.960,-1.240
4,1:12,,,,,,Timeout #1 by Chicago Bears,,
4,1:12,4,8,CHI 32,31,30,Justin Fields sacked by Julian Okwara for -10 yards,-1.240,-4.110
4,1:04,1,10,CHI 22,31,30,Jamaal Williams right guard for 6 yards (tackle by Dominique Robinson),4.110,4.460
4,0:59,,,,,,Timeout #2 by Chicago Bears,,
4,0:59,2,4,CHI 16,31,30,Jamaal Williams left guard for -3 yards (tackle by Nicholas Morrow),4.460,3.260
4,0:56,,,,,,Timeout #3 by Chicago Bears,,
4,0:56,3,7,CHI 19,31,30,Jamaal Williams left end for 7 yards (tackle by Joe Thomas),3.260,4.780
4,0:16,1,10,CHI 12,31,30,Jared Goff kneels for -1 yards,4.780,3.940
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
