Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Jamaal Williams,DET,16,59,1,5,26,1.6,33,2.1,4,4.0
D'Andre Swift,DET,6,6,1,1,3,0.5,3,0.5,0,
Jared Goff,DET,4,14,0,1,14,3.5,0,0.0,0,
Justin Jackson,DET,4,14,0,2,10,2.5,4,1.0,0,
Amon-Ra St. Brown,DET,1,2,0,0,1,1.0,1,1.0,0,
Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Justin Fields,CHI,13,147,2,6,130,10.0,17,1.3,1,13.0
Khalil Herbert,CHI,10,57,0,2,33,3.3,24,2.4,2,5.0
David Montgomery,CHI,9,37,0,2,18,2.0,19,2.1,2,4.5
Equanimeous St. Brown,CHI,2,9,0,1,4,2.0,5,2.5,0,
Dante Pettis,CHI,1,8,0,1,8,8.0,0,0.0,0,
