Quarter,Time,Down,ToGo,Location,TAM,NOR,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,8,TAM 42,7,0,Taysom Hill right end for 13 yards (tackle by Lavonte David),2.380,3.640
2,14:21,1,10,TAM 29,7,0,Latavius Murray right tackle for 7 yards (tackle by Jordan Whitehead),3.640,4.050
2,13:47,2,3,TAM 22,7,0,Drew Brees pass incomplete deep right intended for Josh Hill,4.050,3.340
2,13:41,3,3,TAM 22,7,0,Drew Brees pass complete short left to Jared Cook for 10 yards (tackle by Jordan Whitehead and Lavonte David),3.340,4.780
2,13:06,1,10,TAM 12,7,0,Alvin Kamara right guard for 4 yards (tackle by Antoine Winfield),4.780,4.830
2,12:26,2,6,TAM 8,7,0,Ty Montgomery right guard for -4 yards (tackle by William Gholston),4.830,3.120
2,11:47,3,10,TAM 12,7,6,"Drew Brees pass complete short left to Alvin Kamara for 12 yards, touchdown",3.120,7.000
2,11:39,,,TAM 15,7,7,Wil Lutz kicks extra point good,0.000,0.000
2,11:39,,,NOR 35,7,7,"Wil Lutz kicks off 65 yards, touchback.",0.000,0.610
2,11:39,1,10,TAM 25,7,7,Ronald Jones right guard for 1 yard (tackle by Chauncey Gardner-Johnson),0.610,0.200
2,11:06,2,9,TAM 26,7,7,Tom Brady pass deep left intended for Mike Evans is intercepted by Marcus Williams at NO-48 and returned for 17 yards,0.200,-3.250
2,10:56,1,10,TAM 35,7,7,Alvin Kamara left tackle for -4 yards (tackle by Carlton Davis),3.250,2.160
2,10:21,2,14,TAM 39,7,7,Drew Brees pass incomplete short left intended for Michael Thomas,2.160,1.490
2,10:18,3,14,TAM 39,7,7,"Drew Brees pass incomplete deep middle intended for Emmanuel Sanders (defended by Sean Murphy-Bunting). Penalty on Jordan Whitehead: Defensive Pass Interference, 33 yards (no play)",1.490,5.830
2,10:12,1,6,TAM 6,7,13,"Alvin Kamara right guard for 6 yards, touchdown",5.830,7.000
2,10:09,,,TAM 15,7,14,Wil Lutz kicks extra point good,0.000,0.000
2,10:09,,,NOR 35,7,14,"Wil Lutz kicks off 65 yards, touchback.",0.000,0.610
2,10:09,1,10,TAM 25,7,14,Tom Brady pass complete short right to Justin Watson for 6 yards (tackle by Janoris Jenkins),0.610,0.870
2,9:31,2,4,TAM 31,7,14,Ronald Jones right guard for 3 yards (tackle by Demario Davis),0.870,0.560
2,8:56,3,1,TAM 34,7,14,Ronald Jones right end for 1 yard (tackle by Cameron Jordan),0.560,1.270
2,8:11,1,10,TAM 35,7,14,Ronald Jones left tackle for 2 yards (tackle by Chauncey Gardner-Johnson),1.270,0.990
2,7:35,2,8,TAM 37,7,14,Tom Brady pass complete short right to Chris Godwin for 7 yards (tackle by Chauncey Gardner-Johnson),0.990,1.220
2,7:02,3,1,TAM 44,7,14,Ronald Jones left guard for 6 yards (tackle by Marcus Williams and Demario Davis),1.220,2.260
2,6:28,1,10,TAM 50,7,14,Tom Brady pass complete short right to Rob Gronkowski for 2 yards (tackle by David Onyemata),2.260,1.980
2,5:40,2,8,NOR 48,7,14,"Leonard Fournette left guard for 6 yards (tackle by Alex Anzalone and Malcolm Jenkins). Penalty on Marshon Lattimore: Unnecessary Roughness, 15 yards",1.980,3.780
2,5:09,1,10,NOR 27,7,14,Leonard Fournette left tackle for -4 yards (tackle by Cameron Jordan),3.780,2.690
2,4:27,2,14,NOR 31,7,14,Tom Brady pass incomplete short middle intended for Cameron Brate,2.690,2.020
2,4:23,3,14,NOR 31,7,14,Tom Brady sacked by Trey Hendrickson for -5 yards,2.020,0.880
2,3:36,4,19,NOR 36,7,14,"Ryan Succop 54 yard field goal no good blocked by Margus Hunt, recovered by Patrick Robinson",0.880,-1.930
2,3:27,1,10,NOR 45,7,14,Latavius Murray right tackle for 4 yards (tackle by Sean Murphy-Bunting and Devin White),1.930,1.920
2,2:50,2,6,NOR 49,7,14,Drew Brees pass incomplete short right intended for Alvin Kamara,1.920,1.220
2,2:45,3,6,NOR 49,7,14,Drew Brees pass complete short left to Tre'Quan Smith for 4 yards (tackle by Jamel Dean),1.220,0.130
2,2:00,4,2,TAM 47,7,14,"Penalty on Vita Vea: Neutral Zone Infraction, 5 yards (no play)",0.130,2.790
2,2:00,1,10,TAM 42,7,14,Drew Brees pass complete short left to Deonte Harris for 17 yards (tackle by Carlton Davis),2.790,3.910
2,1:52,,,,,,Timeout #1 by New Orleans Saints,,
2,1:52,1,10,TAM 25,7,14,"Penalty on Ndamukong Suh: Neutral Zone Infraction, 5 yards (no play)",3.910,4.640
2,1:52,1,5,TAM 20,7,14,Drew Brees pass incomplete short left intended for Jared Cook,4.640,4.040
2,1:48,2,5,TAM 20,7,14,Drew Brees pass complete short right to Michael Thomas for 8 yards (tackle by Jordan Whitehead),4.040,4.780
2,1:05,1,10,TAM 12,7,14,Drew Brees pass incomplete short left intended for Emmanuel Sanders,4.780,4.100
2,1:00,2,10,TAM 12,7,14,Drew Brees pass incomplete short right intended for Alvin Kamara (defended by Shaquil Barrett),4.100,3.120
2,0:57,3,10,TAM 12,7,14,Drew Brees right tackle for 1 yard (tackle by Jason Pierre-Paul),3.120,2.700
2,0:46,,,,,,Timeout #1 by Tampa Bay Buccaneers,,
2,0:46,4,9,TAM 11,7,17,Wil Lutz 29 yard field goal good,2.700,3.000
2,0:44,,,NOR 35,7,17,"Wil Lutz kicks off 65 yards, touchback.",0.000,0.610
2,0:44,1,10,TAM 25,7,17,Tom Brady pass complete short right to Scott Miller for 10 yards (tackle by Janoris Jenkins),0.610,1.270
2,0:39,1,10,TAM 35,7,17,"Tom Brady pass incomplete short right. Penalty on Tom Brady: Intentional Grounding, 10 yards",1.270,-0.630
2,0:35,,,,,,Timeout #2 by Tampa Bay Buccaneers,,
2,0:35,2,20,TAM 25,7,17,Tom Brady pass complete short left to Chris Godwin for 6 yards (tackle by Janoris Jenkins),-0.630,-0.490
2,0:28,3,14,TAM 31,7,17,Tom Brady pass incomplete deep middle intended for Chris Godwin (defended by Malcolm Jenkins),-0.490,-1.310
2,0:22,,,,,,Timeout #2 by New Orleans Saints,,
2,0:22,4,14,TAM 31,7,17,"Bradley Pinion punts 50 yards, returned by Deonte Harris for 18 yards (tackle by Jamel Dean)",-1.310,-1.400
2,0:09,1,10,NOR 37,7,17,Drew Brees kneels for -1 yards,1.400,0.720
Quarter,Time,Down,ToGo,Location,TAM,NOR,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NOR 35,7,17,"Wil Lutz kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,TAM 25,7,17,Tom Brady pass incomplete short left intended for Ronald Jones,0.610,0.060
3,14:58,2,10,TAM 25,7,17,"Tom Brady pass complete short left to Ronald Jones for 8 yards (tackle by Marshon Lattimore). Penalty on Mike Evans: Offensive Holding, 10 yards",0.060,-0.210
3,14:46,2,12,TAM 23,7,17,Tom Brady pass complete short middle to Leonard Fournette for 14 yards (tackle by Marshon Lattimore and Malcolm Jenkins),-0.210,1.400
3,14:11,1,10,TAM 37,7,17,Leonard Fournette left end for no gain (tackle by Trey Hendrickson),1.400,0.860
3,13:34,2,10,TAM 37,7,17,"Penalty on Donovan Smith: False Start, 5 yards (no play)",0.860,0.180
3,13:22,2,15,TAM 32,7,23,"Tom Brady pass short right intended for Justin Watson is intercepted by Janoris Jenkins at TB-36 and returned for 36 yards, touchdown",0.180,-7.000
3,13:13,,,TAM 15,7,24,Wil Lutz kicks extra point good,0.000,0.000
3,13:13,,,NOR 35,7,24,"Wil Lutz kicks off 65 yards, touchback.",0.000,0.610
3,13:13,1,10,TAM 25,7,24,"Tom Brady pass incomplete deep left intended for Mike Evans (defended by Marcus Williams). Penalty on Marcus Williams: Defensive Pass Interference, 45 yards (no play)",0.610,3.580
3,13:07,1,10,NOR 30,7,24,Ronald Jones left guard for 21 yards (tackle by Malcolm Jenkins),3.580,5.140
3,12:26,1,9,NOR 9,13,24,"Tom Brady pass complete short left to O.J. Howard for 9 yards, touchdown",5.140,7.000
3,12:20,,,NOR 15,14,24,Ryan Succop kicks extra point good,0.000,0.000
3,12:20,,,TAM 35,14,24,"Bradley Pinion kicks off 65 yards, touchback.",0.000,0.610
3,12:20,1,10,NOR 25,14,24,Latavius Murray left guard for 8 yards (tackle by Lavonte David),0.610,1.140
3,11:47,2,2,NOR 33,14,24,Latavius Murray left guard for 3 yards (tackle by Ndamukong Suh and William Gholston),1.140,1.330
3,11:13,1,10,NOR 36,14,24,Drew Brees pass incomplete short middle,1.330,0.790
3,11:08,2,10,NOR 36,14,24,"Drew Brees pass deep left (defended by Carlton Davis) is intercepted by Sean Murphy-Bunting at TB-47 and returned for no gain. Penalty on Carlton Davis: Defensive Pass Interference, 15 yards (no play)",0.790,2.320
3,11:02,1,10,TAM 49,14,24,Drew Brees pass incomplete deep left intended for Michael Thomas,2.320,1.780
3,10:57,2,10,TAM 49,14,24,Alvin Kamara right guard for 4 yards (tackle by Lavonte David),1.780,1.620
3,10:29,,,,,,Timeout #1 by New Orleans Saints,,
3,10:29,3,6,TAM 45,14,24,Drew Brees sacked by Jason Pierre-Paul for -9 yards,1.620,-0.320
3,9:48,4,15,NOR 46,14,24,"Thomas Morstead punts 40 yards, fair catch by Jaydon Mickens at TB-14",-0.320,0.280
3,9:39,1,10,TAM 14,14,24,Tom Brady pass complete short right to Scott Miller for 12 yards (tackle by Chauncey Gardner-Johnson),-0.280,0.670
3,9:04,1,10,TAM 26,14,24,Ronald Jones right tackle for 2 yards (tackle by Chauncey Gardner-Johnson and Alex Anzalone),0.670,0.400
3,8:31,2,8,TAM 28,14,24,"Penalty on Tristan Wirfs: False Start, 5 yards (no play)",0.400,-0.280
3,8:09,2,13,TAM 23,14,24,Tom Brady pass incomplete short left intended for Scott Miller (defended by Chauncey Gardner-Johnson),-0.280,-0.960
3,8:06,3,13,TAM 23,14,24,Tom Brady pass incomplete deep right intended for Mike Evans,-0.960,-1.830
3,8:01,4,13,TAM 23,14,24,"Bradley Pinion punts 38 yards, returned by Deonte Harris for 16 yards (tackle by Jamel Dean)",-1.830,-2.590
3,7:51,1,10,TAM 45,14,24,Alvin Kamara left end for -2 yards (tackle by Jordan Whitehead and Lavonte David),2.590,1.770
3,7:07,2,12,TAM 47,14,24,Alvin Kamara right guard for -3 yards (tackle by Lavonte David and Devin White),1.770,0.700
3,6:28,3,15,NOR 50,14,24,Drew Brees pass incomplete short middle intended for Jared Cook,0.700,-0.060
3,6:23,4,15,NOR 50,14,24,"Thomas Morstead punts 39 yards, fair catch by Jaydon Mickens at TB-11",-0.060,0.370
3,6:16,1,10,TAM 11,14,24,Ronald Jones left tackle for no gain (tackle by Chauncey Gardner-Johnson),-0.370,-0.780
3,5:42,2,10,TAM 11,14,24,Tom Brady pass complete short right to Rob Gronkowski for 9 yards (tackle by Janoris Jenkins),-0.780,-0.370
3,5:09,3,1,TAM 20,14,24,Tom Brady pass complete short middle to Chris Godwin for 23 yards (tackle by Janoris Jenkins),-0.370,1.800
3,4:27,1,10,TAM 43,14,24,Tom Brady pass complete short left to Scott Miller for 6 yards (tackle by Malcolm Jenkins),1.800,2.060
3,4:01,2,4,TAM 49,14,24,"Tom Brady pass incomplete deep right intended for Scott Miller (defended by Patrick Robinson). Penalty on Patrick Robinson: Defensive Pass Interference, 28 yards (no play)",2.060,4.040
3,3:55,1,10,NOR 23,14,24,Leonard Fournette left tackle for no gain (tackle by Trey Hendrickson),4.040,3.500
3,3:18,2,10,NOR 23,14,24,Leonard Fournette right tackle for 3 yards (tackle by Cameron Jordan and Alex Anzalone),3.500,3.200
3,2:33,3,7,NOR 20,14,24,Tom Brady pass incomplete short left,3.200,2.120
3,2:27,4,7,NOR 20,17,24,Ryan Succop 38 yard field goal good,2.120,3.000
3,2:22,,,TAM 35,17,24,"Bradley Pinion kicks off 65 yards, touchback.",0.000,0.610
3,2:22,1,10,NOR 25,17,24,Alvin Kamara left guard for 5 yards (tackle by Devin White),0.610,0.740
3,1:46,2,5,NOR 30,17,24,Alvin Kamara right guard for 3 yards (tackle by Devin White),0.740,0.430
3,1:00,3,2,NOR 33,17,24,Taysom Hill left end for -5 yards (tackle by Lavonte David),0.430,-1.500
3,0:22,4,7,NOR 28,17,24,Thomas Morstead punts 50 yards downed by Justin Hardee,-1.500,-0.410
3,0:07,1,10,TAM 22,17,24,Ronald Jones right tackle for 6 yards (tackle by Janoris Jenkins and Malcolm Jenkins),0.410,0.680
Quarter,Time,Down,ToGo,Location,TAM,NOR,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,4,TAM 28,17,24,Tom Brady pass incomplete deep middle intended for Rob Gronkowski,0.680,-0.030
4,14:56,3,4,TAM 28,17,24,Tom Brady sacked by Demario Davis for -8 yards,-0.030,-2.030
4,14:15,4,12,TAM 20,17,24,"Bradley Pinion punts 59 yards, returned by Deonte Harris for 18 yards (tackle by Jamel Dean)",-2.030,-1.530
4,14:03,1,10,NOR 39,17,24,Drew Brees pass incomplete short right intended for Alvin Kamara,1.530,0.990
4,14:00,2,10,NOR 39,17,24,Drew Brees pass complete deep left to Jared Cook for 46 yards (tackle by Jamel Dean),0.990,4.580
4,13:33,1,10,TAM 15,17,24,Latavius Murray right tackle for 4 yards (tackle by Shaquil Barrett),4.580,4.640
4,12:53,2,6,TAM 11,17,24,Drew Brees pass incomplete short right intended for Latavius Murray (defended by Devin White),4.640,3.780
4,12:45,3,6,TAM 11,17,24,Drew Brees pass complete short middle to Emmanuel Sanders for 6 yards (tackle by Jamel Dean),3.780,6.060
4,11:44,1,5,TAM 5,17,30,"Drew Brees pass complete short right to Emmanuel Sanders for 5 yards, touchdown. Penalty on Carlton Davis: Face Mask (15 Yards), 15 yards",6.060,7.000
4,11:38,,,TAM 15,17,31,Wil Lutz kicks extra point good,0.000,0.000
4,11:38,,,NOR 50,17,31,"Thomas Morstead kicks off 33 yards, muffed catch by Mike Edwards, recovered by Bennie Fowler at TB-18 (tackle by Justin Watson)",0.000,-4.370
4,11:37,1,10,TAM 18,17,31,Latavius Murray right tackle for 4 yards (tackle by William Gholston),4.370,4.430
4,10:59,2,6,TAM 14,17,31,Drew Brees pass complete short right to Michael Thomas for 5 yards (tackle by Carlton Davis),4.430,4.740
4,10:13,3,1,TAM 9,17,31,Latavius Murray right guard for 2 yards (tackle by Vita Vea and William Gholston),4.740,5.600
4,9:34,1,7,TAM 7,17,31,Latavius Murray right guard for 4 yards (tackle by Sean Murphy-Bunting),5.600,5.530
4,8:53,2,3,TAM 3,17,31,Latavius Murray right guard for no gain (tackle by Devin White),5.530,4.720
4,8:11,3,3,TAM 3,17,31,Drew Brees pass incomplete short right intended for Emmanuel Sanders (defended by Antoine Winfield),4.720,3.040
4,8:05,4,3,TAM 3,17,34,Wil Lutz 21 yard field goal good,3.040,3.000
4,8:01,,,NOR 35,17,34,"Wil Lutz kicks off 65 yards, touchback.",0.000,0.610
4,8:01,1,10,TAM 25,17,34,Tom Brady pass incomplete short right intended for O.J. Howard,0.610,0.060
4,7:58,2,10,TAM 25,17,34,Tom Brady pass incomplete short left intended for Mike Evans (defended by Marshon Lattimore),0.060,-0.620
4,7:54,3,10,TAM 25,17,34,Tom Brady pass incomplete deep left intended for O.J. Howard,-0.620,-1.700
4,7:48,4,10,TAM 25,17,34,"Bradley Pinion punts 46 yards, returned by Deonte Harris for 7 yards (tackle by Jack Cichy and Justin Watson)",-1.700,-1.330
4,7:39,1,10,NOR 36,17,34,Latavius Murray left tackle for -3 yards (tackle by Jason Pierre-Paul and Devin White),1.330,0.390
4,6:54,2,13,NOR 33,17,34,Alvin Kamara left tackle for 2 yards (tackle by Shaquil Barrett),0.390,-0.030
4,6:13,3,11,NOR 35,17,34,Drew Brees pass complete short left to Emmanuel Sanders for 4 yards (tackle by Jamel Dean),-0.030,-0.780
4,6:06,,,,,,Timeout #1 by Tampa Bay Buccaneers,,
4,6:06,4,7,NOR 39,17,34,"Thomas Morstead punts 51 yards, returned by Jaydon Mickens for no gain (tackle by Justin Hardee)",-0.780,0.380
4,5:59,1,10,TAM 10,17,34,Tom Brady pass complete short right to O.J. Howard for 9 yards (tackle by Demario Davis),-0.380,0.240
4,5:40,2,1,TAM 19,17,34,Tom Brady pass complete short middle to O.J. Howard for 15 yards (tackle by D.J. Swearinger),0.240,1.200
4,5:19,1,10,TAM 34,17,34,Tom Brady right guard for 4 yards (tackle by Trey Hendrickson),1.200,1.200
4,4:52,2,6,TAM 38,17,34,Tom Brady pass complete short left to Chris Godwin for 5 yards (tackle by Chauncey Gardner-Johnson),1.200,1.160
4,4:50,3,1,TAM 43,17,34,Tom Brady left guard for 3 yards (tackle by D.J. Swearinger),1.160,1.990
4,4:29,1,10,TAM 46,17,34,Tom Brady pass complete deep left to Scott Miller for 37 yards (tackle by Janoris Jenkins),1.990,4.440
4,4:05,1,10,NOR 17,17,34,Tom Brady pass complete short middle to LeSean McCoy for 2 yards (tackle by Malcolm Jenkins),4.440,4.150
4,3:43,2,8,NOR 15,17,34,Tom Brady sacked by Carl Granderson for -2 yards. Tom Brady fumbles (forced by Carl Granderson),4.150,3.070
4,3:17,3,10,NOR 17,17,34,Tom Brady pass complete short left to O.J. Howard for 3 yards (tackle by Chauncey Gardner-Johnson),3.070,2.510
4,2:52,4,7,NOR 14,17,34,"Tom Brady pass complete short right to Chris Godwin for 9 yards (tackle by D.J. Swearinger and Patrick Robinson). Penalty on D.J. Swearinger: Unnecessary Roughness, 3 yards",2.510,6.740
4,2:46,1,2,NOR 2,23,34,"Tom Brady pass complete short left to Mike Evans for 2 yards, touchdown",6.740,7.000
4,2:41,,,NOR 2,23,34,"Two Point Attempt: Tom Brady pass incomplete intended for Mike Evans, conversion fails",1.000,-1.000
4,2:41,,,TAM 35,23,34,"Ryan Succop kicks onside 16 yards, returned by Ty Montgomery for no gain",0.000,2.190
4,2:40,1,10,NOR 49,23,34,Latavius Murray right guard for 4 yards (tackle by Antoine Winfield and Devin White),2.190,2.190
4,2:33,,,,,,Timeout #2 by Tampa Bay Buccaneers,,
4,2:33,2,6,TAM 47,23,34,Taysom Hill pass complete deep right to Alvin Kamara for 38 yards (tackle by Jordan Whitehead and Antoine Winfield),2.190,5.140
4,2:19,,,,,,Timeout #3 by Tampa Bay Buccaneers,,
4,2:19,1,9,TAM 9,23,34,Latavius Murray left guard for 4 yards (tackle by Antoine Winfield),5.140,5.150
4,2:00,2,5,TAM 5,23,34,Alvin Kamara left tackle for -2 yards (tackle by William Gholston),5.150,3.810
4,1:16,3,7,TAM 7,23,34,Taysom Hill right guard for 5 yards (tackle by Antoine Winfield and William Gholston),3.810,3.250
4,0:27,,,,,,Timeout #3 by New Orleans Saints,,
4,0:27,4,2,TAM 2,23,34,Alvin Kamara left end for 1 yard (tackle by Lavonte David),3.250,0.380
4,0:23,1,10,TAM 1,23,34,Ronald Jones right guard for 11 yards (tackle by Carl Granderson),-0.380,-0.350
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
