Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Ronald Jones II,TAM,17,66,0,5,53,3.1,13,0.8,0,
Leonard Fournette,TAM,5,5,0,0,4,0.8,1,0.2,0,
Tom Brady,TAM,3,9,1,2,5,1.7,4,1.3,1,3.0
Scott Miller,TAM,1,6,0,0,6,6.0,0,0.0,0,
Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Latavius Murray,NOR,15,48,0,3,26,1.7,22,1.5,1,15.0
Alvin Kamara,NOR,12,16,1,1,2,0.2,14,1.2,1,12.0
Taysom Hill,NOR,3,13,0,1,13,4.3,0,0.0,0,
Drew Brees,NOR,2,0,0,0,0,0.0,0,0.0,0,
Deonte Harty,NOR,1,9,0,0,0,0.0,9,9.0,0,
Ty Montgomery,NOR,1,-4,0,,-4,-4.0,0,0.0,0,
