0,1
Game Info,Game Info
Won Toss,Browns
Roof,outdoors
Surface,grass
Duration,3:03
Attendance,60754
Weather,"31 degrees, relative humidity 74%, wind 6 mph, wind chill 25"
Vegas Line,Pittsburgh Steelers -14.0
Over/Under,40.0 (under)
