Quarter,Time,Down,ToGo,Location,CLE,PIT,Detail,EPB,EPA
1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter
,,,,,,,"Browns won the coin toss, Browns to receive the opening kickoff.",,
1,15:00,,,PIT 35,0,0,"Shaun Suisham kicks off 67 yards, returned by Josh Cribbs for 22 yards (tackle by Da'Mon Cromartie-Smith)",0.000,0.280
1,14:55,1,10,CLE 20,0,0,Peyton Hillis right tackle for 2 yards,0.280,0.000
1,14:22,2,8,CLE 22,0,0,Colt McCoy pass complete short middle to Ben Watson for 6 yards (tackle by Jason Worilds and Troy Polamalu),0.000,0.100
1,13:40,3,2,CLE 28,0,0,Colt McCoy pass complete short right to Ben Watson for 5 yards (tackle by William Gay),0.100,1.140
1,13:04,1,10,CLE 33,0,0,Colt McCoy pass complete deep left to Evan Moore for 33 yards (tackle by Lawrence Timmons),1.140,3.310
1,12:27,1,10,PIT 34,0,0,Peyton Hillis right guard for 4 yards (tackle by William Gay and Troy Polamalu),3.310,3.310
1,11:46,2,6,PIT 30,0,0,Colt McCoy pass complete deep left to Josh Cribbs for 25 yards (tackle by Ryan Clark),3.310,6.060
1,11:12,1,5,PIT 5,0,0,Peyton Hillis left guard for 3 yards (tackle by Brett Keisel and Casey Hampton),6.060,5.720
1,10:31,2,2,PIT 2,0,0,Colt McCoy up the middle for 1 yard (tackle by James Harrison),5.720,5.170
,,,,,,,"Replay Assistant challenged the runner broke the plane ruling, and the original play was overturned.",,
1,10:07,3,1,PIT 1,0,0,Peyton Hillis left guard for -1 yards (tackle by Larry Foote and James Farrior),5.170,3.250
1,9:26,4,2,PIT 2,3,0,Phil Dawson 20 yard field goal good,3.250,3.000
1,,,,CLE 35,3,0,"Phil Dawson kicks off 60 yards, returned by Antonio Brown for 22 yards (tackle by Josh Cribbs)",0.000,0.740
1,9:17,1,10,PIT 27,3,0,Ben Roethlisberger pass complete deep left to Mike Wallace for 22 yards (tackle by Sheldon Brown),0.740,2.190
1,8:40,1,10,PIT 49,3,0,"Ben Roethlisberger pass complete short right to David Johnson for 2 yards (tackle by Chris Gocong and D'Qwell Jackson). Penalty on Jabaal Sheard: Illegal Use of Hands, 4 yards (no play)",2.190,2.460
1,8:13,1,10,CLE 47,3,0,Rashard Mendenhall up the middle for 3 yards (tackle by Ahtyba Rubin and Chris Gocong),2.460,2.320
1,7:34,2,7,CLE 44,3,0,Ben Roethlisberger pass complete short left to Antonio Brown for 12 yards (tackle by D'Qwell Jackson),2.320,3.450
1,6:52,1,10,CLE 32,3,0,Mike Wallace for 21 yards,3.450,4.840
1,6:19,1,10,CLE 11,3,6,"Ben Roethlisberger pass complete short left to Jerricho Cotchery for 11 yards, touchdown",4.840,7.000
1,,,,CLE 2,3,7,Shaun Suisham kicks extra point good,0.000,0.000
1,,,,PIT 35,3,7,"Shaun Suisham kicks off 65 yards, touchback",0.000,0.280
1,6:12,1,10,CLE 20,3,7,Peyton Hillis left guard for 8 yards (tackle by Ryan Clark),0.280,0.810
1,5:39,2,2,CLE 28,3,7,Peyton Hillis left tackle for 3 yards (tackle by Brett Keisel and Troy Polamalu),0.810,1.000
1,4:58,1,10,CLE 31,3,7,Josh Cribbs up the middle for 3 yards (tackle by Casey Hampton and Troy Polamalu),1.000,0.870
1,4:22,2,7,CLE 34,3,7,Colt McCoy pass complete deep left to Mohamed Massaquoi for 25 yards (tackle by Ryan Clark),0.870,2.850
1,3:44,1,10,PIT 41,3,7,Colt McCoy pass incomplete deep right intended for Mohamed Massaquoi,2.850,2.310
1,3:35,2,10,PIT 41,3,7,"Colt McCoy pass complete short right to Peyton Hillis for 3 yards (tackle by Jason Worilds). Penalty on Alex Mack: Ineligible Downfield Pass, 5 yards (no play)",2.310,1.630
1,3:00,2,15,PIT 46,3,7,Peyton Hillis up the middle for 1 yard (tackle by Brett Keisel and Lawrence Timmons),1.630,1.090
1,2:18,3,14,PIT 45,3,7,Colt McCoy right end for 3 yards (tackle by William Gay),1.090,0.460
1,2:01,4,11,PIT 42,3,7,Brad Maynard punts 32 yards,0.460,0.380
1,1:53,1,10,PIT 10,3,7,Rashard Mendenhall up the middle for 1 yard (tackle by Brian Schaefering and Joe Haden),-0.380,-0.710
1,1:10,2,9,PIT 11,3,7,Ben Roethlisberger pass incomplete deep left intended for Antonio Brown,-0.710,-1.300
,,,,,,,"CLE challenged the pass completion ruling, and the original play was overturned.",,
1,1:04,3,9,PIT 11,3,7,"Ben Roethlisberger pass complete deep middle to Antonio Brown for 20 yards (tackle by Mike Adams). Penalty on Phil Taylor: Roughing the Passer, 15 yards",-1.300,1.990
1,0:34,1,10,PIT 46,3,7,Ben Roethlisberger pass complete short right to Mike Wallace for 11 yards (tackle by Joe Haden),1.990,2.720
Quarter,Time,Down,ToGo,Location,CLE,PIT,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,CLE 43,3,7,Ben Roethlisberger pass complete short left to Antonio Brown for 13 yards (tackle by Usama Young),2.720,3.580
2,14:18,1,10,CLE 30,3,7,Isaac Redman right tackle for 9 yards (tackle by Kaluka Maiava and Mike Adams),3.580,4.250
2,13:34,2,1,CLE 21,3,7,"Ben Roethlisberger pass complete short left to Hines Ward for 6 yards (tackle by Kaluka Maiava). Hines Ward fumbles (forced by Kaluka Maiava), recovered by Sheldon Brown at CLE-15 (tackle by Hines Ward)",4.250,0.220
2,13:23,1,10,CLE 15,3,7,Colt McCoy pass incomplete short right intended for Mohamed Massaquoi (defended by William Gay),-0.220,-0.710
2,13:19,2,10,CLE 15,3,7,Colt McCoy pass complete short right to Josh Cribbs for 13 yards (tackle by Troy Polamalu),-0.710,0.810
2,12:52,1,10,CLE 28,3,7,Colt McCoy pass incomplete short right intended for Evan Moore is intercepted by Troy Polamalu at CLE-43 and returned for 33 yards (tackle by Ben Watson),0.810,-4.910
2,12:40,1,10,CLE 10,3,7,"Penalty on Marcus Gilbert: False Start, 5 yards (no play)",4.910,4.370
2,12:40,1,15,CLE 15,3,7,"Ben Roethlisberger pass complete short right to Heath Miller for 7 yards (tackle by Joe Haden). Heath Miller fumbles (forced by Joe Haden), recovered by D'Qwell Jackson at CLE-8 and returned for 1 yards (tackle by Heath Miller)",4.370,0.380
2,12:30,1,10,CLE 9,3,7,Montario Hardesty left guard for 1 yard (tackle by Jason Worilds),-0.380,-0.710
2,11:52,2,9,CLE 10,3,7,Colt McCoy pass incomplete short right intended for Jordan Norwood (defended by Brett Keisel),-0.710,-1.300
2,11:47,3,9,CLE 10,3,7,Colt McCoy pass complete short right to Greg Little for 17 yards (tackle by Ryan Clark),-1.300,0.740
2,11:15,1,10,CLE 27,3,7,Montario Hardesty right guard for 2 yards (tackle by James Harrison),0.740,0.470
2,10:40,2,8,CLE 29,3,7,"Montario Hardesty right tackle for 3 yards (tackle by Casey Hampton). Penalty on Ben Watson: Unnecessary Roughness, 15 yards",0.470,-2.100
2,10:03,3,20,CLE 17,3,7,Chris Ogbonnaya up the middle for 28 yards (tackle by Jason Worilds and Ryan Clark),-2.100,1.930
2,9:21,1,10,CLE 45,3,7,Colt McCoy pass complete short right to Montario Hardesty for 4 yards (tackle by Jason Worilds),1.930,1.920
2,8:44,2,6,CLE 49,3,7,Montario Hardesty up the middle for 2 yards (tackle by Lawrence Timmons),1.920,1.490
2,8:07,3,4,PIT 49,3,7,Colt McCoy sacked by Steve McLendon and Larry Foote for -5 yards,1.490,-0.320
2,7:45,4,9,CLE 46,3,7,Brad Maynard punts 49 yards,-0.320,0.380
2,7:34,1,10,PIT 5,3,7,"Penalty on Marcus Gilbert: False Start, 2 yards (no play)",-0.380,-0.460
2,7:34,1,12,PIT 3,3,7,Rashard Mendenhall left guard for 11 yards (tackle by Sheldon Brown),-0.460,-0.100
2,6:53,2,1,PIT 14,3,7,Rashard Mendenhall right guard for 3 yards (tackle by D'Qwell Jackson and Joe Haden),-0.100,-0.060
2,6:08,1,10,PIT 17,3,7,Ben Roethlisberger sacked by Scott Paxson for -5 yards,-0.060,-1.150
2,5:46,2,15,PIT 12,3,7,Charlie Batch pass incomplete short middle intended for Jerricho Cotchery (defended by Dimitri Patterson),-1.150,-2.010
2,5:37,3,15,PIT 12,3,7,Mewelde Moore right tackle for 8 yards (tackle by Chris Gocong),-2.010,-2.030
2,5:08,4,7,PIT 20,3,7,"Jeremy Kapinos punts 45 yards, returned by Jordan Norwood for 13 yards (tackle by Mortty Ivy)",-2.030,-2.130
2,4:55,1,10,CLE 48,3,7,Colt McCoy pass complete short middle to Mohamed Massaquoi for 7 yards (tackle by Ryan Clark),2.130,2.530
2,4:25,2,3,PIT 45,3,7,Peyton Hillis left guard for 1 yard (tackle by Casey Hampton and Troy Polamalu),2.530,1.950
2,3:43,3,2,PIT 44,3,7,Colt McCoy pass incomplete short left intended for Ben Watson,1.950,0.330
2,3:37,4,2,PIT 44,3,7,Brad Maynard punts 37 yards,0.330,0.380
2,3:35,1,10,PIT 7,3,7,Isaac Redman up the middle for 2 yards (tackle by Kaluka Maiava),-0.380,-0.630
2,3:24,,,,3,7,Timeout #1 by Cleveland Browns,0.000,-0.630
2,3:24,2,8,PIT 9,3,7,Isaac Redman right guard for 5 yards (tackle by D'Qwell Jackson),-0.630,-0.600
2,3:14,,,,3,7,Timeout #2 by Cleveland Browns,0.000,0.000
2,3:14,,,,3,7,Timeout #1 by Pittsburgh Steelers,0.000,-0.600
2,3:14,3,3,PIT 14,3,7,Charlie Batch sacked by D'Qwell Jackson for -6 yards,-0.600,-2.490
2,3:09,,,,3,7,Timeout #3 by Cleveland Browns,0.000,-2.490
2,3:09,4,9,PIT 8,3,7,"Jeremy Kapinos punts 54 yards, muffed catch by Jordan Norwood, recovered by Jordan Norwood and returned for 14 yards (tackle by Curtis Brown). Penalty on Curtis Brown: Player Out of Bounds on Punt, 5 yards",-2.490,-2.720
2,2:59,1,10,PIT 43,3,7,Montario Hardesty up the middle for 3 yards (tackle by Brett Keisel and Lawrence Timmons),2.720,2.580
2,2:22,2,7,PIT 40,3,7,Colt McCoy pass incomplete deep middle intended for Jordan Norwood (defended by William Gay),2.580,1.880
2,2:14,3,7,PIT 40,3,7,Colt McCoy pass incomplete short left intended for Alex Smith,1.880,0.590
2,2:10,4,7,PIT 40,3,7,Brad Maynard punts 19 yards,0.590,-0.340
2,1:58,1,10,PIT 21,3,7,Charlie Batch pass incomplete short left intended for Heath Miller,0.340,-0.200
2,1:53,2,10,PIT 21,3,7,Mewelde Moore right guard for -1 yards (tackle by Jayme Mitchell and Jabaal Sheard),-0.200,-1.020
2,1:18,3,11,PIT 20,3,7,"Charlie Batch pass complete short right to Mewelde Moore for 12 yards (tackle by Eric Hagg). Penalty on Ramon Foster: Offensive Holding, 10 yards (no play)",-1.020,-2.710
2,1:06,3,21,PIT 10,3,7,Mewelde Moore left tackle for 8 yards (tackle by Chris Gocong),-2.710,-2.240
2,0:23,4,13,PIT 18,3,7,"Jeremy Kapinos punts 40 yards, returned by Jordan Norwood for 2 yards (tackle by Curtis Brown)",-2.240,-1.860
2,0:13,1,10,CLE 44,3,7,Colt McCoy pass complete short left to Evan Moore for 8 yards (tackle by Lawrence Timmons),1.860,2.400
2,0:05,2,2,PIT 48,3,7,"Colt McCoy sacked by Jason Worilds for -7 yards. Colt McCoy fumbles (forced by Jason Worilds), recovered by Alex Mack at CLE-47. Penalty on Joe Thomas: Offensive Holding (Declined)",2.400,0.760
Quarter,Time,Down,ToGo,Location,CLE,PIT,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,CLE 35,3,7,"Phil Dawson kicks off 67 yards, returned by Mewelde Moore for 10 yards",0.000,-0.380
3,14:52,1,10,PIT 7,3,7,Rashard Mendenhall right tackle for 7 yards (tackle by D'Qwell Jackson),-0.380,-0.250
3,14:18,2,3,PIT 14,3,7,Rashard Mendenhall right tackle for 5 yards (tackle by D'Qwell Jackson and Ahtyba Rubin),-0.250,0.150
3,13:34,1,10,PIT 19,3,7,Ben Roethlisberger pass incomplete short right intended for Mike Wallace (defended by Dimitri Patterson),0.150,-0.390
3,13:31,2,10,PIT 19,3,7,Rashard Mendenhall up the middle for 11 yards (tackle by Mike Adams),-0.390,0.940
3,12:52,1,10,PIT 30,3,7,Rashard Mendenhall right guard for 4 yards (tackle by Dimitri Patterson and D'Qwell Jackson),0.940,0.930
3,12:11,2,6,PIT 34,3,7,Ben Roethlisberger pass complete short middle to Jerricho Cotchery for 22 yards (tackle by Mike Adams and Joe Haden),0.930,2.650
3,11:27,1,10,CLE 44,3,7,Isaac Redman up the middle for 11 yards (tackle by Usama Young and Mike Adams),2.650,3.380
3,10:44,1,10,CLE 33,3,7,Rashard Mendenhall right tackle for 3 yards (tackle by Joe Haden and D'Qwell Jackson),3.380,3.240
3,10:04,2,7,CLE 30,3,7,"Ben Roethlisberger pass incomplete deep middle intended for Mike Wallace (defended by Mike Adams). Penalty on Chris Kemoeatu: Offensive Holding, 10 yards (no play)",3.240,1.890
3,9:58,2,17,CLE 40,3,7,Ben Roethlisberger pass complete short right to Heath Miller for 4 yards (tackle by Joe Haden),1.890,1.750
3,9:27,3,13,CLE 36,3,7,Ben Roethlisberger pass incomplete short middle intended for Antonio Brown,1.750,0.880
3,9:20,4,13,CLE 36,3,7,"Jeremy Kapinos punts 26 yards, fair catch by Jordan Norwood",0.880,0.380
3,9:13,1,10,CLE 10,3,7,"Penalty on Brett Keisel: Neutral Zone Infraction, 5 yards (no play)",-0.380,0.080
3,9:13,1,5,CLE 15,3,7,Peyton Hillis left guard for 2 yards (tackle by Lawrence Timmons and James Farrior),0.080,-0.090
3,8:36,2,3,CLE 17,3,7,Colt McCoy up the middle for 2 yards (tackle by Brett Keisel),-0.090,-0.370
3,8:11,3,1,CLE 19,3,7,Colt McCoy up the middle for 2 yards (tackle by Jason Worilds and Casey Hampton),-0.370,0.340
3,7:24,1,10,CLE 21,3,7,Montario Hardesty left guard for 2 yards (tackle by Steve McLendon),0.340,0.070
3,6:46,2,8,CLE 23,3,7,Colt McCoy pass incomplete deep middle intended for Mohamed Massaquoi,0.070,-0.630
3,6:40,3,8,CLE 23,3,7,Colt McCoy pass complete short middle to Alex Smith for 11 yards (tackle by Ryan Clark),-0.630,1.200
3,6:05,1,10,CLE 34,3,7,"Colt McCoy for 5 yards (tackle by Jason Worilds). Penalty on James Farrior: Unnecessary Roughness, 15 yards",1.200,2.520
3,5:39,1,10,PIT 46,3,7,Montario Hardesty right guard for 3 yards (tackle by Ryan Clark),2.520,2.380
3,4:42,2,7,PIT 43,3,7,"Penalty on Joe Thomas: False Start, 5 yards (no play)",2.380,1.710
3,4:22,2,12,PIT 48,3,7,Montario Hardesty up the middle for 3 yards (tackle by Ryan Clark),1.710,1.420
3,3:42,3,9,PIT 45,3,7,Colt McCoy pass incomplete short right intended for Greg Little,1.420,0.270
3,3:32,4,9,PIT 45,3,7,Brad Maynard punts 35 yards,0.270,0.380
3,3:26,1,10,PIT 10,3,7,Rashard Mendenhall right tackle for 6 yards (tackle by Jayme Mitchell),-0.380,-0.230
3,2:48,2,4,PIT 16,3,7,Rashard Mendenhall up the middle for 6 yards (tackle by Joe Haden and Ahtyba Rubin),-0.230,0.410
3,2:07,1,10,PIT 22,3,7,Ben Roethlisberger pass complete short left to David Johnson for 16 yards (tackle by Mike Adams). Penalty on Joe Haden: Defensive Holding (Declined),0.410,1.470
3,1:38,1,10,PIT 38,3,7,Ben Roethlisberger pass complete short middle to David Johnson for 6 yards (tackle by Usama Young and D'Qwell Jackson),1.470,1.730
3,0:59,2,4,PIT 44,3,7,Rashard Mendenhall up the middle for 15 yards (tackle by Usama Young and D'Qwell Jackson),1.730,2.850
3,0:18,1,10,CLE 41,3,7,Rashard Mendenhall up the middle for no gain (tackle by D'Qwell Jackson),2.850,2.310
Quarter,Time,Down,ToGo,Location,CLE,PIT,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,10,CLE 41,3,7,"Ben Roethlisberger pass complete short middle to Heath Miller for 8 yards (tackle by Usama Young and Dimitri Patterson). Penalty on Chris Kemoeatu: Illegal Use of Hands, 10 yards (no play)",2.310,0.960
4,14:46,2,20,PIT 49,3,7,Ben Roethlisberger pass incomplete deep left intended for Antonio Brown,0.960,0.300
4,14:24,3,20,PIT 49,3,7,Ben Roethlisberger pass complete deep middle to Antonio Brown for 27 yards (tackle by Mike Adams),0.300,3.970
4,13:55,1,10,CLE 24,3,7,Rashard Mendenhall left guard for no gain (tackle by Chris Gocong and Scott Paxson),3.970,3.430
4,13:15,2,10,CLE 24,3,7,Ben Roethlisberger pass complete short middle to Mike Wallace for 22 yards (tackle by Mike Adams),3.430,6.740
,,,,,,,"Replay Assistant challenged the runner broke the plane ruling, and the original play was overturned.",,
4,12:53,1,2,CLE 2,3,7,Rashard Mendenhall up the middle for 1 yard (tackle by Chris Gocong),6.740,5.910
4,12:13,2,1,CLE 1,3,7,Rashard Mendenhall right guard for -1 yards (tackle by Chris Gocong),5.910,4.950
4,11:29,3,2,CLE 2,3,7,Rashard Mendenhall right tackle for 1 yard (tackle by Mike Adams and Phil Taylor),4.950,3.550
4,10:47,4,1,CLE 1,3,7,Rashard Mendenhall up the middle for no gain (tackle by D'Qwell Jackson and Mike Adams),3.550,0.380
4,10:39,1,10,CLE 1,3,7,Colt McCoy up the middle for 2 yards (tackle by Brett Keisel),-0.380,-0.630
4,10:00,2,8,CLE 3,3,7,Peyton Hillis up the middle for 2 yards (tackle by James Harrison),-0.630,-0.950
4,9:22,,,,3,7,Timeout #1 by Cleveland Browns,0.000,-0.950
4,9:22,3,6,CLE 5,3,7,Colt McCoy pass incomplete short left intended for Greg Little (defended by Troy Polamalu),-0.950,-2.490
4,9:17,4,6,CLE 5,3,7,"Brad Maynard punts 33 yards, fair catch by Antonio Brown",-2.490,-3.050
4,9:09,1,10,CLE 38,3,7,Isaac Redman right guard for 7 yards (tackle by Chris Gocong),3.050,3.450
4,8:28,2,3,CLE 31,3,7,Ben Roethlisberger pass complete short left to Mike Wallace for 2 yards (tackle by Chris Gocong and D'Qwell Jackson),3.450,3.010
4,7:50,3,1,CLE 29,3,7,"Isaac Redman up the middle for 3 yards (tackle by Kaluka Maiava). Penalty on Chris Kemoeatu: Offensive Holding, 10 yards (no play)",3.010,1.680
4,7:25,3,11,CLE 39,3,7,Ben Roethlisberger pass incomplete deep middle intended for Heath Miller is intercepted by Mike Adams at CLE-15 and returned for 29 yards (tackle by Doug Legursky),1.680,-1.860
4,7:10,1,10,CLE 44,3,7,Colt McCoy pass complete short right to Mohamed Massaquoi for 12 yards (tackle by William Gay),1.860,2.650
4,6:35,1,10,PIT 44,3,7,Montario Hardesty right guard for 5 yards (tackle by James Farrior and James Harrison),2.650,2.780
4,5:59,2,5,PIT 39,3,7,"Colt McCoy pass complete short left to Montario Hardesty for 5 yards (tackle by Ike Taylor). Penalty on James Harrison: Roughing the Passer, 15 yards",2.780,4.310
4,5:38,1,10,PIT 19,3,7,Montario Hardesty left guard for 1 yard (tackle by Jason Worilds),4.310,3.880
4,5:01,2,9,PIT 18,3,7,Seneca Wallace pass complete short right to Evan Moore for 13 yards (tackle by Troy Polamalu),3.880,6.060
4,4:18,1,5,PIT 5,3,7,Montario Hardesty right guard for -1 yards (tackle by Troy Polamalu),6.060,4.950
4,3:35,2,6,PIT 6,3,7,"Colt McCoy pass incomplete. Penalty on Colt McCoy: Intentional Grounding, 10 yards",4.950,2.850
4,3:19,3,16,PIT 16,3,7,Colt McCoy pass incomplete deep left intended for Mohamed Massaquoi is intercepted by William Gay,2.850,-0.280
4,3:11,1,10,PIT 20,3,7,Isaac Redman up the middle for 1 yard (tackle by Sheldon Brown and Ahtyba Rubin),0.280,-0.130
4,3:05,,,,3,7,Timeout #2 by Cleveland Browns,0.000,-0.130
4,3:05,2,9,PIT 21,3,13,"Ben Roethlisberger pass complete short right to Antonio Brown for 79 yards, touchdown",-0.130,7.000
4,,,,CLE 2,3,14,Shaun Suisham kicks extra point good,0.000,0.000
4,,,,PIT 35,3,14,"Shaun Suisham kicks off 66 yards, returned by Buster Skrine for 17 yards (tackle by Will Allen)",0.000,-0.140
4,2:47,1,10,CLE 16,3,14,Colt McCoy pass incomplete short middle intended for Chris Ogbonnaya,-0.140,-0.660
4,2:43,2,10,CLE 16,3,14,Colt McCoy pass complete short middle to Greg Little for 8 yards (tackle by William Gay),-0.660,-0.320
4,2:16,3,2,CLE 24,3,14,Chris Ogbonnaya up the middle for 3 yards (tackle by James Harrison and Lawrence Timmons),-0.320,0.740
4,2:00,1,10,CLE 27,3,14,Colt McCoy pass incomplete short right intended for Peyton Hillis,0.740,0.200
4,1:57,2,10,CLE 27,3,14,Colt McCoy pass incomplete short middle intended for Greg Little,0.200,-0.490
,,,,,,,"Replay Assistant challenged the pass completion ruling, and the original play was overturned.",,
4,1:52,3,10,CLE 27,3,14,"Colt McCoy pass incomplete short left intended for Jordan Norwood. Penalty on Brett Keisel: Defensive Offside, 5 yards (no play)",-0.490,0.170
4,1:46,3,5,CLE 32,3,14,Colt McCoy pass complete short right to Jordan Norwood for 14 yards (tackle by Keenan Lewis and William Gay),0.170,1.990
4,1:22,1,10,CLE 46,3,14,Colt McCoy pass complete short right to Jordan Norwood for 7 yards (tackle by William Gay),1.990,2.400
4,0:58,2,3,PIT 47,3,14,Colt McCoy pass complete short right to Alex Smith for 8 yards (tackle by Ryan Clark),2.400,2.980
4,0:38,1,10,PIT 39,3,14,"Colt McCoy pass incomplete deep left intended for Jordan Norwood is intercepted by Ryan Mundy at PIT-21. Penalty on William Gay: Defensive Holding, 5 yards (no play)",2.980,3.310
4,0:32,1,10,PIT 34,3,14,Colt McCoy pass incomplete short left intended for Greg Little,3.310,2.770
4,0:24,2,10,PIT 34,3,14,Colt McCoy pass complete short right to Evan Moore for 1 yard (tackle by Lawrence Timmons),2.770,2.210
4,0:16,3,9,PIT 33,3,14,Colt McCoy pass incomplete short left intended for Chris Ogbonnaya,2.210,1.150
4,0:07,4,9,PIT 33,3,14,Colt McCoy sacked by Jason Worilds for -6 yards,1.150,0.740
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
