0,1
Game Info,Game Info
Won Toss,Cowboys
Roof,outdoors
Surface,fieldturf
Duration,3:05
Attendance,62670
Weather,"57 degrees, relative humidity 45%, no wind, wind chill 0"
Vegas Line,Dallas Cowboys -8.0
Over/Under,39.0 (under)
