Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Mike Hughes,KAN,0,15,10,66.7%,143,14.3,9.5,1,119.6,10.1,68,75,0,0,0,0.0,0,10,1,9.1%
Daniel Sorensen,KAN,0,6,6,100.0%,71,11.8,11.8,0,116.0,7.5,45,26,4,1,0,0.0,1,9,1,10.0%
L'Jarius Sneed,KAN,0,8,5,62.5%,45,9.0,5.6,1,117.2,6.6,27,18,6,2,0,1.0,3,4,0,0.0%
Anthony Hitchens,KAN,0,4,4,100.0%,48,12.0,12.0,0,116.7,5.5,22,26,5,0,1,0.0,1,4,0,0.0%
Deandre Baker,KAN,0,5,4,80.0%,54,13.5,10.8,0,111.7,8.2,20,34,0,0,0,0.0,0,4,0,0.0%
Tyrann Mathieu,KAN,0,3,2,66.7%,5,2.5,1.7,0,70.1,2.3,4,1,4,2,0,0.0,2,5,1,16.7%
Ben Niemann,KAN,0,3,2,66.7%,16,8.0,5.3,0,79.9,-0.3,-3,19,9,0,0,0.0,0,3,4,57.1%
Nick Bolton,KAN,0,1,1,100.0%,10,10.0,10.0,0,108.3,2.0,2,8,3,1,0,0.0,1,2,1,33.3%
Michael Danna,KAN,0,0,0,,,,,,,,,,0,1,0,2.0,3,4,0,0.0%
Chris Jones,KAN,0,0,0,,,,,,,,,,0,2,1,0.0,3,0,0,
Jarran Reed,KAN,0,0,0,,,,,,,,,,0,1,1,0.0,2,0,1,100.0%
Alex Okafor,KAN,0,0,0,,,,,,,,,,0,1,1,0.0,2,1,1,50.0%
Juan Thornhill,KAN,0,0,0,,,,,,,,,,1,0,0,0.0,0,3,1,25.0%
Tershawn Wharton,KAN,0,0,0,,,,,,,,,,0,0,0,0.0,0,2,1,33.3%
Dorian O'Daniel,KAN,0,0,0,,,,,,,,,,1,0,0,0.0,0,0,0,
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Darius Slay,PHI,0,7,5,71.4%,64,12.8,9.1,0,99.7,7.7,28,36,0,0,0,0.0,0,5,1,16.7%
Alex Singleton,PHI,0,5,5,100.0%,42,8.4,8.4,1,141.2,2.4,12,30,1,0,0,0.0,0,9,0,0.0%
Eric Wilson,PHI,1,5,4,80.0%,29,7.3,5.8,1,90.8,5.0,15,14,1,0,1,0.0,1,11,1,8.3%
Steven Nelson,PHI,0,5,3,60.0%,53,17.7,10.6,1,135.8,8.4,35,18,0,0,0,0.0,0,1,2,66.7%
Avonte Maddox,PHI,0,3,3,100.0%,26,8.7,8.7,0,102.8,6.3,19,7,1,0,0,0.0,0,7,1,12.5%
Derek Barnett,PHI,0,1,1,100.0%,2,2.0,2.0,1,118.7,1.0,1,1,0,3,1,0.0,4,4,1,20.0%
Rodney McLeod,PHI,0,1,1,100.0%,14,14.0,14.0,0,118.7,9.0,9,5,0,0,0,0.0,0,4,0,0.0%
Anthony Harris,PHI,0,1,1,100.0%,44,44.0,44.0,1,158.3,43.0,43,1,0,0,0,0.0,0,3,1,25.0%
Davion Taylor,PHI,0,1,1,100.0%,4,4.0,4.0,0,83.3,-1.0,-1,5,0,0,0,0.0,0,3,0,0.0%
Tarron Jackson,PHI,0,0,0,,,,,,,,,,0,1,0,0.0,1,1,0,0.0%
Javon Hargrave,PHI,0,0,0,,,,,,,,,,0,0,0,1.0,1,6,0,0.0%
Josh Sweat,PHI,0,0,0,,,,,,,,,,0,0,1,0.0,1,2,1,33.3%
Marcus Epps,PHI,0,1,0,0.0%,,,0.0,,39.6,15.0,,,0,0,0,0.0,0,2,0,0.0%
T.J. Edwards,PHI,0,0,0,,,,,,,,,,0,0,0,0.0,0,3,1,25.0%
Genard Avery,PHI,0,0,0,,,,,,,,,,1,0,0,0.0,0,1,0,0.0%
