Quarter,Time,Down,ToGo,Location,DAL,PHI,Detail,EPB,EPA
2,10:19,1,9,DAL 9,0,20,"Michael Vick pass complete short middle to Brent Celek for 9 yards, touchdown",5.140,7.000
2,,,,DAL 2,0,21,Alex Henery kicks extra point good,0.000,0.000
2,,,,PHI 35,0,21,"Alex Henery kicks off 65 yards, touchback",0.000,0.280
2,10:13,1,10,DAL 20,0,21,Tony Romo pass incomplete short left intended for Jason Witten (defended by Nnamdi Asomugha),0.280,-0.270
2,10:09,2,10,DAL 20,0,21,DeMarco Murray up the middle for 20 yards (tackle by Kurt Coleman),-0.270,1.600
2,9:34,1,10,DAL 40,0,21,Phillip Tanner right tackle for 2 yards (tackle by Mike Patterson),1.600,1.320
2,8:58,2,8,DAL 42,0,21,Tony Romo pass complete short left to Jason Witten for 3 yards (tackle by Jamar Chaney),1.320,1.030
2,8:10,3,5,DAL 45,0,21,Tony Romo pass incomplete deep right intended for Laurent Robinson (defended by Asante Samuel),1.030,-0.390
,,,,,,,"PHI challenged the pass completion ruling, and the original play was overturned.",,
2,8:05,4,5,DAL 45,0,21,"Mat McBriar punts 39 yards, returned by DeSean Jackson for -3 yards (tackle by L.P. Ladouceur)",-0.390,0.320
2,7:54,1,10,PHI 13,0,21,Michael Vick pass complete short right to DeSean Jackson for 5 yards (tackle by Terence Newman),-0.320,-0.140
2,7:24,2,5,PHI 18,0,21,LeSean McCoy left end for no gain (tackle by DeMarcus Ware),-0.140,-0.830
2,6:47,3,5,PHI 18,0,21,Michael Vick pass complete short right to Brent Celek for 8 yards (tackle by Terence Newman),-0.830,0.670
2,6:01,1,10,PHI 26,0,21,Michael Vick pass complete short right to Jason Avant for 18 yards (tackle by Keith Brooking),0.670,1.860
2,5:11,1,10,PHI 44,0,21,LeSean McCoy left end for 5 yards (tackle by Mike Jenkins),1.860,1.990
2,4:30,2,5,PHI 49,0,21,Michael Vick pass complete deep right to Brent Celek for 22 yards (tackle by Abram Elam),1.990,3.640
2,3:43,1,10,DAL 29,0,21,Michael Vick sacked by DeMarcus Ware for -1 yards,3.640,2.970
2,3:09,2,11,DAL 30,0,21,Michael Vick pass incomplete short left intended for LeSean McCoy,2.970,2.280
2,3:05,3,11,DAL 30,0,21,Michael Vick pass complete deep middle to Jason Avant for 24 yards (tackle by Gerald Sensabaugh),2.280,5.830
2,2:33,1,6,DAL 6,0,21,LeSean McCoy up the middle for 3 yards (tackle by Jay Ratliff),5.830,5.530
2,2:00,2,3,DAL 3,0,21,Michael Vick pass complete short middle to LeSean McCoy for -1 yards (tackle by Sean Lissemore),5.530,4.490
2,1:53,,,,0,21,Timeout #1 by Dallas Cowboys,0.000,4.490
2,1:52,3,4,DAL 4,0,21,Michael Vick pass incomplete short left intended for Owen Schmitt,4.490,3.030
2,1:48,4,4,DAL 4,0,24,Alex Henery 23 yard field goal good,3.030,3.000
2,,,,PHI 35,0,24,"Alex Henery kicks off 65 yards, returned by Kevin Ogletree for 19 yards (tackle by Akeem Jordan)",0.000,0.150
2,1:41,1,10,DAL 19,0,24,Tony Romo pass incomplete short right intended for DeMarco Murray,0.150,-0.390
2,1:38,2,10,DAL 19,0,24,Tony Romo pass complete short right to Jason Witten for 11 yards (tackle by Jamar Chaney),-0.390,0.940
2,1:15,1,10,DAL 30,0,24,"Tony Romo pass incomplete short right intended for Jason Witten. Penalty on DAL: Illegal Shift, 5 yards (no play)",0.940,0.610
2,1:12,1,15,DAL 25,0,24,Tony Romo sacked by Trent Cole for -9 yards,0.610,-1.650
2,1:00,,,,0,24,Timeout #2 by Philadelphia Eagles,0.000,-1.650
2,1:00,2,24,DAL 16,0,24,DeMarco Murray right end for 7 yards (tackle by Nnamdi Asomugha),-1.650,-1.220
2,0:58,,,,0,24,Timeout #3 by Philadelphia Eagles,0.000,-1.220
2,0:58,3,17,DAL 23,0,24,DeMarco Murray right end for 15 yards (tackle by Nate Allen),-1.220,-0.850
2,0:10,,,,0,24,Timeout #2 by Dallas Cowboys,0.000,-0.850
2,0:10,4,2,DAL 38,0,24,"Mat McBriar punts 39 yards, returned by Jeremy Maclin for 7 yards (tackle by Brandon Carter)",-0.850,1.470
Quarter,Time,Down,ToGo,Location,DAL,PHI,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,PHI 35,0,24,"Alex Henery kicks off 65 yards, touchback",0.000,0.280
3,15:00,1,10,DAL 20,0,24,Tony Romo pass complete short right to Laurent Robinson for 5 yards (tackle by Jamar Chaney),0.280,0.410
3,14:33,2,5,DAL 25,0,24,DeMarco Murray right end for -1 yards (tackle by Jamar Chaney and Cullen Jenkins),0.410,-0.430
3,13:50,3,6,DAL 24,0,24,Tony Romo pass complete short middle to Miles Austin for 13 yards (tackle by Joselio Hanson),-0.430,1.400
3,13:20,1,10,DAL 37,0,24,DeMarco Murray left guard for 1 yard (tackle by Brian Rolle),1.400,0.990
3,12:39,2,9,DAL 38,0,24,Tony Romo pass incomplete short right intended for Laurent Robinson,0.990,0.300
3,12:35,3,9,DAL 38,0,24,Tony Romo pass incomplete short middle intended for Jason Witten (defended by Joselio Hanson),0.300,-0.850
3,12:30,4,9,DAL 38,0,24,"Dan Bailey punts 38 yards, fair catch by DeSean Jackson",-0.850,-0.540
3,12:23,1,10,PHI 24,0,24,Michael Vick pass complete deep left to Jeremy Maclin for 18 yards (tackle by Gerald Sensabaugh),0.540,1.730
3,11:41,1,10,PHI 42,0,24,Michael Vick pass incomplete short right intended for Brent Celek,1.730,1.190
3,11:35,2,10,PHI 42,0,24,LeSean McCoy left tackle for 13 yards (tackle by Gerald Sensabaugh),1.190,2.590
3,10:50,1,10,DAL 45,0,24,Ronnie Brown up the middle for 4 yards (tackle by Terence Newman),2.590,2.580
3,10:09,2,6,DAL 41,0,24,Michael Vick for 5 yards (tackle by Abram Elam),2.580,2.540
3,9:38,3,1,DAL 36,0,24,LeSean McCoy left tackle for 3 yards (tackle by Jason Hatcher),2.540,3.380
3,8:55,1,10,DAL 33,0,24,Michael Vick pass complete short middle to DeSean Jackson for 14 yards (tackle by Orlando Scandrick),3.380,4.310
3,8:16,1,10,DAL 19,0,24,LeSean McCoy up the middle for -2 yards (tackle by DeMarcus Ware),4.310,3.490
3,7:34,2,12,DAL 21,0,24,Michael Vick pass complete short left to LeSean McCoy for 16 yards (tackle by Gerald Sensabaugh),3.490,6.060
3,6:48,1,5,DAL 5,0,24,Michael Vick pass incomplete short right intended for DeSean Jackson,6.060,5.150
,,,,,,,"PHI challenged the fumble ruling, and the original play was overturned.",,
3,6:40,2,5,DAL 5,0,24,LeSean McCoy left guard for -3 yards (tackle by Abram Elam),5.150,3.580
3,5:59,3,8,DAL 8,0,24,Michael Vick pass incomplete short middle intended for Brent Celek (defended by Frank Walker),3.580,2.950
3,5:58,4,8,DAL 8,0,27,Alex Henery 26 yard field goal good,2.950,3.000
3,,,,PHI 35,0,27,"Alex Henery kicks off 65 yards, touchback",0.000,0.280
3,5:55,1,10,DAL 20,0,27,Tony Romo pass incomplete short right intended for Jason Witten,0.280,-0.270
3,5:51,2,10,DAL 20,0,27,Tony Romo pass incomplete short right intended for Dez Bryant (defended by Juqua Parker),-0.270,-0.960
3,5:47,3,10,DAL 20,0,27,Tony Romo pass complete short right to Jason Witten for 2 yards (tackle by Joselio Hanson),-0.960,-1.900
3,5:12,4,8,DAL 22,0,27,"Dan Bailey punts 41 yards, returned by Jeremy Maclin for 5 yards (tackle by Danny McCray)",-1.900,-1.730
3,5:03,1,10,PHI 42,0,27,"Michael Vick sacked by DeMarcus Ware for -8 yards. Michael Vick fumbles (forced by DeMarcus Ware), recovered by Todd Herremans at PHI-34",1.730,0.110
3,4:11,2,18,PHI 34,0,27,LeSean McCoy up the middle for 22 yards (tackle by Gerald Sensabaugh),0.110,2.650
3,3:29,1,10,DAL 44,0,27,LeSean McCoy up the middle for 3 yards (tackle by Keith Brooking),2.650,2.520
3,2:50,2,7,DAL 41,0,27,"Penalty on Brent Celek: False Start, 5 yards (no play)",2.520,1.840
3,2:30,2,12,DAL 46,0,27,LeSean McCoy left end for 9 yards (tackle by Bradie James),1.840,2.350
3,1:49,3,3,DAL 37,0,27,"Michael Vick right end for 5 yards (tackle by DeMarcus Ware). Penalty on Jason Kelce: Offensive Holding, 10 yards (no play)",2.350,1.030
3,1:22,3,13,DAL 47,0,27,Michael Vick pass complete short left to Brent Celek for 12 yards (tackle by Abram Elam),1.030,1.000
3,0:31,4,1,DAL 35,0,27,LeSean McCoy left end for 2 yards (tackle by Bradie James),1.000,3.380
Quarter,Time,Down,ToGo,Location,DAL,PHI,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,DAL 33,0,27,Michael Vick pass complete short left to Clay Harbor for 11 yards (tackle by Terence Newman),3.380,4.110
4,14:19,1,10,DAL 22,0,27,Michael Vick pass complete short left to Brent Celek for 9 yards (tackle by Keith Brooking),4.110,5.060
4,13:27,,,,0,27,Timeout #1 by Philadelphia Eagles,0.000,5.060
4,13:27,2,1,DAL 13,0,33,"LeSean McCoy right end for 13 yards, touchdown",5.060,7.000
4,,,,DAL 2,0,34,Alex Henery kicks extra point good,0.000,0.000
4,,,,PHI 35,0,34,"Alex Henery kicks off 57 yards, returned by Kevin Ogletree for 16 yards (tackle by Casey Matthews)",0.000,0.540
4,13:14,1,10,DAL 24,0,34,Tony Romo pass complete short right to Laurent Robinson for 6 yards (tackle by Asante Samuel),0.540,0.810
4,12:53,2,4,DAL 30,6,34,"Tony Romo pass complete deep right to Laurent Robinson for 70 yards, touchdown",0.810,7.000
4,,,,PHI 2,7,34,Dan Bailey kicks extra point good,0.000,0.000
4,,,,DAL 35,7,34,"David Buehler kicks off 65 yards, touchback",0.000,0.280
4,12:44,1,10,PHI 20,7,34,Michael Vick pass complete short left to Jason Avant for 6 yards (tackle by Bradie James),0.280,0.540
4,12:04,2,4,PHI 26,7,34,LeSean McCoy left tackle for 6 yards (tackle by Sean Lissemore),0.540,1.070
4,11:20,1,10,PHI 32,7,34,Michael Vick pass complete short right to Jason Avant for 6 yards (tackle by Bradie James),1.070,1.340
4,10:35,2,4,PHI 38,7,34,LeSean McCoy left tackle for 3 yards (tackle by Kenyon Coleman),1.340,1.030
4,9:53,3,1,PHI 41,7,34,Michael Vick sacked by DeMarcus Ware for -12 yards,1.030,-1.440
4,9:15,4,13,PHI 29,7,34,"Chas Henry punts 40 yards, returned by Kevin Ogletree for 25 yards (tackle by Chas Henry)",-1.440,-2.650
4,9:00,1,10,PHI 44,7,34,Tony Romo pass incomplete short right intended for Laurent Robinson,2.650,2.110
4,8:55,2,10,PHI 44,7,34,Tony Romo pass complete short left to DeMarco Murray for -2 yards (tackle by Dominique Rodgers-Cromartie and Brian Rolle),2.110,1.160
4,8:27,3,12,PHI 46,7,34,Tony Romo pass incomplete short left intended for DeMarco Murray (defended by Jamar Chaney),1.160,0.200
4,8:23,4,12,PHI 46,7,34,Tony Romo pass complete short left to Jason Witten for 12 yards (tackle by Nnamdi Asomugha and Nate Allen),0.200,3.310
4,7:52,1,10,PHI 34,7,34,Tony Romo left end for 9 yards (tackle by Dominique Rodgers-Cromartie),3.310,3.990
4,7:24,2,1,PHI 25,7,34,Tony Romo pass complete short right to Miles Austin for 9 yards (tackle by Asante Samuel),3.990,4.510
4,6:55,1,10,PHI 16,7,34,Tony Romo pass incomplete deep middle intended for Jason Witten,4.510,3.900
4,6:50,2,10,PHI 16,7,34,Tony Romo pass complete short left to Dez Bryant for 11 yards (tackle by Dominique Rodgers-Cromartie),3.900,6.060
4,6:23,1,5,PHI 5,7,34,Tony Romo pass incomplete short left intended for Jason Witten,6.060,5.150
4,6:18,2,5,PHI 5,7,34,"Penalty on Cullen Jenkins: Neutral Zone Infraction, 3 yards (no play)",5.150,5.720
4,6:18,2,2,PHI 2,7,34,Tony Romo pass incomplete short left intended for Jason Witten,5.720,4.950
4,6:15,3,2,PHI 2,7,34,Tony Romo pass incomplete short left intended for Dez Bryant,4.950,3.250
4,6:12,4,2,PHI 2,7,34,Tony Romo sacked by Jason Babin for -3 yards,3.250,0.380
4,6:07,1,10,PHI 5,7,34,LeSean McCoy left end for 7 yards (tackle by Orlando Scandrick),-0.380,-0.270
4,5:24,2,3,PHI 12,7,34,LeSean McCoy left end for 2 yards (tackle by Keith Brooking and DeMarcus Ware),-0.270,-0.370
4,4:37,3,1,PHI 14,7,34,LeSean McCoy left end for 4 yards (tackle by Jason Hatcher),-0.370,0.040
4,3:51,1,10,PHI 18,7,34,LeSean McCoy right tackle for 1 yard (tackle by Jason Hatcher and Kenyon Coleman),0.040,-0.320
4,3:06,2,9,PHI 19,7,34,LeSean McCoy left end for 1 yard (tackle by Victor Butler),-0.320,-0.910
4,2:14,,,,7,34,Timeout #2 by Philadelphia Eagles,0.000,-0.910
4,2:14,3,8,PHI 20,7,34,LeSean McCoy left end for 6 yards (tackle by Jason Hatcher),-0.910,-1.630
4,2:00,4,2,PHI 26,7,34,"Chas Henry punts 52 yards, returned by Kevin Ogletree for 10 yards (tackle by Nate Allen)",-1.630,-1.070
4,1:50,1,10,DAL 32,7,34,Tony Romo pass incomplete,1.070,0.530
4,1:46,2,10,DAL 32,7,34,Tony Romo pass complete short left to Dez Bryant for 8 yards (tackle by Jamar Chaney),0.530,0.890
4,1:19,3,2,DAL 40,7,34,Tony Romo pass complete short left to Phillip Tanner for 8 yards (tackle by Jamar Chaney),0.890,2.130
4,1:13,1,10,DAL 48,7,34,Tony Romo pass incomplete short right intended for Jason Witten,2.130,1.580
4,1:07,2,10,DAL 48,7,34,Tony Romo pass complete short right to Dez Bryant for 9 yards (tackle by Jason Babin),1.580,2.080
4,0:37,3,1,PHI 43,7,34,Tony Romo pass complete short right to Miles Austin for 5 yards (tackle by Joselio Hanson),2.080,3.050
4,0:20,1,10,PHI 38,7,34,Tony Romo pass complete short right to Phillip Tanner for 11 yards (tackle by Jamar Chaney and Nnamdi Asomugha),3.050,3.780
4,0:01,1,10,PHI 27,7,34,Tony Romo pass incomplete short right intended for Jason Witten,3.780,3.230
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
