Quarter,Time,Down,ToGo,Location,ATL,TAM,Detail,EPB,EPA
2,11:00,1,10,ATL 46,10,0,Thomas Jones right tackle for 6 yards (tackle by Matt Stewart),2.520,2.790
2,10:20,2,4,ATL 40,10,0,Michael Pittman right end for 7 yards (tackle by Bryan Scott and Juran Bolden),2.790,3.380
2,10:20,1,10,ATL 33,10,0,"Penalty on Kenyatta Walker: False Start, 5 yards (no play)",3.380,3.050
2,9:12,1,15,ATL 38,10,0,Brad Johnson pass incomplete intended for Ken Dilger,3.050,2.160
2,9:05,2,15,ATL 38,10,0,Thomas Jones left tackle for 7 yards (tackle by Chris Draft and Kevin McCadam),2.160,2.410
2,8:27,3,8,ATL 31,10,0,Brad Johnson pass complete to Charles Lee for 22 yards (tackle by Juran Bolden),2.410,5.140
2,7:55,1,9,ATL 9,10,0,Thomas Jones up the middle for 2 yards (tackle by Ed Jasper),5.140,4.760
2,7:20,2,7,ATL 7,10,0,Brad Johnson pass complete to Thomas Jones for 4 yards (tackle by Keith Newman),4.760,4.720
2,6:39,3,3,ATL 3,10,6,"Brad Johnson pass complete to Rickey Dudley for 3 yards, touchdown",4.720,7.000
2,,,,ATL 2,10,7,Martin Gramatica kicks extra point good,0.000,0.000
2,,,,TAM 30,10,7,"Martin Gramatica kicks off 63 yards, returned by Allen Rossum for 18 yards (tackle by Todd Yoder)",0.000,0.610
2,6:28,1,10,ATL 25,10,7,T.J. Duckett up the middle for 1 yard (tackle by Derrick Brooks and John Lynch),0.610,0.200
2,5:51,2,9,ATL 26,10,7,Michael Vick for 7 yards (tackle by Ryan Nece),0.200,0.430
2,5:19,3,2,ATL 33,10,7,Michael Vick pass incomplete intended for Brian Kozlowski,0.430,-1.180
2,5:14,4,2,ATL 33,10,7,"Chris Mohr punts 30 yards, fair catch by Reggie Barlow",-1.180,-1.400
2,5:07,1,10,TAM 37,10,7,"Brad Johnson pass complete to Keenan McCardell for 9 yards (tackle by Keith Brooking). Penalty on Keith Brooking: Face Mask (5 Yards), 5 yards",1.400,2.320
2,4:43,1,10,ATL 49,10,7,Thomas Jones up the middle for 7 yards (tackle by Matt Stewart),2.320,2.730
2,4:09,2,3,ATL 42,10,7,Brad Johnson pass incomplete intended for Charles Lee (defended by Tod McBride),2.730,2.020
2,4:02,,,,10,7,Timeout #1 by Tampa Bay Buccaneers,0.000,2.020
2,4:02,3,3,ATL 42,10,7,Brad Johnson pass incomplete intended for Keenan McCardell is intercepted by Keion Carpenter at ATL-32. Penalty on Cosey Coleman: Offensive Holding (Declined),2.020,-1.070
2,3:53,1,10,ATL 32,10,7,Michael Vick pass complete to Peerless Price for 49 yards (tackle by Dwight Smith),1.070,4.310
2,3:10,1,10,TAM 19,10,7,T.J. Duckett left guard for 3 yards (tackle by John Lynch and Shelton Quarles),4.310,4.180
2,2:28,2,7,TAM 16,10,7,Michael Vick for 3 yards (tackle by Simeon Rice),4.180,3.960
2,2:00,3,4,TAM 13,16,7,"Michael Vick pass complete to Brian Finneran for 13 yards, touchdown",3.960,7.000
2,,,,TAM 2,17,7,Jay Feely kicks extra point good,0.000,0.000
2,,,,ATL 30,17,7,"Jay Feely kicks off 70 yards, touchback",0.000,0.280
2,1:53,1,10,TAM 20,17,7,Brad Johnson pass incomplete intended for Michael Pittman (defended by Keith Brooking),0.280,-0.270
2,1:47,2,10,TAM 20,17,7,Brad Johnson pass complete to Michael Pittman for 9 yards (tackle by Bryan Scott),-0.270,0.230
2,1:21,3,1,TAM 29,17,7,Brad Johnson pass complete to Charles Lee for 7 yards (tackle by Ellis Johnson),0.230,1.330
2,1:13,,,,17,7,Timeout #2 by Tampa Bay Buccaneers,0.000,1.330
2,1:13,1,10,TAM 36,23,7,"Brad Johnson pass incomplete intended for Charles Lee is intercepted by Juran Bolden at TAM-41 and returned for 41 yards, touchdown",1.330,-7.000
2,,,,TAM 2,24,7,Jay Feely kicks extra point good,0.000,0.000
2,,,,ATL 30,24,7,"Jay Feely kicks off 69 yards, returned by Aaron Stecker for 21 yards (tackle by Gerald McBurrows). Penalty on Artie Ulmer: Unnecessary Roughness, 15 yards",0.000,1.400
2,0:54,1,10,TAM 37,24,7,Brad Johnson pass complete to Charles Lee for 8 yards (tackle by Bryan Scott),1.400,1.940
2,0:46,,,,24,7,Timeout #3 by Tampa Bay Buccaneers,0.000,1.940
2,0:40,2,2,TAM 45,24,7,Brad Johnson pass incomplete intended for Keenan McCardell is intercepted by Bryan Scott at ATL-46 and returned for 3 yards (tackle by Keenan McCardell),1.940,-2.190
2,0:33,1,10,ATL 49,24,7,Michael Vick for 5 yards (tackle by Shelton Quarles),2.190,2.320
2,0:22,,,,24,7,Timeout #2 by Atlanta Falcons,0.000,2.320
2,0:16,2,5,TAM 46,24,7,Justin Griffith up the middle for 10 yards (tackle by Shelton Quarles),2.320,3.180
2,0:14,,,,24,7,Timeout #3 by Atlanta Falcons,0.000,3.180
2,0:14,1,10,TAM 36,24,7,Michael Vick pass complete to Justin Griffith for 16 yards (tackle by Jermaine Phillips). Penalty on Ronyell Whitaker: Illegal Use of Hands (Declined),3.180,4.240
2,0:03,1,10,TAM 20,27,7,Jay Feely 38 yard field goal good,4.240,3.000
Quarter,Time,Down,ToGo,Location,ATL,TAM,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,ATL 30,27,7,"Jay Feely kicks off 68 yards, returned by Thomas Jones for 15 yards (tackle by Kevin McCadam)",0.000,-0.060
3,14:52,1,10,TAM 17,27,7,Thomas Jones up the middle for 15 yards (tackle by Keion Carpenter),-0.060,1.070
3,14:25,1,10,TAM 32,27,7,Thomas Jones left tackle for 8 yards (tackle by Keith Brooking),1.070,1.610
3,13:46,2,2,TAM 40,27,7,Thomas Jones right tackle for 1 yard (tackle by Ed Jasper),1.610,1.030
3,13:08,3,1,TAM 41,27,7,Brad Johnson pass complete to Jameel Cook for 8 yards (tackle by Chris Draft),1.030,2.190
3,12:48,1,10,TAM 49,27,7,Michael Pittman up the middle for 1 yard (tackle by Chris Draft),2.190,1.780
3,12:16,2,9,TAM 50,27,7,"Brad Johnson pass complete to Thomas Jones for 5 yards (tackle by Keith Brooking). Penalty on John Wade: Offensive Holding, 10 yards (no play)",1.780,0.430
3,11:55,2,19,TAM 40,27,7,Brad Johnson pass complete to Keenan McCardell for 7 yards (tackle by Kevin Mathis),0.430,0.700
3,11:17,3,12,TAM 47,27,7,Brad Johnson pass complete to Charles Lee for 14 yards (tackle by Keion Carpenter),0.700,2.980
3,10:45,1,10,ATL 39,27,7,Michael Pittman up the middle for 3 yards (tackle by Keith Brooking),2.980,2.850
3,10:14,2,7,ATL 36,27,7,Brad Johnson pass incomplete intended for Charles Lee (defended by Travis Hall),2.850,2.150
3,10:08,3,7,ATL 36,27,7,Brad Johnson pass incomplete intended for Ken Dilger,2.150,0.880
3,10:03,4,7,ATL 36,27,7,Brad Johnson pass incomplete intended for Charles Lee (defended by Kevin McCadam),0.880,-1.400
3,9:55,1,10,ATL 37,27,7,T.J. Duckett up the middle for 1 yard (tackle by Shelton Quarles),1.400,0.990
3,9:11,2,9,ATL 38,27,7,T.J. Duckett up the middle for 8 yards (tackle by Shelton Quarles and John Lynch),0.990,1.360
3,8:23,3,1,ATL 46,27,7,T.J. Duckett left tackle for 1 yard (tackle by Ryan Nece),1.360,2.060
3,7:44,1,10,ATL 47,27,7,Michael Vick pass complete to Peerless Price for 8 yards (tackle by Ronde Barber),2.060,2.600
3,7:19,2,2,TAM 45,27,7,T.J. Duckett right guard for 4 yards (tackle by Anthony McFarland and Warren Sapp),2.600,2.850
3,6:33,1,10,TAM 41,27,7,T.J. Duckett up the middle for no gain (tackle by Derrick Brooks and Shelton Quarles),2.850,2.310
3,5:49,2,10,TAM 41,27,7,T.J. Duckett left tackle for 3 yards (tackle by Simeon Rice),2.310,2.020
3,5:06,3,7,TAM 38,27,7,Michael Vick pass complete to Peerless Price for 11 yards (tackle by Dwight Smith). Penalty on John Lynch: Defensive Offside (Declined),2.020,3.780
3,4:38,1,10,TAM 27,27,7,Michael Vick pass incomplete intended for Peerless Price,3.780,3.230
3,4:30,2,10,TAM 27,27,7,Michael Vick for 8 yards (tackle by Warren Sapp),3.230,3.640
3,3:53,3,2,TAM 19,27,7,Michael Vick pass incomplete intended for Alge Crumpler,3.640,2.310
3,3:53,4,2,TAM 19,30,7,Jay Feely 37 yard field goal good,2.310,3.000
3,,,,ATL 30,30,7,"Jay Feely kicks off 66 yards, returned by Aaron Stecker for 56 yards (tackle by Gerald McBurrows). Penalty on Nate Webster: Offensive Holding, 10 yards",0.000,0.280
3,3:27,1,10,TAM 20,30,7,Thomas Jones left tackle for 3 yards (tackle by Ellis Johnson and Keith Brooking),0.280,0.140
3,2:58,2,7,TAM 23,30,7,Brad Johnson pass complete to Keenan McCardell for 8 yards (tackle by Keith Brooking),0.140,1.000
3,2:27,1,10,TAM 31,30,7,Brad Johnson pass complete to Keenan McCardell for 9 yards (tackle by Kevin Mathis),1.000,1.680
3,1:52,2,1,TAM 40,30,7,Brad Johnson pass complete to Charles Lee for 5 yards (tackle by Keith Brooking),1.680,1.930
3,1:22,1,10,TAM 45,30,7,Brad Johnson pass complete to Thomas Jones for 3 yards (tackle by Juran Bolden),1.930,1.790
3,0:42,2,7,TAM 48,30,7,Brad Johnson pass complete to Karl Williams for 6 yards (tackle by Bryan Scott),1.790,1.880
3,0:06,3,1,ATL 46,30,7,Thomas Jones right tackle for 4 yards (tackle by Cory Hall),1.880,2.790
Quarter,Time,Down,ToGo,Location,ATL,TAM,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,ATL 42,30,7,Brad Johnson pass complete to Michael Pittman for 6 yards (tackle by Keith Brooking),2.790,3.050
4,14:25,2,4,ATL 36,30,7,Brad Johnson up the middle for 1 yard (tackle by Travis Hall),3.050,2.480
4,13:55,3,3,ATL 35,30,7,Brad Johnson pass complete to Michael Pittman for 19 yards (tackle by Keion Carpenter),2.480,4.510
4,13:29,1,10,ATL 16,30,7,Brad Johnson pass complete to Charles Lee for 1 yard (tackle by Tod McBride),4.510,4.050
4,13:00,2,9,ATL 15,30,7,Brad Johnson pass complete to Keenan McCardell for 13 yards (tackle by Cory Hall),4.050,6.740
4,12:24,1,2,ATL 2,30,7,Thomas Jones right tackle for -1 yards (tackle by Matt Stewart),6.740,5.530
4,11:44,2,3,ATL 3,30,7,Brad Johnson pass incomplete intended for Karl Williams,5.530,4.720
4,11:38,3,3,ATL 3,30,7,Brad Johnson pass incomplete intended for Keenan McCardell,4.720,3.040
4,11:33,4,3,ATL 3,30,13,"Brad Johnson pass complete to Charles Lee for 3 yards, touchdown",3.040,7.000
4,,,,ATL 2,30,14,Martin Gramatica kicks extra point good,0.000,0.000
4,,,,TAM 30,30,14,Martin Gramatica kicks onside 14 yards,0.000,2.650
4,11:24,1,10,TAM 44,30,14,T.J. Duckett left end for 3 yards (tackle by Shelton Quarles and Greg Spires),2.650,2.520
4,10:39,2,7,TAM 41,30,14,T.J. Duckett left tackle for 1 yard (tackle by Derrick Brooks and John Lynch),2.520,1.950
4,9:51,3,6,TAM 40,30,14,Michael Vick up the middle for 5 yards (tackle by Shelton Quarles),1.950,1.000
4,8:59,4,1,TAM 35,30,14,Michael Vick for 2 yards (tackle by Ronde Barber),1.000,3.380
4,8:05,1,10,TAM 33,30,14,T.J. Duckett left tackle for 2 yards (tackle by Nate Webster and Warren Sapp),3.380,3.110
4,7:18,2,8,TAM 31,30,14,T.J. Duckett left tackle for no gain (tackle by Warren Sapp),3.110,2.410
4,6:29,3,8,TAM 31,30,14,T.J. Duckett left guard for 6 yards (tackle by Ronde Barber and John Lynch),2.410,1.930
4,5:42,4,2,TAM 25,30,14,"Jay Feely 43 yard field goal no good. Penalty on Ronde Barber: Running Into the Kicker, 5 yards (no play)",1.930,4.240
4,5:37,1,10,TAM 20,30,14,T.J. Duckett left tackle for no gain (tackle by Ronde Barber and Nate Webster),4.240,3.690
4,4:53,2,10,TAM 20,30,14,T.J. Duckett left guard for 5 yards (tackle by Derrick Brooks),3.690,3.700
4,4:06,3,5,TAM 15,30,14,Michael Vick for 12 yards (tackle by Jermaine Phillips),3.700,6.510
4,3:58,1,3,TAM 3,30,14,"Penalty on Kynan Forney: False Start, 5 yards (no play)",6.510,5.370
4,3:58,1,8,TAM 8,30,14,"T.J. Duckett right tackle for 4 yards (tackle by Dwight Smith). T.J. Duckett fumbles (forced by Dwight Smith), recovered by Greg Spires at TAM-4 (tackle by Todd McClure)",5.370,0.380
,,,,,,,"ATL challenged the ruling, and the play was upheld.",,
4,3:45,1,10,TAM 4,30,14,Brad Johnson pass complete to Michael Pittman for 5 yards (tackle by Tod McBride),-0.380,-0.420
4,3:24,2,5,TAM 9,30,14,Brad Johnson pass complete to Charles Lee for 11 yards (tackle by Kevin McCadam),-0.420,0.280
4,3:00,1,10,TAM 20,30,14,Brad Johnson pass complete to Michael Pittman for 4 yards (tackle by Juran Bolden),0.280,0.270
4,2:31,2,6,TAM 24,30,20,"Brad Johnson pass complete to Keenan McCardell for 76 yards, touchdown",0.270,7.000
4,,,,,30,22,"Two Point Attempt: Brad Johnson pass complete to Karl Williams, conversion succeeds",1.000,1.000
4,,,,TAM 30,30,22,"Martin Gramatica kicks onside 8 yards, recovered by Dwight Smith (onside kick successful)",0.000,1.470
4,2:18,1,10,TAM 38,30,22,Brad Johnson pass complete to Michael Pittman for 9 yards (tackle by Keith Brooking),1.470,2.140
4,2:00,2,1,TAM 47,30,22,Michael Pittman left tackle for 9 yards (tackle by Keith Brooking),2.140,2.650
4,1:35,1,10,ATL 44,30,22,Brad Johnson pass complete to Michael Pittman for 13 yards (tackle by Keith Brooking),2.650,3.510
4,1:14,1,10,ATL 31,30,22,Brad Johnson pass complete to Charles Lee for 9 yards (tackle by Bryan Scott),3.510,4.180
4,0:48,2,1,ATL 22,30,22,Brad Johnson pass incomplete intended for Rickey Dudley (defended by Bryan Scott),4.180,3.470
4,0:45,3,1,ATL 22,30,22,Thomas Jones right end for 6 yards (tackle by Juran Bolden),3.470,4.510
4,0:39,,,,30,22,Timeout #1 by Tampa Bay Buccaneers,0.000,4.510
4,0:39,1,10,ATL 16,30,22,"Brad Johnson pass incomplete intended for Charles Lee (defended by Keion Carpenter). Penalty on Kevin Mathis: Defensive Holding, 5 yards (no play)",4.510,4.840
4,0:34,1,10,ATL 11,30,28,"Brad Johnson pass complete to Jameel Cook for 11 yards, touchdown",4.840,7.000
4,0:27,,,,30,28,Timeout #3 by Atlanta Falcons,0.000,0.000
4,,,,,30,28,"Two Point Attempt: Brad Johnson pass incomplete intended for Charles Lee, conversion fails",1.000,-1.000
4,,,,TAM 30,30,28,Martin Gramatica kicks off 28 yards,0.000,1.730
4,0:25,1,10,ATL 42,30,28,Michael Vick kneels for -1 yards,1.730,1.050
4,0:23,,,,30,28,Timeout #2 by Tampa Bay Buccaneers,0.000,1.050
4,0:23,2,11,ATL 41,30,28,Michael Vick kneels for no gain,1.050,0.370
4,0:19,,,,30,28,Timeout #3 by Tampa Bay Buccaneers,0.000,0.370
4,0:19,3,11,ATL 41,30,28,Michael Vick kneels for -1 yards,0.370,-0.720
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
