Quarter,Time,Down,ToGo,Location,KAN,HOU,Detail,EPB,EPA
2,7:35,4,2,KAN 8,0,3,Kris Brown 26 yard field goal good,2.990,3.000
2,,,,HOU 30,0,3,"Kris Brown kicks off 70 yards, returned by Eddie Drummond for 28 yards (tackle by Jamar Fletcher)",0.000,0.810
2,7:23,1,10,KAN 28,0,3,Damon Huard pass incomplete deep left intended for Dwayne Bowe (defended by Jason Simmons),0.810,0.260
2,7:17,2,10,KAN 28,0,3,Damon Huard pass complete short right to Larry Johnson for -1 yards (tackle by Morlon Greenwood),0.260,-0.560
2,6:37,3,11,KAN 27,0,3,Damon Huard pass complete short right to Larry Johnson for 8 yards (tackle by Von Hutchins),-0.560,-1.040
2,6:23,4,3,KAN 35,0,3,"Dustin Colquitt punts 42 yards, returned by Jacoby Jones for no gain",-1.040,-0.480
2,6:13,1,10,HOU 23,0,9,"Matt Schaub pass complete deep left to Andre Johnson for 77 yards, touchdown",0.480,7.000
2,,,,KAN 2,0,10,Kris Brown kicks extra point good,0.000,0.000
2,,,,HOU 30,0,10,"Kris Brown kicks off 73 yards, returned by Eddie Drummond for 23 yards (tackle by Michael Boulware)",0.000,0.280
2,5:55,1,10,KAN 20,0,10,Larry Johnson up the middle for 4 yards (tackle by Travis Johnson),0.280,0.270
2,5:20,2,6,KAN 24,0,10,Damon Huard pass incomplete short right intended for Dwayne Bowe (defended by Demarcus Faggins),0.270,-0.430
2,5:16,3,6,KAN 24,0,10,Larry Johnson right guard for 8 yards (tackle by Jamar Fletcher),-0.430,1.070
2,4:40,1,10,KAN 32,0,10,Michael Bennett left guard for 12 yards (tackle by Von Hutchins and Mario Williams),1.070,1.860
2,4:01,1,10,KAN 44,0,10,Michael Bennett left guard for 1 yard (tackle by Anthony Maddox),1.860,1.450
2,3:24,2,9,KAN 45,0,10,Larry Johnson up the middle for 2 yards (tackle by C.C. Brown),1.450,1.030
2,2:41,3,7,KAN 47,0,10,"Damon Huard pass complete short right to Samie Parker for 9 yards (tackle by Demarcus Faggins). Penalty on Tony Gonzalez: Offensive Pass Interference, 10 yards (no play)",1.030,-0.300
2,2:09,3,17,KAN 37,0,10,Damon Huard pass incomplete deep right intended for Samie Parker (defended by Demarcus Faggins),-0.300,-0.910
2,2:03,4,17,KAN 37,0,10,"Dustin Colquitt punts 42 yards, returned by Jacoby Jones for 9 yards (tackle by Jarrad Page)",-0.910,-0.940
2,1:51,1,10,HOU 30,0,10,"Ahman Green right tackle for 9 yards (tackle by Napoleon Harris). Penalty on Chester Pitts: Offensive Holding, 10 yards (no play)",0.940,0.280
2,1:45,1,20,HOU 20,0,10,Matt Schaub sacked by Alfonso Boone for -11 yards,0.280,-2.310
2,0:57,2,31,HOU 9,0,10,Ahman Green up the middle for -4 yards (tackle by Alfonso Boone),-2.310,-4.350
2,0:53,,,,0,10,Timeout #2 by Kansas City Chiefs,0.000,-4.350
2,0:53,3,35,HOU 5,0,10,Ahman Green left end for 12 yards (tackle by Jarrad Page),-4.350,-2.320
2,0:46,,,,0,10,Timeout #3 by Kansas City Chiefs,0.000,-2.320
2,0:46,4,23,HOU 17,0,10,"Matt Turk punts 59 yards, returned by Eddie Drummond for 1 yard (tackle by Shantee Orr). Penalty on Turk McBride: Offensive Holding, 10 yards",-2.320,0.220
2,0:31,1,10,KAN 15,0,10,Damon Huard pass complete short middle to Samie Parker for 12 yards (tackle by Jamar Fletcher),-0.220,0.740
2,0:27,1,10,KAN 27,0,10,Damon Huard pass incomplete deep left intended for Jeff Webb is intercepted by Dunta Robinson at HOU-47 and returned for -4 yards (tackle by Samie Parker),0.740,-1.800
2,0:14,1,10,HOU 43,0,10,Matt Schaub pass incomplete short left intended for Andre Johnson,1.800,1.250
2,0:10,2,10,HOU 43,0,10,Matt Schaub pass complete short middle to Ahman Green for 4 yards (tackle by Napoleon Harris),1.250,1.090
2,0:03,,,,0,10,Timeout #1 by Houston Texans,0.000,1.090
2,0:03,3,6,HOU 47,0,10,Ahman Green up the middle for 18 yards (tackle by Derrick O. Johnson),1.090,3.250
Quarter,Time,Down,ToGo,Location,KAN,HOU,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,HOU 30,0,10,"Kris Brown kicks off 60 yards, returned by Benny Sapp for 29 yards (tackle by Kris Brown)",0.000,1.530
3,14:50,1,10,KAN 39,0,10,Larry Johnson up the middle for 3 yards (tackle by Travis Johnson),1.530,1.390
3,14:18,2,7,KAN 42,0,10,Damon Huard pass incomplete short left intended for Samie Parker,1.390,0.700
3,14:15,3,7,KAN 42,0,16,"Damon Huard pass complete short right to Kris Wilson for -4 yards. Kris Wilson fumbles (forced by Jamar Fletcher), recovered by Mario Williams at KAN-38 and returned for 38 yards, touchdown",0.700,-7.000
,,,,,,,"KAN challenged the pass completion ruling, and the play was upheld.",,
3,,,,KAN 2,0,17,Kris Brown kicks extra point good,0.000,0.000
3,,,,HOU 30,0,17,"Kris Brown kicks off 72 yards, returned by Eddie Drummond for 28 yards (tackle by Jamar Fletcher)",0.000,0.670
3,13:54,1,10,KAN 26,0,17,"Damon Huard pass complete short right to Larry Johnson for 2 yards (tackle by C.C. Brown). Penalty on Kris Wilson: Offensive Holding, 10 yards",0.670,-0.020
3,13:26,1,18,KAN 18,0,17,Michael Bennett up the middle for 2 yards (tackle by DeMeco Ryans),-0.020,-0.680
3,12:47,2,16,KAN 20,0,17,Damon Huard pass complete short left to Tony Gonzalez for 3 yards (tackle by Dunta Robinson),-0.680,-0.960
3,12:00,3,13,KAN 23,0,17,Damon Huard sacked by Mario Williams for -7 yards,-0.960,-2.390
3,11:25,4,20,KAN 16,0,17,"Dustin Colquitt punts 45 yards, returned by Jacoby Jones for 3 yards (tackle by Jean-Phillipe Darche)",-2.390,-1.730
3,11:16,1,10,HOU 42,0,17,Ahman Green right tackle for 3 yards (tackle by Bernard Pollard),1.730,1.590
3,10:38,2,7,HOU 45,0,17,Matt Schaub pass complete deep left to Andre Johnson for 19 yards (tackle by Benny Sapp),1.590,3.180
3,9:51,1,10,KAN 36,0,17,Matt Schaub pass incomplete deep middle intended for Kevin Walter (defended by Bernard Pollard),3.180,2.640
3,9:43,2,10,KAN 36,0,17,Ahman Green left guard for 5 yards (tackle by Ron Edwards),2.640,2.610
3,9:05,3,5,KAN 31,0,17,Matt Schaub pass complete short right to Jacoby Jones for 7 yards (tackle by Ty Law),2.610,3.970
3,8:22,1,10,KAN 24,0,17,"Ron Dayne left tackle for 2 yards (tackle by Ty Law). Penalty on Ephraim Salaam: Offensive Holding, 10 yards",3.970,3.450
3,7:52,1,18,KAN 32,0,17,"Matt Schaub pass incomplete short right intended for Jacoby Jones. Penalty on Fred E. Weary: Ineligible Downfield Pass, 5 yards (no play)",3.450,3.120
3,7:52,1,23,KAN 37,0,17,Ron Dayne up the middle for 3 yards (tackle by James Reed and Tamba Hali),3.120,2.080
3,6:58,2,20,KAN 34,0,17,"Matt Schaub pass complete short middle to Andre Johnson for 6 yards (tackle by Tyron Brackenridge). Andre Johnson fumbles (forced by Tyron Brackenridge), recovered by Donnie Edwards at KAN-28 (tackle by Andre Johnson)",2.080,-0.810
3,6:56,1,10,KAN 28,0,17,Damon Huard pass complete short left to Larry Johnson for 9 yards (tackle by Danny Clark),0.810,1.480
3,6:22,2,1,KAN 37,0,17,Larry Johnson right guard for 5 yards (tackle by Mario Williams and Danny Clark),1.480,1.730
3,5:48,1,10,KAN 42,0,17,Damon Huard pass complete short middle to Tony Gonzalez for 9 yards (tackle by DeMeco Ryans),1.730,2.400
3,5:13,2,1,HOU 49,0,17,Michael Bennett left end for 2 yards (tackle by Danny Clark),2.400,2.460
3,4:33,1,10,HOU 47,0,17,Damon Huard pass complete short left to Michael Bennett for 6 yards (tackle by Danny Clark),2.460,2.720
3,4:33,2,4,HOU 41,0,17,"Penalty on Amobi Okoye: Encroachment, 5 yards (no play)",2.720,3.180
3,3:26,,,,0,17,Timeout #2 by Kansas City Chiefs,0.000,3.180
3,3:26,1,10,HOU 36,0,17,Damon Huard pass incomplete short right intended for Tony Gonzalez,3.180,2.640
3,3:22,2,10,HOU 36,0,17,Damon Huard pass complete deep left to Dwayne Bowe for 25 yards (tackle by Von Hutchins),2.640,4.840
3,2:37,1,10,HOU 11,0,17,"Penalty on Damion McIntosh: False Start, 5 yards (no play)",4.840,4.340
3,2:11,1,15,HOU 16,0,17,Damon Huard pass complete short right to Samie Parker for 6 yards (tackle by Demarcus Faggins),4.340,4.320
3,1:30,2,9,HOU 10,0,17,Damon Huard sacked by Mario Williams for -6 yards,4.320,2.890
3,0:52,3,15,HOU 16,0,17,Damon Huard pass complete short left to Larry Johnson for 7 yards (tackle by Dunta Robinson),2.890,2.830
3,0:30,4,8,HOU 9,3,17,Justin Medlock 27 yard field goal good,2.830,3.000
3,,,,KAN 30,3,17,"Justin Medlock kicks off 70 yards, returned by Jerome Mathis for 25 yards (tackle by Tyron Brackenridge)",0.000,0.610
3,0:18,1,10,HOU 25,3,17,Ahman Green left guard for 3 yards (tackle by Alfonso Boone),0.610,0.470
Quarter,Time,Down,ToGo,Location,KAN,HOU,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,7,HOU 28,3,17,Matt Schaub pass complete short right to Vonta Leach for 3 yards (tackle by Derrick O. Johnson),0.470,0.170
4,14:20,3,4,HOU 31,3,17,Matt Schaub pass complete short middle to Owen Daniels for 14 yards (tackle by Tyron Brackenridge),0.170,1.930
4,13:34,1,10,HOU 45,3,17,Ron Dayne right guard for 1 yard,1.930,1.520
4,12:48,2,9,HOU 46,3,17,Matt Schaub pass complete short left to Andre Johnson for 9 yards (tackle by Greg Wesley),1.520,2.590
4,12:02,1,10,KAN 45,3,17,Ron Dayne right guard for -2 yards (tackle by Jimmy Wilkerson),2.590,1.770
4,11:16,2,12,KAN 47,3,17,Matt Schaub pass complete short left to Andre Johnson for 11 yards (tackle by Benny Sapp),1.770,2.540
4,10:25,3,1,KAN 36,3,17,Ron Dayne right guard for 4 yards (tackle by Turk McBride and Napoleon Harris),2.540,3.450
4,9:38,1,10,KAN 32,3,17,Ron Dayne left guard for 4 yards (tackle by Ron Edwards and Donnie Edwards),3.450,3.440
4,8:51,2,6,KAN 28,3,17,Ron Dayne left end for 4 yards (tackle by Tamba Hali),3.440,3.270
4,8:06,3,2,KAN 24,3,17,Ahman Green left guard for 6 yards (tackle by Napoleon Harris),3.270,4.370
4,7:20,1,10,KAN 18,3,17,Ahman Green right guard for 4 yards (tackle by Ron Edwards),4.370,4.430
4,6:35,2,6,KAN 14,3,17,Ahman Green left guard for 3 yards (tackle by Napoleon Harris),4.430,4.260
4,5:51,3,3,KAN 11,3,17,Ahman Green right tackle for 1 yard (tackle by Tamba Hali),4.260,2.890
4,5:05,,,,3,17,Timeout #1 by Houston Texans,0.000,2.890
4,5:05,4,2,KAN 10,3,20,Kris Brown 28 yard field goal good,2.890,3.000
4,,,,HOU 30,3,20,"Kris Brown kicks off 66 yards, returned by Benny Sapp for 17 yards (tackle by Jameel Cook)",0.000,0.340
4,4:54,1,10,KAN 21,3,20,Damon Huard pass complete short middle to Larry Johnson for 5 yards (tackle by DeMeco Ryans),0.340,0.480
4,4:30,2,5,KAN 26,3,20,Damon Huard pass complete short right to Tony Gonzalez for 6 yards (tackle by Demarcus Faggins),0.480,1.070
4,4:30,1,10,KAN 32,3,20,Damon Huard sacked by N.D. Kalu for -8 yards,1.070,-0.550
4,4:12,2,18,KAN 24,3,20,Damon Huard pass incomplete short right intended for Tony Gonzalez (defended by C.C. Brown),-0.550,-1.220
4,4:06,3,18,KAN 24,3,20,Damon Huard pass complete short middle to Dwayne Bowe for 11 yards (tackle by Amobi Okoye),-1.220,-1.040
4,3:40,4,7,KAN 35,3,20,Damon Huard pass complete short middle to Larry Johnson for 14 yards (tackle by DeMeco Ryans),-1.040,2.190
4,3:20,1,10,KAN 49,3,20,Damon Huard pass incomplete short middle intended for Larry Johnson is intercepted by Travis Johnson at KAN-49,2.190,-2.320
4,3:13,1,10,KAN 49,3,20,Ron Dayne left guard for 2 yards (tackle by James Reed),2.320,2.050
4,2:29,2,8,KAN 47,3,20,Ron Dayne left end for 5 yards (tackle by Benny Sapp),2.050,2.020
4,2:00,3,3,KAN 42,3,20,Ron Dayne left guard for 3 yards (tackle by Tamba Hali),2.020,2.980
4,1:15,1,10,KAN 39,3,20,Ron Dayne up the middle for 2 yards (tackle by Jimmy Wilkerson and Napoleon Harris),2.980,2.710
4,0:29,2,8,KAN 37,3,20,Matt Schaub kneels for -1 yards,2.710,1.880
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
