Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Jerricho Cotchery,NYJ,0,0,,0,0,2,13,6.5,0,14
Marquice Cole,NYJ,0,0,,0,0,1,-5,-5.0,0,-5
Joe McKnight,NYJ,3,60,20.0,0,28,0,0,,0,0
Brad Smith,NYJ,3,66,22.0,0,28,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Devin Hester,CHI,1,40,40.0,0,40,1,38,38.0,0,38
Rashied Davis,CHI,2,30,15.0,0,16,0,0,,0,0
Danieal Manning,CHI,2,31,15.5,0,26,0,0,,0,0
Kellen Davis,CHI,1,2,2.0,0,2,0,0,,0,0
Johnny Knox,CHI,1,11,11.0,0,11,0,0,,0,0
