Quarter,Time,Down,ToGo,Location,NYJ,MIA,Detail,EPB,EPA
1,5:02,3,12,NYJ 30,0,3,Chad Pennington pass complete to Kevin Lockett for 17 yards (tackle by Terrell Buckley),-0.430,2.060
1,4:22,1,10,NYJ 47,0,3,Curtis Martin up the middle for -3 yards (tackle by Adewale Ogunleye),2.060,1.110
1,3:44,2,13,NYJ 44,0,3,Chad Pennington pass complete to Anthony Becht for 8 yards (tackle by Morlon Greenwood),1.110,1.490
1,3:00,3,5,MIA 48,0,3,Chad Pennington sacked by Jason Taylor for -6 yards,1.490,-0.320
1,2:27,4,11,NYJ 46,0,3,"Dan Stryzinski punts 40 yards, fair catch by Charlie Rogers",-0.320,0.280
1,2:19,1,10,MIA 14,0,3,Ricky Williams right guard for no gain (tackle by Marvin Jones and Shaun Ellis),-0.280,-0.750
1,1:36,2,10,MIA 14,0,3,Jay Fiedler pass complete to Ricky Williams for 59 yards (tackle by Ray Mickens),-0.750,3.780
1,0:38,1,10,NYJ 27,0,3,Chris Chambers left end for 2 yards (tackle by Tyrone Carter),3.780,3.500
Quarter,Time,Down,ToGo,Location,NYJ,MIA,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,8,NYJ 25,0,3,Jay Fiedler pass incomplete intended for Chris Chambers (defended by Tyrone Carter),3.500,2.810
2,14:55,3,8,NYJ 25,0,3,Jay Fiedler pass incomplete intended for Oronde Gadsden,2.810,1.800
2,14:50,4,8,NYJ 25,0,6,Olindo Mare 43 yard field goal good,1.800,3.000
2,,,,MIA 30,0,6,"Olindo Mare kicks off 70 yards, touchback",0.000,0.280
2,14:45,1,10,NYJ 20,0,6,Curtis Martin right end for -3 yards (tackle by Morlon Greenwood),0.280,-0.790
2,14:06,2,13,NYJ 17,0,6,Chad Pennington pass complete to Santana Moss for 2 yards (tackle by Patrick Surtain),-0.790,-1.140
2,13:22,3,11,NYJ 19,0,6,Chad Pennington sacked by David Bowens for -8 yards,-1.140,-2.490
2,12:51,4,19,NYJ 11,0,6,Dan Stryzinski punts 43 yards,-2.490,-1.990
2,12:42,1,10,MIA 46,0,6,Jay Fiedler pass complete to Chris Chambers for 21 yards (tackle by Tyrone Carter),1.990,3.380
2,12:02,1,10,NYJ 33,0,6,Ricky Williams left end for 4 yards (tackle by Chester McGlockton),3.380,3.380
2,11:23,2,6,NYJ 29,0,6,Ricky Williams right end for 3 yards (tackle by Shaun Ellis and James Reed),3.380,3.070
2,10:43,3,3,NYJ 26,0,6,Jay Fiedler pass complete to Donald Lee for 10 yards (tackle by Victor Hobson),3.070,4.510
2,10:09,1,10,NYJ 16,0,6,Jay Fiedler pass incomplete intended for Rob Konrad,4.510,3.900
2,10:01,2,10,NYJ 16,0,12,"Ricky Williams left end for 16 yards, touchdown",3.900,7.000
2,,,,NYJ 2,0,13,Olindo Mare kicks extra point good,0.000,0.000
2,,,,MIA 30,0,13,"Olindo Mare kicks off 75 yards, touchback",0.000,0.280
2,9:54,1,10,NYJ 20,0,13,Curtis Martin right tackle for 5 yards (tackle by Zach Thomas and Sammy Knight),0.280,0.410
2,9:20,2,5,NYJ 25,0,13,Curtis Martin right guard for 4 yards (tackle by Junior Seau and Larry Chester),0.410,0.230
2,8:41,3,1,NYJ 29,0,13,Chad Pennington pass complete to Jerald Sowell for 4 yards (tackle by Sammy Knight),0.230,1.140
2,8:01,1,10,NYJ 33,0,13,Chad Pennington pass complete to Curtis Conway for 45 yards,1.140,4.110
2,7:31,1,10,MIA 22,0,13,Curtis Martin left guard for 5 yards (tackle by Morlon Greenwood),4.110,4.290
2,6:51,2,5,MIA 17,0,13,Chad Pennington pass complete to Santana Moss for 9 yards (tackle by Zach Thomas),4.290,5.370
2,6:13,1,8,MIA 8,6,13,"Curtis Martin up the middle for 8 yards, touchdown",5.370,7.000
2,,,,MIA 2,7,13,Doug Brien kicks extra point good,0.000,0.000
2,,,,NYJ 30,7,13,"Doug Brien kicks off 67 yards, returned by Travis Minor for 49 yards (tackle by Doug Brien)",0.000,2.390
2,5:57,1,10,NYJ 48,7,13,Jay Fiedler pass complete to Ricky Williams for 3 yards (tackle by Victor Hobson),2.390,2.250
2,5:16,2,7,NYJ 45,7,13,Jay Fiedler pass complete to Chris Chambers for 20 yards (tackle by Marvin Jones),2.250,3.910
2,4:33,1,10,NYJ 25,7,13,Ricky Williams left guard for 2 yards (tackle by Sam Garnes),3.910,3.630
2,3:52,2,8,NYJ 23,7,13,Jay Fiedler pass complete to Ricky Williams for 3 yards (tackle by Marvin Jones),3.630,3.340
2,3:04,3,5,NYJ 20,7,19,"Jay Fiedler pass complete to Chris Chambers for 20 yards, touchdown",3.340,7.000
2,,,,NYJ 2,7,20,Olindo Mare kicks extra point good,0.000,0.000
2,,,,MIA 30,7,20,"Olindo Mare kicks off 77 yards, touchback",0.000,0.280
2,2:55,1,10,NYJ 20,7,20,Chad Pennington pass complete to Santana Moss for 23 yards (tackle by Brock Marion),0.280,1.800
2,2:28,1,10,NYJ 43,7,20,Curtis Martin left tackle for 5 yards (tackle by Adewale Ogunleye),1.800,1.930
2,2:03,2,5,NYJ 48,7,20,Chad Pennington pass complete to Anthony Becht for 2 yards (tackle by Junior Seau),1.930,1.490
2,2:00,3,3,MIA 50,7,20,Chad Pennington pass complete to Santana Moss for 3 yards (tackle by Zach Thomas),1.490,2.460
2,1:35,1,10,MIA 47,7,20,Chad Pennington pass complete to Santana Moss for 9 yards,2.460,3.130
2,1:29,2,1,MIA 38,7,20,Curtis Martin right tackle for 9 yards (tackle by Junior Seau and Zach Thomas),3.130,3.640
2,1:22,,,,7,20,Timeout #1 by New York Jets,0.000,3.640
2,1:22,1,10,MIA 29,7,20,Curtis Martin up the middle for 1 yard (tackle by Jeff Zgonina),3.640,3.240
2,1:04,2,9,MIA 28,7,20,Chad Pennington pass complete to Anthony Becht for 6 yards (tackle by Zach Thomas),3.240,3.340
2,0:57,,,,7,20,Timeout #2 by New York Jets,0.000,3.340
2,0:57,3,3,MIA 22,7,20,Chad Pennington pass complete to Jerald Sowell for 6 yards (tackle by Junior Seau),3.340,4.510
2,0:35,1,10,MIA 16,7,20,Chad Pennington pass complete to Jerald Sowell for 8 yards (tackle by Junior Seau),4.510,5.350
2,0:32,,,,7,20,Timeout #3 by New York Jets,0.000,5.350
2,0:32,2,2,MIA 8,7,20,Chad Pennington pass incomplete intended for Santana Moss (defended by Brock Marion),5.350,4.620
2,0:28,3,2,MIA 8,7,20,"Chad Pennington pass complete to Anthony Becht for 8 yards. Penalty on Anthony Becht: Offensive Pass Interference, 10 yards (no play)",4.620,2.940
2,0:23,3,12,MIA 18,7,20,Chad Pennington pass incomplete intended for Jerald Sowell,2.940,2.250
2,0:18,4,12,MIA 18,10,20,Doug Brien 36 yard field goal good,2.250,3.000
2,,,,NYJ 30,10,20,"Doug Brien kicks off 42 yards, returned by Charlie Rogers for 4 yards (tackle by Kenyatta Wright)",0.000,1.070
2,0:07,1,10,MIA 32,10,20,Jay Fiedler kneels for -1 yards,1.070,0.390
Quarter,Time,Down,ToGo,Location,NYJ,MIA,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,MIA 30,10,20,"Olindo Mare kicks off 59 yards, returned by LaMont Jordan for 25 yards (tackle by Arturo Freeman)",0.000,1.330
3,14:54,1,10,NYJ 36,10,20,Chad Pennington pass complete to Jerald Sowell for 12 yards (tackle by Junior Seau),1.330,2.130
3,14:15,1,10,NYJ 48,10,20,Curtis Martin right guard for 6 yards (tackle by Morlon Greenwood),2.130,2.390
3,13:36,2,4,MIA 46,10,20,Curtis Martin up the middle for 1 yard (tackle by Junior Seau and Adewale Ogunleye),2.390,1.820
3,12:53,3,3,MIA 45,10,20,Curtis Martin up the middle for 11 yards (tackle by Zach Thomas),1.820,3.310
3,12:14,1,10,MIA 34,10,20,Chad Pennington pass complete to Jerald Sowell for 13 yards (tackle by Brock Marion),3.310,4.170
3,11:33,1,10,MIA 21,10,20,Curtis Martin right tackle for 4 yards (tackle by Patrick Surtain and Jeff Zgonina),4.170,4.200
3,10:55,2,6,MIA 17,10,20,Chad Pennington pass complete to Curtis Conway for 2 yards (tackle by Sam Madison),4.200,3.810
3,10:21,3,4,MIA 15,10,20,Chad Pennington pass complete to Santana Moss for 7 yards (tackle by David Bowens),3.810,5.370
3,9:41,1,8,MIA 8,10,20,Curtis Martin up the middle for no gain (tackle by Dario Romero),5.370,4.570
3,9:20,2,8,MIA 8,10,20,Chad Pennington pass incomplete intended for Anthony Becht (defended by Zach Thomas),4.570,3.580
3,8:58,3,8,MIA 8,10,20,"Curtis Martin right guard for no gain (tackle by Arturo Freeman and David Bowens). Penalty on Jason Taylor: Defensive Offside, 4 yards (no play)",3.580,4.490
3,8:30,3,4,MIA 4,10,20,Chad Pennington pass incomplete intended for Curtis Conway,4.490,3.030
3,8:25,4,4,MIA 4,13,20,Doug Brien 22 yard field goal good,3.030,3.000
3,,,,NYJ 30,13,20,"Doug Brien kicks off 68 yards, returned by Travis Minor for 27 yards (tackle by Derek Pagel)",0.000,0.870
3,8:13,1,10,MIA 29,13,20,Jay Fiedler pass complete to Chris Chambers for 9 yards (tackle by Ray Mickens),0.870,1.540
3,7:43,2,1,MIA 38,13,20,Ricky Williams left guard for 3 yards (tackle by Shaun Ellis),1.540,1.660
3,7:02,1,10,MIA 41,13,20,Jay Fiedler pass complete to Derrius Thompson for 17 yards (tackle by Ray Mickens),1.660,2.790
3,6:20,1,10,NYJ 42,13,20,Jay Fiedler pass complete to Donald Lee for 20 yards,2.790,4.110
3,5:52,1,10,NYJ 22,13,20,Ricky Williams right end for 11 yards (tackle by Tyrone Carter),4.110,4.840
3,5:17,1,10,NYJ 11,13,20,"Jay Fiedler pass incomplete intended for Chris Chambers (defended by Aaron Beasley). Penalty on Todd Perry: Face Mask (15 Yards), 15 yards (no play)",4.840,3.840
3,5:12,1,25,NYJ 26,13,20,Jay Fiedler sacked by Shaun Ellis and Josh Evans for -10 yards,3.840,0.910
3,4:35,2,35,NYJ 36,13,20,Ricky Williams up the middle for 3 yards (tackle by Jason Glenn),0.910,0.700
3,3:56,3,32,NYJ 33,13,20,Jay Fiedler sacked by Jason Ferguson and Shaun Ellis for -2 yards,0.700,0.970
3,3:29,4,34,NYJ 35,13,20,Olindo Mare 53 yard field goal no good,0.970,-1.860
3,3:21,1,10,NYJ 44,13,20,Chad Pennington pass complete to Anthony Becht for 3 yards (tackle by Patrick Surtain),1.860,1.720
3,2:45,2,7,NYJ 47,13,20,Curtis Martin left tackle for 5 yards (tackle by Zach Thomas and Jason Taylor),1.720,1.690
3,2:01,3,2,MIA 48,13,20,Chad Pennington pass incomplete intended for Jerald Sowell,1.690,0.070
3,1:57,4,2,MIA 48,13,20,"Dan Stryzinski punts 38 yards, fair catch by Charlie Rogers",0.070,0.380
3,1:49,1,10,MIA 10,13,20,Ricky Williams right tackle for 3 yards (tackle by Dewayne Robertson and Bryan Thomas),-0.380,-0.560
3,1:10,2,7,MIA 13,13,20,Ricky Williams left tackle for 2 yards (tackle by Sam Cowart),-0.560,-0.840
3,0:30,3,5,MIA 15,13,20,Jay Fiedler pass incomplete intended for Randy McMichael (defended by Sam Garnes),-0.840,-2.440
3,0:26,4,5,MIA 15,15,20,"Matt Turk for no gain. Matt Turk fumbles, safety",-2.440,-2.000
3,,,,MIA 20,15,20,"Matt Turk kicks off 41 yards, returned by Chris Baker for 4 yards (tackle by Tommy Hendricks)",0.000,1.800
3,0:18,1,10,NYJ 43,15,20,Curtis Martin up the middle for 3 yards (tackle by Morlon Greenwood),1.800,1.660
Quarter,Time,Down,ToGo,Location,NYJ,MIA,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,7,NYJ 46,15,20,Chad Pennington sacked by Jeff Zgonina for -7 yards,1.660,0.040
4,14:26,3,14,NYJ 39,15,20,Chad Pennington pass complete to Kevin Lockett for 16 yards (tackle by Brock Marion),0.040,2.590
4,13:41,1,10,MIA 45,15,20,Curtis Martin right guard for 9 yards (tackle by Brock Marion),2.590,3.260
4,13:09,2,1,MIA 36,15,20,Curtis Martin right end for 3 yards (tackle by Morlon Greenwood and Patrick Surtain),3.260,3.380
4,12:24,1,10,MIA 33,15,20,Curtis Martin right guard for 1 yard (tackle by Morlon Greenwood and Jeff Zgonina),3.380,2.970
4,11:45,2,9,MIA 32,15,20,Chad Pennington pass complete to Santana Moss for 13 yards (tackle by Sammy Knight),2.970,4.310
4,11:05,1,10,MIA 19,15,20,Curtis Martin up the middle for 2 yards (tackle by Dario Romero),4.310,4.030
4,10:24,2,8,MIA 17,15,20,Curtis Martin left tackle for 14 yards (tackle by Terrell Buckley and Zach Thomas),4.030,6.510
4,9:41,1,3,MIA 3,15,20,LaMont Jordan up the middle for 2 yards (tackle by Larry Chester and Jason Taylor),6.510,5.910
4,9:04,2,1,MIA 1,21,20,"Chad Pennington pass complete to Anthony Becht for 1 yard, touchdown",5.910,7.000
4,,,,,21,20,"Two Point Attempt: Chad Pennington pass incomplete intended for Curtis Conway, conversion fails. Penalty on Patrick Surtain: Defensive Holding, 1 yards (no play)",1.000,1.000
4,,,,,21,20,"Two Point Attempt: Chad Pennington pass incomplete intended for Anthony Becht, conversion fails",1.000,-1.000
,,,,,,,"NYJ challenged the ruling, and the play was upheld.",,
4,,,,NYJ 30,21,20,"Doug Brien kicks off 61 yards, returned by Travis Minor for 22 yards (tackle by Kenyatta Wright)",0.000,1.000
4,8:52,1,10,MIA 31,21,20,Jay Fiedler pass complete to Chris Chambers for 23 yards (tackle by Tyrone Carter),1.000,2.520
4,8:10,1,10,NYJ 46,21,20,Jay Fiedler pass complete to Randy McMichael for 27 yards (tackle by Tyrone Carter),2.520,4.310
4,7:37,1,10,NYJ 19,21,20,Ricky Williams right tackle for 4 yards (tackle by Marvin Jones),4.310,4.350
4,6:59,2,6,NYJ 15,21,20,Ricky Williams up the middle for no gain (tackle by Matt Walters),4.350,3.580
4,6:14,3,6,NYJ 15,21,20,"Penalty on Randy McMichael: False Start, 5 yards (no play)",3.580,2.940
4,5:52,3,11,NYJ 20,21,20,"Jay Fiedler pass incomplete intended for Chris Chambers. Penalty on Dewayne Robertson: Roughing the Passer, 10 yards (no play)",2.940,4.910
4,5:46,1,10,NYJ 10,21,20,Ricky Williams up the middle for 9 yards (tackle by Marvin Jones and Tyrone Carter),4.910,5.910
4,5:02,2,1,NYJ 1,21,20,Travis Minor right tackle for no gain (tackle by Marvin Jones and Sam Cowart),5.910,5.170
4,4:20,3,1,NYJ 1,21,20,Jay Fiedler pass incomplete intended for Randy McMichael is intercepted by Victor Hobson and returned for 26 yards (tackle by Travis Minor),5.170,-0.610
4,4:06,1,10,NYJ 25,21,20,Curtis Martin right end for -1 yards (tackle by Adewale Ogunleye),0.610,-0.070
4,3:59,,,,21,20,Timeout #1 by Miami Dolphins,0.000,-0.070
4,3:59,2,11,NYJ 24,21,20,"Chad Pennington pass complete to Anthony Becht for 18 yards (tackle by Morlon Greenwood). Penalty on Anthony Becht: Offensive Pass Interference, 10 yards (no play)",-0.070,-1.540
4,3:51,2,21,NYJ 14,21,20,Curtis Martin up the middle for 1 yard (tackle by Jeff Zgonina),-1.540,-2.350
4,3:08,3,20,NYJ 15,21,20,Chad Pennington pass incomplete intended for Curtis Martin (defended by David Bowens). Penalty on Jason Fabini: Offensive Holding (Declined),-2.350,-2.440
4,3:04,4,20,NYJ 15,21,20,"Dan Stryzinski punts 34 yards, fair catch by Charlie Rogers",-2.440,-2.320
4,2:56,1,10,NYJ 49,21,20,Jay Fiedler pass complete to Chris Chambers for 11 yards (tackle by Victor Hobson),2.320,3.050
4,2:22,1,10,NYJ 38,21,20,Jay Fiedler pass incomplete intended for Ricky Williams,3.050,2.510
4,2:13,2,10,NYJ 38,21,20,Jay Fiedler pass complete to Chris Chambers for 11 yards,2.510,3.780
4,2:07,1,10,NYJ 27,21,20,Ricky Williams left end for -2 yards (tackle by Victor Hobson),3.780,2.960
4,2:00,2,12,NYJ 29,21,20,Ricky Williams left guard for 6 yards (tackle by Marvin Jones and Sam Cowart),2.960,3.070
4,1:49,,,,21,20,Timeout #2 by New York Jets,0.000,3.070
4,1:49,3,6,NYJ 23,21,20,Jay Fiedler pass complete to Chris Chambers for 14 yards (tackle by Ray Mickens),3.070,5.140
4,1:37,,,,21,20,Timeout #3 by New York Jets,0.000,5.140
4,1:37,1,9,NYJ 9,21,20,Ricky Williams left tackle for 3 yards (tackle by Sam Garnes),5.140,4.950
4,0:52,2,6,NYJ 6,21,20,Jay Fiedler up the middle for 2 yards (tackle by Jason Ferguson),4.950,4.490
4,0:07,,,,21,20,Timeout #2 by Miami Dolphins,0.000,4.490
4,0:07,3,4,NYJ 4,21,23,Olindo Mare 22 yard field goal good,4.490,3.000
4,,,,MIA 30,21,23,"Olindo Mare kicks off 41 yards, returned by Kevin Swayne for 3 yards (tackle by Tommy Hendricks)",0.000,0.940
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
