#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,MIN 20,11,5:47,80,Touchdown
2,1,8:17,MIN 15,3,1:22,8,Punt
3,1,4:42,MIN 20,3,1:21,-6,Punt
4,2,14:55,MIN 20,9,4:43,80,Touchdown
5,2,6:07,MIN 27,2,0:55,4,Interception
6,2,3:39,MIN 20,3,1:11,-2,Punt
7,2,2:28,CLE 26,4,1:20,1,Field Goal
8,2,0:47,CLE 46,7,0:47,31,Fumble
9,3,11:24,MIN 49,2,0:40,8,Fumble
10,3,8:45,MIN 10,3,0:39,4,Punt
11,3,7:21,MIN 38,5,3:00,8,Punt
12,3,3:25,CLE 9,3,0:49,9,Touchdown
13,3,1:01,MIN 28,13,5:14,60,Field Goal
14,4,8:39,MIN 21,3,1:28,9,Punt
15,4,4:22,MIN 14,3,1:01,6,Punt
16,4,0:51,MIN 29,7,0:51,29,End of Game
