0,1
Game Info,Game Info
Won Toss,Colts (deferred)
Roof,retractable roof (closed)
Surface,fieldturf
Duration,3:02
Attendance,60510
Vegas Line,Indianapolis Colts -11.0
Over/Under,44.5 (under)
