Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
DeVante Parker,MIA,10,5,69,0,4,58,11.6,11,2.2,12.0,0,,0,0.0,0,72.5
Kalen Ballage,MIA,4,4,2,0,,-19,-4.8,21,5.3,-4.8,0,,0,0.0,0,79.2
Mike Gesicki,MIA,6,3,28,0,1,15,5.0,13,4.3,4.8,0,,0,0.0,1,23.6
Allen Hurns,MIA,4,2,32,0,2,23,11.5,9,4.5,9.8,0,,0,0.0,0,77.1
Patrick Laird,MIA,2,2,15,0,2,6,3.0,9,4.5,3.0,0,,0,0.0,0,97.9
Jakeem Grant,MIA,2,2,15,0,1,-5,-2.5,20,10.0,-2.5,0,,0,0.0,0,97.9
Myles Gaskin,MIA,1,1,0,0,,-5,-5.0,5,5.0,-5.0,0,,0,0.0,0,79.2
Clive Walford,MIA,1,1,8,0,1,4,4.0,4,4.0,4.0,0,,0,0.0,0,100.0
Albert Wilson,MIA,3,1,0,0,,0,0.0,0,0.0,1.3,0,,1,33.3,0,42.4
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Eric Ebron,IND,12,5,56,0,3,41,8.2,15,3.0,11.2,0,,1,8.3,2,16.7
Nyheim Hines,IND,7,4,30,0,3,1,0.3,29,7.3,4.4,0,,0,0.0,0,67.6
Jack Doyle,IND,4,3,44,1,3,13,4.3,31,10.3,4.5,0,,0,0.0,0,150.0
Zach Pascal,IND,7,2,26,0,1,25,12.5,1,0.5,12.1,0,,0,0.0,1,3.0
Chester Rogers,IND,4,2,31,0,2,26,13.0,5,2.5,19.3,0,,0,0.0,0,76.0
Marcus Johnson,IND,3,1,9,0,,5,5.0,4,4.0,17.0,0,,0,0.0,0,42.4
Marlon Mack,IND,1,1,8,0,0,-2,-2.0,10,10.0,-2.0,0,,0,0.0,0,100.0
Mo Alie-Cox,IND,1,0,0,0,,0,,0,,7.0,0,,0,0.0,0,39.6
