0,1
Game Info,Game Info
Won Toss,Vikings
Roof,outdoors
Surface,fieldturf
Duration,3:04
Attendance,40504
Weather,"23 degrees, relative humidity 0%, wind 17 mph, wind chill 9"
Vegas Line,Chicago Bears -7.0
Over/Under,33.0 (over)
