Quarter,Time,Down,ToGo,Location,CHI,MIN,Detail,EPB,EPA
2,14:22,,,,10,7,Timeout #1 by Minnesota Vikings,0.000,-0.060
2,14:22,4,1,,10,7,Chris Kluwe punts 25 yards,-0.060,-0.610
2,14:15,1,10,CHI 25,10,7,Matt Forte left guard for 5 yards (tackle by Husain Abdullah),0.610,0.740
2,13:41,2,5,CHI 30,10,7,Matt Forte right end for 2 yards (tackle by Husain Abdullah and Pat Williams),0.740,0.300
2,13:02,3,3,CHI 32,10,7,Jay Cutler pass incomplete,0.300,-1.240
2,12:57,4,3,CHI 32,10,7,"Brad Maynard punts 40 yards, returned by Greg Camarillo for 6 yards (tackle by Corey Graham)",-1.240,-1.200
2,12:48,1,10,MIN 34,10,7,Brett Favre pass complete short left to Sidney Rice for 12 yards (tackle by Charles Tillman),1.200,1.990
2,12:09,1,10,MIN 46,10,7,Brett Favre pass incomplete short right intended for Visanthe Shiancoe (defended by Julius Peppers),1.990,1.450
2,12:03,2,10,MIN 46,10,7,Toby Gerhart right end for 6 yards (tackle by Brian Urlacher and Julius Peppers),1.450,1.550
2,11:32,3,4,CHI 48,10,7,Brett Favre sacked by Corey Wootton for -12 yards,1.550,-0.720
2,11:18,4,16,MIN 40,10,7,Chris Kluwe punts 30 yards,-0.720,-0.940
2,11:11,1,10,CHI 30,10,7,Jay Cutler pass incomplete deep right intended for Johnny Knox,0.940,0.390
2,11:04,2,10,CHI 30,10,7,Matt Forte left end for 14 yards (tackle by Madieu Williams),0.390,1.860
2,10:20,1,10,CHI 44,10,7,Matt Forte right guard for 2 yards (tackle by Madieu Williams and E.J. Henderson),1.860,1.590
2,9:41,2,8,CHI 46,10,7,Jay Cutler pass complete short middle to Greg Olsen for 8 yards (tackle by Ray Edwards and Madieu Williams),1.590,2.520
2,8:59,1,10,MIN 46,10,7,Matt Forte middle for 8 yards (tackle by Ben Leber),2.520,3.060
2,8:20,2,2,MIN 38,10,7,Jay Cutler pass complete short middle to Earl Bennett for 23 yards (tackle by Chad Greenway),3.060,4.580
2,7:38,1,10,MIN 15,10,7,Chester Taylor left end for no gain (tackle by E.J. Henderson),4.580,3.950
2,6:59,2,10,MIN 15,16,7,"Jay Cutler pass complete short right to Devin Hester for 15 yards, touchdown",3.950,7.000
2,,,,MIN 2,17,7,Robbie Gould kicks extra point good,0.000,0.000
2,,,,CHI 30,17,7,"Robbie Gould kicks off 48 yards, returned by Lorenzo Booker for 7 yards (tackle by Zackary Bowman)",0.000,0.870
2,6:54,1,10,MIN 29,17,7,"Penalty on Percy Harvin: False Start, 5 yards (no play)",0.870,0.540
2,6:51,1,15,MIN 24,17,7,Joe Webb right guard for 6 yards (tackle by Matt Toeaina),0.540,0.460
2,6:16,2,9,MIN 30,17,7,Joe Webb sacked by Matt Toeaina for -8 yards,0.460,-1.290
2,5:43,3,17,MIN 22,17,7,Toby Gerhart middle for 11 yards (tackle by Zackary Bowman and Lance Briggs),-1.290,-1.180
2,5:07,4,6,MIN 33,17,7,Chris Kluwe punts 37 yards,-1.180,-0.940
2,5:00,1,10,CHI 30,17,7,Jay Cutler pass complete short right to Matt Forte for 6 yards (tackle by Madieu Williams),0.940,1.200
2,4:35,2,4,CHI 36,17,7,Matt Forte left tackle for 11 yards (tackle by Husain Abdullah and Ben Leber),1.200,2.060
2,3:56,1,10,CHI 47,17,7,Matt Forte left end for 11 yards (tackle by Madieu Williams),2.060,2.790
2,3:32,1,10,MIN 42,17,7,Jay Cutler pass complete short right to Greg Olsen for 7 yards (tackle by Asher Allen),2.790,3.190
2,3:10,2,3,MIN 35,17,7,Chester Taylor left end for 5 yards (tackle by Ben Leber and Asher Allen),3.190,3.580
2,2:34,1,10,MIN 30,17,7,Chester Taylor right tackle for -2 yards (tackle by Eric Frampton),3.580,2.760
2,2:00,2,12,MIN 32,17,7,"Jay Cutler pass complete deep right to Devin Aromashodu for 32 yards. Penalty on Ray Edwards: Defensive Offside (Offsetting), Penalty on Frank Omiyale: Offensive Holding (Offsetting) (no play)",2.760,2.760
2,1:52,2,12,MIN 32,17,7,Jay Cutler pass incomplete deep left intended for Johnny Knox is intercepted by Asher Allen at MIN-7 and returned for 27 yards,2.760,-1.200
2,1:37,1,10,MIN 34,17,7,Joe Webb pass complete short middle to Percy Harvin for 11 yards (tackle by Chris Harris and Lance Briggs),1.200,1.930
2,1:13,1,10,MIN 45,17,7,Joe Webb for 4 yards (tackle by Julius Peppers),1.930,1.920
2,1:06,2,6,MIN 49,17,7,Joe Webb pass complete short middle to Lorenzo Booker for 7 yards (tackle by Brian Urlacher),1.920,2.650
2,0:57,,,,17,7,Timeout #2 by Minnesota Vikings,0.000,2.650
2,0:57,1,10,CHI 44,17,7,Joe Webb middle for 5 yards (tackle by Brian Urlacher),2.650,2.780
2,0:37,2,5,CHI 39,17,7,"Joe Webb for no gain. Joe Webb fumbles, recovered by Joe Webb at CHI-45. Penalty on Visanthe Shiancoe: False Start, 5 yards (no play)",2.780,2.110
2,0:35,,,,17,7,Timeout #3 by Minnesota Vikings,0.000,2.110
2,0:35,2,10,CHI 44,17,7,Joe Webb sacked by Lance Briggs for -4 yards,2.110,0.890
2,0:12,3,14,CHI 48,17,7,Joe Webb pass incomplete short right intended for Bernard Berrian (defended by Tim Jennings),0.890,0.070
2,0:05,4,14,CHI 48,17,7,Joe Webb pass incomplete deep right intended for Sidney Rice. Penalty on Phil Loadholt: Offensive Holding (Declined),0.070,2.130
Quarter,Time,Down,ToGo,Location,CHI,MIN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,MIN 30,17,7,"Ryan Longwell kicks off 55 yards, returned by Devin Hester for 79 yards (tackle by Heath Farwell)",0.000,5.830
3,14:46,1,6,MIN 6,17,7,Matt Forte left end for 1 yard (tackle by Husain Abdullah),5.830,5.150
3,14:19,2,5,MIN 5,17,7,Jay Cutler pass incomplete short right intended for Johnny Knox,5.150,4.260
3,14:13,3,5,MIN 5,17,7,Jay Cutler pass incomplete short middle intended for Earl Bennett,4.260,3.010
3,14:10,4,5,MIN 5,20,7,Robbie Gould 23 yard field goal good,3.010,3.000
3,,,,CHI 30,20,7,"Robbie Gould kicks off 48 yards, returned by Lorenzo Booker for 11 yards (tackle by Josh Bullocks)",0.000,1.140
3,13:59,1,10,MIN 33,20,7,Percy Harvin left end for -1 yards (tackle by Charles Tillman),1.140,0.460
3,13:35,2,11,MIN 32,20,7,Joe Webb pass complete short left to Visanthe Shiancoe for 7 yards (tackle by Charles Tillman),0.460,0.700
3,12:57,3,4,MIN 39,20,7,"Joe Webb sacked by Israel Idonije for -9 yards. Joe Webb fumbles (forced by Israel Idonije), recovered by Chris DeGeare at MIN-30",0.700,-1.370
3,12:17,4,13,MIN 30,26,7,"Chris Kluwe punts 34 yards, returned by Devin Hester for 64 yards, touchdown. Penalty on Frank Walker: Illegal Motion (Declined)",-1.370,-7.000
3,,,,MIN 2,27,7,Robbie Gould kicks extra point good,0.000,0.000
3,,,,CHI 30,27,7,"Robbie Gould kicks off 51 yards, returned by Lorenzo Booker for 13 yards (tackle by Brian Iwuh)",0.000,1.070
3,12:01,1,10,MIN 32,27,7,Toby Gerhart right end for -1 yards (tackle by Anthony Adams),1.070,0.390
3,11:23,2,11,MIN 31,27,7,"Joe Webb pass incomplete deep left intended for Sidney Rice. Penalty on Major Wright: Defensive Pass Interfere, 42 yards (no play)",0.390,3.780
3,11:15,1,10,CHI 27,27,7,Toby Gerhart left guard for 1 yard (tackle by Israel Idonije),3.780,3.370
3,10:32,2,9,CHI 26,27,7,Joe Webb pass complete short middle to Percy Harvin for 13 yards (tackle by Major Wright),3.370,4.710
3,9:55,1,10,CHI 13,27,13,"Joe Webb right end for 13 yards, touchdown",4.710,7.000
3,,,,CHI 2,27,14,Ryan Longwell kicks extra point good,0.000,0.000
3,,,,MIN 30,27,14,"Ryan Longwell kicks off 53 yards, returned by Danieal Manning for 30 yards (tackle by Eric Frampton)",0.000,2.060
3,9:36,1,10,CHI 47,27,14,Jay Cutler pass complete short right to Devin Hester for 8 yards (tackle by Eric Frampton),2.060,2.600
3,8:50,2,2,MIN 45,27,14,Jay Cutler pass complete short middle to Johnny Knox for 11 yards (tackle by Asher Allen),2.600,3.310
3,8:10,1,10,MIN 34,27,14,Matt Forte middle for -2 yards (tackle by Husain Abdullah),3.310,2.500
3,7:28,2,12,MIN 36,27,14,Matt Forte left end for 5 yards (tackle by Jared Allen),2.500,2.480
3,6:46,3,7,MIN 31,27,14,Jay Cutler pass complete short middle to Greg Olsen for 11 yards (tackle by Chad Greenway and Husain Abdullah),2.480,4.240
3,6:01,1,10,MIN 20,27,14,Matt Forte left guard for 11 yards (tackle by Chad Greenway),4.240,5.140
3,5:19,1,9,MIN 9,33,14,"Jay Cutler pass complete short middle to Rashied Davis for 9 yards, touchdown",5.140,7.000
3,,,,MIN 2,34,14,Robbie Gould kicks extra point good,0.000,0.000
3,,,,CHI 30,,,"Robbie Gould kicks off 57 yards, muffed catch by Lorenzo Booker, recovered by Lorenzo Booker and returned for no gain",,
3,5:12,1,10,MIN 13,34,14,Joe Webb middle for 1 yard (tackle by Julius Peppers),-0.320,-0.680
3,4:37,2,9,MIN 14,34,14,Joe Webb pass incomplete deep left intended for Sidney Rice,-0.680,-1.300
3,4:31,3,9,MIN 14,34,14,Joe Webb pass incomplete short right intended for Visanthe Shiancoe,-1.300,-2.470
3,4:26,4,9,MIN 14,34,14,"Chris Kluwe punts 34 yards, returned by Devin Hester for 3 yards (tackle by Jasper Brinkley)",-2.470,-2.590
3,4:17,1,10,MIN 45,34,14,Chester Taylor middle for -1 yards (tackle by E.J. Henderson),2.590,1.910
3,3:37,2,11,MIN 46,34,14,Jay Cutler pass complete short right to Devin Aromashodu for 13 yards (tackle by Husain Abdullah),1.910,3.380
3,3:04,1,10,MIN 33,34,14,Chester Taylor right tackle for 1 yard (tackle by Ben Leber and E.J. Henderson),3.380,2.970
3,2:22,2,9,MIN 32,34,14,"Jay Cutler pass incomplete deep middle intended for Greg Olsen (defended by Antoine Winfield). Penalty on Kevin Williams: Roughing the Passer, 15 yards (no play)",2.970,4.440
3,2:15,1,10,MIN 17,34,14,Chester Taylor middle for 4 yards (tackle by Frank Walker and Eric Frampton),4.440,4.500
3,1:33,2,6,MIN 13,34,14,Chester Taylor right end for -3 yards (tackle by E.J. Henderson),4.500,3.190
3,0:48,3,9,MIN 16,34,14,Jay Cutler pass incomplete deep middle intended for Johnny Knox (defended by Frank Walker),3.190,2.380
3,0:43,4,9,MIN 16,37,14,Robbie Gould 34 yard field goal good,2.380,3.000
3,,,,CHI 30,37,14,"Robbie Gould kicks off 53 yards, returned by Lorenzo Booker for 49 yards (tackle by Robbie Gould)",0.000,3.310
3,0:30,1,10,CHI 34,37,14,Joe Webb pass complete short right to Visanthe Shiancoe for 1 yard (tackle by Lance Briggs),3.310,2.910
Quarter,Time,Down,ToGo,Location,CHI,MIN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,9,CHI 33,37,14,Joe Webb pass complete short middle to Percy Harvin for 14 yards (tackle by Major Wright),2.910,4.310
4,14:26,1,10,CHI 19,37,14,Joe Webb pass incomplete short left intended for Percy Harvin,4.310,3.750
4,14:22,2,10,CHI 19,37,14,"Joe Webb pass complete short middle to Toby Gerhart for 2 yards (tackle by Nick Roach). Toby Gerhart fumbles (forced by Nick Roach), recovered by Henry Melton at CHI-17 (tackle by Phil Loadholt)",3.750,0.060
4,14:13,1,10,CHI 17,37,14,Chester Taylor right tackle for 2 yards (tackle by Antoine Winfield),-0.060,-0.250
4,13:29,2,8,CHI 19,37,14,Chester Taylor middle for -1 yards (tackle by Jared Allen),-0.250,-1.130
4,12:48,3,9,CHI 18,37,14,Jay Cutler sacked by Ray Edwards for -5 yards,-1.130,-2.490
4,12:24,4,14,CHI 13,37,14,Brad Maynard punts 55 yards,-2.490,-1.070
4,12:12,1,10,MIN 32,37,14,Joe Webb pass incomplete short middle intended for Sidney Rice (defended by Lance Briggs),1.070,0.530
4,12:05,2,10,MIN 32,37,14,Joe Webb pass complete short middle to Sidney Rice for 11 yards (tackle by Charles Tillman),0.530,1.800
4,12:05,1,10,MIN 43,37,14,"Penalty on Corey Wootton: Neutral Zone Infraction, 5 yards (no play)",1.800,2.530
4,11:14,1,5,MIN 48,37,14,Joe Webb pass complete short right to Toby Gerhart for 4 yards (tackle by Chris Harris),2.530,2.470
4,10:38,2,1,CHI 48,37,14,Joe Webb pass incomplete short right intended for Bernard Berrian is intercepted by Chris Harris at CHI-43 and returned for 25 yards,2.470,-3.450
4,10:29,1,10,MIN 32,37,14,"Matt Forte left end for -2 yards (tackle by Chad Greenway). Penalty on Kevin Williams: Unnecessary Roughness, 15 yards",3.450,4.310
4,10:02,1,10,MIN 19,37,14,Jay Cutler pass incomplete short right intended for Rashied Davis,4.310,3.750
4,9:54,2,10,MIN 19,37,14,Matt Forte middle for 14 yards (tackle by Ray Edwards and Eric Frampton),3.750,6.060
4,9:06,1,5,MIN 5,37,14,Matt Forte right guard for 3 yards (tackle by Pat Williams),6.060,5.720
4,8:23,2,2,MIN 2,37,14,Chester Taylor left tackle for no gain (tackle by Jared Allen),5.720,4.950
4,7:37,3,2,MIN 2,37,14,Chester Taylor left guard for no gain (tackle by E.J. Henderson). Penalty on Brandon Manumaleuna: Illegal Formation (Declined),4.950,3.250
4,7:06,4,2,MIN 2,40,14,Robbie Gould 20 yard field goal good,3.250,3.000
4,,,,CHI 30,40,14,"Robbie Gould kicks off 63 yards, returned by Lorenzo Booker for 19 yards (tackle by Corey Graham)",0.000,0.670
4,6:51,1,10,MIN 26,40,14,Joe Webb pass complete short middle to Toby Gerhart for 12 yards (tackle by Brian Urlacher),0.670,1.470
4,6:28,1,10,MIN 38,40,14,Joe Webb pass incomplete short middle intended for Percy Harvin,1.470,0.920
4,6:23,2,10,MIN 38,40,14,Toby Gerhart right tackle for 3 yards (tackle by Israel Idonije),0.920,0.630
4,5:47,3,7,MIN 41,40,14,Joe Webb left tackle for 9 yards (tackle by Brian Urlacher),0.630,2.260
4,5:22,1,10,,40,14,Joe Webb pass complete short right to Visanthe Shiancoe for 7 yards (tackle by Brian Urlacher),2.260,2.660
4,5:00,2,3,CHI 43,40,14,Joe Webb pass complete short left to Visanthe Shiancoe for 6 yards,2.660,3.120
4,4:36,1,10,CHI 37,40,14,"Joe Webb pass incomplete is intercepted by Brian Urlacher at CHI-32 and returned for 59 yards. Penalty on Major Wright: Roughing the Passer (Offsetting), Penalty on Joe Webb: Low Block (Offsetting) (no play)",3.120,3.120
4,4:23,1,10,CHI 37,40,14,Toby Gerhart left guard for 6 yards (tackle by Nick Roach),3.120,3.380
4,3:54,2,4,CHI 31,40,14,Joe Webb pass incomplete short middle intended for Visanthe Shiancoe,3.380,2.680
4,3:54,3,4,CHI 31,40,14,"Penalty on Ryan Cook: False Start, 5 yards (no play)",2.680,2.010
4,3:53,3,9,CHI 36,40,14,Joe Webb pass complete short middle to Greg Camarillo for 18 yards (tackle by Brian Iwuh),2.010,4.370
4,3:12,1,10,CHI 18,40,14,Joe Webb pass incomplete short right intended for Greg Camarillo,4.370,3.800
4,3:09,2,10,CHI 18,40,14,Joe Webb pass incomplete short left intended for Hank Baskett is intercepted by Charles Tillman at CHI-9 and returned for 56 yards,3.800,-3.250
4,2:58,1,10,MIN 35,40,14,Garrett Wolfe right end for -5 yards (tackle by Kevin Williams),3.250,2.030
4,2:17,2,15,MIN 40,40,14,Garrett Wolfe middle for 7 yards (tackle by Kevin Williams),2.030,2.280
4,2:00,3,8,MIN 33,40,14,Garrett Wolfe right end for 3 yards (tackle by Lito Sheppard and Kevin Williams),2.280,1.450
4,1:16,4,5,MIN 30,40,14,Garrett Wolfe left guard for 3 yards (tackle by Chad Greenway),1.450,-0.740
4,1:10,1,10,MIN 27,40,14,Joe Webb pass complete short middle to Visanthe Shiancoe for 9 yards (tackle by Brian Iwuh),0.740,1.410
4,0:47,2,1,MIN 36,40,14,"Joe Webb pass complete short middle to Lorenzo Booker for 7 yards (tackle by Brian Iwuh). Lorenzo Booker fumbles (forced by Brian Iwuh), recovered by Matt Toeaina at MIN-43 (tackle by Hank Baskett)",1.410,-2.720
4,0:39,1,10,MIN 43,40,14,Jay Cutler kneels for -1 yards,2.720,2.040
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
