Quarter,Time,Down,ToGo,Location,JAX,NYJ,Detail,EPB,EPA
1,1:28,1,10,JAX 42,3,9,Shonn Greene right tackle for 6 yards (tackle by Dawan Landry),2.790,3.050
1,0:46,2,4,JAX 36,3,9,Shonn Greene up the middle for 7 yards (tackle by Paul Posluszny and Courtney Greene),3.050,3.640
1,0:06,1,10,JAX 29,3,9,Mark Sanchez pass complete short right to Derrick Mason for 7 yards (tackle by William Middleton),3.640,4.050
Quarter,Time,Down,ToGo,Location,JAX,NYJ,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,3,JAX 22,3,9,Mark Sanchez pass complete short left to Shonn Greene for 1 yard (tackle by Rashean Mathis),4.050,3.470
2,14:17,3,2,JAX 21,3,9,Shonn Greene right tackle for 1 yard (tackle by Matt Roth),3.470,2.270
2,13:34,4,1,JAX 20,3,12,Nick Folk 38 yard field goal good,2.270,3.000
2,,,,NYJ 35,3,12,"Nick Folk kicks off 50 yards, returned by Montell Owens for 13 yards (tackle by Garrett McIntyre)",0.000,0.810
2,13:23,1,10,JAX 28,3,12,Maurice Jones-Drew left guard for 2 yards (tackle by Sione Pouha),0.810,0.530
2,12:42,2,8,JAX 30,3,12,Luke McCown pass incomplete short middle intended for Mike Thomas (defended by Sione Pouha),0.530,-0.160
2,12:38,3,8,JAX 30,3,12,Luke McCown pass complete short right to Mike Thomas for 19 yards (tackle by Jamaal Westerman),-0.160,2.190
2,12:07,1,10,JAX 49,3,12,Maurice Jones-Drew right tackle for 5 yards (tackle by David Harris),2.190,2.320
2,11:29,2,5,NYJ 46,3,12,Luke McCown pass incomplete short left intended for Zach Miller (defended by David Harris),2.320,1.620
2,11:25,3,5,NYJ 46,3,12,Luke McCown pass incomplete deep right intended for Jamar Newsome,1.620,0.200
2,11:18,4,5,NYJ 46,3,12,"Matt Turk punts 46 yards, touchback",0.200,-0.280
2,11:07,1,10,NYJ 20,3,12,"Mark Sanchez right tackle for 5 yards (tackle by D'Anthony Smith). Penalty on D'Anthony Smith: Unnecessary Roughness, 15 yards",0.280,1.600
2,10:43,1,10,NYJ 40,3,12,Antonio Cromartie left end for 1 yard (tackle by Rashean Mathis),1.600,1.190
2,10:22,2,9,NYJ 41,3,12,Mark Sanchez pass complete short right to John Conner for 9 yards (tackle by Clint Session),1.190,2.260
2,9:38,1,10,,3,12,"Mark Sanchez left end for 15 yards. Penalty on Wayne Hunter: Face Mask (15 Yards), 15 yards (no play)",2.260,1.270
2,9:01,1,25,NYJ 35,3,12,Mark Sanchez pass complete short right to Matthew Mulligan for 6 yards (tackle by Rashean Mathis),1.270,0.500
2,8:45,2,19,NYJ 41,3,12,LaDainian Tomlinson right guard for 4 yards (tackle by Paul Posluszny and Terrance Knighton),0.500,0.370
2,8:19,3,15,NYJ 45,3,12,Mark Sanchez pass incomplete deep left intended for Santonio Holmes is intercepted by Rashean Mathis at JAX-39 and returned for 1 yard (tackle by Dustin Keller),0.370,-1.600
2,7:41,1,10,JAX 40,3,12,Deji Karim up the middle for 5 yards (tackle by David Harris),1.600,1.730
2,7:09,2,5,JAX 45,3,12,Deji Karim up the middle for 2 yards (tackle by Muhammad Wilkerson),1.730,1.290
2,6:26,3,3,JAX 47,3,12,Luke McCown pass complete deep right to Jarett Dillard for 25 yards,1.290,3.710
,,,,,,,"NYJ challenged the pass completion ruling, and the play was upheld.",,
2,6:14,1,10,NYJ 28,3,12,Luke McCown pass incomplete deep left intended for Mike Thomas is intercepted by Antonio Cromartie at NYJ-3 and returned for 37 yards,3.710,-1.600
2,5:58,1,10,NYJ 40,3,12,"Shonn Greene right end for 5 yards (tackle by Dawan Landry). Penalty on Wayne Hunter: Offensive Holding, 10 yards (no play)",1.600,0.940
2,5:34,1,20,NYJ 30,3,12,Shonn Greene left tackle for 10 yards (tackle by Rashean Mathis),0.940,1.050
2,4:52,2,10,NYJ 40,3,12,LaDainian Tomlinson left guard for -3 yards (tackle by Terrance Knighton),1.050,-0.030
2,4:09,3,13,NYJ 37,3,12,Mark Sanchez left end for 17 yards (tackle by John Chick),-0.030,2.520
2,3:30,1,10,JAX 46,3,12,Mark Sanchez pass incomplete short left intended for Matthew Mulligan,2.520,1.980
2,3:21,2,10,JAX 46,3,12,Mark Sanchez pass incomplete short middle intended for Jeff Cumberland,1.980,1.290
2,3:17,3,10,JAX 46,3,12,Mark Sanchez pass complete short right to Matthew Mulligan for 2 yards (tackle by Rashean Mathis),1.290,0.330
2,2:36,4,8,JAX 44,3,12,"T.J. Conley punts 34 yards, fair catch by Cecil Shorts",0.330,0.380
2,2:28,1,10,JAX 10,3,12,Maurice Jones-Drew right guard for 11 yards (tackle by Antonio Cromartie and Eric Smith),-0.380,0.340
2,2:00,1,10,JAX 21,3,12,Maurice Jones-Drew left tackle for 7 yards (tackle by Eric Smith),0.340,0.750
2,1:36,2,3,JAX 28,3,12,Luke McCown pass complete short right to Maurice Jones-Drew for 6 yards (tackle by Bart Scott),0.750,1.200
2,1:30,,,,3,12,Timeout #1 by Jacksonville Jaguars,0.000,1.200
2,1:30,1,10,JAX 34,3,12,"Luke McCown pass incomplete short middle intended for Mike Thomas is intercepted by Eric Smith at JAX-45 and returned for 2 yards (tackle by Will Rackley). Penalty on Eugene Monroe: Personal Foul, 15 yards",1.200,-3.710
2,1:20,1,10,JAX 28,3,12,LaDainian Tomlinson left tackle for -1 yards (tackle by D'Anthony Smith),3.710,3.030
2,1:20,2,11,JAX 29,3,12,Mark Sanchez pass complete short right to Dustin Keller for 7 yards (tackle by Drew Coleman and Paul Posluszny),3.030,3.270
2,1:20,3,4,JAX 22,3,12,"Penalty on Brandon Moore: False Start, 5 yards (no play)",3.270,2.610
2,1:20,,,,3,12,Timeout #3 by New York Jets,0.000,2.610
2,1:20,3,9,JAX 27,3,12,Mark Sanchez pass incomplete short middle intended for LaDainian Tomlinson,2.610,1.670
2,0:29,4,9,JAX 27,3,15,Nick Folk 45 yard field goal good,1.670,3.000
2,,,,NYJ 35,3,15,"Nick Folk kicks off 68 yards, returned by Deji Karim for 26 yards (tackle by Eric Smith)",0.000,0.480
2,0:20,1,10,JAX 23,3,15,Maurice Jones-Drew left guard for 2 yards (tackle by Bart Scott),0.480,0.200
Quarter,Time,Down,ToGo,Location,JAX,NYJ,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NYJ 35,3,15,"Nick Folk kicks off 62 yards, returned by Deji Karim for 15 yards (tackle by Isaiah Trufant)",0.000,0.040
3,14:55,1,10,JAX 18,3,15,Maurice Jones-Drew left tackle for 16 yards (tackle by Antonio Cromartie),0.040,1.200
3,14:14,1,10,JAX 34,3,15,Maurice Jones-Drew left guard for 3 yards (tackle by David Harris),1.200,1.060
3,13:32,2,7,JAX 37,3,15,Luke McCown pass complete short right to Zach Miller for 6 yards (tackle by Calvin Pace and David Harris),1.060,1.160
3,12:57,3,1,JAX 43,3,15,Luke McCown pass incomplete short right intended for Maurice Jones-Drew,1.160,-0.520
3,12:50,4,1,JAX 43,3,15,Matt Turk punts 28 yards,-0.520,-0.870
3,12:40,1,10,NYJ 29,3,15,"Shonn Greene left end for 2 yards (tackle by Austen Lane). Penalty on Santonio Holmes: Illegal Formation, 5 yards (no play)",0.870,0.540
3,12:20,1,15,NYJ 24,3,15,Shonn Greene for -5 yards (tackle by Leger Douzable),0.540,-1.080
3,11:53,2,20,NYJ 19,3,15,LaDainian Tomlinson right end for 1 yard (tackle by Rashean Mathis),-1.080,-1.550
3,11:27,3,19,NYJ 20,3,15,LaDainian Tomlinson right guard for 4 yards (tackle by Tyson Alualu),-1.550,-1.770
3,10:57,4,15,NYJ 24,3,15,"T.J. Conley punts 38 yards, returned by Cecil Shorts for 6 yards (tackle by Jeff Cumberland)",-1.770,-1.860
3,10:45,1,10,JAX 44,3,15,Maurice Jones-Drew left tackle for 10 yards (tackle by Darrelle Revis and Jim Leonhard),1.860,2.520
3,10:09,1,10,NYJ 46,3,15,Maurice Jones-Drew left end for -3 yards (tackle by Bryan Thomas),2.520,1.570
3,9:30,2,13,NYJ 49,3,15,Luke McCown pass incomplete deep left intended for Mike Thomas,1.570,0.890
3,9:23,,,,3,15,Timeout #1 by Jacksonville Jaguars,0.000,0.890
3,9:23,3,13,NYJ 49,3,15,Luke McCown pass incomplete short right intended for Kassim Osgood,0.890,0.000
3,9:18,4,13,NYJ 49,3,15,Matt Turk punts 41 yards,0.000,0.380
3,9:08,1,10,NYJ 8,3,15,Mark Sanchez pass complete deep right to Dustin Keller for 37 yards (tackle by Clint Session),-0.380,1.930
3,8:23,1,10,NYJ 45,3,15,Mark Sanchez pass complete short left to Jeff Cumberland for 2 yards (tackle by Austen Lane),1.930,1.650
3,7:36,2,8,NYJ 47,3,15,Shonn Greene up the middle for 4 yards (tackle by D'Anthony Smith),1.650,1.490
3,6:53,3,4,JAX 49,3,15,"Mark Sanchez left end for 7 yards (tackle by Dwight Lowery). Penalty on Dwight Lowery: Unnecessary Roughness, 15 yards, Penalty on Dawan Landry: Illegal Contact (Declined)",1.490,3.780
3,6:32,1,10,JAX 27,3,15,"Mark Sanchez pass complete short right to Shonn Greene for 9 yards (tackle by D'Anthony Smith). Penalty on Brandon Moore: Ineligible Downfield Pass, 5 yards (no play)",3.780,3.450
3,5:59,1,15,JAX 32,3,15,Shonn Greene up the middle for 1 yard (tackle by Leger Douzable),3.450,2.690
3,5:19,2,14,JAX 31,3,15,Mark Sanchez pass complete deep right to Santonio Holmes for 18 yards (tackle by Dawan Landry),2.690,4.710
3,4:38,1,10,JAX 13,3,15,Shonn Greene right guard for 2 yards (tackle by Tyson Alualu),4.710,4.390
3,3:56,2,8,JAX 11,3,21,"Mark Sanchez pass complete short right to Dustin Keller for 11 yards, touchdown",4.390,7.000
3,,,,JAX 2,3,22,Nick Folk kicks extra point good,0.000,0.000
3,,,,NYJ 35,3,22,"Nick Folk kicks off 67 yards, returned by Deji Karim for 17 yards (tackle by Nick Bellore)",0.000,-0.220
3,3:45,1,10,JAX 15,3,22,Maurice Jones-Drew up the middle for 3 yards (tackle by Mike DeVito),-0.220,-0.280
3,3:06,2,7,JAX 18,3,22,Luke McCown left tackle for 4 yards (tackle by Bryan Thomas),-0.280,-0.510
3,2:16,,,,3,22,Timeout #2 by Jacksonville Jaguars,0.000,-0.510
3,2:14,3,3,JAX 22,3,22,Luke McCown pass incomplete short right intended for Cecil Shorts is intercepted by Antonio Cromartie at JAX-27 and returned for 26 yards (tackle by Luke McCown),-0.510,-6.970
,,,,,,,"Replay Assistant challenged the runner broke the plane ruling, and the original play was overturned.",,
3,2:08,1,1,JAX 1,3,22,Shonn Greene up the middle for no gain (tackle by Tyson Alualu),6.970,5.910
3,1:34,2,1,JAX 1,3,28,"Shonn Greene left guard for 1 yard, touchdown",5.910,7.000
3,,,,JAX 2,3,29,Nick Folk kicks extra point good,0.000,0.000
3,,,,NYJ 35,3,29,"Nick Folk kicks off 65 yards, touchback",0.000,0.280
3,1:30,1,10,JAX 20,3,29,Luke McCown pass incomplete short middle intended for Mike Thomas is intercepted by Josh Mauga at JAX-29 and returned for 11 yards,0.280,-4.370
3,1:21,1,10,JAX 18,3,29,Shonn Greene left tackle for 2 yards (tackle by D'Anthony Smith),4.370,4.090
3,0:42,2,8,JAX 16,3,29,Mark Sanchez pass complete short right to Dustin Keller for 10 yards (tackle by Drew Coleman),4.090,5.830
Quarter,Time,Down,ToGo,Location,JAX,NYJ,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,6,JAX 6,3,29,Mark Sanchez pass incomplete short middle intended for Plaxico Burress,5.830,4.950
4,14:56,2,6,JAX 6,3,29,Shonn Greene up the middle for 1 yard (tackle by Terrance Knighton),4.950,4.260
4,14:15,3,5,JAX 5,3,29,Mark Sanchez pass incomplete short right intended for Plaxico Burress,4.260,3.010
4,14:08,4,5,JAX 5,3,32,Nick Folk 23 yard field goal good,3.010,3.000
4,,,,NYJ 35,3,32,"Nick Folk kicks off 64 yards, returned by Deji Karim for 26 yards (tackle by Nick Bellore)",0.000,0.740
4,13:55,1,10,JAX 27,3,32,Maurice Jones-Drew right guard for 11 yards (tackle by Eric Smith),0.740,1.470
4,13:19,1,10,JAX 38,3,32,Maurice Jones-Drew left guard for 4 yards (tackle by Josh Mauga and Darrelle Revis),1.470,1.460
4,12:41,2,6,JAX 42,3,32,Blaine Gabbert pass complete short left to Maurice Jones-Drew for 11 yards (tackle by Darrelle Revis),1.460,2.460
4,12:07,1,10,NYJ 47,3,32,Blaine Gabbert pass incomplete deep right intended for Mike Thomas,2.460,1.910
4,11:59,2,10,NYJ 47,3,32,Blaine Gabbert pass complete short left to Zach Miller for 14 yards (tackle by Eric Smith),1.910,3.380
4,11:22,1,10,NYJ 33,3,32,Blaine Gabbert for 1 yard,3.380,2.970
4,10:48,2,9,NYJ 32,3,32,Deji Karim left tackle for no gain (tackle by Mike DeVito),2.970,2.280
4,10:06,3,9,NYJ 32,3,32,Blaine Gabbert pass complete short middle to Zach Miller for 8 yards (tackle by Donald Strickland),2.280,2.020
4,9:22,4,1,NYJ 24,3,32,Maurice Jones-Drew right tackle for -3 yards (tackle by Bryan Thomas),2.020,-0.740
4,9:15,1,10,NYJ 27,3,32,Joe McKnight left guard for 1 yard (tackle by Jeremy Mincey),0.740,0.330
4,8:34,2,9,NYJ 28,3,32,Joe McKnight right guard for 2 yards (tackle by Leger Douzable),0.330,-0.100
4,7:49,3,7,NYJ 30,3,32,Joe McKnight right tackle for 3 yards (tackle by Tyson Alualu),-0.100,-1.180
4,7:10,4,4,NYJ 33,3,32,"T.J. Conley punts 44 yards, returned by Cecil Shorts for 1 yard (tackle by Marquice Cole)",-1.180,-0.540
4,7:00,1,10,JAX 24,3,32,Deji Karim left tackle for 2 yards (tackle by Mike DeVito),0.540,0.270
4,6:18,2,8,JAX 26,3,32,Deji Karim right guard for 4 yards (tackle by Josh Mauga),0.270,0.100
4,5:39,3,4,JAX 30,3,32,Blaine Gabbert pass complete short middle to Mike Thomas for 9 yards (tackle by Kyle Wilson),0.100,1.530
4,4:59,1,10,JAX 39,3,32,Blaine Gabbert sacked by Bart Scott for -10 yards,1.530,-0.360
4,4:22,2,20,JAX 29,3,32,Deji Karim left tackle for 2 yards (tackle by Bart Scott),-0.360,-0.760
4,4:22,3,18,JAX 31,3,32,"Penalty on JAX: Offensive 12 On-field, 5 yards (no play)",-0.760,-1.420
4,3:42,3,23,JAX 26,3,32,Blaine Gabbert pass complete short right to Deji Karim for 10 yards (tackle by Antonio Cromartie),-1.420,-0.980
4,2:50,4,13,JAX 36,3,32,Matt Turk punts 44 yards,-0.980,-0.280
4,2:41,1,10,NYJ 20,3,32,Joe McKnight right end for 3 yards (tackle by Paul Posluszny),0.280,0.140
4,2:00,2,7,NYJ 23,3,32,Joe McKnight left guard for no gain (tackle by Paul Posluszny),0.140,-0.560
4,1:15,3,7,NYJ 23,3,32,Joe McKnight left tackle for 5 yards (tackle by D'Anthony Smith),-0.560,-1.500
4,0:35,4,2,NYJ 28,3,32,"T.J. Conley punts 36 yards, fair catch by Cecil Shorts",-1.500,-1.330
4,0:27,1,10,JAX 36,3,32,Brock Bolen left guard for 4 yards (tackle by Sione Pouha and Josh Mauga),1.330,1.330
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
