Quarter,Time,Down,ToGo,Location,SFO,STL,Detail,EPB,EPA
2,3:11,2,7,STL 18,0,3,Marc Bulger pass incomplete short right intended for Isaac Bruce,-0.280,-1.000
2,3:09,3,7,STL 18,0,3,Marc Bulger pass incomplete short right intended for Steven Jackson,-1.000,-2.240
2,3:06,4,7,STL 18,0,3,"Matt Turk punts 46 yards, returned by Arnaz Battle for no gain. Arnaz Battle fumbles (forced by Will Witherspoon), recovered by Dwaine Carpenter at SFO-36",-2.240,3.180
2,2:55,1,10,SFO 36,0,9,"Steven Jackson middle for 36 yards, touchdown",3.180,7.000
2,2:55,,,SFO 2,0,10,Jeff Wilkins kicks extra point good,0.000,0.000
2,2:47,,,STL 30,0,10,"Jeff Wilkins kicks off 64 yards, returned by Maurice Hicks for 21 yards (tackle by Jerametrius Butler)",0.000,0.740
2,2:42,1,10,SFO 27,0,10,Alex Smith pass complete deep right to Antonio Bryant for 28 yards (tackle by O.J. Atogwe),0.740,2.590
2,2:09,1,10,STL 45,0,10,Alex Smith pass complete deep right to Antonio Bryant for 25 yards (tackle by O.J. Atogwe),2.590,4.240
2,2:00,1,10,STL 20,0,10,"Alex Smith sacked by Leonard Little for -5 yards. Penalty on La'Roi Glover: Defensive Offside, 5 yards (no play)",4.240,5.190
2,1:54,1,5,STL 15,0,10,Frank Gore middle for 3 yards (tackle by Jason Fisk),5.190,5.040
2,1:17,2,2,STL 12,6,10,"Frank Gore right end for 12 yards, touchdown",5.040,7.000
2,1:17,,,STL 2,7,10,Joe Nedney kicks extra point good,0.000,0.000
2,1:11,,,SFO 30,7,10,"Joe Nedney kicks off 69 yards, returned by Kay-Jay Harris for 23 yards (tackle by Mark Roman)",0.000,0.540
2,1:03,1,10,STL 24,7,10,Steven Jackson middle for 2 yards (tackle by Roderick Green and Brandon Moore),0.540,0.270
2,0:43,2,8,STL 26,7,10,Marc Bulger pass incomplete short middle intended for Steven Jackson,0.270,-0.430
2,0:36,3,8,STL 26,7,10,Marc Bulger pass complete short middle to Kevin Curtis for 9 yards (tackle by Brandon Moore),-0.430,1.270
2,0:32,,,,7,10,Timeout #2 by St. Louis Rams,0.000,1.270
2,0:32,1,10,STL 35,7,10,"Marc Bulger pass incomplete short left intended for Torry Holt is intercepted by Walt Harris at STL-45 and returned for 20 yards. Penalty on Roderick Green: Defensive Offside, 5 yards (no play)",1.270,2.000
2,0:22,,,,7,10,Timeout #3 by St. Louis Rams,0.000,2.000
2,0:22,1,5,STL 40,7,10,Gus Frerotte pass incomplete deep middle intended for Isaac Bruce (defended by Sammy Davis),2.000,1.400
2,0:15,2,5,STL 40,7,10,Gus Frerotte pass incomplete short middle intended for Steven Jackson (defended by Isaac Sopoaga),1.400,0.700
2,0:11,3,5,STL 40,7,10,Gus Frerotte pass complete deep right to Kevin Curtis for 27 yards (tackle by Sammy Davis),0.700,3.380
2,0:03,1,10,SFO 33,7,13,Jeff Wilkins 51 yard field goal good,3.380,3.000
Quarter,Time,Down,ToGo,Location,SFO,STL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,STL 30,7,13,"Jeff Wilkins kicks off 65 yards, returned by Maurice Hicks for 31 yards (tackle by Raonall Smith)",0.000,1.330
3,14:55,1,10,SFO 36,7,13,Alex Smith pass incomplete short left intended for Vernon Davis,1.330,0.790
3,14:49,2,10,SFO 36,7,13,"Alex Smith pass complete to Eric Johnson for 14 yards. Penalty on Eric Johnson: Offensive Pass Interfere, 10 yards (no play)",0.790,-0.560
3,14:20,2,20,SFO 26,7,13,Alex Smith pass complete short left to Frank Gore for -1 yards (tackle by Corey Chavous),-0.560,-1.350
3,13:35,3,21,SFO 25,7,13,Alex Smith pass incomplete short right intended for Arnaz Battle (defended by O.J. Atogwe),-1.350,-1.700
3,13:29,4,21,SFO 25,7,13,"Andy Lee punts 50 yards, fair catch by Shaun McDonald",-1.700,-0.610
3,13:21,1,10,STL 25,7,13,Steven Jackson right tackle for 3 yards (tackle by Ronald Fields and Mark Roman),0.610,0.470
3,12:41,2,7,STL 28,7,13,Marc Bulger pass complete short right to Steven Jackson for 14 yards (tackle by Derek Smith),0.470,1.730
3,12:03,1,10,STL 42,7,13,Marc Bulger pass incomplete short right intended for Isaac Bruce,1.730,1.190
3,11:56,2,10,STL 42,7,13,Stephen Davis middle for 1 yard (tackle by Melvin Oliver),1.190,0.630
3,11:25,3,9,STL 43,7,13,"Penalty on Mark Setterstrom: False Start, 5 yards (no play)",0.630,-0.030
3,11:05,3,14,STL 38,7,13,Marc Bulger pass incomplete short right intended for Torry Holt,-0.030,-0.850
3,10:58,4,14,STL 38,7,13,"Matt Turk punts 39 yards, returned by Arnaz Battle for 12 yards (tackle by Raonall Smith)",-0.850,-1.270
3,10:47,1,10,SFO 35,7,13,Frank Gore middle for 12 yards (tackle by Fakhir Brown),1.270,2.060
3,10:10,1,10,SFO 47,7,13,Frank Gore right tackle for 5 yards (tackle by Jimmy Kennedy and O.J. Atogwe),2.060,2.190
3,9:33,2,5,STL 48,7,13,Frank Gore left end for 6 yards (tackle by Brandon Green),2.190,2.790
3,8:49,1,10,STL 42,7,13,Maurice Hicks left tackle for 1 yard (tackle by Pisa Tinoisamoa),2.790,2.380
3,8:05,2,9,STL 41,7,13,Bryan Gilmore right end for -1 yards (tackle by Brandon Chillar),2.380,1.550
3,7:18,3,10,STL 42,7,13,Alex Smith pass complete short middle to Arnaz Battle for 12 yards (tackle by Fakhir Brown),1.550,3.580
3,6:35,1,10,STL 30,7,13,Frank Gore right guard for 2 yards (tackle by Will Witherspoon),3.580,3.300
3,5:58,2,8,STL 28,7,13,Alex Smith pass complete short right to Frank Gore for 10 yards (tackle by Jason Fisk),3.300,4.370
3,5:15,1,10,STL 18,7,13,Maurice Hicks middle for 5 yards (tackle by Brandon Chillar and O.J. Atogwe),4.370,4.610
3,4:34,2,5,STL 13,7,13,Maurice Hicks right tackle for 3 yards (tackle by Will Witherspoon),4.610,4.510
3,3:54,3,2,STL 10,7,13,Alex Smith pass complete short right to Eric Johnson for 5 yards (tackle by Pisa Tinoisamoa),4.510,6.060
3,3:13,1,5,STL 5,7,13,Frank Gore left guard for 4 yards (tackle by O.J. Atogwe),6.060,5.910
3,2:32,2,1,STL 1,7,13,Alex Smith pass incomplete short right intended for Moran Norris,5.910,5.170
3,2:25,3,1,STL 1,13,13,"Alex Smith pass complete short right to Eric Johnson for 1 yard, touchdown",5.170,7.000
3,2:25,,,STL 2,14,13,Joe Nedney kicks extra point good,0.000,0.000
3,2:21,,,SFO 30,14,13,"Joe Nedney kicks off 67 yards, returned by Kay-Jay Harris for 16 yards (tackle by Michael Robinson)",0.000,0.150
3,2:16,1,10,STL 19,14,13,"Marc Bulger pass complete short right to Steven Jackson for 6 yards (tackle by Manny Lawson). Penalty on Ronald Fields: Defensive Offside (Offsetting), Penalty on Joe Klopfenstein: Illegal Block Above the (Offsetting) (no play)",0.150,0.150
3,1:53,1,10,STL 19,14,13,Steven Jackson left tackle for 3 yards (tackle by Mark Roman),0.150,0.070
3,1:18,2,7,STL 22,14,13,Marc Bulger pass complete short left to Steven Jackson for 6 yards (tackle by Keith Lewis),0.070,0.100
3,0:45,3,1,STL 28,14,13,Marc Bulger pass complete short right to Isaac Bruce for 9 yards (tackle by Walt Harris),0.100,1.400
3,0:07,1,10,STL 37,14,13,Steven Jackson left end for 2 yards (tackle by Mark Roman),1.400,1.130
Quarter,Time,Down,ToGo,Location,SFO,STL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,8,STL 39,14,13,Marc Bulger pass incomplete short left intended for Torry Holt,1.130,0.430
4,14:58,3,8,STL 39,14,13,Marc Bulger pass incomplete deep left intended for Torry Holt,0.430,-0.780
4,14:52,4,8,STL 39,14,13,"Matt Turk punts 48 yards, out of bounds",-0.780,0.320
4,14:42,1,10,SFO 13,14,13,Frank Gore left tackle for 3 yards (tackle by Fakhir Brown and Brandon Green),-0.320,-0.440
4,14:05,2,7,SFO 16,14,13,Alex Smith pass incomplete short right intended for Antonio Bryant,-0.440,-1.060
4,13:58,3,7,SFO 16,14,13,Alex Smith pass incomplete short right intended for Eric Johnson (defended by O.J. Atogwe),-1.060,-2.390
4,13:53,4,7,SFO 16,14,13,"Andy Lee punts 66 yards, returned by Shaun McDonald for 16 yards (tackle by Michael Robinson)",-2.390,-1.200
4,13:41,1,10,STL 34,14,13,Marc Bulger pass complete short right to Torry Holt for 11 yards (tackle by Walt Harris),1.200,1.930
4,13:07,1,10,STL 45,14,13,Steven Jackson left tackle for no gain (tackle by Manny Lawson),1.930,1.380
4,12:29,2,10,STL 45,14,13,Marc Bulger pass incomplete deep middle intended for Torry Holt,1.380,0.700
4,12:21,3,10,STL 45,14,13,"Penalty on Adam Timmerman: False Start, 5 yards (no play)",0.700,0.040
4,12:21,3,15,STL 40,14,13,Marc Bulger pass complete short middle to Joe Klopfenstein for 12 yards (tackle by Mark Roman and Mike Adams),0.040,0.070
4,11:39,4,3,SFO 48,14,13,"Matt Turk punts 30 yards, fair catch by Arnaz Battle",0.070,-0.040
4,11:28,1,10,SFO 18,14,13,Frank Gore middle for 4 yards (tackle by Corey Chavous),0.040,0.140
4,10:58,2,6,SFO 22,14,13,Frank Gore left tackle for 4 yards (tackle by Brandon Chillar),0.140,-0.140
4,10:11,3,2,SFO 26,14,13,Alex Smith pass complete short right to Arnaz Battle for 6 yards (tackle by Ronald Bartell). Penalty on Raonall Smith: Defensive Offside (Declined),-0.140,1.070
4,9:53,1,10,SFO 32,14,13,Frank Gore middle for 11 yards (tackle by Pisa Tinoisamoa and O.J. Atogwe),1.070,1.800
4,9:13,1,10,SFO 43,14,13,Frank Gore middle for 18 yards (tackle by Ronald Bartell),1.800,2.980
4,8:28,1,10,STL 39,14,13,Maurice Hicks left end for 5 yards (tackle by Brandon Chillar),2.980,3.120
4,7:45,2,5,STL 34,14,13,Maurice Hicks middle for 6 yards (tackle by Brandon Chillar),3.120,3.710
4,7:07,1,10,STL 28,14,13,Frank Gore left guard for 3 yards (tackle by Fakhir Brown),3.710,3.570
4,6:28,2,7,STL 25,14,13,Maurice Hicks right guard for 9 yards (tackle by O.J. Atogwe),3.570,4.510
4,5:46,1,10,STL 16,14,13,Maurice Hicks middle for 3 yards (tackle by Claude Wroten),4.510,4.390
4,5:06,2,7,STL 13,14,13,Michael Robinson left tackle for 6 yards (tackle by Fakhir Brown),4.390,4.850
4,4:20,,,,14,13,Timeout #1 by San Francisco 49ers,0.000,4.850
4,4:20,3,1,STL 7,14,13,Michael Robinson left tackle for no gain (tackle by Brandon Chillar and Raonall Smith),4.850,3.010
4,4:00,4,1,STL 7,17,13,Joe Nedney 24 yard field goal good,3.010,3.000
4,3:54,,,SFO 30,17,13,"Joe Nedney kicks off 74 yards, touchback",0.000,0.280
4,3:54,1,10,STL 20,17,13,Marc Bulger sacked by Bryant Young for -10 yards,0.280,-1.510
4,3:29,2,20,STL 10,17,13,Marc Bulger pass complete short right to Steven Jackson for 6 yards (tackle by Mike Adams),-1.510,-1.690
4,2:58,3,14,STL 16,17,13,Marc Bulger pass complete short middle to Steven Jackson for 13 yards (tackle by Keith Lewis and Jeff Ulbrich),-1.690,-1.440
4,2:31,,,,17,13,Timeout #1 by St. Louis Rams,0.000,-1.440
4,2:31,4,1,STL 29,17,13,Steven Jackson right tackle for 6 yards (tackle by Walt Harris),-1.440,1.270
4,2:07,1,10,STL 35,17,13,Marc Bulger pass complete short right to Isaac Bruce for 12 yards (tackle by Sammy Davis),1.270,2.060
4,2:02,1,10,STL 47,17,13,Marc Bulger pass complete to Stephen Davis for 11 yards (tackle by Mike Adams),2.060,2.790
4,1:55,1,10,SFO 42,17,13,Marc Bulger pass complete short middle to Isaac Bruce for 20 yards (tackle by Keith Lewis),2.790,4.110
4,1:29,1,10,SFO 22,17,13,Marc Bulger pass complete short right to Steven Jackson for 5 yards (tackle by Mike Adams),4.110,4.290
4,1:02,2,5,SFO 17,17,13,Marc Bulger pass complete short right to Steven Jackson for 1 yard (tackle by Mike Adams),4.290,3.740
4,0:56,,,,17,13,Timeout #2 by St. Louis Rams,0.000,3.740
4,0:56,3,4,SFO 16,17,13,Marc Bulger pass complete short middle to Torry Holt for 3 yards (tackle by Mark Roman),3.740,2.720
4,0:45,,,,17,13,Timeout #3 by St. Louis Rams,0.000,2.720
4,0:45,4,1,SFO 13,17,13,"Steven Jackson left tackle for 4 yards (tackle by Marcus Hudson). Penalty on Marcus Hudson: Defensive Delay of Game, 4 yards",2.720,6.060
4,0:29,1,5,SFO 5,17,19,"Marc Bulger pass complete short right to Kevin Curtis for 5 yards, touchdown",6.060,7.000
,,,,,,,"Replay Assistant challenged the ruling, and the play was upheld.",,
4,0:29,,,SFO 2,17,20,Jeff Wilkins kicks extra point good,0.000,0.000
4,0:27,,,STL 30,17,20,"Jeff Wilkins kicks off 66 yards, returned by Maurice Hicks for 20 yards (tackle by Brandon Green)",0.000,0.540
4,0:21,1,10,SFO 24,17,20,Alex Smith pass complete short left to Eric Johnson for 11 yards (tackle by Fakhir Brown),0.540,1.270
4,0:12,,,,17,20,Timeout #2 by San Francisco 49ers,0.000,1.270
4,0:12,1,10,SFO 35,17,20,Alex Smith pass incomplete deep right intended for Antonio Bryant is intercepted by O.J. Atogwe at STL-39 and returned for 7 yards,1.270,0.000
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
